fill	y	density	scaled	count	n	x	group	violinwidth	width	ymin	ymax	xmin	xmax	xminv	xmaxv
#F8766D	0.262293751039395	0.272358579100354	0.649075921787704	13.6179289550177	50	0.0962236984986041	1	0.649075921787704	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.707915835195533	1.29208416480447
#F8766D	0.264043553845029	0.277647618472614	0.661680584792118	13.8823809236307	50	0.0944511677636084	1	0.661680584792118	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.702243736843547	1.29775626315645
#F8766D	0.265793356650664	0.282875188401355	0.674138755859891	14.1437594200678	50	0.0926992374572029	1	0.674138755859891	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.696637559863049	1.30336244013695
#F8766D	0.267543159456299	0.288101329153292	0.686593520960959	14.4050664576646	50	0.0909477861148651	1	0.686593520960959	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.691032915567569	1.30896708443243
#F8766D	0.269292962261934	0.293380100222947	0.699173712887573	14.6690050111473	50	0.089178696625185	1	0.699173712887573	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.685371829200592	1.31462817079941
#F8766D	0.271042765067569	0.298761271944469	0.711997942647407	14.9380635972234	50	0.0873752893152084	1	0.711997942647407	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.679600925808667	1.32039907419133
#F8766D	0.272792567873203	0.304295234112306	0.725186297525347	15.2147617056153	50	0.085520676910498	1	0.725186297525347	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.673666166113594	1.32633383388641
#F8766D	0.274542370678838	0.310016906597702	0.738821997398997	15.5008453298851	50	0.083603156615766	1	0.738821997398997	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.667530101170451	1.33246989882955
#F8766D	0.276292173484473	0.31594400503844	0.752947261588052	15.797200251922	50	0.0816167913391802	1	0.752947261588052	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.661173732285377	1.33882626771462
#F8766D	0.278041976290108	0.32208621714726	0.767585177527828	16.104310857363	50	0.0795583344101492	1	0.767585177527828	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.654586670112477	1.34541332988752
#F8766D	0.279791779095743	0.328440734896866	0.782729053220917	16.4220367448433	50	0.0774287268908085	1	0.782729053220917	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.647771926050587	1.35222807394941
#F8766D	0.281541581901377	0.334999457319897	0.798359582710902	16.7499728659948	50	0.0752306836812795	1	0.798359582710902	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.640738187780094	1.35926181221991
#F8766D	0.283291384707012	0.341724358297862	0.81438614341489	17.0862179148931	50	0.0729769485822811	1	0.81438614341489	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.6335262354633	1.3664737645367
#F8766D	0.285041187512647	0.348569163758207	0.830698456499744	17.4284581879103	50	0.0706830295547235	1	0.830698456499744	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.626185694575115	1.37381430542488
#F8766D	0.286790990318282	0.355480992642631	0.847170497583287	17.7740496321315	50	0.0683666487773503	1	0.847170497583287	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.618773276087521	1.38122672391248
#F8766D	0.288540793123917	0.362398236634122	0.863655443770178	18.1199118317061	50	0.0660484532198187	1	0.863655443770178	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.61135505030342	1.38864494969658
#F8766D	0.290290595929551	0.369244244576803	0.879970622571005	18.4622122288401	50	0.0637541312009524	1	0.879970622571005	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.604013219843048	1.39598678015695
#F8766D	0.292040398735186	0.375941429363209	0.895931130967613	18.7970714681605	50	0.0615096847076795	1	0.895931130967613	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.596830991064574	1.40316900893543
#F8766D	0.293790201540821	0.382413974751568	0.911356286210158	19.1206987375784	50	0.0593405222516965	1	0.911356286210158	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.589889671205429	1.41011032879457
#F8766D	0.295540004346456	0.388585264735221	0.926063499575677	19.429263236761	50	0.0572723203721704	1	0.926063499575677	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.583271425190945	1.41672857480905
#F8766D	0.29728980715209	0.39438059637258	0.939874741494362	19.719029818629	50	0.0553301144773553	1	0.939874741494362	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.577056366327537	1.42294363367246
#F8766D	0.299039609957725	0.399697163199136	0.952545007013779	19.9848581599568	50	0.0535483583886873	1	0.952545007013779	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.571354746843799	1.4286452531562
#F8766D	0.30078941276336	0.404491342903964	0.963970336891053	20.2245671451982	50	0.0519416713746956	1	0.963970336891053	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.566213348399026	1.43378665160097
#F8766D	0.302539215568995	0.408708243676663	0.974019914786371	20.4354121838332	50	0.0505284494831666	1	0.974019914786371	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.561691038346133	1.43830896165387
#F8766D	0.30428901837463	0.412299478845612	0.982578427190648	20.6149739422806	50	0.0493249086763151	1	0.982578427190648	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.557839707764208	1.44216029223579
#F8766D	0.306038821180264	0.415222866928871	0.989545348596804	20.7611433464435	50	0.0483451853535745	1	0.989545348596804	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.554704593131438	1.44529540686856
#F8766D	0.307788623985899	0.417406592355028	0.994749530519753	20.8703296177514	50	0.0476133472706598	1	0.994749530519753	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.552362711266111	1.44763728873389
#F8766D	0.309538426791534	0.418871640839179	0.998240985418861	20.9435820419589	50	0.0471223614254727	1	0.998240985418861	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.550791556561513	1.44920844343849
#F8766D	0.311288229597169	0.41960712133542	0.999993758115177	20.980356066771	50	0.0468758777650533	1	0.999993758115177	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.550002808848171	1.44999719115183
#F8766D	0.313038032402803	0.41960974049109	1	20.9804870245545	50	0.046875	1	1	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.55	1.45
#F8766D	0.314787835208438	0.418874838046024	0.998248604896049	20.9437419023012	50	0.0471212899364931	1	0.998248604896049	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.550788127796778	1.44921187220322
#F8766D	0.316537638014073	0.417382087249362	0.994691130765647	20.8691043624681	50	0.0476215597360809	1	0.994691130765647	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.552388991155459	1.44761100884454
#F8766D	0.318287440819708	0.415184233153068	0.989453277865183	20.7592116576534	50	0.0483581328002087	1	0.989453277865183	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.554746024960668	1.44525397503933
#F8766D	0.320037243625343	0.412297712135602	0.982574216826019	20.6148856067801	50	0.0493255007588411	1	0.982574216826019	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.557841602428292	1.44215839757171
#F8766D	0.321787046430977	0.408740457862911	0.974096686565334	20.4370228931455	50	0.05051765345175	1	0.974096686565334	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.5616564910456	1.4383435089544
#F8766D	0.323536849236612	0.404519299011887	0.964036960959147	20.2259649505943	50	0.05193230236512	1	0.964036960959147	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.566183367568384	1.43381663243162
#F8766D	0.325286652042247	0.399636994448902	0.952401614846182	19.9818497224451	50	0.0535685229122557	1	0.952401614846182	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.571419273319218	1.42858072668078
#F8766D	0.327036454847882	0.394141079637041	0.939303933163605	19.707053981852	50	0.055410384398868	1	0.939303933163605	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.577313230076378	1.42268676992362
#F8766D	0.328786257653517	0.388048461693183	0.924784208390945	19.4024230846591	50	0.0574522206950234	1	0.924784208390945	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.583847106224075	1.41615289377593
#F8766D	0.330536060459151	0.381375604424101	0.908881676525807	19.068780221205	50	0.0596885142385585	1	0.908881676525807	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.591003245563387	1.40899675443661
#F8766D	0.332285863264786	0.374124926165618	0.891602100865822	18.7062463082809	50	0.0621184545657439	1	0.891602100865822	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.59877905461038	1.40122094538962
#F8766D	0.334035666070421	0.366308819601224	0.87297501524277	18.3154409800612	50	0.0647378884814855	1	0.87297501524277	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.607161243140754	1.39283875685925
#F8766D	0.335785468876056	0.357968419497123	0.853098450665551	17.8984209748562	50	0.0675330303751568	1	0.853098450665551	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.616105697200502	1.3838943027995
#F8766D	0.33753527168169	0.349125940408482	0.832025348124384	17.4562970204241	50	0.0704964354200085	1	0.832025348124384	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.625588593344027	1.37441140665597
#F8766D	0.339285074487325	0.339807186490643	0.809817203225428	16.9903593245321	50	0.0736194557964241	1	0.809817203225428	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.635582258548557	1.36441774145144
#F8766D	0.34103487729296	0.330028741369736	0.786513537515804	16.5014370684868	50	0.0768965337868401	1	0.786513537515804	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.646068908117888	1.35393109188211
#F8766D	0.342784680098595	0.319831021417057	0.762210669949516	15.9915510708528	50	0.0803141245383493	1	0.762210669949516	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.657005198522718	1.34299480147728
#F8766D	0.34453448290423	0.309269101787677	0.737039853807311	15.4634550893839	50	0.0838537705583468	1	0.737039853807311	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.66833206578671	1.33166793421329
#F8766D	0.346284285709864	0.298389068305313	0.711110919293945	14.9194534152656	50	0.087500026974289	1	0.711110919293945	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.680000086317725	1.31999991368228
#F8766D	0.348034088515499	0.287241438816099	0.684544258862833	14.362071940805	50	0.0912359635974141	1	0.684544258862833	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.691955083511725	1.30804491648827
#F8766D	0.349783891321134	0.275874500298469	0.657454948437563	13.7937250149234	50	0.0950453978759677	1	0.657454948437563	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.704145273203097	1.2958547267969
#F8766D	0.351533694126769	0.264354905951465	0.630001833708809	13.2177452975732	50	0.0989059921346987	1	0.630001833708809	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.716499174831036	1.28350082516896
#F8766D	0.353283496932404	0.252746460283236	0.602336971461707	12.6373230141618	50	0.102796363388197	1	0.602336971461707	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.728948362842232	1.27105163715777
#F8766D	0.355033299738038	0.241107933921815	0.574600421905446	12.0553966960908	50	0.106696815669547	1	0.574600421905446	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.741429810142549	1.25857018985745
#F8766D	0.356783102543673	0.229496881648863	0.546929347684519	11.4748440824431	50	0.110588060481864	1	0.546929347684519	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.753881793541966	1.24611820645803
#F8766D	0.358532905349308	0.217975404706709	0.519471746417521	10.8987702353355	50	0.114449285660036	1	0.519471746417521	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.766237714112116	1.23376228588788
#F8766D	0.360282708154943	0.206596714652945	0.492354430121556	10.3298357326472	50	0.118262658264156	1	0.492354430121556	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.7784405064453	1.2215594935547
#F8766D	0.362032510960578	0.195405802751569	0.465684620483013	9.77029013757845	50	0.122013100244576	1	0.465684620483013	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.790441920782644	1.20955807921736
#F8766D	0.363782313766212	0.184444153451783	0.439561181863698	9.22220767258916	50	0.125686708800418	1	0.439561181863698	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.802197468161336	1.19780253183866
#F8766D	0.365532116571847	0.173748137136843	0.414070790953273	8.68740685684216	50	0.129271295022196	1	0.414070790953273	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.813668144071027	1.18633185592897
#F8766D	0.367281919377482	0.163367197319882	0.389331279890416	8.16835986599408	50	0.13275028876541	1	0.389331279890416	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.824800924049313	1.17519907595069
#F8766D	0.369031722183117	0.153315214025128	0.365375727087974	7.66576070125641	50	0.136119038378254	1	0.365375727087974	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.835580922810412	1.16441907718959
#F8766D	0.370781524988751	0.143610416500429	0.342247575884093	7.18052082502144	50	0.139371434641299	1	0.342247575884093	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.845988590852158	1.15401140914784
#F8766D	0.372531327794386	0.134269952087829	0.31998769125494	6.71349760439144	50	0.142501730917274	1	0.31998769125494	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.856005538935277	1.14399446106472
#F8766D	0.374281130600021	0.125307844966697	0.298629495159105	6.26539224833487	50	0.145505227243251	1	0.298629495159105	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.865616727178403	1.1343832728216
#F8766D	0.376030933405656	0.116760832993285	0.278260540035686	5.83804164966425	50	0.148369611557482	1	0.278260540035686	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.874782756983941	1.12521724301606
#F8766D	0.377780736211291	0.108614966921252	0.258847582504005	5.43074834606259	50	0.151099558710374	1	0.258847582504005	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.883518587873198	1.1164814121268
#F8766D	0.379530539016925	0.100877505875084	0.240407922268491	5.04387529375418	50	0.153692635930993	1	0.240407922268491	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.891816434979179	1.10818356502082
#F8766D	0.38128034182256	0.0935552270675859	0.222957710557656	4.67776135337929	50	0.15614657195283	1	0.222957710557656	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.899669030249055	1.10033096975095
#F8766D	0.383030144628195	0.0866564990984502	0.2065168911404	4.33282495492251	50	0.158458562183381	1	0.2065168911404	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.90706739898682	1.09293260101318
#F8766D	0.38477994743383	0.0802088908139918	0.191151165175811	4.01044454069959	50	0.160619367397152	1	0.191151165175811	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.913981975670885	1.08601802432912
#F8766D	0.386529750239465	0.0741912324398323	0.176810081560553	3.70956162199161	50	0.162636082280547	1	0.176810081560553	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.920435463297751	1.07956453670225
#F8766D	0.388279553045099	0.0686053811257859	0.163498066192395	3.43026905628929	50	0.164508084441694	1	0.163498066192395	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.926425870213422	1.07357412978658
#F8766D	0.390029355850734	0.0634512131941056	0.151214824326636	3.17256065970528	50	0.166235415329067	1	0.151214824326636	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.931953329053014	1.06804667094699
#F8766D	0.391779158656369	0.0587317923300035	0.139967657236142	2.93658961650018	50	0.167817048201167	1	0.139967657236142	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.937014554243736	1.06298544575626
#F8766D	0.393528961462004	0.0544567252703624	0.129779459377251	2.72283626351812	50	0.169249763525074	1	0.129779459377251	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.941599243280237	1.05840075671976
#F8766D	0.395278764267638	0.0505942885465269	0.120574628432872	2.52971442732634	50	0.170544192876627	1	0.120574628432872	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.945741417205208	1.05425858279479
#F8766D	0.397028567073273	0.0471308614197902	0.112320703910807	2.35654307098951	50	0.171704901012543	1	0.112320703910807	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.949455683240137	1.05054431675986
#F8766D	0.398778369878908	0.0440488163550715	0.104975676454791	2.20244081775358	50	0.172737795498545	1	0.104975676454791	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.952760945595344	1.04723905440466
#F8766D	0.400528172684543	0.0413333211885259	0.0985041985444651	2.06666605942629	50	0.173647847079685	1	0.0985041985444651	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.955673110654991	1.04432688934501
#F8766D	0.402277975490178	0.0389633898390448	0.0928562568481942	1.94816949195224	50	0.174442088880723	1	0.0928562568481942	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.958214684418313	1.04178531558169
#F8766D	0.404027778295812	0.0368931924944902	0.0879226312795127	1.84465962472451	50	0.175135879976319	1	0.0879226312795127	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.960434815924219	1.03956518407578
#F8766D	0.405777581101447	0.0350896863869709	0.0836245754111991	1.75448431934854	50	0.1757402940828	1	0.0836245754111991	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.96236894106496	1.03763105893504
#F8766D	0.407527383907082	0.0335175569256064	0.0798779286829212	1.67587784628032	50	0.176267166278964	1	0.0798779286829212	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.964054932092685	1.03594506790731
#F8766D	0.409277186712717	0.0321442868510496	0.0766051970419692	1.60721434255248	50	0.176727394165973	1	0.0766051970419692	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.965527661331114	1.03447233866889
#F8766D	0.411026989518351	0.0309298440942702	0.0737109773907333	1.54649220471351	50	0.177134393804428	1	0.0737109773907333	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.96683006017417	1.03316993982583
#F8766D	0.412776792323986	0.0298305382504663	0.0710911482072702	1.49152691252331	50	0.177502807283353	1	0.0710911482072702	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.968008983306728	1.03199101669327
#F8766D	0.414526595129621	0.0288114341742056	0.0686624532130407	1.44057170871028	50	0.177844342516916	1	0.0686624532130407	0.9	0.185302427591464	0.418026200740891	0.046875	0.328125	0.969101896054132	1.03089810394587
