x	y	showSelected	group
0.137281910009183	0.455967959168189	13	1
0.146464646464646	0.423619828088451	13	1
0.15564738292011	0.438884771717164	13	1
0.15564738292011	0.626302030644951	13	1
0.146464646464646	0.632583303790798	13	1
0.137281910009183	0.637025270384105	13	1
0.128099173553719	0.666033612939077	13	1
0.118916437098255	0.70934329138857	13	1
0.109733700642792	0.665095045285001	13	1
0.100550964187328	0.695983149858832	13	1
0.0913682277318641	0.667454941962203	13	1
0.0821854912764004	0.692133859038867	13	1
0.0730027548209366	0.67437596589815	13	1
0.0638200183654729	0.781401788155186	13	1
0.0546372819100092	0.70114699323877	13	1
0.0454545454545455	0.954545454545455	13	1
0.0454545454545455	0.0454545454545455	14	1
0.0546372819100092	0.287612023744883	14	1
0.0638200183654729	0.318841626576207	14	1
0.0730027548209366	0.377940592840698	14	1
0.0821854912764004	0.346874211498292	14	1
0.0913682277318641	0.374803819779519	14	1
0.100550964187328	0.408662755155964	14	1
0.109733700642792	0.372427551329032	14	1
0.118916437098255	0.435969477571026	14	1
0.128099173553719	0.423446467346174	14	1
0.137281910009183	0.455967959168189	14	1
0.146464646464646	0.423619828088451	14	1
0.15564738292011	0.438884771717164	14	1
0.164830119375574	0.462374619528223	14	1
0.164830119375574	0.609384114089575	14	1
0.15564738292011	0.626302030644951	14	1
0.146464646464646	0.632583303790798	14	1
0.137281910009183	0.637025270384105	14	1
0.128099173553719	0.666033612939077	14	1
0.118916437098255	0.70934329138857	14	1
0.109733700642792	0.665095045285001	14	1
0.100550964187328	0.695983149858832	14	1
0.0913682277318641	0.667454941962203	14	1
0.0821854912764004	0.692133859038867	14	1
0.0730027548209366	0.67437596589815	14	1
0.0638200183654729	0.781401788155186	14	1
0.0546372819100092	0.70114699323877	14	1
0.0454545454545455	0.954545454545455	14	1
0.0454545454545455	0.0454545454545455	15	1
0.0546372819100092	0.287612023744883	15	1
0.0638200183654729	0.318841626576207	15	1
0.0730027548209366	0.377940592840698	15	1
0.0821854912764004	0.346874211498292	15	1
0.0913682277318641	0.374803819779519	15	1
0.100550964187328	0.408662755155964	15	1
0.109733700642792	0.372427551329032	15	1
0.118916437098255	0.435969477571026	15	1
0.128099173553719	0.423446467346174	15	1
0.137281910009183	0.455967959168189	15	1
0.146464646464646	0.423619828088451	15	1
0.15564738292011	0.438884771717164	15	1
0.164830119375574	0.462374619528223	15	1
0.174012855831038	0.464569188804862	15	1
0.174012855831038	0.631767567721688	15	1
0.164830119375574	0.609384114089575	15	1
0.15564738292011	0.626302030644951	15	1
0.146464646464646	0.632583303790798	15	1
0.137281910009183	0.637025270384105	15	1
0.128099173553719	0.666033612939077	15	1
0.118916437098255	0.70934329138857	15	1
0.109733700642792	0.665095045285001	15	1
0.100550964187328	0.695983149858832	15	1
0.0913682277318641	0.667454941962203	15	1
0.0821854912764004	0.692133859038867	15	1
0.0730027548209366	0.67437596589815	15	1
0.0638200183654729	0.781401788155186	15	1
0.0546372819100092	0.70114699323877	15	1
0.0454545454545455	0.954545454545455	15	1
0.0454545454545455	0.0454545454545455	16	1
0.0546372819100092	0.287612023744883	16	1
0.0638200183654729	0.318841626576207	16	1
0.0730027548209366	0.377940592840698	16	1
0.0821854912764004	0.346874211498292	16	1
0.0913682277318641	0.374803819779519	16	1
0.100550964187328	0.408662755155964	16	1
0.109733700642792	0.372427551329032	16	1
0.118916437098255	0.435969477571026	16	1
0.128099173553719	0.423446467346174	16	1
0.137281910009183	0.455967959168189	16	1
0.146464646464646	0.423619828088451	16	1
0.15564738292011	0.438884771717164	16	1
0.164830119375574	0.462374619528223	16	1
0.174012855831038	0.464569188804862	16	1
0.183195592286501	0.483401754518446	16	1
0.183195592286501	0.633579944170654	16	1
0.174012855831038	0.631767567721688	16	1
0.164830119375574	0.609384114089575	16	1
0.15564738292011	0.626302030644951	16	1
0.146464646464646	0.632583303790798	16	1
0.137281910009183	0.637025270384105	16	1
0.128099173553719	0.666033612939077	16	1
0.118916437098255	0.70934329138857	16	1
0.109733700642792	0.665095045285001	16	1
0.100550964187328	0.695983149858832	16	1
0.0913682277318641	0.667454941962203	16	1
0.0821854912764004	0.692133859038867	16	1
0.0730027548209366	0.67437596589815	16	1
0.0638200183654729	0.781401788155186	16	1
0.0546372819100092	0.70114699323877	16	1
0.0454545454545455	0.954545454545455	16	1
0.0454545454545455	0.0454545454545455	17	1
0.0546372819100092	0.287612023744883	17	1
0.0638200183654729	0.318841626576207	17	1
0.0730027548209366	0.377940592840698	17	1
0.0821854912764004	0.346874211498292	17	1
0.0913682277318641	0.374803819779519	17	1
0.100550964187328	0.408662755155964	17	1
0.109733700642792	0.372427551329032	17	1
0.118916437098255	0.435969477571026	17	1
0.128099173553719	0.423446467346174	17	1
0.137281910009183	0.455967959168189	17	1
0.146464646464646	0.423619828088451	17	1
0.15564738292011	0.438884771717164	17	1
0.164830119375574	0.462374619528223	17	1
0.174012855831038	0.464569188804862	17	1
0.183195592286501	0.483401754518446	17	1
0.192378328741965	0.391110605653115	17	1
0.192378328741965	0.625878936616691	17	1
0.183195592286501	0.633579944170654	17	1
0.174012855831038	0.631767567721688	17	1
0.164830119375574	0.609384114089575	17	1
0.15564738292011	0.626302030644951	17	1
0.146464646464646	0.632583303790798	17	1
0.137281910009183	0.637025270384105	17	1
0.128099173553719	0.666033612939077	17	1
0.118916437098255	0.70934329138857	17	1
0.109733700642792	0.665095045285001	17	1
0.100550964187328	0.695983149858832	17	1
0.0913682277318641	0.667454941962203	17	1
0.0821854912764004	0.692133859038867	17	1
0.0730027548209366	0.67437596589815	17	1
0.0638200183654729	0.781401788155186	17	1
0.0546372819100092	0.70114699323877	17	1
0.0454545454545455	0.954545454545455	17	1
0.0454545454545455	0.0454545454545455	18	1
0.0546372819100092	0.287612023744883	18	1
0.0638200183654729	0.318841626576207	18	1
0.0730027548209366	0.377940592840698	18	1
0.0821854912764004	0.346874211498292	18	1
0.0913682277318641	0.374803819779519	18	1
0.100550964187328	0.408662755155964	18	1
0.109733700642792	0.372427551329032	18	1
0.118916437098255	0.435969477571026	18	1
0.128099173553719	0.423446467346174	18	1
0.137281910009183	0.455967959168189	18	1
0.146464646464646	0.423619828088451	18	1
0.15564738292011	0.438884771717164	18	1
0.164830119375574	0.462374619528223	18	1
0.174012855831038	0.464569188804862	18	1
0.183195592286501	0.483401754518446	18	1
0.192378328741965	0.391110605653115	18	1
0.201561065197429	0.453177142293949	18	1
0.201561065197429	0.624025931837378	18	1
0.192378328741965	0.625878936616691	18	1
0.183195592286501	0.633579944170654	18	1
0.174012855831038	0.631767567721688	18	1
0.164830119375574	0.609384114089575	18	1
0.15564738292011	0.626302030644951	18	1
0.146464646464646	0.632583303790798	18	1
0.137281910009183	0.637025270384105	18	1
0.128099173553719	0.666033612939077	18	1
0.118916437098255	0.70934329138857	18	1
0.109733700642792	0.665095045285001	18	1
0.100550964187328	0.695983149858832	18	1
0.0913682277318641	0.667454941962203	18	1
0.0821854912764004	0.692133859038867	18	1
0.0730027548209366	0.67437596589815	18	1
0.0638200183654729	0.781401788155186	18	1
0.0546372819100092	0.70114699323877	18	1
0.0454545454545455	0.954545454545455	18	1
0.0454545454545455	0.0454545454545455	19	1
0.0546372819100092	0.287612023744883	19	1
0.0638200183654729	0.318841626576207	19	1
0.0730027548209366	0.377940592840698	19	1
0.0821854912764004	0.346874211498292	19	1
0.0913682277318641	0.374803819779519	19	1
0.100550964187328	0.408662755155964	19	1
0.109733700642792	0.372427551329032	19	1
0.118916437098255	0.435969477571026	19	1
0.128099173553719	0.423446467346174	19	1
0.137281910009183	0.455967959168189	19	1
0.146464646464646	0.423619828088451	19	1
0.15564738292011	0.438884771717164	19	1
0.164830119375574	0.462374619528223	19	1
0.174012855831038	0.464569188804862	19	1
0.183195592286501	0.483401754518446	19	1
0.192378328741965	0.391110605653115	19	1
0.201561065197429	0.453177142293949	19	1
0.210743801652893	0.453703043055012	19	1
0.210743801652893	0.613689984285589	19	1
0.201561065197429	0.624025931837378	19	1
0.192378328741965	0.625878936616691	19	1
0.183195592286501	0.633579944170654	19	1
0.174012855831038	0.631767567721688	19	1
0.164830119375574	0.609384114089575	19	1
0.15564738292011	0.626302030644951	19	1
0.146464646464646	0.632583303790798	19	1
0.137281910009183	0.637025270384105	19	1
0.128099173553719	0.666033612939077	19	1
0.118916437098255	0.70934329138857	19	1
0.109733700642792	0.665095045285001	19	1
0.100550964187328	0.695983149858832	19	1
0.0913682277318641	0.667454941962203	19	1
0.0821854912764004	0.692133859038867	19	1
0.0730027548209366	0.67437596589815	19	1
0.0638200183654729	0.781401788155186	19	1
0.0546372819100092	0.70114699323877	19	1
0.0454545454545455	0.954545454545455	19	1
0.0454545454545455	0.0454545454545455	20	1
0.0546372819100092	0.287612023744883	20	1
0.0638200183654729	0.318841626576207	20	1
0.0730027548209366	0.377940592840698	20	1
0.0821854912764004	0.346874211498292	20	1
0.0913682277318641	0.374803819779519	20	1
0.100550964187328	0.408662755155964	20	1
0.109733700642792	0.372427551329032	20	1
0.118916437098255	0.435969477571026	20	1
0.128099173553719	0.423446467346174	20	1
0.137281910009183	0.455967959168189	20	1
0.146464646464646	0.423619828088451	20	1
0.15564738292011	0.438884771717164	20	1
0.164830119375574	0.462374619528223	20	1
0.174012855831038	0.464569188804862	20	1
0.183195592286501	0.483401754518446	20	1
0.192378328741965	0.391110605653115	20	1
0.201561065197429	0.453177142293949	20	1
0.210743801652893	0.453703043055012	20	1
0.219926538108356	0.47933619383101	20	1
0.219926538108356	0.605182699502714	20	1
0.210743801652893	0.613689984285589	20	1
0.201561065197429	0.624025931837378	20	1
0.192378328741965	0.625878936616691	20	1
0.183195592286501	0.633579944170654	20	1
0.174012855831038	0.631767567721688	20	1
0.164830119375574	0.609384114089575	20	1
0.15564738292011	0.626302030644951	20	1
0.146464646464646	0.632583303790798	20	1
0.137281910009183	0.637025270384105	20	1
0.128099173553719	0.666033612939077	20	1
0.118916437098255	0.70934329138857	20	1
0.109733700642792	0.665095045285001	20	1
0.100550964187328	0.695983149858832	20	1
0.0913682277318641	0.667454941962203	20	1
0.0821854912764004	0.692133859038867	20	1
0.0730027548209366	0.67437596589815	20	1
0.0638200183654729	0.781401788155186	20	1
0.0546372819100092	0.70114699323877	20	1
0.0454545454545455	0.954545454545455	20	1
0.0454545454545455	0.0454545454545455	21	1
0.0546372819100092	0.287612023744883	21	1
0.0638200183654729	0.318841626576207	21	1
0.0730027548209366	0.377940592840698	21	1
0.0821854912764004	0.346874211498292	21	1
0.0913682277318641	0.374803819779519	21	1
0.100550964187328	0.408662755155964	21	1
0.109733700642792	0.372427551329032	21	1
0.118916437098255	0.435969477571026	21	1
0.128099173553719	0.423446467346174	21	1
0.137281910009183	0.455967959168189	21	1
0.146464646464646	0.423619828088451	21	1
0.15564738292011	0.438884771717164	21	1
0.164830119375574	0.462374619528223	21	1
0.174012855831038	0.464569188804862	21	1
0.183195592286501	0.483401754518446	21	1
0.192378328741965	0.391110605653115	21	1
0.201561065197429	0.453177142293949	21	1
0.210743801652893	0.453703043055012	21	1
0.219926538108356	0.47933619383101	21	1
0.22910927456382	0.42635762884734	21	1
0.22910927456382	0.60635936217062	21	1
0.219926538108356	0.605182699502714	21	1
0.210743801652893	0.613689984285589	21	1
0.201561065197429	0.624025931837378	21	1
0.192378328741965	0.625878936616691	21	1
0.183195592286501	0.633579944170654	21	1
0.174012855831038	0.631767567721688	21	1
0.164830119375574	0.609384114089575	21	1
0.15564738292011	0.626302030644951	21	1
0.146464646464646	0.632583303790798	21	1
0.137281910009183	0.637025270384105	21	1
0.128099173553719	0.666033612939077	21	1
0.118916437098255	0.70934329138857	21	1
0.109733700642792	0.665095045285001	21	1
0.100550964187328	0.695983149858832	21	1
0.0913682277318641	0.667454941962203	21	1
0.0821854912764004	0.692133859038867	21	1
0.0730027548209366	0.67437596589815	21	1
0.0638200183654729	0.781401788155186	21	1
0.0546372819100092	0.70114699323877	21	1
0.0454545454545455	0.954545454545455	21	1
0.0454545454545455	0.0454545454545455	22	1
0.0546372819100092	0.287612023744883	22	1
0.0638200183654729	0.318841626576207	22	1
0.0730027548209366	0.377940592840698	22	1
0.0821854912764004	0.346874211498292	22	1
0.0913682277318641	0.374803819779519	22	1
0.100550964187328	0.408662755155964	22	1
0.109733700642792	0.372427551329032	22	1
0.118916437098255	0.435969477571026	22	1
0.128099173553719	0.423446467346174	22	1
0.137281910009183	0.455967959168189	22	1
0.146464646464646	0.423619828088451	22	1
0.15564738292011	0.438884771717164	22	1
0.164830119375574	0.462374619528223	22	1
0.174012855831038	0.464569188804862	22	1
0.183195592286501	0.483401754518446	22	1
0.192378328741965	0.391110605653115	22	1
0.201561065197429	0.453177142293949	22	1
0.210743801652893	0.453703043055012	22	1
0.219926538108356	0.47933619383101	22	1
0.22910927456382	0.42635762884734	22	1
0.238292011019284	0.433057679528562	22	1
0.238292011019284	0.616836983626536	22	1
0.22910927456382	0.60635936217062	22	1
0.219926538108356	0.605182699502714	22	1
0.210743801652893	0.613689984285589	22	1
0.201561065197429	0.624025931837378	22	1
0.192378328741965	0.625878936616691	22	1
0.183195592286501	0.633579944170654	22	1
0.174012855831038	0.631767567721688	22	1
0.164830119375574	0.609384114089575	22	1
0.15564738292011	0.626302030644951	22	1
0.146464646464646	0.632583303790798	22	1
0.137281910009183	0.637025270384105	22	1
0.128099173553719	0.666033612939077	22	1
0.118916437098255	0.70934329138857	22	1
0.109733700642792	0.665095045285001	22	1
0.100550964187328	0.695983149858832	22	1
0.0913682277318641	0.667454941962203	22	1
0.0821854912764004	0.692133859038867	22	1
0.0730027548209366	0.67437596589815	22	1
0.0638200183654729	0.781401788155186	22	1
0.0546372819100092	0.70114699323877	22	1
0.0454545454545455	0.954545454545455	22	1
0.0454545454545455	0.0454545454545455	23	1
0.0546372819100092	0.287612023744883	23	1
0.0638200183654729	0.318841626576207	23	1
0.0730027548209366	0.377940592840698	23	1
0.0821854912764004	0.346874211498292	23	1
0.0913682277318641	0.374803819779519	23	1
0.100550964187328	0.408662755155964	23	1
0.109733700642792	0.372427551329032	23	1
0.118916437098255	0.435969477571026	23	1
0.128099173553719	0.423446467346174	23	1
0.137281910009183	0.455967959168189	23	1
0.146464646464646	0.423619828088451	23	1
0.15564738292011	0.438884771717164	23	1
0.164830119375574	0.462374619528223	23	1
0.174012855831038	0.464569188804862	23	1
0.183195592286501	0.483401754518446	23	1
0.192378328741965	0.391110605653115	23	1
0.201561065197429	0.453177142293949	23	1
0.210743801652893	0.453703043055012	23	1
0.219926538108356	0.47933619383101	23	1
0.22910927456382	0.42635762884734	23	1
0.238292011019284	0.433057679528562	23	1
0.247474747474747	0.468594444393055	23	1
0.247474747474747	0.610453921972226	23	1
0.238292011019284	0.616836983626536	23	1
0.22910927456382	0.60635936217062	23	1
0.219926538108356	0.605182699502714	23	1
0.210743801652893	0.613689984285589	23	1
0.201561065197429	0.624025931837378	23	1
0.192378328741965	0.625878936616691	23	1
0.183195592286501	0.633579944170654	23	1
0.174012855831038	0.631767567721688	23	1
0.164830119375574	0.609384114089575	23	1
0.15564738292011	0.626302030644951	23	1
0.146464646464646	0.632583303790798	23	1
0.137281910009183	0.637025270384105	23	1
0.128099173553719	0.666033612939077	23	1
0.118916437098255	0.70934329138857	23	1
0.109733700642792	0.665095045285001	23	1
0.100550964187328	0.695983149858832	23	1
0.0913682277318641	0.667454941962203	23	1
0.0821854912764004	0.692133859038867	23	1
0.0730027548209366	0.67437596589815	23	1
0.0638200183654729	0.781401788155186	23	1
0.0546372819100092	0.70114699323877	23	1
0.0454545454545455	0.954545454545455	23	1
0.0454545454545455	0.0454545454545455	24	1
0.0546372819100092	0.287612023744883	24	1
0.0638200183654729	0.318841626576207	24	1
0.0730027548209366	0.377940592840698	24	1
0.0821854912764004	0.346874211498292	24	1
0.0913682277318641	0.374803819779519	24	1
0.100550964187328	0.408662755155964	24	1
0.109733700642792	0.372427551329032	24	1
0.118916437098255	0.435969477571026	24	1
0.128099173553719	0.423446467346174	24	1
0.137281910009183	0.455967959168189	24	1
0.146464646464646	0.423619828088451	24	1
0.15564738292011	0.438884771717164	24	1
0.164830119375574	0.462374619528223	24	1
0.174012855831038	0.464569188804862	24	1
0.183195592286501	0.483401754518446	24	1
0.192378328741965	0.391110605653115	24	1
0.201561065197429	0.453177142293949	24	1
0.210743801652893	0.453703043055012	24	1
0.219926538108356	0.47933619383101	24	1
0.22910927456382	0.42635762884734	24	1
0.238292011019284	0.433057679528562	24	1
0.247474747474747	0.468594444393055	24	1
0.256657483930211	0.469726459552349	24	1
0.256657483930211	0.568126179106072	24	1
0.247474747474747	0.610453921972226	24	1
0.238292011019284	0.616836983626536	24	1
0.22910927456382	0.60635936217062	24	1
0.219926538108356	0.605182699502714	24	1
0.210743801652893	0.613689984285589	24	1
0.201561065197429	0.624025931837378	24	1
0.192378328741965	0.625878936616691	24	1
0.183195592286501	0.633579944170654	24	1
0.174012855831038	0.631767567721688	24	1
0.164830119375574	0.609384114089575	24	1
0.15564738292011	0.626302030644951	24	1
0.146464646464646	0.632583303790798	24	1
0.137281910009183	0.637025270384105	24	1
0.128099173553719	0.666033612939077	24	1
0.118916437098255	0.70934329138857	24	1
0.109733700642792	0.665095045285001	24	1
0.100550964187328	0.695983149858832	24	1
0.0913682277318641	0.667454941962203	24	1
0.0821854912764004	0.692133859038867	24	1
0.0730027548209366	0.67437596589815	24	1
0.0638200183654729	0.781401788155186	24	1
0.0546372819100092	0.70114699323877	24	1
0.0454545454545455	0.954545454545455	24	1
0.0454545454545455	0.0454545454545455	25	1
0.0546372819100092	0.287612023744883	25	1
0.0638200183654729	0.318841626576207	25	1
0.0730027548209366	0.377940592840698	25	1
0.0821854912764004	0.346874211498292	25	1
0.0913682277318641	0.374803819779519	25	1
0.100550964187328	0.408662755155964	25	1
0.109733700642792	0.372427551329032	25	1
0.118916437098255	0.435969477571026	25	1
0.128099173553719	0.423446467346174	25	1
0.137281910009183	0.455967959168189	25	1
0.146464646464646	0.423619828088451	25	1
0.15564738292011	0.438884771717164	25	1
0.164830119375574	0.462374619528223	25	1
0.174012855831038	0.464569188804862	25	1
0.183195592286501	0.483401754518446	25	1
0.192378328741965	0.391110605653115	25	1
0.201561065197429	0.453177142293949	25	1
0.210743801652893	0.453703043055012	25	1
0.219926538108356	0.47933619383101	25	1
0.22910927456382	0.42635762884734	25	1
0.238292011019284	0.433057679528562	25	1
0.247474747474747	0.468594444393055	25	1
0.256657483930211	0.469726459552349	25	1
0.265840220385675	0.458508695221551	25	1
0.265840220385675	0.606211992935361	25	1
0.256657483930211	0.568126179106072	25	1
0.247474747474747	0.610453921972226	25	1
0.238292011019284	0.616836983626536	25	1
0.22910927456382	0.60635936217062	25	1
0.219926538108356	0.605182699502714	25	1
0.210743801652893	0.613689984285589	25	1
0.201561065197429	0.624025931837378	25	1
0.192378328741965	0.625878936616691	25	1
0.183195592286501	0.633579944170654	25	1
0.174012855831038	0.631767567721688	25	1
0.164830119375574	0.609384114089575	25	1
0.15564738292011	0.626302030644951	25	1
0.146464646464646	0.632583303790798	25	1
0.137281910009183	0.637025270384105	25	1
0.128099173553719	0.666033612939077	25	1
0.118916437098255	0.70934329138857	25	1
0.109733700642792	0.665095045285001	25	1
0.100550964187328	0.695983149858832	25	1
0.0913682277318641	0.667454941962203	25	1
0.0821854912764004	0.692133859038867	25	1
0.0730027548209366	0.67437596589815	25	1
0.0638200183654729	0.781401788155186	25	1
0.0546372819100092	0.70114699323877	25	1
0.0454545454545455	0.954545454545455	25	1
0.0454545454545455	0.0454545454545455	26	1
0.0546372819100092	0.287612023744883	26	1
0.0638200183654729	0.318841626576207	26	1
0.0730027548209366	0.377940592840698	26	1
0.0821854912764004	0.346874211498292	26	1
0.0913682277318641	0.374803819779519	26	1
0.100550964187328	0.408662755155964	26	1
0.109733700642792	0.372427551329032	26	1
0.118916437098255	0.435969477571026	26	1
0.128099173553719	0.423446467346174	26	1
0.137281910009183	0.455967959168189	26	1
0.146464646464646	0.423619828088451	26	1
0.15564738292011	0.438884771717164	26	1
0.164830119375574	0.462374619528223	26	1
0.174012855831038	0.464569188804862	26	1
0.183195592286501	0.483401754518446	26	1
0.192378328741965	0.391110605653115	26	1
0.201561065197429	0.453177142293949	26	1
0.210743801652893	0.453703043055012	26	1
0.219926538108356	0.47933619383101	26	1
0.22910927456382	0.42635762884734	26	1
0.238292011019284	0.433057679528562	26	1
0.247474747474747	0.468594444393055	26	1
0.256657483930211	0.469726459552349	26	1
0.265840220385675	0.458508695221551	26	1
0.275022956841139	0.498802902625876	26	1
0.275022956841139	0.59853036553811	26	1
0.265840220385675	0.606211992935361	26	1
0.256657483930211	0.568126179106072	26	1
0.247474747474747	0.610453921972226	26	1
0.238292011019284	0.616836983626536	26	1
0.22910927456382	0.60635936217062	26	1
0.219926538108356	0.605182699502714	26	1
