alpha	colour	fill	x	y	clickSelects
1	#C77CFF	#C77CFF	0.787614863438368	0.415201831258234	Q4
1	#C77CFF	#C77CFF	0.688829364958742	0.383493684144843	Q4
1	#C77CFF	#C77CFF	0.571633959784348	0.41819389054643	Q4
1	#C77CFF	#C77CFF	0.524584126401718	0.420618403002218	Q4
1	#C77CFF	#C77CFF	0.611347646096037	0.411090650705863	Q4
1	#C77CFF	#C77CFF	0.585459891164157	0.356113360887368	Q4
1	#C77CFF	#C77CFF	0.594359906351491	0.248278422657458	Q4
1	#C77CFF	#C77CFF	0.768789467573726	0.427568543674285	Q4
1	#C77CFF	#C77CFF	0.530913922931904	0.470120986972242	Q4
1	#C77CFF	#C77CFF	0.578124375911756	0.31363695864564	Q4
1	#C77CFF	#C77CFF	0.59405463632403	0.472348074701918	Q4
1	#C77CFF	#C77CFF	0.619694205831957	0.47679933793643	Q4
1	#C77CFF	#C77CFF	0.62752344956007	0.465732713022374	Q4
1	#C77CFF	#C77CFF	0.521462441104127	0.472439822468107	Q4
1	#C77CFF	#C77CFF	0.584514274295522	0.475042695741924	Q4
1	#C77CFF	#C77CFF	0.639049890232012	0.424547328697026	Q4
1	#C77CFF	#C77CFF	0.665833055592153	0.457811296371476	Q4
1	#C77CFF	#C77CFF	0.704789846775318	0.394244269054887	Q4
1	#C77CFF	#C77CFF	0.633235593148638	0.48254973147036	Q4
1	#C77CFF	#C77CFF	0.703678739995631	0.360304516648674	Q4
1	#C77CFF	#C77CFF	0.698247815547356	0.391401143048647	Q4
1	#C77CFF	#C77CFF	0.522359060652015	0.199799967313183	Q4
1	#C77CFF	#C77CFF	0.57283905996894	0.465348509446227	Q4
1	#C77CFF	#C77CFF	0.563552135444214	0.413243450158474	Q4
1	#C77CFF	#C77CFF	0.710947251023991	0.35005883233248	Q4
1	#C77CFF	#C77CFF	0.73213995007051	0.419727650737049	Q4
1	#C77CFF	#C77CFF	0.526909619134861	0.341750007879431	Q4
1	#C77CFF	#C77CFF	0.594432159437002	0.426214331112486	Q4
1	#C77CFF	#C77CFF	0.666921091438167	0.476201139571361	Q4
1	#C77CFF	#C77CFF	0.575988846257028	0.360387136121554	Q4
1	#C77CFF	#C77CFF	0.658976704525535	0.487313639435658	Q4
1	#C77CFF	#C77CFF	0.649745247750995	0.465012532491457	Q4
1	#C77CFF	#C77CFF	0.615236875771496	0.416249779962438	Q4
1	#C77CFF	#C77CFF	0.551366105178585	0.463625854695071	Q4
1	#C77CFF	#C77CFF	0.687485004816404	0.330752425473897	Q4
1	#C77CFF	#C77CFF	0.716900918774602	0.409008268460399	Q4
1	#C77CFF	#C77CFF	0.617811281811277	0.324615258873115	Q4
1	#C77CFF	#C77CFF	0.693672445265471	0.438946651247135	Q4
1	#C77CFF	#C77CFF	0.515277994862044	0.352205318933526	Q4
1	#C77CFF	#C77CFF	0.714486605379249	0.46957530845437	Q4
1	#C77CFF	#C77CFF	0.710597505821192	0.364796450436436	Q4
1	#C77CFF	#C77CFF	0.580014625288936	0.401289962721939	Q4
1	#C77CFF	#C77CFF	0.700796431716942	0.422112303974536	Q4
1	#C77CFF	#C77CFF	0.545935824106204	0.201146426890338	Q4
1	#C77CFF	#C77CFF	0.588105606471346	0.452091737525506	Q4
1	#C77CFF	#C77CFF	0.630426003927637	0.397830307763349	Q4
1	#C77CFF	#C77CFF	0.531573641181869	0.451585275774155	Q4
1	#C77CFF	#C77CFF	0.700056685594468	0.439606764602083	Q4
1	#C77CFF	#C77CFF	0.606237089022724	0.487127344613954	Q4
1	#C77CFF	#C77CFF	0.515346812045769	0.310624657333173	Q4
1	#C77CFF	#C77CFF	0.599753204649421	0.40887337446532	Q4
1	#C77CFF	#C77CFF	0.600585811388241	0.318187446183948	Q4
1	#C77CFF	#C77CFF	0.541598946910641	0.445502105503457	Q4
1	#C77CFF	#C77CFF	0.608170322433555	0.484518824718776	Q4
1	#C77CFF	#C77CFF	0.643608404058653	0.416850709598348	Q4
1	#C77CFF	#C77CFF	0.877019946589209	0.286754029382962	Q4
1	#C77CFF	#C77CFF	0.574428154673904	0.381413400111771	Q4
1	#C77CFF	#C77CFF	0.587866055562726	0.443120921035977	Q4
1	#C77CFF	#C77CFF	0.543670832687996	0.428098112740603	Q4
1	#C77CFF	#C77CFF	0.624218973035336	0.351009526928096	Q4
1	#C77CFF	#C77CFF	0.537333944887199	0.36557575514329	Q4
1	#C77CFF	#C77CFF	0.672342545933636	0.409393607637224	Q4
1	#C77CFF	#C77CFF	0.729663993986001	0.471330961119473	Q4
1	#C77CFF	#C77CFF	0.570448783774894	0.354413695556059	Q4
1	#C77CFF	#C77CFF	0.591290371006665	0.340739813732558	Q4
1	#C77CFF	#C77CFF	0.621771481157775	0.20336854954208	Q4
1	#C77CFF	#C77CFF	0.533112139590493	0.419307812606786	Q4
1	#C77CFF	#C77CFF	0.75683892380419	0.43043664281081	Q4
1	#C77CFF	#C77CFF	0.561929670941495	0.312394072074186	Q4
1	#C77CFF	#C77CFF	0.52976933302809	0.487899750509935	Q4
1	#C77CFF	#C77CFF	0.534597349614135	0.307417620774411	Q4
1	#C77CFF	#C77CFF	0.514959952602259	0.333884097358757	Q4
1	#C77CFF	#C77CFF	0.562193013487753	0.364399834467251	Q4
1	#C77CFF	#C77CFF	0.540342100316721	0.454605403943654	Q4
1	#C77CFF	#C77CFF	0.557510558980438	0.295245572443032	Q4
1	#C77CFF	#C77CFF	0.52878311397202	0.484038004273638	Q4
1	#C77CFF	#C77CFF	0.699269873163147	0.461454292455642	Q4
1	#C77CFF	#C77CFF	0.672617594816497	0.455746539688535	Q4
1	#C77CFF	#C77CFF	0.748240169786787	0.397358282289185	Q4
1	#C77CFF	#C77CFF	0.539748496875861	0.336038739472173	Q4
1	#C77CFF	#C77CFF	0.524648927714541	0.342752093854994	Q4
1	#C77CFF	#C77CFF	0.587938468617865	0.474622925312397	Q4
1	#C77CFF	#C77CFF	0.526898749718927	0.377956756112003	Q4
1	#C77CFF	#C77CFF	0.741295122619914	0.465936134500795	Q4
1	#C77CFF	#C77CFF	0.555608518373745	0.304007552702988	Q4
1	#C77CFF	#C77CFF	0.534348516271074	0.465424805089034	Q4
1	#C77CFF	#C77CFF	0.540253365867639	0.403795921482269	Q4
1	#C77CFF	#C77CFF	0.747069344959072	0.370487633265623	Q4
1	#C77CFF	#C77CFF	0.748917417197164	0.442516075886592	Q4
1	#C77CFF	#C77CFF	0.535537784541722	0.4467585030439	Q4
1	#C77CFF	#C77CFF	0.521650637712544	0.401767360902308	Q4
1	#C77CFF	#C77CFF	0.518501770742294	0.456645906809184	Q4
1	#C77CFF	#C77CFF	0.791942690194911	0.389738695530497	Q4
1	#C77CFF	#C77CFF	0.548895888468626	0.276191628522744	Q4
1	#C77CFF	#C77CFF	0.68530994088001	0.421616815224316	Q4
1	#C77CFF	#C77CFF	0.651604798381826	0.385676833963844	Q4
1	#C77CFF	#C77CFF	0.548370594434073	0.260780876299861	Q4
1	#C77CFF	#C77CFF	0.849867547024006	0.382219203636032	Q4
1	#C77CFF	#C77CFF	0.582650390557518	0.45070708514663	Q4
1	#C77CFF	#C77CFF	0.54405078383946	0.455833098046271	Q4
1	#C77CFF	#C77CFF	0.678072873746864	0.411733780414503	Q4
1	#C77CFF	#C77CFF	0.533028650075527	0.456554011075446	Q4
1	#C77CFF	#C77CFF	0.579012748472543	0.463374786745847	Q4
1	#C77CFF	#C77CFF	0.726021805253419	0.422136720799631	Q4
1	#C77CFF	#C77CFF	0.51594416270945	0.42110625648118	Q4
1	#C77CFF	#C77CFF	0.669414262674007	0.433026747517061	Q4
1	#C77CFF	#C77CFF	0.631707991015738	0.230870932048463	Q4
1	#C77CFF	#C77CFF	0.543783305046014	0.2070259691776	Q4
1	#C77CFF	#C77CFF	0.739444015982425	0.347694351337811	Q4
1	#C77CFF	#C77CFF	0.829900908564877	0.36388062895842	Q4
1	#C77CFF	#C77CFF	0.669710318075308	0.326448264961809	Q4
1	#C77CFF	#C77CFF	0.581181357161959	0.36446450876468	Q4
1	#C77CFF	#C77CFF	0.604938717132507	0.483850835664843	Q4
1	#C77CFF	#C77CFF	0.591362302329483	0.467458433847617	Q4
1	#C77CFF	#C77CFF	0.599477238301609	0.311369392641522	Q4
1	#C77CFF	#C77CFF	0.660132929909502	0.350863054440153	Q4
1	#C77CFF	#C77CFF	0.632491772834266	0.402621464992053	Q4
1	#C77CFF	#C77CFF	0.906354534966923	0.470017027374786	Q4
1	#C77CFF	#C77CFF	0.745681563698217	0.391463836630718	Q4
1	#C77CFF	#C77CFF	0.520898957114579	0.46515693826352	Q4
1	#C77CFF	#C77CFF	0.731755548239678	0.461898316313242	Q4
1	#C77CFF	#C77CFF	0.662138002093274	0.395682817682838	Q4
1	#C77CFF	#C77CFF	0.835518840890774	0.186627296833401	Q4
1	#C77CFF	#C77CFF	0.57220210824203	0.434402442125727	Q4
1	#C77CFF	#C77CFF	0.587109197072534	0.317473769275718	Q4
1	#C77CFF	#C77CFF	0.550564584827705	0.437734202469438	Q4
1	#C77CFF	#C77CFF	0.702025785698314	0.471796022891901	Q4
1	#C77CFF	#C77CFF	0.603486990325331	0.461586481370981	Q4
1	#C77CFF	#C77CFF	0.780305677192829	0.378558549498438	Q4
1	#C77CFF	#C77CFF	0.733906756787707	0.465602764089389	Q4
1	#C77CFF	#C77CFF	0.667219366424132	0.365506708732074	Q4
1	#C77CFF	#C77CFF	0.522053100422384	0.308881627123568	Q4
1	#C77CFF	#C77CFF	0.685743426556084	0.365566990967913	Q4
1	#C77CFF	#C77CFF	0.625966133596358	0.37727745745764	Q4
1	#C77CFF	#C77CFF	0.538149786499792	0.485875160556722	Q4
1	#C77CFF	#C77CFF	0.654415560760025	0.357821906522519	Q4
1	#C77CFF	#C77CFF	0.697453085726246	0.414186272209221	Q4
1	#C77CFF	#C77CFF	0.628517413636679	0.438605527893738	Q4
1	#C77CFF	#C77CFF	0.584802121262172	0.45091475484298	Q4
1	#C77CFF	#C77CFF	0.661175143332405	0.437289464729869	Q4
1	#C77CFF	#C77CFF	0.676376277449196	0.339218826218581	Q4
1	#C77CFF	#C77CFF	0.663764092381484	0.247003935007086	Q4
1	#C77CFF	#C77CFF	0.685363624322661	0.390624775908611	Q4
1	#C77CFF	#C77CFF	0.787325878776176	0.4709818066533	Q4
1	#C77CFF	#C77CFF	0.608552658055654	0.42357608458793	Q4
1	#C77CFF	#C77CFF	0.779754684614451	0.337550241076671	Q4
1	#C77CFF	#C77CFF	0.60592657045609	0.175628900816956	Q4
1	#C77CFF	#C77CFF	0.749860427748065	0.48629529225448	Q4
1	#C77CFF	#C77CFF	0.731599039039294	0.415998191546959	Q4
1	#C77CFF	#C77CFF	0.741501621957077	0.423258651444216	Q4
1	#C77CFF	#C77CFF	0.576626720351794	0.466324399052935	Q4
1	#C77CFF	#C77CFF	0.616323152814079	0.470270136977607	Q4
1	#C77CFF	#C77CFF	0.561323436154163	0.253953449429895	Q4
1	#C77CFF	#C77CFF	0.568447402900877	0.319501698252776	Q4
1	#C77CFF	#C77CFF	0.585381173226938	0.292970128673649	Q4
1	#C77CFF	#C77CFF	0.571617222806735	0.409215345391299	Q4
1	#C77CFF	#C77CFF	0.538394729844592	0.421868697245496	Q4
1	#C77CFF	#C77CFF	0.556906556528431	0.371444355832113	Q4
1	#C77CFF	#C77CFF	0.690719775233739	0.362863351687039	Q4
1	#C77CFF	#C77CFF	0.684268380755621	0.45525885231364	Q4
1	#C77CFF	#C77CFF	0.534930197339907	0.441038230420018	Q4
1	#C77CFF	#C77CFF	0.680374171636139	0.439326178214527	Q4
1	#C77CFF	#C77CFF	0.569327027641152	0.466079993624991	Q4
1	#C77CFF	#C77CFF	0.693493700745263	0.456123458421368	Q4
1	#C77CFF	#C77CFF	0.781806414050787	0.389688807830788	Q4
1	#C77CFF	#C77CFF	0.785468086968078	0.402121509697254	Q4
1	#C77CFF	#C77CFF	0.613210261294722	0.291612626038954	Q4
1	#C77CFF	#C77CFF	0.703705509496826	0.315620594167173	Q4
1	#C77CFF	#C77CFF	0.577593165699179	0.443276841852306	Q4
1	#C77CFF	#C77CFF	0.755248824705003	0.35713961896596	Q4
1	#C77CFF	#C77CFF	0.637162715394023	0.441993039711091	Q4
1	#C77CFF	#C77CFF	0.612440928062669	0.465701987837873	Q4
1	#C77CFF	#C77CFF	0.64002394675253	0.353690711273608	Q4
1	#C77CFF	#C77CFF	0.824051870874723	0.474072767878088	Q4
1	#C77CFF	#C77CFF	0.66648704525735	0.425537106315123	Q4
1	#C77CFF	#C77CFF	0.527471602888625	0.459893004594873	Q4
1	#C77CFF	#C77CFF	0.754163595433346	0.273188115231359	Q4
1	#C77CFF	#C77CFF	0.511817544629152	0.355368555796044	Q4
1	#C77CFF	#C77CFF	0.596547283806873	0.368326655099866	Q4
