alpha	colour	fill	x	y	clickSelects
0.6344	#7CAE00	#7CAE00	0.474285686417809	0.519491069309543	Q2
0.6736	#7CAE00	#7CAE00	0.415726653211021	0.523842187970364	Q2
0.8048	#7CAE00	#7CAE00	0.238610434352861	0.552614407454827	Q2
0.704	#7CAE00	#7CAE00	0.371094035778665	0.520321494847356	Q2
0.7136	#7CAE00	#7CAE00	0.355964331900741	0.509687230890911	Q2
0.76	#7CAE00	#7CAE00	0.327451932674545	0.598123636472578	Q2
0.6912	#7CAE00	#7CAE00	0.505221804651676	0.60196324178872	Q2
0.7096	#7CAE00	#7CAE00	0.374521812289936	0.546883557345113	Q2
0.7488	#7CAE00	#7CAE00	0.485296370552237	0.669916980812775	Q2
0.9416	#7CAE00	#7CAE00	0.0454545454545455	0.526528295398117	Q2
0.6608	#7CAE00	#7CAE00	0.440096965254739	0.530652240948307	Q2
0.7216	#7CAE00	#7CAE00	0.410585897546847	0.609314082596365	Q2
0.7936	#7CAE00	#7CAE00	0.269553276795842	0.5873747316129	Q2
0.768	#7CAE00	#7CAE00	0.418430158409944	0.677821585799277	Q2
0.7408	#7CAE00	#7CAE00	0.366938539231652	0.604314370629028	Q2
0.776	#7CAE00	#7CAE00	0.368482003544117	0.663432943092628	Q2
0.836	#7CAE00	#7CAE00	0.278757137386847	0.689374152913944	Q2
0.7296	#7CAE00	#7CAE00	0.461379721853053	0.641841763183154	Q2
0.6552	#7CAE00	#7CAE00	0.446882989184356	0.528326285372179	Q2
0.7608	#7CAE00	#7CAE00	0.290102434352747	0.493625083319906	Q2
0.7648	#7CAE00	#7CAE00	0.323401781985917	0.601775813670305	Q2
0.7024	#7CAE00	#7CAE00	0.391436005705467	0.557082850140499	Q2
0.7128	#7CAE00	#7CAE00	0.386006266610527	0.57197731917424	Q2
0.7296	#7CAE00	#7CAE00	0.372229109157031	0.589243168998874	Q2
0.6336	#7CAE00	#7CAE00	0.49678113170464	0.530957256097454	Q2
0.6888	#7CAE00	#7CAE00	0.412900660268433	0.556097231928866	Q2
0.824	#7CAE00	#7CAE00	0.230850990574525	0.602654789320361	Q2
0.968	#7CAE00	#7CAE00	0.374612230378157	0.918700827279333	Q2
0.6896	#7CAE00	#7CAE00	0.460751197651653	0.590636675181227	Q2
0.7608	#7CAE00	#7CAE00	0.294320460209226	0.53074579259886	Q2
0.6568	#7CAE00	#7CAE00	0.434470421645675	0.508499604585013	Q2
0.68	#7CAE00	#7CAE00	0.489533390755022	0.586308152573464	Q2
0.6584	#7CAE00	#7CAE00	0.49443001391843	0.56151986920304	Q2
0.6576	#7CAE00	#7CAE00	0.441089815003276	0.526363051097906	Q2
0.6416	#7CAE00	#7CAE00	0.454043842977251	0.501247523508247	Q2
0.7048	#7CAE00	#7CAE00	0.449880076457334	0.606669367298574	Q2
0.7608	#7CAE00	#7CAE00	0.453408339908142	0.679189061716173	Q2
0.8088	#7CAE00	#7CAE00	0.232547236905617	0.54732716542386	Q2
0.6664	#7CAE00	#7CAE00	0.436806805512131	0.539502824882518	Q2
0.7248	#7CAE00	#7CAE00	0.34115302735645	0.516473233640518	Q2
0.6384	#7CAE00	#7CAE00	0.482391439314586	0.531342085677155	Q2
0.6592	#7CAE00	#7CAE00	0.444561059704482	0.533401659520271	Q2
0.7992	#7CAE00	#7CAE00	0.256919523352692	0.578601676768528	Q2
0.7288	#7CAE00	#7CAE00	0.446595475364364	0.636892429556711	Q2
0.6968	#7CAE00	#7CAE00	0.383911004028221	0.527136462125995	Q2
0.6864	#7CAE00	#7CAE00	0.500487318260442	0.596034850234444	Q2
0.7136	#7CAE00	#7CAE00	0.365040460515018	0.54049226429228	Q2
0.7448	#7CAE00	#7CAE00	0.419436306485004	0.64736907067083	Q2
0.704	#7CAE00	#7CAE00	0.384430056924445	0.550762218405223	Q2
0.716	#7CAE00	#7CAE00	0.363616556870124	0.544130407506241	Q2
0.824	#7CAE00	#7CAE00	0.484840326230495	0.760860061729382	Q2
0.696	#7CAE00	#7CAE00	0.386487167056916	0.530588450546336	Q2
0.908	#7CAE00	#7CAE00	0.320415639294854	0.823481726414982	Q2
0.8536	#7CAE00	#7CAE00	0.450563296001736	0.793463359830476	Q2
0.7104	#7CAE00	#7CAE00	0.474192707519141	0.621509097034452	Q2
0.7864	#7CAE00	#7CAE00	0.500158369577652	0.717021302620873	Q2
0.6576	#7CAE00	#7CAE00	0.436556995925659	0.516759949074043	Q2
0.7608	#7CAE00	#7CAE00	0.292673563861878	0.520596800789769	Q2
0.6728	#7CAE00	#7CAE00	0.494402660445456	0.578240700546716	Q2
0.7088	#7CAE00	#7CAE00	0.379752092045869	0.554759493497207	Q2
0.8176	#7CAE00	#7CAE00	0.348689894060409	0.711820594357543	Q2
0.6568	#7CAE00	#7CAE00	0.435419983951043	0.512070206300255	Q2
0.652	#7CAE00	#7CAE00	0.456653129422835	0.533738073409212	Q2
0.6304	#7CAE00	#7CAE00	0.487462356065081	0.522480986433963	Q2
0.7776	#7CAE00	#7CAE00	0.268069699916231	0.502745272571995	Q2
0.8224	#7CAE00	#7CAE00	0.272558795552561	0.657763069330281	Q2
0.7712	#7CAE00	#7CAE00	0.291840389188702	0.565759053709435	Q2
0.7208	#7CAE00	#7CAE00	0.44231406303968	0.624131616928514	Q2
0.8544	#7CAE00	#7CAE00	0.362592158427262	0.769183823942126	Q2
0.7288	#7CAE00	#7CAE00	0.335377891737651	0.508348206791566	Q2
0.7744	#7CAE00	#7CAE00	0.33486131022203	0.633594897015203	Q2
0.764	#7CAE00	#7CAE00	0.44739529824911	0.681557422190199	Q2
0.6336	#7CAE00	#7CAE00	0.47967872201721	0.522773321859724	Q2
0.6216	#7CAE00	#7CAE00	0.481479389566564	0.49917584798879	Q2
0.884	#7CAE00	#7CAE00	0.234809977312173	0.731955009350892	Q2
0.7592	#7CAE00	#7CAE00	0.347215368030746	0.618139871570985	Q2
0.7424	#7CAE00	#7CAE00	0.39753420868423	0.631433820368719	Q2
0.7248	#7CAE00	#7CAE00	0.352293005366605	0.547881975721219	Q2
0.8104	#7CAE00	#7CAE00	0.344285520705236	0.698400211280623	Q2
0.748	#7CAE00	#7CAE00	0.341307341831493	0.589605877061129	Q2
0.6848	#7CAE00	#7CAE00	0.395494903752755	0.508159651194977	Q2
0.6536	#7CAE00	#7CAE00	0.437760641896205	0.502049167376588	Q2
0.6912	#7CAE00	#7CAE00	0.394141361197395	0.533014693390556	Q2
0.7528	#7CAE00	#7CAE00	0.334688549383787	0.590687533415916	Q2
0.6688	#7CAE00	#7CAE00	0.509096420869342	0.574739331635017	Q2
0.692	#7CAE00	#7CAE00	0.419593103027448	0.568939314627506	Q2
0.736	#7CAE00	#7CAE00	0.408523123511691	0.629184078894297	Q2
0.764	#7CAE00	#7CAE00	0.321909092810262	0.598613677342392	Q2
0.6912	#7CAE00	#7CAE00	0.387118942110251	0.512435890237883	Q2
0.752	#7CAE00	#7CAE00	0.340606992133885	0.5967011701568	Q2
0.8272	#7CAE00	#7CAE00	0.396091835661987	0.746565155242264	Q2
0.8192	#7CAE00	#7CAE00	0.278339397400724	0.659393679404032	Q2
0.7352	#7CAE00	#7CAE00	0.3263496814573	0.506410127913196	Q2
1	#7CAE00	#7CAE00	0.356737665740416	0.954545454545454	Q2
0.7696	#7CAE00	#7CAE00	0.286050099957261	0.542393889179956	Q2
0.632	#7CAE00	#7CAE00	0.472623768124475	0.512093202437464	Q2
0.7256	#7CAE00	#7CAE00	0.356975511925507	0.560492840683612	Q2
0.7888	#7CAE00	#7CAE00	0.264038466456426	0.558777989675557	Q2
0.72	#7CAE00	#7CAE00	0.347302906723357	0.507394479512687	Q2
0.736	#7CAE00	#7CAE00	0.430546660653413	0.639617265570614	Q2
0.6368	#7CAE00	#7CAE00	0.491269333838441	0.533548563444202	Q2
0.6688	#7CAE00	#7CAE00	0.430219538972807	0.53641730895531	Q2
0.8688	#7CAE00	#7CAE00	0.14605044017207	0.534576289815479	Q2
0.7192	#7CAE00	#7CAE00	0.480869536676375	0.633071238003067	Q2
0.6696	#7CAE00	#7CAE00	0.491786705007619	0.57485881739097	Q2
0.68	#7CAE00	#7CAE00	0.505359009590173	0.588347321485385	Q2
0.8152	#7CAE00	#7CAE00	0.247945736587571	0.608866330743648	Q2
0.6296	#7CAE00	#7CAE00	0.475739086663449	0.510377084209439	Q2
0.7464	#7CAE00	#7CAE00	0.356812285691846	0.605202522114947	Q2
0.8136	#7CAE00	#7CAE00	0.256672921936403	0.618030603481215	Q2
0.7728	#7CAE00	#7CAE00	0.384519222615964	0.668516380001725	Q2
0.6992	#7CAE00	#7CAE00	0.377748363559581	0.518153152968002	Q2
0.88	#7CAE00	#7CAE00	0.300593094180978	0.773773040347167	Q2
0.6776	#7CAE00	#7CAE00	0.496196620536896	0.584928946984407	Q2
0.816	#7CAE00	#7CAE00	0.498494599804672	0.752229680938505	Q2
0.7016	#7CAE00	#7CAE00	0.421212605227633	0.586344821891869	Q2
