colour	fill	size	x	y	clickSelects
#C77CFF	#C77CFF	2.49	0.580793042042873	0.349122815318047	Q4
#C77CFF	#C77CFF	1.84	0.612293161304387	0.471860633429234	Q4
#C77CFF	#C77CFF	2.06	0.520570677824384	0.379051404021331	Q4
#C77CFF	#C77CFF	2.81	0.711449661410751	0.448866181578525	Q4
#C77CFF	#C77CFF	2.36	0.529088505610714	0.351019993679483	Q4
#C77CFF	#C77CFF	2.71	0.538847041774831	0.31746494878058	Q4
#C77CFF	#C77CFF	1.29	0.554227131749451	0.478798176814938	Q4
#C77CFF	#C77CFF	2.69	0.52213299244531	0.318931919137683	Q4
#C77CFF	#C77CFF	1.36	0.555808451776925	0.46556997217598	Q4
#C77CFF	#C77CFF	3.66	0.693015636196685	0.279366730155024	Q4
#C77CFF	#C77CFF	3.54	0.665480074413399	0.27591745750773	Q4
#C77CFF	#C77CFF	3.73	0.708053665413945	0.282306997428219	Q4
#C77CFF	#C77CFF	2.85	0.670407984297554	0.366454371011326	Q4
#C77CFF	#C77CFF	4.65	0.850694783314093	0.298673171877858	Q4
#C77CFF	#C77CFF	3.58	0.720539839915492	0.312363733147359	Q4
#C77CFF	#C77CFF	1.68	0.550209602776977	0.42223161210172	Q4
#C77CFF	#C77CFF	2.69	0.571312404801651	0.32561217506684	Q4
#C77CFF	#C77CFF	1.73	0.544409054410579	0.415337970239122	Q4
#C77CFF	#C77CFF	2.87	0.537528469190471	0.302569251138837	Q4
#C77CFF	#C77CFF	4.38	0.72361483917427	0.213656468849549	Q4
#C77CFF	#C77CFF	2.28	0.643382933881245	0.427139038232413	Q4
#C77CFF	#C77CFF	3.85	0.809024790381463	0.397244985423234	Q4
#C77CFF	#C77CFF	2.33	0.66178582937001	0.45984071405388	Q4
#C77CFF	#C77CFF	1.69	0.597094049083838	0.478477107258832	Q4
#C77CFF	#C77CFF	3.76	0.816245206147061	0.477486779756836	Q4
#C77CFF	#C77CFF	3.71	0.789460870994164	0.387418444461356	Q4
#C77CFF	#C77CFF	2.34	0.623493634246816	0.392435332349658	Q4
#C77CFF	#C77CFF	2.84	0.525210865695877	0.304250568761793	Q4
#C77CFF	#C77CFF	3.77	0.787996310517145	0.370675414022472	Q4
#C77CFF	#C77CFF	3.78	0.565665859533893	0.217293875750867	Q4
#C77CFF	#C77CFF	2.9	0.603300428673031	0.315685645296977	Q4
#C77CFF	#C77CFF	2.51	0.636003715813502	0.381495668483111	Q4
#C77CFF	#C77CFF	1.88	0.60014173223429	0.435831915591846	Q4
#C77CFF	#C77CFF	3.72	0.638398002350563	0.243355014345158	Q4
#C77CFF	#C77CFF	3.43	0.567859943836206	0.251761526203187	Q4
#C77CFF	#C77CFF	3.43	0.757454579207812	0.387757723826763	Q4
#C77CFF	#C77CFF	1.96	0.622131462978496	0.460234527701993	Q4
#C77CFF	#C77CFF	1.55	0.518915225780201	0.4283618035224	Q4
#C77CFF	#C77CFF	3.79	0.690883367668306	0.262648548897023	Q4
#C77CFF	#C77CFF	2.67	0.701296521864252	0.479272101759743	Q4
#C77CFF	#C77CFF	2.17	0.640965953409222	0.449223755758739	Q4
#C77CFF	#C77CFF	3.83	0.812852995717302	0.414995370121908	Q4
#C77CFF	#C77CFF	1.32	0.550447300258158	0.46574784115158	Q4
#C77CFF	#C77CFF	4.28	0.853239250000596	0.387908186389831	Q4
#C77CFF	#C77CFF	3.7	0.629628759369824	0.242024377940222	Q4
#C77CFF	#C77CFF	3.19	0.726912872603339	0.384390163662003	Q4
#C77CFF	#C77CFF	1.94	0.53984227896268	0.393140691803321	Q4
#C77CFF	#C77CFF	1.05	0.52635206452938	0.479303997628374	Q4
#C77CFF	#C77CFF	3.08	0.706786981592473	0.372994154137368	Q4
#C77CFF	#C77CFF	4.54	0.894167308908498	0.434482681647769	Q4
#C77CFF	#C77CFF	4.88	0.91365285552076	0.36794522979206	Q4
#C77CFF	#C77CFF	2.34	0.607621238520917	0.379780974675558	Q4
#C77CFF	#C77CFF	2.75	0.612907313586968	0.336278673341497	Q4
#C77CFF	#C77CFF	1.98	0.525029661237059	0.387498560886548	Q4
#C77CFF	#C77CFF	1.66	0.545471592215394	0.422498822151742	Q4
#C77CFF	#C77CFF	2.2	0.646802061182592	0.453500819208457	Q4
#C77CFF	#C77CFF	2.14	0.611681540734805	0.409024468925313	Q4
#C77CFF	#C77CFF	1.97	0.603052093302685	0.424821215433358	Q4
#C77CFF	#C77CFF	3.33	0.531835081628218	0.25710160067579	Q4
#C77CFF	#C77CFF	3.47	0.737007521295964	0.34739124512073	Q4
#C77CFF	#C77CFF	2.34	0.61200191101861	0.383474463328418	Q4
#C77CFF	#C77CFF	2.46	0.678730971470161	0.471952431339241	Q4
#C77CFF	#C77CFF	2.3	0.662118865271136	0.480089856028956	Q4
#C77CFF	#C77CFF	2.87	0.71541091786711	0.438832544247188	Q4
#C77CFF	#C77CFF	1.34	0.550992125188003	0.462385287827621	Q4
#C77CFF	#C77CFF	2.19	0.594953363027445	0.389846174836119	Q4
#C77CFF	#C77CFF	4.3	0.749571419725362	0.242317572563939	Q4
#C77CFF	#C77CFF	3.11	0.52034988404321	0.277992740706498	Q4
#C77CFF	#C77CFF	1.45	0.548624908078355	0.447190819804772	Q4
#C77CFF	#C77CFF	1.93	0.612930091153862	0.446988569403309	Q4
#C77CFF	#C77CFF	2.89	0.605741606070365	0.317519557839056	Q4
#C77CFF	#C77CFF	1.48	0.571931756292332	0.468553944807096	Q4
#C77CFF	#C77CFF	2.06	0.529933921342845	0.379535007521471	Q4
#C77CFF	#C77CFF	2.67	0.56092578289962	0.325487534439948	Q4
#C77CFF	#C77CFF	2.18	0.62144533657912	0.414112770402251	Q4
#C77CFF	#C77CFF	3.64	0.603414872024276	0.239286109330315	Q4
#C77CFF	#C77CFF	3.32	0.743759260615421	0.385425758105105	Q4
#C77CFF	#C77CFF	3.05	0.739684985095323	0.461468373029541	Q4
#C77CFF	#C77CFF	2.57	0.665631063721508	0.405795654606463	Q4
#C77CFF	#C77CFF	2.19	0.638987159203193	0.43882867076797	Q4
#C77CFF	#C77CFF	2.18	0.647504373964289	0.464816646506807	Q4
#C77CFF	#C77CFF	3.38	0.713687861150068	0.333611337833393	Q4
#C77CFF	#C77CFF	2.4	0.633268909471409	0.392989616118648	Q4
#C77CFF	#C77CFF	2.08	0.61991914598409	0.427791713685962	Q4
#C77CFF	#C77CFF	2.37	0.649957959605419	0.418739821108565	Q4
