colour	fill	size	x	y	clickSelects
#7CAE00	#7CAE00	2.56	0.437918577880308	0.627641754481537	Q2
#7CAE00	#7CAE00	2.33	0.370604340519628	0.504598027137411	Q2
#7CAE00	#7CAE00	1.53	0.456020059921564	0.502654783983097	Q2
#7CAE00	#7CAE00	2.79	0.473227280983209	0.66262560775856	Q2
#7CAE00	#7CAE00	3.35	0.433148378436645	0.708458433305619	Q2
#7CAE00	#7CAE00	2.72	0.419912126658147	0.636310241867526	Q2
#7CAE00	#7CAE00	2.22	0.385347703938321	0.518700416828521	Q2
#7CAE00	#7CAE00	3.92	0.248956802636389	0.638671651196354	Q2
#7CAE00	#7CAE00	3.81	0.510669058951367	0.765538478587771	Q2
#7CAE00	#7CAE00	1.3	0.480914578661188	0.500592297684323	Q2
#7CAE00	#7CAE00	1.46	0.511385287309656	0.539432535488399	Q2
#7CAE00	#7CAE00	2.49	0.499328138928865	0.637594734049851	Q2
#7CAE00	#7CAE00	1.61	0.494034405590658	0.549935418039471	Q2
#7CAE00	#7CAE00	1.97	0.464461218599409	0.576205434729195	Q2
#7CAE00	#7CAE00	1.66	0.451223210619921	0.523925244237071	Q2
#7CAE00	#7CAE00	4.46	0.209594051657317	0.679611539364118	Q2
#7CAE00	#7CAE00	2.2	0.389525022660608	0.522992296878145	Q2
#7CAE00	#7CAE00	5.17	0.194903767438051	0.771859188971758	Q2
#7CAE00	#7CAE00	3.99	0.221589431711799	0.60650227593783	Q2
#7CAE00	#7CAE00	1.89	0.431204408331701	0.537542331635454	Q2
#7CAE00	#7CAE00	3.25	0.291958821271107	0.574657382199501	Q2
#7CAE00	#7CAE00	4.38	0.340092412591646	0.778082859452548	Q2
#7CAE00	#7CAE00	2.39	0.412437343902563	0.590722493272011	Q2
#7CAE00	#7CAE00	2.39	0.3647876251247	0.506477433433749	Q2
#7CAE00	#7CAE00	2.98	0.311353581674253	0.549400668482161	Q2
#7CAE00	#7CAE00	3.08	0.295761837599481	0.532718322583653	Q2
#7CAE00	#7CAE00	3.41	0.510251006216433	0.72753942164832	Q2
#7CAE00	#7CAE00	1.51	0.467807814534836	0.520380807159705	Q2
#7CAE00	#7CAE00	3.11	0.332684186087712	0.612893928171488	Q2
#7CAE00	#7CAE00	3.47	0.452289886782349	0.7258558717121	Q2
#7CAE00	#7CAE00	2.64	0.343407672346347	0.530148575626458	Q2
#7CAE00	#7CAE00	2.18	0.509724897174044	0.609088286342893	Q2
#7CAE00	#7CAE00	2.49	0.35321943073617	0.489702883422557	Q2
#7CAE00	#7CAE00	3.47	0.250834085440018	0.514039189788557	Q2
#7CAE00	#7CAE00	2.04	0.46547293817423	0.584456611606973	Q2
#7CAE00	#7CAE00	2.31	0.43680574081173	0.598548815476484	Q2
#7CAE00	#7CAE00	2.1	0.506876214383039	0.600896843528897	Q2
#7CAE00	#7CAE00	1.89	0.416469787106609	0.489710355089579	Q2
#7CAE00	#7CAE00	3.09	0.290240911088862	0.507677423040109	Q2
#7CAE00	#7CAE00	4.18	0.217943806601239	0.639730784523113	Q2
#7CAE00	#7CAE00	3.3	0.446477626199021	0.707796013943928	Q2
#7CAE00	#7CAE00	5.01	0.466520667697698	0.878771996771326	Q2
#7CAE00	#7CAE00	4.19	0.361806684721514	0.768292344137811	Q2
#7CAE00	#7CAE00	1.82	0.423919294091639	0.491448673010802	Q2
#7CAE00	#7CAE00	3.19	0.413499714070584	0.684084170519521	Q2
#7CAE00	#7CAE00	2.51	0.479279313869267	0.637028618797959	Q2
#7CAE00	#7CAE00	2.68	0.341991840717877	0.542021575071144	Q2
#7CAE00	#7CAE00	2.29	0.381949291354018	0.532552448808666	Q2
#7CAE00	#7CAE00	2.45	0.356965053738675	0.49279812066264	Q2
#7CAE00	#7CAE00	4.41	0.501518642801026	0.823014726423623	Q2
#7CAE00	#7CAE00	4.41	0.150650883379054	0.489923899154953	Q2
#7CAE00	#7CAE00	3.2	0.277685182565844	0.492798633054499	Q2
#7CAE00	#7CAE00	1.72	0.448320776321972	0.531331967839851	Q2
#7CAE00	#7CAE00	3.25	0.279961541169508	0.540839255761502	Q2
#7CAE00	#7CAE00	3.1	0.410887561166515	0.673211258003572	Q2
#7CAE00	#7CAE00	3.5	0.246558016549903	0.501264466242473	Q2
#7CAE00	#7CAE00	4.16	0.211192905806219	0.624277293072249	Q2
#7CAE00	#7CAE00	2.44	0.366617925949973	0.534324168244544	Q2
#7CAE00	#7CAE00	3.07	0.306344723903557	0.561740556401101	Q2
#7CAE00	#7CAE00	2.69	0.361000268550577	0.57873062748419	Q2
#7CAE00	#7CAE00	3.7	0.444237521712073	0.747070475463998	Q2
#7CAE00	#7CAE00	1.27	0.497090501205126	0.515087610554312	Q2
#7CAE00	#7CAE00	1.61	0.515084966544321	0.553671259228675	Q2
#7CAE00	#7CAE00	3.52	0.321851846967775	0.662860603198623	Q2
#7CAE00	#7CAE00	2.58	0.349289297743307	0.528087396462432	Q2
#7CAE00	#7CAE00	3.03	0.493128350307298	0.689142835039106	Q2
#7CAE00	#7CAE00	2.55	0.41513463035142	0.613947547921877	Q2
#7CAE00	#7CAE00	2.98	0.336934984042723	0.597302230579435	Q2
#7CAE00	#7CAE00	3.65	0.310508079833828	0.669468545338996	Q2
#7CAE00	#7CAE00	1.96	0.416151476408175	0.524410044748244	Q2
#7CAE00	#7CAE00	2.65	0.337741659137789	0.509247189334666	Q2
#7CAE00	#7CAE00	3.12	0.468570034194019	0.694931363781072	Q2
#7CAE00	#7CAE00	2.65	0.499121346252759	0.653286805670851	Q2
#7CAE00	#7CAE00	3	0.308593677479466	0.547598854971069	Q2
#7CAE00	#7CAE00	4.21	0.429248916754982	0.794421650029595	Q2
#7CAE00	#7CAE00	2.41	0.407027094912169	0.589631255174605	Q2
#7CAE00	#7CAE00	3.34	0.29469569258333	0.600394625487691	Q2
#7CAE00	#7CAE00	2.24	0.418433001338709	0.576798079603055	Q2
#7CAE00	#7CAE00	1.68	0.450031246061565	0.525863443621325	Q2
#7CAE00	#7CAE00	2.8	0.320697630275314	0.506217128269902	Q2
#7CAE00	#7CAE00	3.16	0.283056813759294	0.499141802376303	Q2
#7CAE00	#7CAE00	5.29	0.36150328483588	0.883831659888069	Q2
#7CAE00	#7CAE00	2.9	0.461233103627903	0.67109232369018	Q2
#7CAE00	#7CAE00	4.15	0.372209937677513	0.768680762911218	Q2
#7CAE00	#7CAE00	2.08	0.396676884878813	0.496832673093283	Q2
#7CAE00	#7CAE00	2.54	0.359107590488922	0.544937198090896	Q2
#7CAE00	#7CAE00	2.56	0.388907212409967	0.593084975393283	Q2
#7CAE00	#7CAE00	4.02	0.221990803851864	0.613488564746736	Q2
#7CAE00	#7CAE00	1.33	0.477262057902387	0.499140982039151	Q2
#7CAE00	#7CAE00	3.32	0.437685191320474	0.707198844718901	Q2
#7CAE00	#7CAE00	1.37	0.480158229599065	0.514225750403133	Q2
#7CAE00	#7CAE00	1.22	0.512361195064211	0.515529164270754	Q2
#7CAE00	#7CAE00	2.97	0.33690642022457	0.5950976592861	Q2
#7CAE00	#7CAE00	2.36	0.366982050855147	0.501731182105837	Q2
#7CAE00	#7CAE00	2.11	0.397078471669302	0.518660258138393	Q2
#7CAE00	#7CAE00	3.34	0.503026661446504	0.720623816565472	Q2
#7CAE00	#7CAE00	2.52	0.362773078760875	0.547828926939154	Q2
#7CAE00	#7CAE00	2	0.47885291361867	0.585294492599342	Q2
#7CAE00	#7CAE00	1.09	0.508667078871403	0.501691952124382	Q2
#7CAE00	#7CAE00	3.93	0.439594880629492	0.768396779773276	Q2
#7CAE00	#7CAE00	3.87	0.309343454911765	0.698563298258116	Q2
#7CAE00	#7CAE00	2.95	0.314865174240016	0.548819176254744	Q2
#7CAE00	#7CAE00	2.03	0.401038642010636	0.492686663840105	Q2
#7CAE00	#7CAE00	1.87	0.474865113121427	0.570070634292684	Q2
#7CAE00	#7CAE00	2.67	0.335554859879595	0.508095127680389	Q2
#7CAE00	#7CAE00	2.97	0.308989822446427	0.536003812518471	Q2
#7CAE00	#7CAE00	4.03	0.387833830784127	0.762125942248008	Q2
#7CAE00	#7CAE00	3.38	0.360292984622871	0.67521054803347	Q2
#7CAE00	#7CAE00	2.87	0.339361485876835	0.579832862104833	Q2
#7CAE00	#7CAE00	1.75	0.466802008627109	0.552412942786686	Q2
#7CAE00	#7CAE00	3.94	0.200886379696469	0.508643143155855	Q2
#7CAE00	#7CAE00	3.91	0.3682392884821	0.741144849273926	Q2
#7CAE00	#7CAE00	1.27	0.496291839530065	0.514342889343318	Q2
#7CAE00	#7CAE00	1.63	0.44708693281618	0.509544076313712	Q2
#7CAE00	#7CAE00	3.15	0.405197832681591	0.676105571873789	Q2
#7CAE00	#7CAE00	1.04	0.507272704326043	0.493451172836727	Q2
#7CAE00	#7CAE00	2.5	0.442139320562911	0.623369423657037	Q2
#7CAE00	#7CAE00	2.22	0.434924244540087	0.58722482159942	Q2
#7CAE00	#7CAE00	1.44	0.476709746682267	0.520063000415675	Q2
#7CAE00	#7CAE00	5.43	0.0454545454545454	0.532459263890043	Q2
#7CAE00	#7CAE00	1.93	0.508716063369674	0.584399435634108	Q2
#7CAE00	#7CAE00	2.47	0.463536307251888	0.628491750569229	Q2
#7CAE00	#7CAE00	3.12	0.293582958244405	0.54206523629356	Q2
#7CAE00	#7CAE00	1.68	0.479914493123155	0.552012874532977	Q2
#7CAE00	#7CAE00	4.47	0.341711772893494	0.788965254915581	Q2
#7CAE00	#7CAE00	2.33	0.440408094098259	0.603864784446193	Q2
#7CAE00	#7CAE00	4.47	0.146914889005039	0.528782781375358	Q2
#7CAE00	#7CAE00	3.66	0.464806119197264	0.747138132463096	Q2
#7CAE00	#7CAE00	2.45	0.443131885110215	0.618363733598329	Q2
#7CAE00	#7CAE00	3.35	0.27223722501048	0.553232476574496	Q2
#7CAE00	#7CAE00	2.61	0.466319204013543	0.643673206482233	Q2
#7CAE00	#7CAE00	2.58	0.438208394687558	0.629978845894874	Q2
#7CAE00	#7CAE00	3.42	0.25512811225348	0.488861577896714	Q2
#7CAE00	#7CAE00	3.47	0.421889845870133	0.716959930121207	Q2
#7CAE00	#7CAE00	2.42	0.440243066887283	0.613774533592475	Q2
#7CAE00	#7CAE00	2.69	0.349086696758475	0.560391407733879	Q2
#7CAE00	#7CAE00	3.69	0.230443784808706	0.531556598197888	Q2
#7CAE00	#7CAE00	3.3	0.296757475568629	0.595534691445074	Q2
#7CAE00	#7CAE00	2.21	0.516313636390413	0.612125548972827	Q2
#7CAE00	#7CAE00	3.06	0.441156717395094	0.681341390615016	Q2
#7CAE00	#7CAE00	2.13	0.39840316447997	0.526902191343347	Q2
#7CAE00	#7CAE00	2.53	0.355780119285757	0.53216682735038	Q2
#7CAE00	#7CAE00	3.74	0.37285716524912	0.724913371326791	Q2
#7CAE00	#7CAE00	2.17	0.418595923153815	0.567141357432318	Q2
#7CAE00	#7CAE00	2.81	0.359557867986613	0.598240229707628	Q2
#7CAE00	#7CAE00	2.11	0.409783758059403	0.545826173998784	Q2
#7CAE00	#7CAE00	4.05	0.217534236179723	0.612792841666572	Q2
#7CAE00	#7CAE00	3.02	0.323594340374625	0.585170397571065	Q2
#7CAE00	#7CAE00	3.53	0.287115073827024	0.624339635343146	Q2
#7CAE00	#7CAE00	2.57	0.483456070195052	0.64326862171353	Q2
#7CAE00	#7CAE00	2.42	0.468666951102779	0.625203453602639	Q2
#7CAE00	#7CAE00	3.46	0.282070330192374	0.602523489376598	Q2
#7CAE00	#7CAE00	3.22	0.279828224433692	0.527677451809332	Q2
#7CAE00	#7CAE00	2.22	0.488637272926639	0.609913261644115	Q2
#7CAE00	#7CAE00	2.25	0.385635846964619	0.529225254382667	Q2
#7CAE00	#7CAE00	3.43	0.4196878796839	0.711898774185224	Q2
#7CAE00	#7CAE00	2.98	0.337086161327387	0.597907403821231	Q2
#7CAE00	#7CAE00	3.69	0.304024161663598	0.668779649751555	Q2
#7CAE00	#7CAE00	2.68	0.371939910396652	0.592144015980314	Q2
#7CAE00	#7CAE00	2.99	0.328213941252625	0.586059931118598	Q2
#7CAE00	#7CAE00	2.64	0.438275707348156	0.636796538940342	Q2
#7CAE00	#7CAE00	3.1	0.448453213452722	0.688205103136355	Q2
#7CAE00	#7CAE00	2.29	0.381497427050047	0.531454196215977	Q2
#7CAE00	#7CAE00	1.86	0.479168833390629	0.570458836564137	Q2
#7CAE00	#7CAE00	2.57	0.421481251145743	0.620044793690266	Q2
#7CAE00	#7CAE00	2.3	0.465033558947434	0.611676124760253	Q2
#7CAE00	#7CAE00	3.1	0.341342767442278	0.621309220319336	Q2
#7CAE00	#7CAE00	1.99	0.473959973728499	0.581990075424147	Q2
#7CAE00	#7CAE00	2	0.460727166351198	0.57763605841398	Q2
#7CAE00	#7CAE00	2.59	0.344498734325904	0.515998102417561	Q2
#7CAE00	#7CAE00	5.09	0.0795987009078259	0.506762595788764	Q2
#7CAE00	#7CAE00	2.1	0.412092320414592	0.547200633623961	Q2
#7CAE00	#7CAE00	2.6	0.403171308912131	0.610196589997415	Q2
#7CAE00	#7CAE00	2.12	0.39906967555502	0.526475567409619	Q2
#7CAE00	#7CAE00	1.82	0.424254111733845	0.501468252712166	Q2
#7CAE00	#7CAE00	2.44	0.411584020860197	0.597063564633887	Q2
