colour	fill	size	x	y	clickSelects
#F8766D	#F8766D	3.25	0.737778585994123	0.578040383277842	Q1
#F8766D	#F8766D	2.22	0.531887470521786	0.608203455001605	Q1
#F8766D	#F8766D	3.02	0.715987148827946	0.567916517688602	Q1
#F8766D	#F8766D	2.14	0.616389048047385	0.55308268721484	Q1
#F8766D	#F8766D	2.07	0.610814261258623	0.548048304701054	Q1
#F8766D	#F8766D	3.05	0.733723439580565	0.520706632657198	Q1
#F8766D	#F8766D	1.38	0.548118263165444	0.509971562602419	Q1
#F8766D	#F8766D	1.37	0.543326586061229	0.515290864182133	Q1
#F8766D	#F8766D	3.6	0.522191494659229	0.742959227921122	Q1
#F8766D	#F8766D	5.01	0.798862857037897	0.783614964250162	Q1
#F8766D	#F8766D	2.51	0.676407239171891	0.507419261066767	Q1
#F8766D	#F8766D	3.59	0.766346771187518	0.601463034657517	Q1
#F8766D	#F8766D	3.99	0.690091520970782	0.733238637228408	Q1
#F8766D	#F8766D	3.03	0.700698970290272	0.594988733662044	Q1
#F8766D	#F8766D	1.55	0.543917174053756	0.536985384681851	Q1
#F8766D	#F8766D	2.94	0.667246216217215	0.619045333141581	Q1
#F8766D	#F8766D	1.92	0.533662347488493	0.578984472905486	Q1
#F8766D	#F8766D	2.25	0.557276556793653	0.605691887768644	Q1
