colour	fill	x	y	clickSelects
#00BFC4	#00BFC4	0.229162306183256	0.307151850901171	Q3
#00BFC4	#00BFC4	0.358115250760303	0.416128687111964	Q3
#00BFC4	#00BFC4	0.302551200489494	0.39646679512725	Q3
#00BFC4	#00BFC4	0.281495144484939	0.368307077252536	Q3
#00BFC4	#00BFC4	0.431390046406451	0.193015590813832	Q3
#00BFC4	#00BFC4	0.34279192146665	0.414019127415328	Q3
#00BFC4	#00BFC4	0.454740355939615	0.464195876578737	Q3
#00BFC4	#00BFC4	0.297558894528832	0.354051285666188	Q3
#00BFC4	#00BFC4	0.358456176586084	0.223622873343737	Q3
#00BFC4	#00BFC4	0.460524726303037	0.369809146184088	Q3
#00BFC4	#00BFC4	0.472725220245205	0.416679294922423	Q3
#00BFC4	#00BFC4	0.340678045650848	0.30755912527014	Q3
#00BFC4	#00BFC4	0.316226598833212	0.326040150193966	Q3
#00BFC4	#00BFC4	0.346965462894168	0.315187582275507	Q3
#00BFC4	#00BFC4	0.400411339841444	0.333436316734295	Q3
#00BFC4	#00BFC4	0.279034338784985	0.316572545444736	Q3
#00BFC4	#00BFC4	0.481427162607378	0.257351652659905	Q3
#00BFC4	#00BFC4	0.237791000748835	0.444553085225238	Q3
#00BFC4	#00BFC4	0.460911561996754	0.305252455342011	Q3
#00BFC4	#00BFC4	0.359631630571173	0.467298151496967	Q3
#00BFC4	#00BFC4	0.300554244564174	0.46738784496453	Q3
#00BFC4	#00BFC4	0.366326637318755	0.0454545454545455	Q3
#00BFC4	#00BFC4	0.347498470339447	0.339693558157591	Q3
#00BFC4	#00BFC4	0.348436016075801	0.307921090664388	Q3
#00BFC4	#00BFC4	0.390282255289731	0.458392978440035	Q3
#00BFC4	#00BFC4	0.490616151790812	0.445941950890438	Q3
#00BFC4	#00BFC4	0.347424890624585	0.272376550757508	Q3
#00BFC4	#00BFC4	0.341868279809312	0.478350504166954	Q3
#00BFC4	#00BFC4	0.478801969314022	0.372958188805775	Q3
#00BFC4	#00BFC4	0.393967881543591	0.427219508076637	Q3
#00BFC4	#00BFC4	0.383793019484986	0.273330524639435	Q3
#00BFC4	#00BFC4	0.451598441854179	0.226611283368864	Q3
#00BFC4	#00BFC4	0.297304662981867	0.475294176264698	Q3
#00BFC4	#00BFC4	0.440345717423914	0.391352905480019	Q3
#00BFC4	#00BFC4	0.324870826448177	0.460305447595849	Q3
#00BFC4	#00BFC4	0.45978271125214	0.456880234703856	Q3
#00BFC4	#00BFC4	0.272034698133856	0.347943660669596	Q3
#00BFC4	#00BFC4	0.37002138268987	0.353904930202585	Q3
#00BFC4	#00BFC4	0.418689703930519	0.322016209119975	Q3
#00BFC4	#00BFC4	0.282364561803643	0.358700222941264	Q3
#00BFC4	#00BFC4	0.349097467010625	0.238495060112603	Q3
#00BFC4	#00BFC4	0.421658864405145	0.291189596635236	Q3
#00BFC4	#00BFC4	0.314776340081433	0.411097617803681	Q3
#00BFC4	#00BFC4	0.441800600171216	0.243669391464929	Q3
#00BFC4	#00BFC4	0.453190168625179	0.207252532528989	Q3
#00BFC4	#00BFC4	0.258161278881827	0.409471778232087	Q3
#00BFC4	#00BFC4	0.408388954576691	0.40825196336309	Q3
#00BFC4	#00BFC4	0.471539144895231	0.455220718280483	Q3
#00BFC4	#00BFC4	0.138525731040081	0.421719223650358	Q3
#00BFC4	#00BFC4	0.308500013987863	0.483229587531651	Q3
#00BFC4	#00BFC4	0.413580607333927	0.477058839683079	Q3
#00BFC4	#00BFC4	0.409653840016226	0.45868364282234	Q3
#00BFC4	#00BFC4	0.322508252623764	0.422637745182477	Q3
#00BFC4	#00BFC4	0.382065002815814	0.424926182945676	Q3
#00BFC4	#00BFC4	0.409733224904914	0.336028996575942	Q3
#00BFC4	#00BFC4	0.301567707549061	0.474042703705769	Q3
#00BFC4	#00BFC4	0.23155852441204	0.393795502456861	Q3
#00BFC4	#00BFC4	0.245367493865904	0.454632783667251	Q3
#00BFC4	#00BFC4	0.245509177877734	0.452062478631942	Q3
#00BFC4	#00BFC4	0.140330262693937	0.469614684721101	Q3
#00BFC4	#00BFC4	0.210774495807458	0.466535790099998	Q3
#00BFC4	#00BFC4	0.240636163972533	0.483994155083093	Q3
#00BFC4	#00BFC4	0.397837326452186	0.373001319243558	Q3
#00BFC4	#00BFC4	0.456836590912434	0.289603716853179	Q3
#00BFC4	#00BFC4	0.450926767629728	0.327403392028368	Q3
#00BFC4	#00BFC4	0.402123771685059	0.371345444975131	Q3
#00BFC4	#00BFC4	0.474773285303033	0.456465602409981	Q3
#00BFC4	#00BFC4	0.466000686803724	0.429296285323152	Q3
#00BFC4	#00BFC4	0.33789822275062	0.422482905723499	Q3
#00BFC4	#00BFC4	0.454814269662305	0.340717429791927	Q3
#00BFC4	#00BFC4	0.30768032279707	0.401797975559152	Q3
#00BFC4	#00BFC4	0.427641212950952	0.456961433221708	Q3
#00BFC4	#00BFC4	0.356633505969284	0.361787921814649	Q3
#00BFC4	#00BFC4	0.450993705107768	0.270127002921421	Q3
#00BFC4	#00BFC4	0.466815077667318	0.290149097394834	Q3
#00BFC4	#00BFC4	0.304953351910409	0.377580771876379	Q3
#00BFC4	#00BFC4	0.291980591350017	0.479446937762537	Q3
#00BFC4	#00BFC4	0.484923939313655	0.419122724811525	Q3
#00BFC4	#00BFC4	0.378699561763235	0.365175386139342	Q3
#00BFC4	#00BFC4	0.464951269825368	0.444005688909412	Q3
#00BFC4	#00BFC4	0.390926760907717	0.348931829659218	Q3
#00BFC4	#00BFC4	0.287081704260136	0.412824503580617	Q3
#00BFC4	#00BFC4	0.457307773617374	0.445828324884449	Q3
#00BFC4	#00BFC4	0.322668050708434	0.442616226389672	Q3
#00BFC4	#00BFC4	0.253346758415906	0.478105716486078	Q3
#00BFC4	#00BFC4	0.485380730704368	0.477824974961707	Q3
#00BFC4	#00BFC4	0.214331504994694	0.326105033243621	Q3
#00BFC4	#00BFC4	0.273965569340893	0.479794075832967	Q3
#00BFC4	#00BFC4	0.452817185777971	0.447069310341894	Q3
#00BFC4	#00BFC4	0.392624343705638	0.435784736415418	Q3
#00BFC4	#00BFC4	0.356316928782116	0.448461827463468	Q3
#00BFC4	#00BFC4	0.455585202135781	0.471441207208663	Q3
#00BFC4	#00BFC4	0.375974875734548	0.335218391145186	Q3
#00BFC4	#00BFC4	0.289979568593295	0.414977031982607	Q3
#00BFC4	#00BFC4	0.192042199549017	0.432036055114245	Q3
#00BFC4	#00BFC4	0.486514709742032	0.452320039221757	Q3
#00BFC4	#00BFC4	0.398475383660781	0.377220946281013	Q3
#00BFC4	#00BFC4	0.338855822513039	0.479620608374204	Q3
#00BFC4	#00BFC4	0.409529581564311	0.47014265952454	Q3
#00BFC4	#00BFC4	0.415948314898702	0.323109154905381	Q3
#00BFC4	#00BFC4	0.415204903565484	0.190355521214345	Q3
#00BFC4	#00BFC4	0.149523918956685	0.421832833990266	Q3
#00BFC4	#00BFC4	0.285037027642571	0.476798380618464	Q3
#00BFC4	#00BFC4	0.425472108982109	0.425066283080895	Q3
#00BFC4	#00BFC4	0.405312805051076	0.465352064941363	Q3
#00BFC4	#00BFC4	0.487888080770301	0.242014439612388	Q3
#00BFC4	#00BFC4	0.329390385616721	0.46785217206276	Q3
#00BFC4	#00BFC4	0.274191695182435	0.470662242681079	Q3
#00BFC4	#00BFC4	0.459587338306585	0.43512182953124	Q3
#00BFC4	#00BFC4	0.426049294130748	0.413979155514656	Q3
#00BFC4	#00BFC4	0.489529917408038	0.48075588805638	Q3
#00BFC4	#00BFC4	0.347789041998644	0.406611821336632	Q3
#00BFC4	#00BFC4	0.336914441696642	0.416916428003374	Q3
#00BFC4	#00BFC4	0.438285970338488	0.477471358448951	Q3
#00BFC4	#00BFC4	0.276319578286945	0.295685753625237	Q3
#00BFC4	#00BFC4	0.252162503918199	0.271286853388887	Q3
#00BFC4	#00BFC4	0.373576864692073	0.440601574762371	Q3
#00BFC4	#00BFC4	0.247634097869353	0.20828081339031	Q3
#00BFC4	#00BFC4	0.475777372107237	0.377513268294364	Q3
#00BFC4	#00BFC4	0.312159718441124	0.309446807016708	Q3
#00BFC4	#00BFC4	0.386084019972851	0.411026606351883	Q3
#00BFC4	#00BFC4	0.388301231799928	0.445191203296643	Q3
#00BFC4	#00BFC4	0.451112975570557	0.483704352438422	Q3
#00BFC4	#00BFC4	0.457907614738438	0.265586007160739	Q3
#00BFC4	#00BFC4	0.242870073873771	0.324201682729999	Q3
#00BFC4	#00BFC4	0.377035588618882	0.440256281722537	Q3
#00BFC4	#00BFC4	0.285184722603007	0.465102497334694	Q3
#00BFC4	#00BFC4	0.429408332824811	0.36823267587571	Q3
#00BFC4	#00BFC4	0.348913264147225	0.359985508385294	Q3
#00BFC4	#00BFC4	0.340206055696939	0.239556835830424	Q3
#00BFC4	#00BFC4	0.429381739442375	0.164049793279667	Q3
#00BFC4	#00BFC4	0.335119708694115	0.242197038129474	Q3
#00BFC4	#00BFC4	0.346687031295072	0.293740865141489	Q3
#00BFC4	#00BFC4	0.429614173796075	0.364651507314251	Q3
#00BFC4	#00BFC4	0.41194523152498	0.443181838881158	Q3
#00BFC4	#00BFC4	0.336319407507129	0.25858592345144	Q3
#00BFC4	#00BFC4	0.292182330916808	0.230062266680378	Q3
#00BFC4	#00BFC4	0.422355042053812	0.359712307347447	Q3
#00BFC4	#00BFC4	0.0831440278579392	0.398563590717886	Q3
#00BFC4	#00BFC4	0.463099949547927	0.413270382878932	Q3
#00BFC4	#00BFC4	0.492490261518366	0.393057885998668	Q3
#00BFC4	#00BFC4	0.426972582908305	0.361831025217927	Q3
#00BFC4	#00BFC4	0.206757276332457	0.207008712396065	Q3
#00BFC4	#00BFC4	0.483035350212757	0.391312797904683	Q3
#00BFC4	#00BFC4	0.402889905643657	0.226419592365525	Q3
#00BFC4	#00BFC4	0.375960115739415	0.420475074960893	Q3
#00BFC4	#00BFC4	0.439890577001463	0.414255836547613	Q3
#00BFC4	#00BFC4	0.366593309527718	0.209569790373051	Q3
#00BFC4	#00BFC4	0.440444460867296	0.304606127867269	Q3
#00BFC4	#00BFC4	0.395465658539726	0.444347183318776	Q3
#00BFC4	#00BFC4	0.396163123976561	0.415491212598724	Q3
#00BFC4	#00BFC4	0.462346377597375	0.446106351047549	Q3
#00BFC4	#00BFC4	0.167322078817884	0.406387583869443	Q3
#00BFC4	#00BFC4	0.35925394302043	0.383744810495053	Q3
#00BFC4	#00BFC4	0.369249342819628	0.25958960351307	Q3
#00BFC4	#00BFC4	0.371642545183788	0.377861349040649	Q3
#00BFC4	#00BFC4	0.295087793115267	0.448773012447511	Q3
#00BFC4	#00BFC4	0.486920106796466	0.450221361157783	Q3
#00BFC4	#00BFC4	0.345822431464976	0.327498282697286	Q3
#00BFC4	#00BFC4	0.456967116517765	0.314324276087443	Q3
#00BFC4	#00BFC4	0.360321380817324	0.320795817969637	Q3
#00BFC4	#00BFC4	0.231608163241548	0.24237227652778	Q3
#00BFC4	#00BFC4	0.413184920742759	0.453200312497837	Q3
#00BFC4	#00BFC4	0.365595155804797	0.479639132608009	Q3
#00BFC4	#00BFC4	0.447943835974498	0.278481152977275	Q3
#00BFC4	#00BFC4	0.447215957368359	0.41653972607665	Q3
#00BFC4	#00BFC4	0.476656068774291	0.308838265731264	Q3
#00BFC4	#00BFC4	0.160642578168606	0.335724246756703	Q3
#00BFC4	#00BFC4	0.468627894635723	0.443462008610909	Q3
#00BFC4	#00BFC4	0.31989545157675	0.362477849236721	Q3
#00BFC4	#00BFC4	0.342325043461975	0.468564528882929	Q3
#00BFC4	#00BFC4	0.306012166630438	0.452329958089589	Q3
#00BFC4	#00BFC4	0.449471680063857	0.366169084288913	Q3
#00BFC4	#00BFC4	0.377427834744049	0.470818059051342	Q3
#00BFC4	#00BFC4	0.369505345906905	0.400481246189937	Q3
#00BFC4	#00BFC4	0.452735240146249	0.283646878794717	Q3
#00BFC4	#00BFC4	0.42394770175029	0.465293316429618	Q3
#00BFC4	#00BFC4	0.482831998703305	0.427429455466206	Q3
#00BFC4	#00BFC4	0.402986407699671	0.439057254904288	Q3
#00BFC4	#00BFC4	0.404299201756209	0.434973227966085	Q3
#00BFC4	#00BFC4	0.356937760278941	0.406177829659635	Q3
#00BFC4	#00BFC4	0.409792892909673	0.480466676693183	Q3
#00BFC4	#00BFC4	0.484769325661753	0.471392587181088	Q3
#00BFC4	#00BFC4	0.467554340283211	0.480440393157289	Q3
#00BFC4	#00BFC4	0.441001645103031	0.443857929947525	Q3
#00BFC4	#00BFC4	0.213953081420425	0.416458283684368	Q3
#00BFC4	#00BFC4	0.34976362988479	0.31761230302032	Q3
#00BFC4	#00BFC4	0.169197701085334	0.419498407051228	Q3
#00BFC4	#00BFC4	0.364706025312441	0.243846448238954	Q3
#00BFC4	#00BFC4	0.278906029775998	0.418513593036593	Q3
#00BFC4	#00BFC4	0.272142956112599	0.419869484057281	Q3
#00BFC4	#00BFC4	0.407002307731079	0.442014928036349	Q3
#00BFC4	#00BFC4	0.323380179430541	0.479927926664775	Q3
#00BFC4	#00BFC4	0.476514267740444	0.374689618296742	Q3
#00BFC4	#00BFC4	0.463196628268928	0.435963689988705	Q3
#00BFC4	#00BFC4	0.117508063109074	0.438742467273447	Q3
#00BFC4	#00BFC4	0.467288237835094	0.417550237603828	Q3
#00BFC4	#00BFC4	0.35845844163923	0.351017972667229	Q3
#00BFC4	#00BFC4	0.471129278201082	0.41815949874237	Q3
#00BFC4	#00BFC4	0.250193601130391	0.319028665349641	Q3
#00BFC4	#00BFC4	0.342149638853488	0.413227321132146	Q3
#00BFC4	#00BFC4	0.38806144278111	0.409204078028443	Q3
#00BFC4	#00BFC4	0.479038624895225	0.409264829994834	Q3
#00BFC4	#00BFC4	0.472346956449357	0.289251306023435	Q3
#00BFC4	#00BFC4	0.405168993387008	0.39204251541008	Q3
#00BFC4	#00BFC4	0.32683376028398	0.463193517235304	Q3
#00BFC4	#00BFC4	0.275866974057261	0.325335448275593	Q3
#00BFC4	#00BFC4	0.307564893358442	0.459778645558076	Q3
#00BFC4	#00BFC4	0.318781850739064	0.410920097753856	Q3
#00BFC4	#00BFC4	0.219159580916218	0.470050297445698	Q3
#00BFC4	#00BFC4	0.467360608744732	0.461860096756779	Q3
#00BFC4	#00BFC4	0.431275308414835	0.3974934789191	Q3
#00BFC4	#00BFC4	0.454998890024259	0.09043219824816	Q3
#00BFC4	#00BFC4	0.380335929658103	0.451233313431374	Q3
#00BFC4	#00BFC4	0.468472816422641	0.386068855926652	Q3
#00BFC4	#00BFC4	0.275989064823661	0.306709688579804	Q3
#00BFC4	#00BFC4	0.4194970734248	0.421484759357892	Q3
#00BFC4	#00BFC4	0.379511278574868	0.275301181675554	Q3
#00BFC4	#00BFC4	0.38125066994125	0.414187311920214	Q3
#00BFC4	#00BFC4	0.343138468251478	0.476958097235131	Q3
#00BFC4	#00BFC4	0.492187200847977	0.433174719994404	Q3
#00BFC4	#00BFC4	0.458810790479568	0.433815302986526	Q3
#00BFC4	#00BFC4	0.475876878492808	0.429175429834229	Q3
#00BFC4	#00BFC4	0.211741929265876	0.412136018082232	Q3
#00BFC4	#00BFC4	0.311341006989997	0.340582986710288	Q3
#00BFC4	#00BFC4	0.445951825297895	0.420672019677588	Q3
#00BFC4	#00BFC4	0.432260082436235	0.0608310806324224	Q3
#00BFC4	#00BFC4	0.281859856547574	0.424134139614261	Q3
#00BFC4	#00BFC4	0.492479528020861	0.312070324760593	Q3
#00BFC4	#00BFC4	0.430869713683622	0.443635416453007	Q3
#00BFC4	#00BFC4	0.375549985672093	0.256691228182545	Q3
#00BFC4	#00BFC4	0.370369499950656	0.379991026700312	Q3
#00BFC4	#00BFC4	0.484191588492286	0.456766424990654	Q3
#00BFC4	#00BFC4	0.415053633161233	0.432854191078357	Q3
#00BFC4	#00BFC4	0.337401334904901	0.440692492550983	Q3
