fill	colour	y	x	group
#3D7FB4	#3D7FB4	0.373664876356482	0.617497145981542	1
#3D7FB4	#3D7FB4	0.379384270326339	0.617226322542274	1
#3D7FB4	#3D7FB4	0.384082297802821	0.617045693410044	1
#3D7FB4	#3D7FB4	0.386329195291176	0.616865064277815	1
#3D7FB4	#3D7FB4	0.391844322762175	0.616503806013356	1
#3D7FB4	#3D7FB4	0.396542350238657	0.616323176881126	1
#3D7FB4	#3D7FB4	0.400014778721991	0.616142547748896	1
#3D7FB4	#3D7FB4	0.405938405191622	0.616865064277815	1
#3D7FB4	#3D7FB4	0.407470403933058	0.616865064277815	1
#3D7FB4	#3D7FB4	0.412270598658053	0.617497145981542	1
#3D7FB4	#3D7FB4	0.418398457627458	0.618129347944346	1
#3D7FB4	#3D7FB4	0.419521923371177	0.618310097335652	1
#3D7FB4	#3D7FB4	0.424832784343318	0.618942179039379	1
#3D7FB4	#3D7FB4	0.429224446070598	0.619303557562915	1
#3D7FB4	#3D7FB4	0.432901175051874	0.619664695568298	1
#3D7FB4	#3D7FB4	0.438722634272992	0.620387212097216	1
#3D7FB4	#3D7FB4	0.439029034021279	0.620387212097216	1
#3D7FB4	#3D7FB4	0.443216429249701	0.620748470361676	1
#3D7FB4	#3D7FB4	0.445871825736687	0.62101941406002	1
#3D7FB4	#3D7FB4	0.448016623974696	0.621290478017441	1
#3D7FB4	#3D7FB4	0.453633816696956	0.621922679980244	1
#3D7FB4	#3D7FB4	0.453736017944554	0.621561301456709	1
#3D7FB4	#3D7FB4	0.454553083939986	0.62101941406002	1
#3D7FB4	#3D7FB4	0.455370149935418	0.620658276054637	1
#3D7FB4	#3D7FB4	0.455676481685536	0.620748470361676	1
#3D7FB4	#3D7FB4	0.455676481685536	0.623819165609579	1
#3D7FB4	#3D7FB4	0.455574348436107	0.629870121280196	1
#3D7FB4	#3D7FB4	0.455472215186678	0.635830762384698	1
#3D7FB4	#3D7FB4	0.455472215186678	0.636192140908233	1
#3D7FB4	#3D7FB4	0.455370149935418	0.642152661753658	1
#3D7FB4	#3D7FB4	0.45526794868782	0.642875178282577	1
#3D7FB4	#3D7FB4	0.45526794868782	0.650280852444916	1
#3D7FB4	#3D7FB4	0.455165815438391	0.657505897475025	1
#3D7FB4	#3D7FB4	0.455063682188962	0.661299109251847	1
#3D7FB4	#3D7FB4	0.452612552200834	0.66166024725723	1
#3D7FB4	#3D7FB4	0.448629423471271	0.662382763786149	1
#3D7FB4	#3D7FB4	0.448016623974696	0.662653827743569	1
#3D7FB4	#3D7FB4	0.442297230004839	0.663556853145641	1
#3D7FB4	#3D7FB4	0.439029034021279	0.664189055108445	1
#3D7FB4	#3D7FB4	0.436884303781438	0.664550313372904	1
#3D7FB4	#3D7FB4	0.435965104536577	0.664730942505134	1
#3D7FB4	#3D7FB4	0.431573442809297	0.665453459034052	1
#3D7FB4	#3D7FB4	0.428611578575855	0.665995346430741	1
#3D7FB4	#3D7FB4	0.427488248828473	0.666266290129086	1
#3D7FB4	#3D7FB4	0.421870988108045	0.667079121224119	1
#3D7FB4	#3D7FB4	0.421666653611018	0.667169435790234	1
#3D7FB4	#3D7FB4	0.417479326380765	0.667891952319152	1
#3D7FB4	#3D7FB4	0.417274991883739	0.667891952319152	1
#3D7FB4	#3D7FB4	0.41696866013362	0.668253090324536	1
#3D7FB4	#3D7FB4	0.416049460888759	0.668614468848071	1
#3D7FB4	#3D7FB4	0.415640927891043	0.668885292287339	1
#3D7FB4	#3D7FB4	0.415334528142756	0.668885292287339	1
#3D7FB4	#3D7FB4	0.415028196392637	0.668975606853454	1
#3D7FB4	#3D7FB4	0.414006795900178	0.669336985376989	1
#3D7FB4	#3D7FB4	0.413291863154175	0.669336985376989	1
#3D7FB4	#3D7FB4	0.412781264905199	0.669878872773678	1
#3D7FB4	#3D7FB4	0.411862065660337	0.670149696212947	1
#3D7FB4	#3D7FB4	0.411351467411361	0.67078189817575	1
#3D7FB4	#3D7FB4	0.410840733166047	0.67114315644021	1
#3D7FB4	#3D7FB4	0.410330066918902	0.671052841874095	1
#3D7FB4	#3D7FB4	0.409513068921638	0.671323785572439	1
#3D7FB4	#3D7FB4	0.408696002926206	0.6712335912654	1
#3D7FB4	#3D7FB4	0.407981070180203	0.670872212741865	1
#3D7FB4	#3D7FB4	0.407470403933058	0.671323785572439	1
#3D7FB4	#3D7FB4	0.406959737685912	0.672136616667473	1
#3D7FB4	#3D7FB4	0.406449071438767	0.672497874931932	1
#3D7FB4	#3D7FB4	0.406142739688649	0.672046302101358	1
#3D7FB4	#3D7FB4	0.406040538441051	0.671685043836899	1
#3D7FB4	#3D7FB4	0.405529872193906	0.671414100138554	1
#3D7FB4	#3D7FB4	0.405223472445619	0.671052841874095	1
#3D7FB4	#3D7FB4	0.404814939447903	0.670149696212947	1
#3D7FB4	#3D7FB4	0.404100074700068	0.669969187339793	1
#3D7FB4	#3D7FB4	0.403793674951781	0.669969187339793	1
#3D7FB4	#3D7FB4	0.403487275203494	0.669969187339793	1
#3D7FB4	#3D7FB4	0.403078742205778	0.669969187339793	1
#3D7FB4	#3D7FB4	0.402466010707372	0.669969187339793	1
#3D7FB4	#3D7FB4	0.40185314321263	0.669969187339793	1
#3D7FB4	#3D7FB4	0.40124037771514	0.669698123382373	1
#3D7FB4	#3D7FB4	0.400831844717424	0.669246670810875	1
#3D7FB4	#3D7FB4	0.399606313722444	0.668704783414186	1
#3D7FB4	#3D7FB4	0.398176414231353	0.668794977721225	1
#3D7FB4	#3D7FB4	0.397972181731579	0.668794977721225	1
#3D7FB4	#3D7FB4	0.397155115736147	0.668885292287339	1
#3D7FB4	#3D7FB4	0.396338049740715	0.669066041678645	1
#3D7FB4	#3D7FB4	0.395112518745735	0.669698123382373	1
#3D7FB4	#3D7FB4	0.394091220250529	0.669969187339793	1
#3D7FB4	#3D7FB4	0.393478386754871	0.669969187339793	1
#3D7FB4	#3D7FB4	0.392661320759438	0.669607808816258	1
#3D7FB4	#3D7FB4	0.392048555261949	0.669607808816258	1
#3D7FB4	#3D7FB4	0.391435789764459	0.669427179684028	1
#3D7FB4	#3D7FB4	0.39021019077131	0.669427179684028	1
#3D7FB4	#3D7FB4	0.389495258025307	0.669336985376989	1
#3D7FB4	#3D7FB4	0.38918885827702	0.668975606853454	1
#3D7FB4	#3D7FB4	0.388678192029875	0.668975606853454	1
#3D7FB4	#3D7FB4	0.387554726286156	0.66915635624476	1
#3D7FB4	#3D7FB4	0.387248360536953	0.66915635624476	1
#3D7FB4	#3D7FB4	0.386635595039463	0.669517494250143	1
#3D7FB4	#3D7FB4	0.386124894793233	0.670240010779061	1
#3D7FB4	#3D7FB4	0.385818529044031	0.670330325345176	1
#3D7FB4	#3D7FB4	0.385512129295744	0.670420639911291	1
#3D7FB4	#3D7FB4	0.384797230548825	0.670420639911291	1
#3D7FB4	#3D7FB4	0.384184465051335	0.670691583609636	1
#3D7FB4	#3D7FB4	0.384082297802821	0.670691583609636	1
#3D7FB4	#3D7FB4	0.384286530302595	0.663105280315067	1
#3D7FB4	#3D7FB4	0.384286530302595	0.662744142309684	1
#3D7FB4	#3D7FB4	0.384286530302595	0.654435322486197	1
#3D7FB4	#3D7FB4	0.384286530302595	0.651996829201097	1
#3D7FB4	#3D7FB4	0.384286530302595	0.649016568778384	1
#3D7FB4	#3D7FB4	0.384286530302595	0.644049387901146	1
#3D7FB4	#3D7FB4	0.384286530302595	0.642604354843309	1
#3D7FB4	#3D7FB4	0.384286530302595	0.636553278913616	1
#3D7FB4	#3D7FB4	0.384286530302595	0.629870121280196	1
#3D7FB4	#3D7FB4	0.383367399055903	0.629870121280196	1
#3D7FB4	#3D7FB4	0.382958866058186	0.629779926973157	1
#3D7FB4	#3D7FB4	0.382346100560697	0.629418548449622	1
#3D7FB4	#3D7FB4	0.38193756756298	0.629328233883507	1
#3D7FB4	#3D7FB4	0.381631167814693	0.629418548449622	1
#3D7FB4	#3D7FB4	0.381324734067322	0.629779926973157	1
#3D7FB4	#3D7FB4	0.380099169073258	0.630773266941344	1
#3D7FB4	#3D7FB4	0.379179969828397	0.631676412602492	1
#3D7FB4	#3D7FB4	0.378975737328623	0.632127985433066	1
#3D7FB4	#3D7FB4	0.37877143683068	0.632308614565296	1
#3D7FB4	#3D7FB4	0.378362903832964	0.63276018739587	1
#3D7FB4	#3D7FB4	0.377852271584904	0.6329408165281	1
#3D7FB4	#3D7FB4	0.377341605337758	0.6329408165281	1
#3D7FB4	#3D7FB4	0.376728839840269	0.63257955826364	1
#3D7FB4	#3D7FB4	0.376013907094265	0.632127985433066	1
#3D7FB4	#3D7FB4	0.375707541345063	0.632037670866951	1
#3D7FB4	#3D7FB4	0.375401141596775	0.632127985433066	1
#3D7FB4	#3D7FB4	0.375094707849404	0.632398808872335	1
#3D7FB4	#3D7FB4	0.374481942351914	0.633121325401253	1
#3D7FB4	#3D7FB4	0.37427770985214	0.633211639967368	1
#3D7FB4	#3D7FB4	0.373971242105685	0.633031010835138	1
#3D7FB4	#3D7FB4	0.373971242105685	0.63276018739587	1
#3D7FB4	#3D7FB4	0.373869176854424	0.632489123438449	1
#3D7FB4	#3D7FB4	0.373767009605911	0.632489123438449	1
#3D7FB4	#3D7FB4	0.373460643856708	0.632308614565296	1
#3D7FB4	#3D7FB4	0.373256343358766	0.632127985433066	1
#4B9BD9	#4B9BD9	0.455778614934966	0.203773334154142	2
#4B9BD9	#4B9BD9	0.457310545678232	0.203682899328951	2
#4B9BD9	#4B9BD9	0.457616945426519	0.204315101291754	2
#4B9BD9	#4B9BD9	0.458638345918978	0.204766794381405	2
#4B9BD9	#4B9BD9	0.4596596104151	0.204586044990099	2
#4B9BD9	#4B9BD9	0.460476676410532	0.204405536116945	2
#4B9BD9	#4B9BD9	0.46180440865311	0.204224906984716	2
#4B9BD9	#4B9BD9	0.462723539899802	0.203953843027295	2
#4B9BD9	#4B9BD9	0.463540605895235	0.203321641064491	2
#4B9BD9	#4B9BD9	0.464357671890667	0.203412075889682	2
#4B9BD9	#4B9BD9	0.46507260463667	0.203321641064491	2
#4B9BD9	#4B9BD9	0.466298203629818	0.203231326498377	2
#4B9BD9	#4B9BD9	0.46731946812594	0.203050697366147	2
#4B9BD9	#4B9BD9	0.468136534121372	0.202779873926879	2
#4B9BD9	#4B9BD9	0.469566399613379	0.202779873926879	2
#4B9BD9	#4B9BD9	0.471200463606075	0.202960503059108	2
#4B9BD9	#4B9BD9	0.47171112985322	0.202599244794649	2
#4B9BD9	#4B9BD9	0.472528195848652	0.202237866271114	2
#4B9BD9	#4B9BD9	0.473549528342942	0.202237866271114	2
#4B9BD9	#4B9BD9	0.474366594338375	0.20187672826573	2
#4B9BD9	#4B9BD9	0.475183660333807	0.202237866271114	2
#4B9BD9	#4B9BD9	0.475387858834496	0.202779873926879	2
#4B9BD9	#4B9BD9	0.475796391832212	0.203682899328951	2
#4B9BD9	#4B9BD9	0.47600065833107	0.205037617820673	2
#4B9BD9	#4B9BD9	0.475694258582783	0.206121392614051	2
#4B9BD9	#4B9BD9	0.475694258582783	0.207566425671888	2
#4B9BD9	#4B9BD9	0.475285725585067	0.208650200465266	2
#4B9BD9	#4B9BD9	0.474060194590088	0.208921023904534	2
#4B9BD9	#4B9BD9	0.473753726843632	0.209643540433452	2
#4B9BD9	#4B9BD9	0.473651661592371	0.210637120919791	2
#4B9BD9	#4B9BD9	0.473958061340658	0.211630460887978	2
#4B9BD9	#4B9BD9	0.47497932583678	0.211991719152438	2
#4B9BD9	#4B9BD9	0.475694258582783	0.212533606549126	2
#4B9BD9	#4B9BD9	0.477021990825361	0.212985179379701	2
#4B9BD9	#4B9BD9	0.488256444268048	0.213075493945815	2
#4B9BD9	#4B9BD9	0.491013974004463	0.21316580851193	2
#4B9BD9	#4B9BD9	0.491013974004463	0.216597641765217	2
#4B9BD9	#4B9BD9	0.491116107253892	0.221113249811882	2
#4B9BD9	#4B9BD9	0.491116107253892	0.225177405287048	2
#4B9BD9	#4B9BD9	0.491116107253892	0.229512384201483	2
#4B9BD9	#4B9BD9	0.491013974004463	0.231047731825435	2
#4B9BD9	#4B9BD9	0.491116107253892	0.233847483374994	2
#4B9BD9	#4B9BD9	0.491013974004463	0.236827743797707	2
#4B9BD9	#4B9BD9	0.491013974004463	0.238814664252233	2
#4B9BD9	#4B9BD9	0.491013974004463	0.242065988632367	2
#4B9BD9	#4B9BD9	0.491116107253892	0.246130023848457	2
#4B9BD9	#4B9BD9	0.491116107253892	0.250284373630662	2
#4B9BD9	#4B9BD9	0.491116107253892	0.254619472804174	2
#4B9BD9	#4B9BD9	0.491116107253892	0.256064505862011	2
#4B9BD9	#4B9BD9	0.491013974004463	0.257148280655388	2
#4B9BD9	#4B9BD9	0.491013974004463	0.259135201109914	2
#4B9BD9	#4B9BD9	0.491116107253892	0.263560494590464	2
#4B9BD9	#4B9BD9	0.491013974004463	0.264915213082186	2
#4B9BD9	#4B9BD9	0.491013974004463	0.266089182182603	2
#4B9BD9	#4B9BD9	0.491013974004463	0.268256731769358	2
#4B9BD9	#4B9BD9	0.491116107253892	0.272049943546181	2
#4B9BD9	#4B9BD9	0.491116107253892	0.275481897058544	2
#4B9BD9	#4B9BD9	0.491116107253892	0.276746180725075	2
#4B9BD9	#4B9BD9	0.491013974004463	0.277920270084567	2
#4B9BD9	#4B9BD9	0.491013974004463	0.28135222359693	2
#4B9BD9	#4B9BD9	0.491013974004463	0.286138655082863	2
#4B9BD9	#4B9BD9	0.491013974004463	0.290293125124145	2
#4B9BD9	#4B9BD9	0.491013974004463	0.292009101880326	2
#4B9BD9	#4B9BD9	0.473243128594655	0.291918787314212	2
#4B9BD9	#4B9BD9	0.454553083939986	0.291828352489021	2
#4B9BD9	#4B9BD9	0.447812357475838	0.291828352489021	2
#4B9BD9	#4B9BD9	0.433616107797878	0.291738158181982	2
#4B9BD9	#4B9BD9	0.423402918851312	0.291828352489021	2
#4B9BD9	#4B9BD9	0.415845194389901	0.291738158181982	2
#4B9BD9	#4B9BD9	0.409513068921638	0.291738158181982	2
#4B9BD9	#4B9BD9	0.390414457270168	0.291738158181982	2
#4B9BD9	#4B9BD9	0.390414457270168	0.288938406632423	2
#4B9BD9	#4B9BD9	0.390312324020739	0.282797136395691	2
#4B9BD9	#4B9BD9	0.390414457270168	0.276926809857305	2
#4B9BD9	#4B9BD9	0.390414457270168	0.271327427017262	2
#4B9BD9	#4B9BD9	0.390414457270168	0.269340506562736	2
#4B9BD9	#4B9BD9	0.390414457270168	0.266902133536712	2
#4B9BD9	#4B9BD9	0.390312324020739	0.261302630437594	2
#4B9BD9	#4B9BD9	0.390516556520513	0.259225515676029	2
#4B9BD9	#4B9BD9	0.391537923013888	0.25642576412647	2
#4B9BD9	#4B9BD9	0.392048555261949	0.254980731068633	2
#4B9BD9	#4B9BD9	0.393376287504526	0.251187639550887	2
#4B9BD9	#4B9BD9	0.395725284243225	0.244775425615811	2
#4B9BD9	#4B9BD9	0.39735941623409	0.240169382743955	2
#4B9BD9	#4B9BD9	0.399095647475299	0.234840943602257	2
#4B9BD9	#4B9BD9	0.40062761221765	0.230686593820052	2
#4B9BD9	#4B9BD9	0.402057477709656	0.226622438344885	2
#4B9BD9	#4B9BD9	0.402976608956349	0.224093750752747	2
#4B9BD9	#4B9BD9	0.403691541702352	0.222197144864336	2
#4B9BD9	#4B9BD9	0.405325673693217	0.217862045690824	2
#4B9BD9	#4B9BD9	0.406857604436483	0.213256002818969	2
#4B9BD9	#4B9BD9	0.408389603177919	0.208830709338419	2
#4B9BD9	#4B9BD9	0.410534401415929	0.202779873926879	2
#4B9BD9	#4B9BD9	0.411147132914334	0.201063897170697	2
#4B9BD9	#4B9BD9	0.412270598658053	0.201244646562003	2
#4B9BD9	#4B9BD9	0.413904730648918	0.201696099133501	2
#4B9BD9	#4B9BD9	0.415028196392637	0.202237866271114	2
#4B9BD9	#4B9BD9	0.415232394893327	0.202960503059108	2
#4B9BD9	#4B9BD9	0.415130261643898	0.203502270196721	2
#4B9BD9	#4B9BD9	0.415130261643898	0.204495730423984	2
#4B9BD9	#4B9BD9	0.415538794641614	0.205127932386788	2
#4B9BD9	#4B9BD9	0.416662260385333	0.205579505217362	2
#4B9BD9	#4B9BD9	0.417581459630194	0.20630202174628	2
#4B9BD9	#4B9BD9	0.418602792124485	0.20630202174628	2
#4B9BD9	#4B9BD9	0.419726189870035	0.206211707180166	2
#4B9BD9	#4B9BD9	0.420543187867299	0.205308561519017	2
#4B9BD9	#4B9BD9	0.420747522364326	0.203412075889682	2
#4B9BD9	#4B9BD9	0.421258188611471	0.202779873926879	2
#4B9BD9	#4B9BD9	0.422177319858163	0.202599244794649	2
#4B9BD9	#4B9BD9	0.424526384595031	0.202960503059108	2
#4B9BD9	#4B9BD9	0.425343382592295	0.202147671964075	2
#4B9BD9	#4B9BD9	0.426160448587727	0.202508930228534	2
#4B9BD9	#4B9BD9	0.426977514583159	0.202328301096305	2
#4B9BD9	#4B9BD9	0.427488248828473	0.202960503059108	2
#4B9BD9	#4B9BD9	0.427896713828021	0.203592705021912	2
#4B9BD9	#4B9BD9	0.428407380075166	0.203773334154142	2
#4B9BD9	#4B9BD9	0.428713779823453	0.204224906984716	2
#4B9BD9	#4B9BD9	0.429224446070598	0.204044277852486	2
#4B9BD9	#4B9BD9	0.429530845818885	0.204856988688443	2
#4B9BD9	#4B9BD9	0.43004151206603	0.205037617820673	2
#4B9BD9	#4B9BD9	0.431062776562152	0.205489190651247	2
#4B9BD9	#4B9BD9	0.432186242305871	0.205308561519017	2
#4B9BD9	#4B9BD9	0.432799041802445	0.205579505217362	2
#4B9BD9	#4B9BD9	0.433718241047307	0.205308561519017	2
#4B9BD9	#4B9BD9	0.436271504284864	0.205308561519017	2
#4B9BD9	#4B9BD9	0.436986437030867	0.205669819783477	2
#4B9BD9	#4B9BD9	0.437599236527441	0.20666328001074	2
#4B9BD9	#4B9BD9	0.43790556827756	0.206392336312395	2
#4B9BD9	#4B9BD9	0.438314101275276	0.206753594576854	2
#4B9BD9	#4B9BD9	0.439029034021279	0.207205167407428	2
#4B9BD9	#4B9BD9	0.439641833517853	0.207566425671888	2
#4B9BD9	#4B9BD9	0.440356698265688	0.20910177329584	2
#4B9BD9	#4B9BD9	0.44117376426112	0.210185427830141	2
#4B9BD9	#4B9BD9	0.441990830256552	0.210817629792945	2
#4B9BD9	#4B9BD9	0.442297230004839	0.211720775454093	2
#4B9BD9	#4B9BD9	0.442910029501414	0.211630460887978	2
#4B9BD9	#4B9BD9	0.443624962247417	0.21117900831648	2
#4B9BD9	#4B9BD9	0.445156892990684	0.209282402428069	2
#4B9BD9	#4B9BD9	0.445973958986116	0.207927683936347	2
#4B9BD9	#4B9BD9	0.448118757224126	0.207475990846697	2
#4B9BD9	#4B9BD9	0.448527290221842	0.207205167407428	2
#4B9BD9	#4B9BD9	0.450263487463966	0.206753594576854	2
#4B9BD9	#4B9BD9	0.45199975270426	0.204766794381405	2
#4B9BD9	#4B9BD9	0.452510418951405	0.205127932386788	2
#4B9BD9	#4B9BD9	0.452714685450263	0.205218246952903	2
#4B9BD9	#4B9BD9	0.45302108519855	0.204856988688443	2
#4B9BD9	#4B9BD9	0.453429618196266	0.204224906984716	2
#4B9BD9	#4B9BD9	0.454757282440675	0.20386352846118	2
#4B9BD9	#4B9BD9	0.455778614934966	0.203773334154142	2
#326997	#326997	0.420441122616039	0.528267918028095	3
#326997	#326997	0.425139184091605	0.528267918028095	3
#326997	#326997	0.43004151206603	0.52817760346198	3
#326997	#326997	0.43024571056672	0.527816465456597	3
#326997	#326997	0.430449977065578	0.527635836324367	3
#326997	#326997	0.430347911814317	0.527184263493793	3
#326997	#326997	0.43024571056672	0.526732570404143	3
#326997	#326997	0.43024571056672	0.526642255838028	3
#326997	#326997	0.430654243564436	0.526100368441339	3
#326997	#326997	0.430756444812034	0.525829545002071	3
#326997	#326997	0.430654243564436	0.525558601303726	3
#326997	#326997	0.430449977065578	0.525468286737611	3
#326997	#326997	0.43004151206603	0.525287657605382	3
#326997	#326997	0.43024571056672	0.524926399340923	3
#326997	#326997	0.43024571056672	0.524655455642578	3
#326997	#326997	0.43004151206603	0.524384511944234	3
#326997	#326997	0.429939378816601	0.524203882812004	3
#326997	#326997	0.43004151206603	0.523300737150856	3
#326997	#326997	0.429939378816601	0.522758849754167	3
#326997	#326997	0.43004151206603	0.522668655447128	3
#326997	#326997	0.430449977065578	0.522397591489708	3
#326997	#326997	0.430449977065578	0.52194613891821	3
#326997	#326997	0.430756444812034	0.521765389526904	3
#326997	#326997	0.431062776562152	0.521584760394674	3
#326997	#326997	0.431471309559868	0.52149444582856	3
#326997	#326997	0.431675576058726	0.521223622389291	3
#326997	#326997	0.431879842557584	0.521313936955406	3
#326997	#326997	0.436986437030867	0.521313936955406	3
#326997	#326997	0.441378098758147	0.521404251521521	3
#326997	#326997	0.447097424729835	0.52149444582856	3
#326997	#326997	0.450978488208138	0.521675074960789	3
#326997	#326997	0.455165815438391	0.521855704093019	3
#326997	#326997	0.462519273400944	0.522126647791363	3
#326997	#326997	0.463336339396377	0.522036453484325	3
#326997	#326997	0.467115269625251	0.52149444582856	3
#326997	#326997	0.469055733366234	0.5211331875641	3
#326997	#326997	0.475285725585067	0.520230041902952	3
#326997	#326997	0.476409191328787	0.520049533029799	3
#326997	#326997	0.482332783799333	0.519236701934765	3
#326997	#326997	0.482230650549904	0.527726150890482	3
#326997	#326997	0.482128585298644	0.527816465456597	3
#326997	#326997	0.482230650549904	0.530796725879309	3
#326997	#326997	0.482128585298644	0.531067669577654	3
#326997	#326997	0.482230650549904	0.535402648492089	3
#326997	#326997	0.482128585298644	0.53549308331728	3
#326997	#326997	0.482230650549904	0.53955711853337	3
#326997	#326997	0.482128585298644	0.5397377476656	3
#326997	#326997	0.482230650549904	0.540008691363944	3
#326997	#326997	0.482128585298644	0.540099005930059	3
#326997	#326997	0.482230650549904	0.547233736394053	3
#326997	#326997	0.482230650549904	0.547324050960168	3
#326997	#326997	0.482230650549904	0.548407825753546	3
#326997	#326997	0.482230650549904	0.548498140319661	3
#326997	#326997	0.482230650549904	0.551929973572948	3
#326997	#326997	0.482128585298644	0.558071243809679	3
#326997	#326997	0.482128585298644	0.558522816640253	3
#326997	#326997	0.482230650549904	0.565747861670362	3
#326997	#326997	0.482128585298644	0.568999186050496	3
#326997	#326997	0.482128585298644	0.56908950061661	3
#326997	#326997	0.482128585298644	0.569721702579414	3
#326997	#326997	0.482230650549904	0.569812017145529	3
#326997	#326997	0.482230650549904	0.574056681493849	3
#326997	#326997	0.482230650549904	0.579656064333891	3
#326997	#326997	0.482332783799333	0.583087897587178	3
#326997	#326997	0.482332783799333	0.588597086120182	3
#326997	#326997	0.482230650549904	0.589409917215215	3
#326997	#326997	0.481720052300928	0.589951804611904	3
#326997	#326997	0.480494453307779	0.590132433744134	3
#326997	#326997	0.48039232005835	0.590493692008593	3
#326997	#326997	0.480188053559492	0.591035459146206	3
#326997	#326997	0.479473120813489	0.591035459146206	3
#326997	#326997	0.478349655069769	0.590674321140823	3
#326997	#326997	0.478145388570911	0.590222628051173	3
#326997	#326997	0.477124056076621	0.589951804611904	3
#326997	#326997	0.476817724326503	0.589138973516871	3
#326997	#326997	0.476409191328787	0.589138973516871	3
#326997	#326997	0.475592125333354	0.587964884157378	3
#326997	#326997	0.473345261844084	0.586158592835082	3
