alpha	linetype	x	y	group
0.1	solid	0.146464646464646	0.171721582951254	7
0.1	solid	0.247474747474748	0.178496586698385	7
0.1	solid	0.348484848484849	0.197487153889914	7
0.1	solid	0.44949494949495	0.213102052653957	7
0.1	solid	0.550505050505051	0.255209263869601	7
0.1	solid	0.651515151515152	0.256751806619913	7
0.1	solid	0.752525252525253	0.256833970587759	7
0.1	solid	0.853535353535354	0.259218301652783	7
0.1	solid	0.954545454545455	0.310216545391363	7
0.392	solid	0.0454545454545455	0.188190635388615	8
0.392	solid	0.146464646464646	0.243500453010716	8
0.392	solid	0.247474747474748	0.313721181782589	8
0.392	solid	0.348484848484849	0.370818308029425	8
0.392	solid	0.44949494949495	0.451262270550726	8
0.392	solid	0.550505050505051	0.508481769535935	8
0.392	solid	0.651515151515152	0.569403986589661	8
0.392	solid	0.752525252525253	0.629083169325954	8
0.392	solid	0.853535353535354	0.709429125911935	8
0.392	solid	0.954545454545455	0.780145302012099	8
0.3536	solid	0.0454545454545455	0.173448779962876	9
0.3536	solid	0.146464646464646	0.231897310212795	9
0.3536	solid	0.247474747474748	0.301381660776229	9
0.3536	solid	0.348484848484849	0.376162213917401	9
0.3536	solid	0.44949494949495	0.413860488263459	9
0.3536	solid	0.550505050505051	0.454637398709136	9
0.3536	solid	0.651515151515152	0.54369153514093	9
0.3536	solid	0.752525252525253	0.595453981119037	9
0.3536	solid	0.853535353535354	0.658854501414337	9
0.3536	solid	0.954545454545455	0.719044877546929	9
0.2352	22	0.0454545454545455	0.0988530680466983	10
0.2352	22	0.146464646464646	0.144948621167966	10
0.2352	22	0.247474747474748	0.226708476115239	10
0.2352	22	0.348484848484849	0.247337529293127	10
0.2352	22	0.44949494949495	0.277610550843163	10
0.2352	22	0.550505050505051	0.332165170796598	10
0.2352	22	0.651515151515152	0.379136829568965	10
0.2352	22	0.752525252525253	0.422957686998858	10
0.2352	22	0.853535353535354	0.496125572904446	10
0.2352	22	0.954545454545455	0.527761614805187	10
0.5	solid	0.0454545454545455	0.25248436005237	11
0.5	solid	0.146464646464646	0.337098321148472	11
0.5	solid	0.247474747474748	0.410982432823821	11
0.5	solid	0.348484848484849	0.509187558845773	11
0.5	solid	0.44949494949495	0.570767305080316	11
0.5	solid	0.550505050505051	0.651700875475619	11
0.5	solid	0.651515151515152	0.708060782331376	11
0.5	solid	0.752525252525253	0.802659750184824	11
0.5	solid	0.853535353535354	0.862205517648189	11
0.5	solid	0.954545454545455	0.954545454545455	11
0.3816	solid	0.0454545454545455	0.266366515021534	12
0.3816	solid	0.146464646464646	0.340273736024451	12
0.3816	solid	0.247474747474748	0.391480636710967	12
0.3816	solid	0.348484848484849	0.443527712207483	12
0.3816	solid	0.44949494949495	0.48266059910085	12
0.3816	solid	0.550505050505051	0.547591238297591	12
0.3816	solid	0.651515151515152	0.603969838035102	12
0.3816	solid	0.752525252525253	0.642625560876034	12
0.3816	solid	0.853535353535354	0.697145592849729	12
0.3816	solid	0.954545454545455	0.763557786501952	12
0.2712	22	0.0454545454545455	0.141005411863596	13
0.2712	22	0.146464646464646	0.222340764276329	13
0.2712	22	0.247474747474748	0.28191159405041	13
0.2712	22	0.348484848484849	0.347529310178737	13
0.2712	22	0.44949494949495	0.381494079368032	13
0.2712	22	0.550505050505051	0.405352410884272	13
0.2712	22	0.651515151515152	0.45244915852674	13
0.2712	22	0.752525252525253	0.479619575571221	13
0.2712	22	0.853535353535354	0.530149035207306	13
0.2712	22	0.954545454545455	0.586129896993569	13
0.2272	solid	0.0454545454545455	0.155073026000434	14
0.2272	solid	0.146464646464646	0.192230841755171	14
0.2272	solid	0.247474747474748	0.242654836978486	14
0.2272	solid	0.348484848484849	0.278815155802883	14
0.2272	solid	0.44949494949495	0.306610046793352	14
0.2272	solid	0.550505050505051	0.340900421828136	14
0.2272	solid	0.651515151515152	0.398055939998811	14
0.2272	solid	0.752525252525253	0.416607472976366	14
0.2272	solid	0.853535353535354	0.482239154188449	14
0.2272	solid	0.954545454545455	0.515690590918519	14
0.4112	solid	0.0454545454545455	0.16883330704296	15
0.4112	solid	0.146464646464646	0.271413994606878	15
0.4112	solid	0.247474747474748	0.332371435616904	15
0.4112	solid	0.348484848484849	0.409930782772993	15
0.4112	solid	0.44949494949495	0.439898187067965	15
0.4112	solid	0.550505050505051	0.536076426156234	15
0.4112	solid	0.651515151515152	0.636968626576128	15
0.4112	solid	0.752525252525253	0.680869992031811	15
0.4112	solid	0.853535353535354	0.738509372126341	15
0.4112	solid	0.954545454545455	0.810860637346057	15
0.204	22	0.0454545454545455	0.138559484473332	16
0.204	22	0.146464646464646	0.200558203245568	16
0.204	22	0.247474747474748	0.219209815412675	16
0.204	22	0.348484848484849	0.250319726011566	16
0.204	22	0.44949494949495	0.286802616170511	16
0.204	22	0.550505050505051	0.312840618993418	16
0.204	22	0.651515151515152	0.394738433495874	16
0.204	22	0.752525252525253	0.413326839761279	16
0.204	22	0.853535353535354	0.440662168478967	16
0.204	22	0.954545454545455	0.477717801938232	16
0.4208	solid	0.0454545454545455	0.170630476043938	17
0.4208	solid	0.146464646464646	0.235937114250126	17
0.4208	solid	0.247474747474748	0.320031508508764	17
0.4208	solid	0.348484848484849	0.3847378908903	17
0.4208	solid	0.44949494949495	0.438888572061163	17
0.4208	solid	0.550505050505051	0.527011712063455	17
0.4208	solid	0.651515151515152	0.593300032615558	17
0.4208	solid	0.752525252525253	0.681510516249402	17
0.4208	solid	0.853535353535354	0.772876591797945	17
0.4208	solid	0.954545454545455	0.827241736389753	17
0.3496	solid	0.0454545454545455	0.17329964132514	18
0.3496	solid	0.146464646464646	0.235145459894636	18
0.3496	solid	0.247474747474748	0.301751156479679	18
0.3496	solid	0.348484848484849	0.361248420764269	18
0.3496	solid	0.44949494949495	0.385828685325727	18
0.3496	solid	0.550505050505051	0.464045736761028	18
0.3496	solid	0.651515151515152	0.546997167125285	18
0.3496	solid	0.752525252525253	0.585787966184818	18
0.3496	solid	0.853535353535354	0.646943858903578	18
0.3496	solid	0.954545454545455	0.712707582627461	18
0.4944	solid	0.0454545454545455	0.292896217692113	19
0.4944	solid	0.146464646464646	0.358124523498382	19
0.4944	solid	0.247474747474748	0.464977962489753	19
0.4944	solid	0.348484848484849	0.53058293927946	19
0.4944	solid	0.44949494949495	0.60413650864878	19
0.4944	solid	0.550505050505051	0.656809804506206	19
0.4944	solid	0.651515151515152	0.73907818664811	19
0.4944	solid	0.752525252525253	0.786867861478556	19
0.4944	solid	0.853535353535354	0.874036146045992	19
0.4944	solid	0.954545454545455	0.94528484635729	19
0.3048	22	0.0454545454545455	0.129415157679696	20
0.3048	22	0.146464646464646	0.174519259661824	20
0.3048	22	0.247474747474748	0.244764585154273	20
0.3048	22	0.348484848484849	0.292779545402226	20
0.3048	22	0.44949494949495	0.344042934037537	20
0.3048	22	0.550505050505051	0.405582826352636	20
0.3048	22	0.651515151515152	0.419703616998399	20
0.3048	22	0.752525252525253	0.502995896937446	20
0.3048	22	0.853535353535354	0.550214692539134	20
0.3048	22	0.954545454545455	0.639768899301844	20
0.2744	22	0.0454545454545455	0.141218443188135	21
0.2744	22	0.146464646464646	0.195050255775544	21
0.2744	22	0.247474747474748	0.237382723878482	21
0.2744	22	0.348484848484849	0.288152375523038	21
0.2744	22	0.44949494949495	0.326398900125609	21
0.2744	22	0.550505050505051	0.378530695492029	21
0.2744	22	0.651515151515152	0.41164468047924	21
0.2744	22	0.752525252525253	0.495110110171501	21
0.2744	22	0.853535353535354	0.503442918277235	21
0.2744	22	0.954545454545455	0.591435393452156	21
0.4968	solid	0.0454545454545455	0.217801967116118	22
0.4968	solid	0.146464646464646	0.279549476305324	22
0.4968	solid	0.247474747474748	0.384299283357246	22
0.4968	solid	0.348484848484849	0.450230900043643	22
0.4968	solid	0.44949494949495	0.557418087674463	22
0.4968	solid	0.550505050505051	0.639473034502259	22
0.4968	solid	0.651515151515152	0.711234706215014	22
0.4968	solid	0.752525252525253	0.7878663527968	22
0.4968	solid	0.853535353535354	0.865854483044533	22
0.4968	solid	0.954545454545455	0.948882859802112	22
0.3136	solid	0.0454545454545455	0.23434183919803	23
0.3136	solid	0.146464646464646	0.293320459583939	23
0.3136	solid	0.247474747474748	0.298887195631417	23
0.3136	solid	0.348484848484849	0.385221697651191	23
0.3136	solid	0.44949494949495	0.458688450624393	23
0.3136	solid	0.550505050505051	0.502500996432569	23
0.3136	solid	0.651515151515152	0.528417028539589	23
0.3136	solid	0.752525252525253	0.553265108305231	23
0.3136	solid	0.853535353535354	0.620334465818896	23
0.3136	solid	0.954545454545455	0.654513338949583	23
0.212	22	0.0454545454545455	0.100914141345208	24
0.212	22	0.146464646464646	0.150734964363224	24
0.212	22	0.247474747474748	0.199678083739669	24
0.212	22	0.348484848484849	0.207371513995423	24
0.212	22	0.44949494949495	0.274015912586174	24
0.212	22	0.550505050505051	0.312075106741982	24
0.212	22	0.651515151515152	0.35278218014509	24
0.212	22	0.752525252525253	0.395649242974048	24
0.212	22	0.853535353535354	0.42374643181132	24
0.212	22	0.954545454545455	0.490602871576493	24
0.4232	solid	0.0454545454545455	0.185296172571069	25
0.4232	solid	0.146464646464646	0.219185833348445	25
0.4232	solid	0.247474747474748	0.294062597279995	25
0.4232	solid	0.348484848484849	0.374534488893555	25
0.4232	solid	0.44949494949495	0.455669565864666	25
0.4232	solid	0.550505050505051	0.511540031781642	25
0.4232	solid	0.651515151515152	0.592670184013301	25
0.4232	solid	0.752525252525253	0.659565674600315	25
0.4232	solid	0.853535353535354	0.715515961378978	25
0.4232	solid	0.954545454545455	0.831335667501439	25
0.3472	solid	0.0454545454545455	0.270483668529363	26
0.3472	solid	0.146464646464646	0.334967415574715	26
0.3472	solid	0.247474747474748	0.391131829709011	26
0.3472	solid	0.348484848484849	0.422208100831233	26
0.3472	solid	0.44949494949495	0.488637311247238	26
0.3472	solid	0.550505050505051	0.531288345349045	26
0.3472	solid	0.651515151515152	0.581807040562009	26
0.3472	solid	0.752525252525253	0.638841493043424	26
0.3472	solid	0.853535353535354	0.651589378308539	26
0.3472	solid	0.954545454545455	0.708412723002949	26
0.1912	22	0.0454545454545455	0.0454545454545455	27
0.1912	22	0.146464646464646	0.0877441549202654	27
0.1912	22	0.247474747474748	0.14356418260064	27
0.1912	22	0.348484848484849	0.191301501179161	27
0.1912	22	0.44949494949495	0.216723263627821	27
0.1912	22	0.550505050505051	0.278668168974114	27
0.1912	22	0.651515151515152	0.320462432044908	27
0.1912	22	0.752525252525253	0.364585874327176	27
0.1912	22	0.853535353535354	0.4242461057883	27
0.1912	22	0.954545454545455	0.457569274408316	27
0.2384	22	0.0454545454545455	0.139093229186558	28
0.2384	22	0.146464646464646	0.17341720475556	28
0.2384	22	0.247474747474748	0.212918787462081	28
0.2384	22	0.348484848484849	0.271312232065525	28
0.2384	22	0.44949494949495	0.339714295589435	28
0.2384	22	0.550505050505051	0.360784616053563	28
0.2384	22	0.651515151515152	0.383771282256336	28
0.2384	22	0.752525252525253	0.45215479908192	28
0.2384	22	0.853535353535354	0.479388004942006	28
0.2384	22	0.954545454545455	0.533586752255429	28
0.4928	solid	0.0454545454545455	0.296793143252143	29
0.4928	solid	0.146464646464646	0.334197420538886	29
0.4928	solid	0.247474747474748	0.411759261802504	29
0.4928	solid	0.348484848484849	0.486045567338673	29
0.4928	solid	0.44949494949495	0.54836821825371	29
0.4928	solid	0.550505050505051	0.658256660898386	29
0.4928	solid	0.651515151515152	0.723732949336932	29
0.4928	solid	0.752525252525253	0.778684332381374	29
0.4928	solid	0.853535353535354	0.872092314139263	29
0.4928	solid	0.954545454545455	0.943299188711087	29
0.2304	22	0.0454545454545455	0.137203379830111	30
0.2304	22	0.146464646464646	0.180763357583024	30
0.2304	22	0.247474747474748	0.214252809317809	30
0.2304	22	0.348484848484849	0.269566929935344	30
0.2304	22	0.44949494949495	0.303344892686877	30
0.2304	22	0.550505050505051	0.35510955418075	30
0.2304	22	0.651515151515152	0.414059222564347	30
0.2304	22	0.752525252525253	0.421199569087243	30
0.2304	22	0.853535353535354	0.500117948510443	30
0.2304	22	0.954545454545455	0.520408047723557	30
0.3768	solid	0.0454545454545455	0.215816708535627	31
0.3768	solid	0.146464646464646	0.277250857015712	31
0.3768	solid	0.247474747474748	0.312613936775256	31
0.3768	solid	0.348484848484849	0.389467211808809	31
0.3768	solid	0.44949494949495	0.453720182128972	31
0.3768	solid	0.550505050505051	0.504507367521099	31
0.3768	solid	0.651515151515152	0.562025367879301	31
0.3768	solid	0.752525252525253	0.612101359848381	31
0.3768	solid	0.853535353535354	0.676869211194334	31
0.3768	solid	0.954545454545455	0.755732072168744	31
0.3016	solid	0.0454545454545455	0.220880470882969	32
0.3016	solid	0.146464646464646	0.253866946344477	32
0.3016	solid	0.247474747474748	0.292976143165263	32
0.3016	solid	0.348484848484849	0.332279298493565	32
0.3016	solid	0.44949494949495	0.388407015947594	32
0.3016	solid	0.550505050505051	0.444946031239681	32
0.3016	solid	0.651515151515152	0.494421961324013	32
0.3016	solid	0.752525252525253	0.526036755672652	32
0.3016	solid	0.853535353535354	0.589468079961664	32
0.3016	solid	0.954545454545455	0.634580122498735	32
0.372	solid	0.0454545454545455	0.239729341529782	33
0.372	solid	0.146464646464646	0.32965096176219	33
0.372	solid	0.247474747474748	0.363035428936529	33
0.372	solid	0.348484848484849	0.431686920255838	33
0.372	solid	0.44949494949495	0.467366422505078	33
0.372	solid	0.550505050505051	0.562649221521259	33
0.372	solid	0.651515151515152	0.596099523982578	33
0.372	solid	0.752525252525253	0.628588508971992	33
0.372	solid	0.853535353535354	0.682973735253556	33
0.372	solid	0.954545454545455	0.747791953725194	33
0.4648	solid	0.0454545454545455	0.320118823798062	34
0.4648	solid	0.146464646464646	0.388745322401511	34
0.4648	solid	0.247474747474748	0.42209415447146	34
0.4648	solid	0.348484848484849	0.522520450609234	34
0.4648	solid	0.44949494949495	0.568925442201728	34
0.4648	solid	0.550505050505051	0.628784853065092	34
0.4648	solid	0.651515151515152	0.705877291530465	34
0.4648	solid	0.752525252525253	0.776360070815003	34
0.4648	solid	0.853535353535354	0.830959399794925	34
0.4648	solid	0.954545454545455	0.897582739329324	34
0.4256	solid	0.0454545454545455	0.241295733725607	35
0.4256	solid	0.146464646464646	0.326991334725006	35
0.4256	solid	0.247474747474748	0.413091906273566	35
0.4256	solid	0.348484848484849	0.469051901935545	35
0.4256	solid	0.44949494949495	0.51200425281914	35
0.4256	solid	0.550505050505051	0.592445527844995	35
0.4256	solid	0.651515151515152	0.665861931619838	35
0.4256	solid	0.752525252525253	0.734883192158638	35
0.4256	solid	0.853535353535354	0.828096793943688	35
0.4256	solid	0.954545454545455	0.834642995186838	35
0.4352	solid	0.0454545454545455	0.155684974590026	36
0.4352	solid	0.146464646464646	0.237036579782529	36
0.4352	solid	0.247474747474748	0.316189403705628	36
0.4352	solid	0.348484848484849	0.364822786677761	36
0.4352	solid	0.44949494949495	0.470418922439743	36
0.4352	solid	0.550505050505051	0.532028886876903	36
0.4352	solid	0.651515151515152	0.596052477916636	36
0.4352	solid	0.752525252525253	0.676481275486237	36
0.4352	solid	0.853535353535354	0.76209776033242	36
0.4352	solid	0.954545454545455	0.850126343245315	36
0.2864	solid	0.0454545454545455	0.259097950750881	37
0.2864	solid	0.146464646464646	0.293554197015842	37
0.2864	solid	0.247474747474748	0.32676107271172	37
0.2864	solid	0.348484848484849	0.368956713849967	37
0.2864	solid	0.44949494949495	0.405094350892306	37
0.2864	solid	0.550505050505051	0.463819941065322	37
0.2864	solid	0.651515151515152	0.509977562125318	37
0.2864	solid	0.752525252525253	0.51903087554305	37
0.2864	solid	0.853535353535354	0.59922860061279	37
0.2864	solid	0.954545454545455	0.610344257340614	37
0.3808	solid	0.0454545454545455	0.164760866644011	38
0.3808	solid	0.146464646464646	0.239963422191537	38
0.3808	solid	0.247474747474748	0.300608547328111	38
0.3808	solid	0.348484848484849	0.359482078467002	38
0.3808	solid	0.44949494949495	0.440737108018329	38
0.3808	solid	0.550505050505051	0.476836923504318	38
0.3808	solid	0.651515151515152	0.531077011035747	38
0.3808	solid	0.752525252525253	0.576574527662562	38
0.3808	solid	0.853535353535354	0.683818421005783	38
0.3808	solid	0.954545454545455	0.763084164966446	38
0.3624	solid	0.0454545454545455	0.279685242633805	39
0.3624	solid	0.146464646464646	0.337357838393074	39
0.3624	solid	0.247474747474748	0.375029926537103	39
0.3624	solid	0.348484848484849	0.452760036569352	39
0.3624	solid	0.44949494949495	0.47734605528593	39
0.3624	solid	0.550505050505051	0.497302381509343	39
0.3624	solid	0.651515151515152	0.585861173959901	39
0.3624	solid	0.752525252525253	0.634813878698265	39
0.3624	solid	0.853535353535354	0.684854814681856	39
0.3624	solid	0.954545454545455	0.733047002860555	39
0.3856	solid	0.0454545454545455	0.222373226061742	40
0.3856	solid	0.146464646464646	0.309524963329784	40
0.3856	solid	0.247474747474748	0.355267406145743	40
0.3856	solid	0.348484848484849	0.426408135300817	40
0.3856	solid	0.44949494949495	0.448676073619587	40
0.3856	solid	0.550505050505051	0.517222975150686	40
0.3856	solid	0.651515151515152	0.604888188587504	40
0.3856	solid	0.752525252525253	0.627995506839417	40
0.3856	solid	0.853535353535354	0.71025460112777	40
0.3856	solid	0.954545454545455	0.769807726607631	40
0.4208	solid	0.0454545454545455	0.208962789885605	41
0.4208	solid	0.146464646464646	0.293532349269669	41
0.4208	solid	0.247474747474748	0.353350333353043	41
0.4208	solid	0.348484848484849	0.417417779931964	41
0.4208	solid	0.44949494949495	0.490363779116891	41
0.4208	solid	0.550505050505051	0.54792386762913	41
0.4208	solid	0.651515151515152	0.62484292441891	41
0.4208	solid	0.752525252525253	0.685864626554021	41
0.4208	solid	0.853535353535354	0.775264150057068	41
0.4208	solid	0.954545454545455	0.826606099441866	41
0.2536	22	0.0454545454545455	0.133280434395404	42
0.2536	22	0.146464646464646	0.190958988239929	42
0.2536	22	0.247474747474748	0.266626426322761	42
0.2536	22	0.348484848484849	0.308969532334394	42
0.2536	22	0.44949494949495	0.333142917240251	42
0.2536	22	0.550505050505051	0.386117207793246	42
0.2536	22	0.651515151515152	0.428978880184487	42
0.2536	22	0.752525252525253	0.504115658499595	42
0.2536	22	0.853535353535354	0.528322568629586	42
0.2536	22	0.954545454545455	0.557090235317648	42
0.2928	22	0.0454545454545455	0.140045263198613	43
0.2928	22	0.146464646464646	0.179809565193627	43
0.2928	22	0.247474747474748	0.245895081894304	43
0.2928	22	0.348484848484849	0.289252082846651	43
0.2928	22	0.44949494949495	0.35155355903018	43
0.2928	22	0.550505050505051	0.397539592410877	43
0.2928	22	0.651515151515152	0.441593632741991	43
0.2928	22	0.752525252525253	0.483674433300421	43
0.2928	22	0.853535353535354	0.55984515291808	43
0.2928	22	0.954545454545455	0.620370296073519	43
0.344	solid	0.0454545454545455	0.215679794776126	44
0.344	solid	0.146464646464646	0.267887599198876	44
0.344	solid	0.247474747474748	0.295696238900876	44
0.344	solid	0.348484848484849	0.37615763425456	44
0.344	solid	0.44949494949495	0.4071004367467	44
0.344	solid	0.550505050505051	0.462837390571161	44
0.344	solid	0.651515151515152	0.509700344254543	44
0.344	solid	0.752525252525253	0.614497683196909	44
0.344	solid	0.853535353535354	0.629439748958199	44
0.344	solid	0.954545454545455	0.702949103978822	44
0.2184	22	0.0454545454545455	0.114571645125639	45
0.2184	22	0.146464646464646	0.129490904367422	45
0.2184	22	0.247474747474748	0.200907755876426	45
0.2184	22	0.348484848484849	0.239521725869977	45
0.2184	22	0.44949494949495	0.289167594963585	45
0.2184	22	0.550505050505051	0.30081999154151	45
0.2184	22	0.651515151515152	0.345833797454154	45
0.2184	22	0.752525252525253	0.420022675616275	45
0.2184	22	0.853535353535354	0.476293787900463	45
0.2184	22	0.954545454545455	0.501390086616643	45
0.1792	22	0.0454545454545455	0.081309635972123	46
0.1792	22	0.146464646464646	0.133655781571463	46
0.1792	22	0.247474747474748	0.154891550079541	46
0.1792	22	0.348484848484849	0.205740430731026	46
0.1792	22	0.44949494949495	0.236165345758271	46
0.1792	22	0.550505050505051	0.333945089878468	46
0.1792	22	0.651515151515152	0.354445553305655	46
0.1792	22	0.752525252525253	0.359831582106223	46
0.1792	22	0.853535353535354	0.399662208217162	46
0.1792	22	0.954545454545455	0.437388811102901	46
0.2736	solid	0.0454545454545455	0.177817489133903	47
0.2736	solid	0.146464646464646	0.210562684762802	47
0.2736	solid	0.247474747474748	0.277934870088699	47
0.2736	solid	0.348484848484849	0.345501879636799	47
0.2736	solid	0.44949494949495	0.357816314810051	47
0.2736	solid	0.550505050505051	0.40981430130259	47
0.2736	solid	0.651515151515152	0.463359285311996	47
0.2736	solid	0.752525252525253	0.505963064280579	47
0.2736	solid	0.853535353535354	0.537985113586896	47
0.2736	solid	0.954545454545455	0.59048204302742	47
0.2896	solid	0.0454545454545455	0.193907008609325	48
0.2896	solid	0.146464646464646	0.196860514145898	48
0.2896	solid	0.247474747474748	0.256020131032776	48
0.2896	solid	0.348484848484849	0.318731069143129	48
0.2896	solid	0.44949494949495	0.344867976820236	48
0.2896	solid	0.550505050505051	0.408553330060837	48
0.2896	solid	0.651515151515152	0.457232780915058	48
0.2896	solid	0.752525252525253	0.478066927195896	48
0.2896	solid	0.853535353535354	0.565666174875028	48
0.2896	solid	0.954545454545455	0.615131808989146	48
0.4352	solid	0.0454545454545455	0.2445367232095	49
0.4352	solid	0.146464646464646	0.303064839305009	49
0.4352	solid	0.247474747474748	0.359290070166345	49
0.4352	solid	0.348484848484849	0.434534087822627	49
0.4352	solid	0.44949494949495	0.507672532871727	49
0.4352	solid	0.550505050505051	0.588477725306211	49
0.4352	solid	0.651515151515152	0.64418680437339	49
0.4352	solid	0.752525252525253	0.708413309344926	49
0.4352	solid	0.853535353535354	0.78259177882216	49
0.4352	solid	0.954545454545455	0.84994525671848	49
