x,y,group,PANEL
0.207566425671888,0.458013875399259,2,1
0.208650200465266,0.457154809628709,2,1
0.208921023904534,0.454577755304038,2,1
0.209643540433452,0.453933312989146,2,1
0.210637120919791,0.453718689533488,2,1
0.211630460887978,0.4543629888614,2,1
0.211991719152438,0.456510510300796,2,1
0.212533606549126,0.458013875399259,2,1
0.212985179379701,0.460805839153547,2,1
0.213075493945815,0.484429718882738,2,1
0.21316580851193,0.490228269846972,2,1
0.216597641765217,0.490228269846972,2,1
0.221113249811882,0.490443036289609,2,1
0.225177405287048,0.490443036289609,2,1
0.229512384201483,0.490443036289609,2,1
0.231047731825435,0.490228269846972,2,1
0.233847483374994,0.490443036289609,2,1
0.236827743797707,0.490228269846972,2,1
0.238814664252233,0.490228269846972,2,1
0.242065988632367,0.490228269846972,2,1
0.246130023848457,0.490443036289609,2,1
0.250284373630662,0.490443036289609,2,1
0.254619472804174,0.490443036289609,2,1
0.256064505862011,0.490443036289609,2,1
0.257148280655388,0.490228269846972,2,1
0.259135201109914,0.490228269846972,2,1
0.263560494590464,0.490443036289609,2,1
0.264915213082186,0.490228269846972,2,1
0.266089182182603,0.490228269846972,2,1
0.268256731769358,0.490228269846972,2,1
0.272049943546181,0.490443036289609,2,1
0.275481897058544,0.490443036289609,2,1
0.276746180725075,0.490443036289609,2,1
0.277920270084567,0.490228269846972,2,1
0.28135222359693,0.490228269846972,2,1
0.286138655082863,0.490228269846972,2,1
0.290293125124145,0.490228269846972,2,1
0.292009101880326,0.490228269846972,2,1
0.291918787314212,0.452859623762937,2,1
0.291828352489021,0.413558079695166,2,1
0.291828352489021,0.399383637468068,2,1
0.291738158181982,0.369531673889368,2,1
0.291828352489021,0.348055315599573,2,1
0.291738158181982,0.332162884818355,2,1
0.291738158181982,0.318847651348786,2,1
0.291738158181982,0.278686970016975,2,1
0.288938406632423,0.278686970016975,2,1
0.282797136395691,0.278472203574337,2,1
0.276926809857305,0.278686970016975,2,1
0.271327427017262,0.278686970016975,2,1
0.269340506562736,0.278686970016975,2,1
0.266902133536712,0.278686970016975,2,1
0.261302630437594,0.278472203574337,2,1
0.259225515676029,0.278901664966123,2,1
0.25642576412647,0.281049400885987,2,1
0.254980731068633,0.282123161605685,2,1
0.251187639550887,0.284915125359973,2,1
0.244775425615811,0.289854610553657,2,1
0.240169382743955,0.293290873635858,2,1
0.234840943602257,0.296941831667206,2,1
0.230686593820052,0.30016325681328,2,1
0.226622438344885,0.303169987010205,2,1
0.224093750752747,0.305102742006964,2,1
0.222197144864336,0.306606107105426,2,1
0.217862045690824,0.310042370187627,2,1
0.213256002818969,0.31326372384021,2,1
0.208830709338419,0.316485220479773,2,1
0.202779873926879,0.320995315775161,2,1
0.201063897170697,0.322283771444007,2,1
0.201244646562003,0.32464620231302,2,1
0.201696099133501,0.328082465395221,2,1
0.202237866271114,0.330444896264234,2,1
0.202960503059108,0.33087428616253,2,1
0.203502270196721,0.330659519719892,2,1
0.204495730423984,0.330659519719892,2,1
0.205127932386788,0.331518585490442,2,1
0.205579505217362,0.333881016359455,2,1
0.20630202174628,0.335813914343193,2,1
0.20630202174628,0.337961578769568,2,1
0.206211707180166,0.340323866651602,2,1
0.205308561519017,0.342041855205723,2,1
0.203412075889682,0.342471531077977,2,1
0.202779873926879,0.343545363291164,2,1
0.202599244794649,0.345478118287923,2,1
0.202960503059108,0.350417746468586,2,1
0.202147671964075,0.352135735022707,2,1
0.202508930228534,0.353853866563808,2,1
0.202328301096305,0.355571998104908,2,1
0.202960503059108,0.356645973305075,2,1
0.203592705021912,0.357504896088646,2,1
0.203773334154142,0.358578728301833,2,1
0.204224906984716,0.359223027629746,2,1
0.204044277852486,0.360296859842933,2,1
0.204856988688443,0.360941159170846,2,1
0.205037617820673,0.362014991384034,2,1
0.205489190651247,0.36416251282343,2,1
0.205308561519017,0.366524943692443,2,1
0.205579505217362,0.367813542348268,2,1
0.205308561519017,0.369746440332005,2,1
0.205308561519017,0.375115458410965,2,1
0.205669819783477,0.376618823509427,2,1
0.20666328001074,0.377907422165252,2,1
0.206392336312395,0.378551578506186,2,1
0.206753594576854,0.379410644276736,2,1
0.207205167407428,0.380914009375199,2,1
0.207566425671888,0.382202608031024,2,1
0.20910177329584,0.383705830142507,2,1
0.210185427830141,0.385423961683608,2,1
0.210817629792945,0.387142093224708,2,1
0.211720775454093,0.38778639255262,2,1
0.211630460887978,0.389074991208446,2,1
0.21117900831648,0.390578356306908,2,1
0.209282402428069,0.393799709959492,2,1
0.207927683936347,0.395517841500592,2,1
0.207475990846697,0.40002793679598,2,1
0.207205167407428,0.40088700256653,2,1
0.206753594576854,0.404537889104389,2,1
0.204766794381405,0.408188918629227,2,1
0.205127932386788,0.409262750842415,2,1
0.205218246952903,0.40969228372769,2,1
0.204856988688443,0.410336583055603,2,1
0.204224906984716,0.411195648826153,2,1
0.20386352846118,0.413987469593461,2,1
0.203773334154142,0.416135134019837,2,1
0.528267918028095,0.341827231750064,3,1
0.528267918028095,0.351706345124411,3,1
0.52817760346198,0.362014991384034,3,1
0.527816465456597,0.36244438128233,3,1
0.527635836324367,0.362873914167605,3,1
0.527184263493793,0.362659290711946,3,1
0.526732570404143,0.36244438128233,3,1
0.526642255838028,0.36244438128233,3,1
0.526100368441339,0.36330344705288,3,1
0.525829545002071,0.363518356482496,3,1
0.525558601303726,0.36330344705288,3,1
0.525468286737611,0.362873914167605,3,1
0.525287657605382,0.362014991384034,3,1
0.524926399340923,0.36244438128233,3,1
0.524655455642578,0.36244438128233,3,1
0.524384511944234,0.362014991384034,3,1
0.524203882812004,0.361800224941396,3,1
0.523300737150856,0.362014991384034,3,1
0.522758849754167,0.361800224941396,3,1
0.522668655447128,0.362014991384034,3,1
0.522397591489708,0.362873914167605,3,1
0.52194613891821,0.362873914167605,3,1
0.521765389526904,0.363518356482496,3,1
0.521584760394674,0.36416251282343,3,1
0.52149444582856,0.36502157859398,3,1
0.521223622389291,0.365451111479255,3,1
0.521313936955406,0.36588064436453,3,1
0.521313936955406,0.376618823509427,3,1
0.521404251521521,0.385853637555862,3,1
0.52149444582856,0.397880272369605,3,1
0.521675074960789,0.406041397189831,3,1
0.521855704093019,0.414846535364012,3,1
0.522126647791363,0.430309433259955,3,1
0.522036453484325,0.432027564801056,3,1
0.52149444582856,0.439973923178644,3,1
0.5211331875641,0.444054342601778,3,1
0.520230041902952,0.457154809628709,3,1
0.520049533029799,0.459517240497722,3,1
0.519236701934765,0.47197340819674,3,1
0.527726150890482,0.471758641754102,3,1
0.527816465456597,0.471544018298444,3,1
0.530796725879309,0.471758641754102,3,1
0.531067669577654,0.471544018298444,3,1
0.535402648492089,0.471758641754102,3,1
0.53549308331728,0.471544018298444,3,1
0.53955711853337,0.471758641754102,3,1
0.5397377476656,0.471544018298444,3,1
0.540008691363944,0.471758641754102,3,1
0.540099005930059,0.471544018298444,3,1
0.547233736394053,0.471758641754102,3,1
0.547324050960168,0.471758641754102,3,1
0.548407825753546,0.471758641754102,3,1
0.548498140319661,0.471758641754102,3,1
0.551929973572948,0.471758641754102,3,1
0.558071243809679,0.471544018298444,3,1
0.558522816640253,0.471544018298444,3,1
0.565747861670362,0.471758641754102,3,1
0.568999186050496,0.471544018298444,3,1
0.56908950061661,0.471544018298444,3,1
0.569721702579414,0.471544018298444,3,1
0.569812017145529,0.471758641754102,3,1
0.574056681493849,0.471758641754102,3,1
0.579656064333891,0.471758641754102,3,1
0.583087897587178,0.47197340819674,3,1
0.588597086120182,0.47197340819674,3,1
0.589409917215215,0.471758641754102,3,1
0.589951804611904,0.470684952527894,3,1
0.590132433744134,0.468107755216244,3,1
0.590493692008593,0.467892988773606,3,1
0.591035459146206,0.467463455888331,3,1
0.591035459146206,0.465960090789868,3,1
0.590674321140823,0.463597659920856,3,1
0.590222628051173,0.463168127035581,3,1
0.589951804611904,0.461020462609205,3,1
0.589138973516871,0.460376306268272,3,1
0.589138973516871,0.459517240497722,3,1
0.587964884157378,0.457799108956621,3,1
0.586158592835082,0.453074390205575,3,1
0.586068278268967,0.453074390205575,3,1
0.58742299676069,0.452859623762937,3,1
0.592570806770158,0.452859623762937,3,1
0.592661241595349,0.453074390205575,3,1
0.595370558319717,0.453074390205575,3,1
0.596002760282521,0.453074390205575,3,1
0.59654464767921,0.453074390205575,3,1
0.596634962245325,0.452429947890683,3,1
0.597086535075899,0.45178579154975,3,1
0.597537987647397,0.4509267257792,3,1
0.597628422472588,0.45006766000865,3,1
0.597447673081282,0.449638127123375,3,1
0.596725156552363,0.449423360680737,3,1
0.596273703980865,0.449208737225079,3,1
0.596273703980865,0.448349671454528,3,1
0.59636401854698,0.447490605683978,3,1
0.59636401854698,0.446631539913428,3,1
0.59618338941475,0.446201864041174,3,1
0.595551187451947,0.445557564713262,3,1
0.595280243753602,0.445128174814966,3,1
0.595280243753602,0.444483875487053,3,1
0.594828670923028,0.444054342601778,3,1
0.593564266997421,0.443410043273865,3,1
0.593112694166847,0.44298051038859,3,1
0.593022379600732,0.441906678175403,3,1
0.593112694166847,0.44126237884749,3,1
0.593473952431306,0.44040331307694,3,1
0.59410615439411,0.44040331307694,3,1
0.594286783526339,0.439973923178644,3,1
0.594196468960224,0.43954424730639,3,1
0.59374489612965,0.43782611576529,3,1
0.593654581563536,0.43696704999474,3,1
0.593564266997421,0.436108127211169,3,1
0.593564266997421,0.435463684896277,3,1
0.593473952431306,0.435034294997981,3,1
0.592751556161464,0.434819528555343,3,1
0.592390177637928,0.434819528555343,3,1
0.592209548505699,0.433960462784793,3,1
0.59193872506643,0.431812798358418,3,1
0.59166766110901,0.431168499030505,3,1
0.591396837669741,0.43073896614523,3,1
0.591035459146206,0.430953732587868,3,1
0.590854950273052,0.431383408460122,3,1
0.590764635706938,0.433101397014243,3,1
0.590584006574708,0.433316163456881,3,1
0.590222628051173,0.433101397014243,3,1
0.590132433744134,0.432242474230672,3,1
0.589951804611904,0.431812798358418,3,1
0.589590426088369,0.431383408460122,3,1
0.589229288082986,0.430953732587868,3,1
0.589138973516871,0.430309433259955,3,1
0.589138973516871,0.429880043361659,3,1
0.58950023178133,0.429235601046768,3,1
0.589771175479675,0.429235601046768,3,1
0.590403257183402,0.430309433259955,3,1
0.590493692008593,0.429235601046768,3,1
0.590674321140823,0.429020977591109,3,1
0.590584006574708,0.428376678263197,3,1
0.590584006574708,0.426873170177755,3,1
0.590764635706938,0.424940415180996,3,1
0.591035459146206,0.423651816525171,3,1
0.591216208537512,0.422792750754621,3,1
0.591035459146206,0.422148594413687,3,1
0.590945144580091,0.421504152098796,3,1
0.591125773712321,0.420645229315225,3,1
0.590764635706938,0.419571397102037,3,1
0.590493692008593,0.418712331331487,3,1
0.590222628051173,0.41849742190187,3,1
0.589771175479675,0.41849742190187,3,1
0.589319602649101,0.418712331331487,3,1
0.589048658950756,0.41849742190187,3,1
0.588868029818526,0.41763835613132,3,1
0.588687400686297,0.416994199790387,3,1
0.588055198723493,0.416779433347749,3,1
0.587874569591264,0.416779433347749,3,1
0.587603625892919,0.416349900462474,3,1
0.587693940459034,0.415276211236266,3,1
0.587964884157378,0.413987469593461,3,1
0.588145513289608,0.413343170265549,3,1
0.588235827855723,0.412913780367253,3,1
0.588055198723493,0.412484104494999,3,1
0.587603625892919,0.41141041526879,3,1
0.587152053062345,0.410765972953898,3,1
0.586610165665656,0.410121816612965,3,1
0.585616825697469,0.409477517285052,3,1
0.585436076306164,0.409047984399777,3,1
0.585345761740049,0.408403685071865,3,1
0.585345761740049,0.407544619301315,3,1
0.585074818041704,0.406900319973402,3,1
0.584894309168551,0.40625602064549,3,1
0.58462324521113,0.40625602064549,3,1
0.583900728682212,0.406470787088127,3,1
0.583720099549982,0.406470787088127,3,1
0.583539590676829,0.405396954874939,3,1
0.583720099549982,0.405396954874939,3,1
0.584532930645015,0.404752655547027,3,1
0.584713559777245,0.404108356219114,3,1
0.584803994602436,0.403249290448564,3,1
0.584803994602436,0.402605134107631,3,1
0.584532930645015,0.402605134107631,3,1
0.584352421771862,0.403034524005927,3,1
0.583720099549982,0.403678966320818,3,1
0.583358961544599,0.403249290448564,3,1
0.583087897587178,0.401960834779718,3,1
0.583178212153293,0.401101769009168,3,1
0.583720099549982,0.399813170353343,3,1
0.583720099549982,0.398954104582793,3,1
0.583629905242943,0.398739338140155,3,1
0.583268526719408,0.397665505926968,3,1
0.583087897587178,0.397235973041693,3,1
0.583178212153293,0.394658775730042,3,1
0.58299770328014,0.393799709959492,3,1
0.58254601019049,0.392940644188942,3,1
0.581823493661571,0.392511254290646,3,1
0.581462355656188,0.392296487848009,3,1
0.580830153693384,0.392511254290646,3,1
0.580468895428925,0.392296487848009,3,1
0.580288266296695,0.391437422077458,3,1
0.58037858086281,0.390363589864271,3,1
0.580739839127269,0.389504524093721,3,1
0.580468895428925,0.389074991208446,3,1
0.580017322598351,0.389074991208446,3,1
0.579565749767777,0.388860224765808,3,1
0.579204491503317,0.38778639255262,3,1
0.578933547804973,0.387142093224708,3,1
0.578572289540514,0.38692732678207,3,1
0.57794008757771,0.387142093224708,3,1
0.577759578704557,0.386712703326412,3,1
0.577759578704557,0.385853637555862,3,1
0.578030402143825,0.385638871113224,3,1
0.579023862371088,0.385209338227949,3,1
0.579204491503317,0.384779805342674,3,1
0.579023862371088,0.383705830142507,3,1
0.578482095233475,0.383705830142507,3,1
0.577578949572327,0.384350272457399,3,1
0.576946747609523,0.384350272457399,3,1
0.576675683652103,0.383705830142507,3,1
0.577217691307868,0.382632140916299,3,1
0.577488514747136,0.381987841588386,3,1
0.577488514747136,0.380699242932561,3,1
0.577217691307868,0.379410644276736,3,1
0.576946747609523,0.378766487935803,3,1
0.576675683652103,0.377907422165252,3,1
0.576585369085988,0.37726312283734,3,1
0.576224231080605,0.37726312283734,3,1
0.575682343683916,0.378551578506186,3,1
0.575411399985571,0.378551578506186,3,1
0.575230770853342,0.378336812063548,3,1
0.575230770853342,0.37726312283734,3,1
0.575501714551686,0.37640405706679,3,1
0.575592029117801,0.375115458410965,3,1
0.575411399985571,0.374471159083052,3,1
0.57532096516038,0.373612093312502,3,1
0.575501714551686,0.371893961771402,3,1
0.57532096516038,0.370820129558214,3,1
0.574869512588882,0.370175973217281,3,1
0.574237310626079,0.36931690744673,3,1
0.574146996059964,0.368243075233543,3,1
0.574237310626079,0.368028308790905,3,1
0.575140456287227,0.36759877590563,3,1
0.57532096516038,0.366524943692443,3,1
0.575140456287227,0.366310177249805,3,1
0.574598568890538,0.366095410807168,3,1
0.574146996059964,0.366310177249805,3,1
0.573424479531045,0.36759877590563,3,1
0.573153535832701,0.367813542348268,3,1
0.572882592134357,0.367169243020355,3,1
0.573063221266586,0.366310177249805,3,1
0.573153535832701,0.365665877921892,3,1
0.573605108663275,0.364377422253046,3,1
0.573785737795505,0.363732979938155,3,1
0.57369542322939,0.363088680610242,3,1
0.572972906700471,0.362659290711946,3,1
0.572611768695088,0.362014991384034,3,1
0.572701963002127,0.360941159170846,3,1
0.572972906700471,0.360296859842933,3,1
0.573063221266586,0.359867183970679,3,1
0.572792277568242,0.359008118200129,3,1
0.572701963002127,0.358149195416558,3,1
0.572792277568242,0.357504896088646,3,1
0.573063221266586,0.357504896088646,3,1
0.573424479531045,0.358363961859196,3,1
0.57369542322939,0.359008118200129,3,1
0.574056681493849,0.359223027629746,3,1
0.574237310626079,0.358793494744471,3,1
0.574237310626079,0.358149195416558,3,1
0.573785737795505,0.357504896088646,3,1
0.573424479531045,0.356431063875458,3,1
0.573424479531045,0.355571998104908,3,1
0.57351479409716,0.355142465219633,3,1
0.573785737795505,0.355142465219633,3,1
0.574146996059964,0.355571998104908,3,1
0.574598568890538,0.356860596760733,3,1
0.574869512588882,0.35707536320337,3,1
0.575140456287227,0.35707536320337,3,1
0.575230770853342,0.356431063875458,3,1
0.574869512588882,0.35535723166227,3,1
0.574327625192194,0.35449816589172,3,1
0.573785737795505,0.353853866563808,3,1
0.57369542322939,0.353209710222874,3,1
0.573876052361619,0.352565410894962,3,1
0.574417939758308,0.349988213583311,3,1
0.574598568890538,0.349773447140674,3,1
0.574779198022768,0.349988213583311,3,1
0.574959827154997,0.350847279353861,3,1
0.575230770853342,0.351062045796499,3,1
0.575501714551686,0.351276669252157,3,1
0.575592029117801,0.350847279353861,3,1
0.575682343683916,0.349988213583311,3,1
0.575411399985571,0.349129147812761,3,1
0.575230770853342,0.348484848484849,3,1
0.575140456287227,0.347625782714298,3,1
0.574959827154997,0.346766716943748,3,1
0.574327625192194,0.345907651173198,3,1
0.57369542322939,0.345907651173198,3,1
0.57351479409716,0.345478118287923,3,1
0.573424479531045,0.34483396194699,3,1
0.574146996059964,0.343330596848527,3,1
0.574237310626079,0.342686297520614,3,1
0.574056681493849,0.342041855205723,3,1
0.573424479531045,0.340538633094239,3,1
0.573334285224007,0.340323866651602,3,1
0.571798817340979,0.340538633094239,3,1
0.569360444314955,0.340538633094239,3,1
0.568999186050496,0.340538633094239,3,1
0.559606591433631,0.340538633094239,3,1
0.559245333169172,0.340538633094239,3,1
0.549130342282465,0.340968165979514,3,1
0.544975872241183,0.341182932422152,3,1
0.541092345898246,0.341182932422152,3,1
0.53711862524827,0.341182932422152,3,1
0.536576737851581,0.341182932422152,3,1
0.531699871540458,0.341397698864789,3,1
0.528267918028095,0.341827231750064,3,1
0.119149908554397,0.678145761441268,4,1
0.119149908554397,0.647864121990314,4,1
0.119149908554397,0.591596314928135,4,1
0.119330537686627,0.581931967996426,4,1
0.119149908554397,0.577207249245379,4,1
0.119149908554397,0.571408555294166,4,1
0.119149908554397,0.569690423753066,4,1
0.119149908554397,0.567757668756307,4,1
0.119330537686627,0.564965705002019,4,1
0.121317578400229,0.561958974805094,4,1
0.126013695320047,0.554012902401464,4,1
0.129806907096869,0.547784818551954,4,1
0.132787167519582,0.542845190371291,4,1
0.144166562331897,0.523516496507872,4,1
0.153198018943378,0.508268365054566,4,1
0.163674147835468,0.489798736961697,4,1
0.183904370127035,0.453074390205575,4,1
0.187426638205512,0.446631539913428,4,1
0.203773334154142,0.416135134019837,4,1
0.20386352846118,0.413987469593461,4,1
0.204224906984716,0.411195648826153,4,1
0.204856988688443,0.410336583055603,4,1
0.205218246952903,0.40969228372769,4,1
0.205127932386788,0.409262750842415,4,1
0.204766794381405,0.408188918629227,4,1
0.206753594576854,0.404537889104389,4,1
0.207205167407428,0.40088700256653,4,1
0.207475990846697,0.40002793679598,4,1
0.207927683936347,0.395517841500592,4,1
0.209282402428069,0.393799709959492,4,1
0.21117900831648,0.390578356306908,4,1
0.211630460887978,0.389074991208446,4,1
0.211720775454093,0.38778639255262,4,1
0.210817629792945,0.387142093224708,4,1
0.210185427830141,0.385423961683608,4,1
