x,y,PANEL,group
0.62396694214876,0.209300651067156,1,1
0.546831950413223,0.679525742013131,1,1
0.320936644628099,0.586073766918701,1,1
0.706611570247934,0.439299162411955,1,1
0.296143256198347,0.657057932536103,1,1
0.648760330578512,0.315148209846721,1,1
0.65702479338843,0.668362051007801,1,1
0.679063355371901,0.586073766918701,1,1
0.282369140495868,0.679525742013131,1,1
0.731404958677686,0.439299162411955,1,1
0.593663917355372,0.679525742013131,1,1
0.629476578512397,0.561109229128449,1,1
0.651515157024793,0.657057932536103,1,1
0.734159785123967,0.679525742013131,1,1
0.263085404958678,0.598300697967666,1,1
0.62396694214876,0.39472809907265,1,1
0.458677685950413,0.679525742013131,1,1
0.62396694214876,0.49548405460481,1,1
0.293388429752066,0.743743452554173,1,1
0.698347107438017,0.298350233493901,1,1
0.301652892561983,0.668362051007801,1,1
0.665289256198347,0.245985972008344,1,1
0.279614330578512,0.743743452554173,1,1
0.734159785123967,0.263781911339006,1,1
0.249311289256198,0.690552451756219,1,1
0.687327818181818,0.379365920387763,1,1
0.25482094214876,0.679525742013131,1,1
0.723140495867769,0.227830494537581,1,1
0.271349867768595,0.79396129650406,1,1
0.698347107438017,0.245985972008344,1,1
0.232782363636364,0.754014027991656,1,1
0.794765834710744,0.439299162411955,1,1
0.263085404958678,0.803676694578365,1,1
0.805785123966942,0.347830559495792,1,1
0.232782363636364,0.764168549245573,1,1
0.670798892561983,0.263781911339006,1,1
0.293388429752066,0.657057932536103,1,1
0.62396694214876,0.379365920387763,1,1
0.293388429752066,0.690552451756219,1,1
0.71212120661157,0.28123227651844,1,1
0.293388429752066,0.754014027991656,1,1
0.62396694214876,0.28123227651844,1,1
0.447658396694215,0.64560980868485,1,1
0.74517905785124,0.535431323117214,1,1
0.607438016528925,0.610363504174754,1,1
0.285123966942149,0.634013963033446,1,1
0.643250694214876,0.298350233493901,1,1
0.260330578512397,0.668362051007801,1,1
0.734159785123967,0.331637948992199,1,1
0.265840214876033,0.743743452554173,1,1
0.739669421487603,0.298350233493901,1,1
0.312672181818182,0.722843311279651,1,1
0.753443520661157,0.424686392167323,1,1
0.263085404958678,0.803676694578365,1,1
0.640495867768595,0.315148209846721,1,1
0.731404958677686,0.622266533411168,1,1
0.62396694214876,0.668362051007801,1,1
0.293388429752066,0.679525742013131,1,1
0.62396694214876,0.39472809907265,1,1
0.62396694214876,0.733354139510757,1,1
0.659779619834711,0.64560980868485,1,1
0.646005504132231,0.561109229128449,1,1
0.612947652892562,0.634013963033446,1,1
0.582644628099174,0.622266533411168,1,1
0.69283747107438,0.813288182660164,1,1
0.370523421487603,0.610363504174754,1,1
0.651515157024793,0.245985972008344,1,1
0.590909090909091,0.701445501118427,1,1
0.676308545454545,0.690552451756219,1,1
0.601928380165289,0.573678183233567,1,1
0.736914595041322,0.634013963033446,1,1
0.243801652892562,0.610363504174754,1,1
0.783746561983471,0.481763703072238,1,1
0.668044082644628,0.657057932536103,1,1
0.720385669421488,0.573678183233567,1,1
0.62396694214876,0.64560980868485,1,1
0.62396694214876,0.634013963033446,1,1
0.62396694214876,0.657057932536103,1,1
0.62396694214876,0.610363504174754,1,1
0.290633603305785,0.64560980868485,1,1
0.723140495867769,0.467830624454002,1,1
0.100550958677686,0.668362051007801,1,1
0.775482099173554,0.227830494537581,1,1
0.249311289256198,0.754014027991656,1,1
0.720385669421488,0.315148209846721,1,1
0.243801652892562,0.722843311279651,1,1
0.747933884297521,0.263781911339006,1,1
0.265840214876033,0.832208156620413,1,1
0.706611570247934,0.245985972008344,1,1
0.271349867768595,0.668362051007801,1,1
0.698347107438017,0.64560980868485,1,1
0.698347107438017,0.679525742013131,1,1
0.62396694214876,0.573678183233567,1,1
0.756198347107438,0.610363504174754,1,1
0.62396694214876,0.64560980868485,1,1
0.62396694214876,0.743743452554173,1,1
0.293388429752066,0.535431323117214,1,1
0.62396694214876,0.331637948992199,1,1
0.282369140495868,0.701445501118427,1,1
0.720385669421488,0.227830494537581,1,1
0.293388429752066,0.690552451756219,1,1
0.574380165289256,0.363736560024322,1,1
0.436639123966942,0.712208091662202,1,1
0.761707983471074,0.363736560024322,1,1
0.533057851239669,0.712208091662202,1,1
0.687327818181818,0.586073766918701,1,1
0.260330578512397,0.64560980868485,1,1
0.690082644628099,0.363736560024322,1,1
0.373278231404959,0.657057932536103,1,1
0.709366396694215,0.363736560024322,1,1
0.309917355371901,0.774209609787365,1,1
0.681818181818182,0.439299162411955,1,1
0.684573008264463,0.743743452554173,1,1
0.257575752066116,0.64560980868485,1,1
0.775482099173554,0.28123227651844,1,1
0.263085404958678,0.850738000090838,1,1
0.62396694214876,0.209300651067156,1,1
0.62396694214876,0.64560980868485,1,1
0.62396694214876,0.657057932536103,1,1
0.601928380165289,0.481763703072238,1,1
0.268595041322314,0.712208091662202,1,1
0.739669421487603,0.245985972008344,1,1
0.296143256198347,0.701445501118427,1,1
0.701101933884298,0.409832077620955,1,1
0.271349867768595,0.668362051007801,1,1
0.651515157024793,0.245985972008344,1,1
0.276859504132231,0.754014027991656,1,1
0.665289256198347,0.245985972008344,1,1
0.5,0.712208091662202,1,1
0.659779619834711,0.598300697967666,1,1
0.27410467768595,0.622266533411168,1,1
0.786501371900826,0.481763703072238,1,1
0.268595041322314,0.764168549245573,1,1
0.62396694214876,0.227830494537581,1,1
0.28787879338843,0.754014027991656,1,1
0.750688710743802,0.263781911339006,1,1
0.62396694214876,0.64560980868485,1,1
0.293388429752066,0.722843311279651,1,1
0.62396694214876,0.481763703072238,1,1
0.62396694214876,0.610363504174754,1,1
0.356749305785124,0.634013963033446,1,1
0.69283747107438,0.535431323117214,1,1
0.659779619834711,0.79396129650406,1,1
0.684573008264463,0.522311884725852,1,1
0.293388429752066,0.743743452554173,1,1
0.698347107438017,0.424686392167323,1,1
0.252066115702479,0.679525742013131,1,1
0.706611570247934,0.331637948992199,1,1
0.230027553719008,0.803676694578365,1,1
0.739669421487603,0.298350233493901,1,1
0.387052347107438,0.712208091662202,1,1
0.574380165289256,0.548361986049591,1,1
0.662534429752066,0.586073766918701,1,1
0.282369140495868,0.803676694578365,1,1
0.681818181818182,0.245985972008344,1,1
0.62396694214876,0.743743452554173,1,1
0.62396694214876,0.634013963033446,1,1
0.62396694214876,0.598300697967666,1,1
0.659779619834711,0.573678183233567,1,1
0.62396694214876,0.690552451756219,1,1
0.646005504132231,0.598300697967666,1,1
0.27410467768595,0.668362051007801,1,1
0.701101933884298,0.227830494537581,1,1
0.285123966942149,0.784139717113486,1,1
0.659779619834711,0.298350233493901,1,1
0.246556479338843,0.733354139510757,1,1
0.698347107438017,0.227830494537581,1,1
0.665289256198347,0.657057932536103,1,1
0.618457305785124,0.764168549245573,1,1
0.687327818181818,0.743743452554173,1,1
0.28787879338843,0.622266533411168,1,1
0.698347107438017,0.39472809907265,1,1
0.668044082644628,0.668362051007801,1,1
0.279614330578512,0.764168549245573,1,1
0.69283747107438,0.151302104234109,1,1
0.458677685950413,0.803676694578365,1,1
0.62396694214876,0.573678183233567,1,1
0.293388429752066,0.561109229128449,1,1
0.62396694214876,0.315148209846721,1,1
0.505509636363636,0.657057932536103,1,1
0.265840214876033,0.598300697967666,1,1
0.72589532231405,0.481763703072238,1,1
0.265840214876033,0.64560980868485,1,1
0.72589532231405,0.363736560024322,1,1
0.723140495867769,0.743743452554173,1,1
0.665289256198347,0.573678183233567,1,1
0.282369140495868,0.712208091662202,1,1
0.786501371900826,0.190380677106908,1,1
0.28787879338843,0.712208091662202,1,1
0.673553719008264,0.363736560024322,1,1
0.65702479338843,0.743743452554173,1,1
0.71212120661157,0.522311884725852,1,1
0.690082644628099,0.733354139510757,1,1
0.72589532231405,0.610363504174754,1,1
0.293388429752066,0.586073766918701,1,1
0.62396694214876,0.298350233493901,1,1
0.62396694214876,0.690552451756219,1,1
0.610192842975206,0.803676694578365,1,1
0.293388429752066,0.634013963033446,1,1
0.706611570247934,0.315148209846721,1,1
0.260330578512397,0.832208156620413,1,1
0.62396694214876,0.209300651067156,1,1
0.417355371900826,0.764168549245573,1,1
0.74517905785124,0.453678118275356,1,1
0.618457305785124,0.712208091662202,1,1
0.285123966942149,0.622266533411168,1,1
0.783746561983471,0.439299162411955,1,1
0.268595041322314,0.701445501118427,1,1
0.756198347107438,0.245985972008344,1,1
0.62396694214876,0.722843311279651,1,1
0.62396694214876,0.64560980868485,1,1
0.62396694214876,0.64560980868485,1,1
0.62396694214876,0.679525742013131,1,1
0.62396694214876,0.64560980868485,1,1
0.62396694214876,0.622266533411168,1,1
0.62396694214876,0.598300697967666,1,1
0.293388429752066,0.679525742013131,1,1
0.62396694214876,0.49548405460481,1,1
0.282369140495868,0.712208091662202,1,1
0.679063355371901,0.209300651067156,1,1
0.238292016528926,0.803676694578365,1,1
0.750688710743802,0.190380677106908,1,1
0.285123966942149,0.743743452554173,1,1
0.736914595041322,0.263781911339006,1,1
0.282369140495868,0.64560980868485,1,1
0.69283747107438,0.315148209846721,1,1
0.315426991735537,0.743743452554173,1,1
0.637741041322314,0.28123227651844,1,1
0.304407719008264,0.722843311279651,1,1
0.62396694214876,0.379365920387763,1,1
0.62396694214876,0.754014027991656,1,1
0.293388429752066,0.657057932536103,1,1
