fill	y	density	scaled	count	n	x	group	violinwidth	width	ymin	ymax	xmin	xmax	xminv	xmaxv
#F8766D	0.231851686774526	0.335003228441815	0.917411761872268	16.7501614220908	50	0.0584889709867123	1	0.917411761872268	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.587164707157479	1.41283529284252
#F8766D	0.233113773116117	0.340191302846893	0.93161938758031	17.0095651423447	50	0.0564910236215188	1	0.93161938758031	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.58077127558886	1.41922872441114
#F8766D	0.234375859457707	0.344992986507344	0.944768875981889	17.2496493253672	50	0.0546418768150468	1	0.944768875981889	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.57485400580815	1.42514599419185
#F8766D	0.235637945799298	0.349362980968684	0.956736176526416	17.4681490484342	50	0.0529589751759728	1	0.956736176526416	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.569468720563113	1.43053127943689
#F8766D	0.236900032140889	0.353216977370844	0.967290408036365	17.6608488685422	50	0.0514747863698862	1	0.967290408036365	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.564719316383636	1.43528068361636
#F8766D	0.238162118482479	0.356555936121943	0.97643420060491	17.8277968060972	50	0.0501889405399346	1	0.97643420060491	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.560604609727791	1.43939539027221
#F8766D	0.23942420482407	0.359369040246665	0.984137931770114	17.9684520123333	50	0.0491056033448277	1	0.984137931770114	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.557137930703449	1.44286206929655
#F8766D	0.240686291165661	0.361615730062974	0.990290528186415	18.0807865031487	50	0.0482403944737854	1	0.990290528186415	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.554369262316113	1.44563073768389
#F8766D	0.241948377507251	0.363295302953733	0.994890065725413	18.1647651476866	50	0.0475935845073637	1	0.994890065725413	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.552299470423564	1.44770052957644
#F8766D	0.243210463848842	0.364444518387603	0.998037210786856	18.2222259193802	50	0.0471510172330984	1	0.998037210786856	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.550883255145915	1.44911674485409
#F8766D	0.244472550190432	0.365069130722046	0.999747721771759	18.2534565361023	50	0.0469104766258464	1	0.999747721771759	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.550113525202708	1.44988647479729
#F8766D	0.245734636532023	0.365161252955963	1	18.2580626477982	50	0.046875	1	1	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.55	1.45
#F8766D	0.246996722873614	0.364795622490317	0.998998715053454	18.2397811245158	50	0.047015805695608	1	0.998998715053454	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.550450578225946	1.44954942177405
#F8766D	0.248258809215204	0.36400495846128	0.996833468815974	18.200247923064	50	0.0473202934477537	1	0.996833468815974	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.551424939032812	1.44857506096719
#F8766D	0.249520895556795	0.362793839971287	0.993516801233668	18.1396919985643	50	0.0477866998265155	1	0.993516801233668	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.55291743944485	1.44708256055515
#F8766D	0.250782981898386	0.361234149937827	0.989245564839242	18.0617074968914	50	0.0483873424444816	1	0.989245564839242	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.554839495822341	1.44516050417766
#F8766D	0.252045068239976	0.359369161695592	0.984138264359966	17.9684580847796	50	0.0491055565743798	1	0.984138264359966	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.557137781038015	1.44286221896198
#F8766D	0.253307154581567	0.357221882852292	0.978257906501847	17.8610941426146	50	0.0499324818981777	1	0.978257906501847	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.559783942074169	1.44021605792583
#F8766D	0.254569240923158	0.354832572181159	0.97171474056682	17.741628609058	50	0.0508526146077909	1	0.97171474056682	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.562728366744931	1.43727163325507
#F8766D	0.255831327264748	0.352243138832365	0.964623535440776	17.6121569416183	50	0.0518498153286409	1	0.964623535440776	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.565919409051651	1.43408059094835
#F8766D	0.257093413606339	0.349474071227986	0.957040398999099	17.4737035613993	50	0.0529161938907518	1	0.957040398999099	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.569331820450406	1.43066817954959
#F8766D	0.258355499947929	0.346535635438164	0.94899344504099	17.3267817719082	50	0.0540477967911107	1	0.94899344504099	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.572952949731554	1.42704705026845
#F8766D	0.25961758628952	0.343453778134259	0.940553728945818	17.1726889067129	50	0.0552346318669943	1	0.940553728945818	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.576750821974382	1.42324917802562
#F8766D	0.260879672631111	0.340233539235876	0.931735052614978	17.0116769617938	50	0.0564747582260187	1	0.931735052614978	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.58071922632326	1.41928077367674
#F8766D	0.262141758972701	0.336860832274953	0.922498840027741	16.8430416137476	50	0.0577736006210989	1	0.922498840027741	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.584875521987517	1.41512447801248
#F8766D	0.263403845314292	0.333338208110328	0.912852076752315	16.6669104055164	50	0.0591301767067058	1	0.912852076752315	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.589216565461459	1.41078343453854
#F8766D	0.264665931655883	0.329655234132158	0.902766192917824	16.4827617066079	50	0.060548504120931	1	0.902766192917824	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.593755213186979	1.40624478681302
#F8766D	0.265928017997473	0.325784094095369	0.89216501328704	16.2892047047685	50	0.0620392950065101	1	0.89216501328704	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.598525744020832	1.40147425597917
#F8766D	0.267190104339064	0.321702138542307	0.880986511953674	16.0851069271154	50	0.0636112717565146	1	0.880986511953674	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.603556069620847	1.39644393037915
#F8766D	0.268452190680655	0.317395987412677	0.869194047406101	15.8697993706338	50	0.0652695870835171	1	0.869194047406101	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.608862678667255	1.39113732133275
#F8766D	0.269714277022245	0.312836664633518	0.85670826819965	15.6418332316759	50	0.0670253997844242	1	0.85670826819965	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.614481279310158	1.38551872068984
#F8766D	0.270976363363836	0.307980443447147	0.84340942790085	15.3990221723573	50	0.068895549201443	1	0.84340942790085	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.620465757444618	1.37953424255538
#F8766D	0.272238449705426	0.302827555797139	0.829298161690934	15.1413777898569	50	0.0708799460122124	1	0.829298161690934	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.62681582723908	1.37318417276092
#F8766D	0.273500536047017	0.297359791161799	0.814324599761571	14.8679895580899	50	0.0729856031585291	1	0.814324599761571	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.633553930107293	1.36644606989271
#F8766D	0.274762622388608	0.291529887908562	0.798359315367227	14.5764943954281	50	0.0752307212764837	1	0.798359315367227	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.640738308084748	1.35926169191525
#F8766D	0.276024708730198	0.285353592610601	0.781445430753337	14.2676796305301	50	0.077609236300312	1	0.781445430753337	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.648349556160998	1.351650443839
#F8766D	0.277286795071789	0.278831495594936	0.763584562539994	13.9415747797468	50	0.0801209208928133	1	0.763584562539994	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.656386946857002	1.343613053143
#F8766D	0.27854888141338	0.271945270925479	0.74472652485469	13.597263546274	50	0.0827728324423092	1	0.74472652485469	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.664873063815389	1.33512693618461
#F8766D	0.27981096775497	0.264708218429342	0.724907739489174	13.2354109214671	50	0.0855598491343349	1	0.724907739489174	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.673791517229872	1.32620848277013
#F8766D	0.281073054096561	0.25715225775003	0.704215618903687	12.8576128875015	50	0.088469678591669	1	0.704215618903687	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.683102971493341	1.31689702850666
#F8766D	0.282335140438151	0.249291567833132	0.682688992370161	12.4645783916566	50	0.0914968604479461	1	0.682688992370161	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.692789953433427	1.30721004656657
#F8766D	0.283597226779742	0.241140817093685	0.660368029580526	12.0570408546843	50	0.0946357458402386	1	0.660368029580526	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.702834386688764	1.29716561331124
#F8766D	0.284859313121333	0.23275769275218	0.637410707921548	11.637884637609	50	0.0978641191985323	1	0.637410707921548	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.713165181435303	1.2868348185647
#F8766D	0.286121399462923	0.22417833482756	0.613915997419898	11.208916741378	50	0.101168062862827	1	0.613915997419898	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.723737801161046	1.27626219883895
#F8766D	0.287383485804514	0.21543261008967	0.589965688708078	10.7716305044835	50	0.104536075025427	1	0.589965688708078	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.734515440081365	1.26548455991864
#F8766D	0.288645572146105	0.206581883010799	0.565727829386411	10.32909415054	50	0.107944523992536	1	0.565727829386411	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.745422476776115	1.25457752322388
#F8766D	0.289907658487695	0.197671647441622	0.541327005101113	9.88358237208109	50	0.111375889907656	1	0.541327005101113	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.756402847704499	1.2435971522955
#F8766D	0.291169744829286	0.18874832518088	0.516890342699208	9.437416259044	50	0.114812295557924	1	0.516890342699208	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.767399345785357	1.23260065421464
#F8766D	0.292431831170877	0.179863786060293	0.492559888554178	8.99318930301467	50	0.118233765672069	1	0.492559888554178	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.77834805015062	1.22165194984938
#F8766D	0.293693917512467	0.171059960954447	0.468450471044572	8.55299804772236	50	0.121624152509357	1	0.468450471044572	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.789197288029943	1.21080271197006
#F8766D	0.294956003854058	0.16237976327958	0.444679609255153	8.118988163979	50	0.124966929948494	1	0.444679609255153	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.799894175835181	1.20010582416482
#F8766D	0.296218090195648	0.15387374284821	0.421385734665465	7.69368714241051	50	0.128242631062669	1	0.421385734665465	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.810376419400541	1.18962358059946
#F8766D	0.297480176537239	0.145562732965777	0.398625899619561	7.27813664828885	50	0.131443232865999	1	0.398625899619561	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.820618345171198	1.1793816548288
#F8766D	0.29874226287883	0.137473259097489	0.376472744533133	6.87366295487446	50	0.134558520300028	1	0.376472744533133	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.83058726496009	1.16941273503991
#F8766D	0.30000434922042	0.129653525092382	0.355058276426764	6.48267625461909	50	0.137569929877486	1	0.355058276426764	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.840223775607956	1.15977622439204
#F8766D	0.301266435562011	0.122101344300555	0.334376507124318	6.10506721502773	50	0.140478303685643	1	0.334376507124318	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.849530571794057	1.15046942820594
#F8766D	0.302528521903602	0.114825692877396	0.314452017972574	5.74128464386981	50	0.143280184972607	1	0.314452017972574	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.858496591912342	1.14150340808766
#F8766D	0.303790608245192	0.107851867503955	0.295354084341914	5.39259337519774	50	0.145965831889418	1	0.295354084341914	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.867090662046139	1.13290933795386
#F8766D	0.305052694586783	0.101178843898429	0.277079901220052	5.05894219492143	50	0.14853563889093	1	0.277079901220052	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.875314044450977	1.12468595554902
#F8766D	0.306314780928373	0.0947924205697648	0.259590577593938	4.73962102848824	50	0.150995075025852	1	0.259590577593938	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.883184240082728	1.11681575991727
#F8766D	0.307576867269964	0.0886959632895235	0.242895330683455	4.43479816447618	50	0.153342844122639	1	0.242895330683455	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.890697101192445	1.10930289880755
#F8766D	0.308838953611555	0.0828970109989867	0.227014806001292	4.14485054994933	50	0.155576042906068	1	0.227014806001292	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.897843337299419	1.10215666270058
#F8766D	0.310101039953145	0.0773639936520179	0.21186254846526	3.8681996826009	50	0.157706829122073	1	0.21186254846526	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.904661853190633	1.09533814680937
#F8766D	0.310101039953145	0.0773639936520179	0.21186254846526	3.8681996826009	50	0.217293170877927	1	0.21186254846526	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.904661853190633	1.09533814680937
#F8766D	0.308838953611555	0.0828970109989867	0.227014806001292	4.14485054994933	50	0.219423957093932	1	0.227014806001292	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.897843337299419	1.10215666270058
#F8766D	0.307576867269964	0.0886959632895235	0.242895330683455	4.43479816447618	50	0.221657155877361	1	0.242895330683455	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.890697101192445	1.10930289880755
#F8766D	0.306314780928373	0.0947924205697648	0.259590577593938	4.73962102848824	50	0.224004924974148	1	0.259590577593938	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.883184240082728	1.11681575991727
#F8766D	0.305052694586783	0.101178843898429	0.277079901220052	5.05894219492143	50	0.22646436110907	1	0.277079901220052	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.875314044450977	1.12468595554902
#F8766D	0.303790608245192	0.107851867503955	0.295354084341914	5.39259337519774	50	0.229034168110582	1	0.295354084341914	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.867090662046139	1.13290933795386
#F8766D	0.302528521903602	0.114825692877396	0.314452017972574	5.74128464386981	50	0.231719815027393	1	0.314452017972574	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.858496591912342	1.14150340808766
#F8766D	0.301266435562011	0.122101344300555	0.334376507124318	6.10506721502773	50	0.234521696314357	1	0.334376507124318	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.849530571794057	1.15046942820594
#F8766D	0.30000434922042	0.129653525092382	0.355058276426764	6.48267625461909	50	0.237430070122514	1	0.355058276426764	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.840223775607956	1.15977622439204
#F8766D	0.29874226287883	0.137473259097489	0.376472744533133	6.87366295487446	50	0.240441479699972	1	0.376472744533133	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.83058726496009	1.16941273503991
#F8766D	0.297480176537239	0.145562732965777	0.398625899619561	7.27813664828885	50	0.243556767134001	1	0.398625899619561	0.9	0.157388592620679	0.310101039953145	0.046875	0.328125	0.820618345171198	1.1793816548288
