fill,y,density,scaled,count,n,x,group,PANEL,violinwidth,width,ymin,ymax,xmin,xmax,xminv,xmaxv
#F8766D,0.337371651826094,0.28322519306297,0.751454776291775,14.1612596531485,50,0.0901286612679554,1,1,0.692418408761206,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.688411716057457,1.31158828394254
#F8766D,0.339215058860042,0.289245167669216,0.767427008924389,14.4622583834608,50,0.0880590255120261,1,1,0.707135818581148,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.681788881638484,1.31821111836152
#F8766D,0.34105846589399,0.294886359876181,0.782394253829617,14.744317993809,50,0.0861196131620985,1,1,0.720927195291744,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.675582762118715,1.32441723788128
#F8766D,0.342901872927938,0.300181746409785,0.796444005053914,15.0090873204893,50,0.0842990869924294,1,1,0.733873159164946,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.669757078375774,1.33024292162423
#F8766D,0.344745279961886,0.305143475722993,0.809608494945349,15.2571737861497,50,0.0825932704284852,1,1,0.746003410286328,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.664298465371153,1.33570153462885
#F8766D,0.346588686995834,0.309783660375219,0.821919860619007,15.489183018761,50,0.0809979992357469,1,1,0.757347560990244,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.65919359755439,1.34080640244561
#F8766D,0.348432094029782,0.314162679835797,0.833538301244076,15.7081339917898,50,0.0794925152687351,1,1,0.768053224755662,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.654376048859952,1.34562395114005
#F8766D,0.350275501063731,0.318315154298448,0.844555671325612,15.9157577149224,50,0.0780649162860799,1,1,0.778205039743432,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.649807732115456,1.35019226788454
#F8766D,0.352118908097679,0.322262590566061,0.855029032841674,16.1131295283031,50,0.0767078083615337,1,1,0.787855584984649,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.645464986756908,1.35453501324309
#F8766D,0.353962315131627,0.326064081117441,0.865115170310481,16.3032040558721,50,0.0754008758102236,1,1,0.797149327571743,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.641282802592716,1.35871719740728
#F8766D,0.355805722165575,0.329753877247864,0.874904959473526,16.4876938623932,50,0.0741323432161344,1,1,0.806170003796377,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.63722349829163,1.36277650170837
#F8766D,0.357649129199523,0.333357974035823,0.884467370628552,16.6678987017911,50,0.0728932736073605,1,1,0.81498116545877,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.633258475543554,1.36674152445645
#F8766D,0.359492536233471,0.336907215452607,0.893884239184669,16.8453607726304,50,0.0716730629880367,1,1,0.823658218751739,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.629353801561717,1.37064619843828
#F8766D,0.361335943267419,0.340420468991348,0.903205624487508,17.0210234495674,50,0.0704652248127928,1,1,0.83224729022014,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.625488719400937,1.37451128059906
#F8766D,0.363179350301367,0.343905936213046,0.91245328696777,17.1952968106523,50,0.0692669394278908,1,1,0.840768430734999,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.62165420616925,1.37834579383075
#F8766D,0.365022757335315,0.34736348838942,0.92162688508281,17.368174419471,50,0.0680782510894399,1,1,0.849221325586205,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.617850403486208,1.38214959651379
#F8766D,0.366866164369263,0.350785734336185,0.930706808498273,17.5392867168092,50,0.0669017008479058,1,1,0.857587905081559,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.614085442713298,1.3859145572867
#F8766D,0.368709571403211,0.354155459514578,0.93964738349695,17.7077729757289,50,0.0657432069715991,1,1,0.865826083757518,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.610378262309117,1.38962173769088
#F8766D,0.370552978437159,0.357438748801704,0.948358626271917,17.8719374400852,50,0.0646144293022307,1,1,0.873852947184137,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.606766173767138,1.39323382623286
#F8766D,0.372396385471107,0.360608923966344,0.956769753980534,18.0304461983172,50,0.0635245396760369,1,1,0.881603273414849,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.603278526963318,1.39672147303668
#F8766D,0.374239792505055,0.363630448807328,0.964786481761304,18.1815224403664,50,0.0624857552529529,1,1,0.88899018486789,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.599954416809449,1.40004558319055
#F8766D,0.376083199539003,0.366441235146973,0.972244076889827,18.3220617573486,50,0.0615194216234439,1,1,0.895861890677732,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.596862149195021,1.40313785080498
#F8766D,0.377926606572951,0.369009023012741,0.979056947014013,18.450451150637,50,0.0606366295971917,1,1,0.902139522864414,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.594037214711014,1.40596278528899
#F8766D,0.379770013606899,0.371295423517495,0.985123238508893,18.5647711758747,50,0.0598505770726338,1,1,0.907729229705715,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.591521846632428,1.40847815336757
#F8766D,0.381613420640847,0.373236230884448,0.990272600223459,18.6618115442224,50,0.0591833376597218,1,1,0.912474043308645,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.58938668051111,1.41061331948889
#F8766D,0.383456827674795,0.374794436041723,0.994406839466845,18.7397218020861,50,0.0586476348836298,1,1,0.916283485271966,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.587672431627616,1.41232756837238
#F8766D,0.385300234708743,0.375952940222632,0.997480589689004,18.7976470111316,50,0.0582493472108354,1,1,0.919115753167393,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.586397911074673,1.41360208892533
#F8766D,0.387143641742691,0.376669102586836,0.999380715957297,18.8334551293418,50,0.0580031343390287,1,1,0.920866600255796,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.585610029884892,1.41438997011511
#F8766D,0.388987048776639,0.376902512298357,1,18.8451256149178,50,0.0579228893020739,1,1,0.921437231629697,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.585353245766637,1.41464675423336
#F8766D,0.390830455810587,0.376673777175198,0.9993931186031,18.8336888587599,50,0.0580015272400205,1,1,0.92087802851541,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.585604887168066,1.41439511283193
#F8766D,0.392673862844535,0.375975584911406,0.997540670712704,18.7987792455703,50,0.0582415620853765,1,1,0.919171114059545,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.586372998673205,1.4136270013268
#F8766D,0.394517269878483,0.374766084330374,0.994331616536715,18.7383042165187,50,0.0586573820535743,1,1,0.916214172063472,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.587703622571438,1.41229637742856
#F8766D,0.396360676912431,0.373105723383035,0.989926336940106,18.6552861691518,50,0.0592282054555195,1,1,0.912154983427417,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.589530257457662,1.41046974254234
#F8766D,0.398204083946379,0.371011907669399,0.98437101256493,18.55059538347,50,0.0599480483370446,1,1,0.90703610071435,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.591833754678543,1.40816624532146
#F8766D,0.400047490980327,0.368474987632636,0.97764004114929,18.4237493816318,50,0.0608202281652735,1,1,0.900833933046944,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.594624730128875,1.40537526987112
#F8766D,0.401890898014275,0.365553648163388,0.969889125796048,18.2776824081694,50,0.0618245693820107,1,1,0.893691951061257,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.597838622022434,1.40216137797757
#F8766D,0.403734305048223,0.362289896669155,0.961229720810047,18.1144948334577,50,0.0629466300604599,1,1,0.885712852903396,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.601429216193472,1.39857078380653
#F8766D,0.405577712082171,0.358703649089761,0.951714667281948,17.935182454488,50,0.0641795632047671,1,1,0.876945328321656,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.605374602255255,1.39462539774475
#F8766D,0.407421119116119,0.354840031411691,0.941463693749007,17.7420015705846,50,0.0655078547370066,1,1,0.867499699647953,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.609625135158421,1.39037486484158
#F8766D,0.409264526150067,0.350752653989584,0.930619039524808,17.5376326994792,50,0.0669130736978963,1,1,0.857507031481626,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.614121835833268,1.38587816416673
#F8766D,0.411107933184015,0.346474419332908,0.919268001744277,17.3237209666454,50,0.0683839083769206,1,1,0.847047762653009,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.618828506806146,1.38117149319385
#F8766D,0.412951340217963,0.342038861372968,0.907499552834525,17.1019430686484,50,0.0699088299840423,1,1,0.836203875669032,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.623708255948936,1.37629174405106
#F8766D,0.414794747251911,0.337494862027778,0.895443386592808,16.8747431013889,50,0.0714710331717378,1,1,0.825094875223197,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.628707306149561,1.37129269385044
#F8766D,0.416638154285859,0.332873217724209,0.8831812122831,16.6436608862104,50,0.0730599302896642,1,1,0.813796051273499,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.633791776926925,1.36620822307307
#F8766D,0.418481561319807,0.328200483751334,0.870783486557208,16.4100241875667,50,0.0746663917684506,1,1,0.802372325202129,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.638932453659042,1.36106754634096
#F8766D,0.420324968353755,0.323509021791202,0.858336071623508,16.1754510895601,50,0.0762792918312177,1,1,0.790902813644674,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.644093733859897,1.3559062661401
#F8766D,0.422168375387703,0.318819301607336,0.845893277981014,15.9409650803668,50,0.0778915930804226,1,1,0.779437560316995,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.649253097857353,1.35074690214265
#F8766D,0.424011782421651,0.314151180067128,0.83350778998906,15.7075590033564,50,0.0794964688290039,1,1,0.768025110549306,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.654388700252812,1.34561129974719
#F8766D,0.425855189455599,0.309518723516842,0.821216928561691,15.4759361758421,50,0.0810890831407509,1,1,0.756699853221327,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.659485066050403,1.3405149339496
#F8766D,0.427698596489547,0.304929801794106,0.809041573999175,15.2464900897053,50,0.0826667304066846,1,1,0.745481028219132,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.664533537301391,1.33546646269861
#F8766D,0.429542003523495,0.300392090247859,0.797002090583222,15.019604512393,50,0.0842267718820193,1,1,0.734387399950085,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.669525670022462,1.33047432997754
#F8766D,0.431385410557443,0.295907792015544,0.785104323691276,14.7953896007772,50,0.0857684501396352,1,1,0.723424354562594,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.674459040446833,1.32554095955317
#F8766D,0.433228817591391,0.29147107378406,0.773332796342123,14.573553689203,50,0.08729377064204,1,1,0.712577630989938,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.679340066054528,1.32065993394547
#F8766D,0.435072224625339,0.287076824616001,0.761673948166074,14.3538412308001,50,0.0888044905027583,1,1,0.701834734202608,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.684174369608826,1.31582563039117
#F8766D,0.436915631659287,0.282716886015981,0.750106132994364,14.1358443007991,50,0.090303414569796,1,1,0.691175718614784,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.688970926623347,1.31102907337665
#F8766D,0.438759038693235,0.278374828329649,0.738585759569804,13.9187414164825,50,0.0917961912723117,1,1,0.680560417619117,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.693747812071398,1.3062521879286
#F8766D,0.440602445727183,0.274035906717696,0.727073706796544,13.7017953358848,50,0.0932878898088727,1,1,0.669952783581349,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.698521247388393,1.30147875261161
#F8766D,0.442445852761131,0.269679342002659,0.715514843236651,13.4839671001329,50,0.0947856539519152,1,1,0.659302016341936,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.703314092646129,1.29668590735387
#F8766D,0.444289259795079,0.265284340092969,0.703853997882003,13.2642170046485,50,0.0962966326012658,1,1,0.648557279279887,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.708149224324051,1.29185077567595
#F8766D,0.446132666829027,0.260830341988895,0.692036623471538,13.0415170994447,50,0.0978278938334095,1,1,0.637668310517977,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.713049260266911,1.28695073973309
#F8766D,0.447976073862975,0.256288124619238,0.679985185177964,12.8144062309619,50,0.0993894843872451,1,1,0.62656366657959,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.718046350039184,1.28195364996082
#F8766D,0.449819480896923,0.251633291880673,0.667634955114016,12.5816645940337,50,0.100989791515386,1,1,0.615183704779475,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.723167332849236,1.27683266715076
#F8766D,0.451662887930871,0.246847053869567,0.654936079794987,12.3423526934784,50,0.102635275088339,1,1,0.603482488260699,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.728432880282686,1.27156711971731
#F8766D,0.453506294964819,0.241900919416394,0.641812966279473,12.0950459708197,50,0.10433573022104,1,1,0.591390362872601,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.733874336707329,1.26612566329267
#F8766D,0.455349701998767,0.236765100717784,0.628186581389409,11.8382550358892,50,0.106101397804353,1,1,0.57883450450238,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.739524472973929,1.26047552702607
#F8766D,0.457193109032715,0.23143253899992,0.614038196743877,11.571626949996,50,0.107934704607764,1,1,0.565797656122569,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.745391054744844,1.25460894525516
#F8766D,0.459036516066663,0.225885509807556,0.599320785712208,11.2942754903778,50,0.109841744206201,1,1,0.552236485644792,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.751493581459844,1.24850641854016
#F8766D,0.460879923100611,0.220088769653473,0.583940840063307,11.0044384826737,50,0.111834633126077,1,1,0.538064831103453,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.757870826003446,1.24212917399655
#F8766D,0.46272333013456,0.214055532410298,0.567933418923064,10.7027766205149,50,0.113908828507155,1,1,0.523314997282457,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.764508251222894,1.23549174877711
#F8766D,0.464566737168507,0.207781226355273,0.551286392569316,10.3890613177637,50,0.116065902083785,1,1,0.507975807404192,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.771410886668114,1.22858911333189
#F8766D,0.466410144202456,0.201243921659609,0.533941576649146,10.0621960829804,50,0.118313393216308,1,1,0.491993648239584,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.778602858292187,1.22139714170781
#F8766D,0.468253551236403,0.194465521462948,0.515957084703666,9.72327607314739,50,0.120643771719974,1,1,0.475422067769075,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.786060069503916,1.21393993049608
#F8766D,0.470096958270351,0.187460452683109,0.497371194317525,9.37302263415546,50,0.123052077695958,1,1,0.458296336384296,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.793766648627067,1.20623335137293
#F8766D,0.4719403653043,0.180230796479794,0.478189427236089,9.01153982398971,50,0.125537595652451,1,1,0.440621542027012,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.801720306087845,1.19827969391216
#F8766D,0.473783772338248,0.172800700605628,0.45847585242106,8.6400350302814,50,0.12809202371851,1,1,0.422456720223927,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.809894475899233,1.19010552410077
#F8766D,0.475627179372196,0.165203910728695,0.438320004080841,8.26019553643475,50,0.130703760310101,1,1,0.403884371128168,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.818252032992325,1.18174796700768
#F8766D,0.477470586406144,0.157463515492371,0.41778314114214,7.87317577461857,50,0.133364867672498,1,1,0.384960940995572,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.826767576551993,1.17323242344801
#F8766D,0.479313993440092,0.149609312548905,0.396944322914127,7.48046562744523,50,0.136065101528843,1,1,0.365759278017118,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.835408324892297,1.1645916751077
#F8766D,0.48115740047404,0.141685552618578,0.375920955672536,7.0842776309289,50,0.13878924871315,1,1,0.346387564706491,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.844125595882079,1.15587440411792
#F8766D,0.483000807507988,0.133726761848324,0.35480464439692,6.68633809241621,50,0.141525439316842,1,1,0.326930209302457,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.852881405813894,1.14711859418611
#F8766D,0.483000807507988,0.133726761848324,0.35480464439692,6.68633809241621,50,0.233474560683158,1,1,0.326930209302457,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.852881405813894,1.14711859418611
#F8766D,0.48115740047404,0.141685552618578,0.375920955672536,7.0842776309289,50,0.23621075128685,1,1,0.346387564706491,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.844125595882079,1.15587440411792
#F8766D,0.479313993440092,0.149609312548905,0.396944322914127,7.48046562744523,50,0.238934898471157,1,1,0.365759278017118,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.835408324892297,1.1645916751077
#F8766D,0.477470586406144,0.157463515492371,0.41778314114214,7.87317577461857,50,0.241635132327502,1,1,0.384960940995572,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.826767576551993,1.17323242344801
#F8766D,0.475627179372196,0.165203910728695,0.438320004080841,8.26019553643475,50,0.244296239689899,1,1,0.403884371128168,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.818252032992325,1.18174796700768
#F8766D,0.473783772338248,0.172800700605628,0.45847585242106,8.6400350302814,50,0.24690797628149,1,1,0.422456720223927,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.809894475899233,1.19010552410077
#F8766D,0.4719403653043,0.180230796479794,0.478189427236089,9.01153982398971,50,0.249462404347549,1,1,0.440621542027012,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.801720306087845,1.19827969391216
#F8766D,0.470096958270351,0.187460452683109,0.497371194317525,9.37302263415546,50,0.251947922304042,1,1,0.458296336384296,0.9,0.259948556400278,0.483000807507988,0.046875,0.328125,0.793766648627067,1.20623335137293
