a,b,anew,c,d
0.285,-10,0.283951219553067,-8.53452874866148,2.91507027140877
0.29,-10,0.290613412455105,-8.61724355953358,3.19840423417244
0.295,-10,0.294735712434356,-8.49560819199626,3.0290369931312
0.3,-10,0.299160009735105,-8.38171159693575,3.10023647691354
0.305,-10,0.306746887937067,-8.54823817526718,3.11688052688676
0.31,-10,0.309307025099156,-8.50053671758379,3.32143516113231
0.315,-10,0.315066925765018,-8.46933380594072,3.2643898428993
0.32,-10,0.321656220519993,-8.31262161169136,3.28598450768486
0.325,-10,0.324515765150045,-8.30573722331044,3.23986458668151
0.33,-10,0.330417300288486,-8.40384949214088,3.38990623760744
0.335,-10,0.333228762905171,-8.31666246228137,3.55423988924596
0.34,-10,0.341311981233786,-8.18380434723255,3.54672363717583
0.345,-10,0.345648971863019,-8.37283402991942,3.62675177598672
0.35,-10,0.349159374974257,-8.22189488030638,3.43638134174376
0.355,-10,0.355126931010119,-8.37451398589769,3.80017981113881
0.36,-10,0.36098233214039,-8.11683250098502,3.84903290852459
0.365,-10,0.365201359419371,-8.19521870260807,3.65848739562183
0.37,-10,0.369373768329361,-8.12781838954022,3.80773946352811
0.375,-10,0.374431632330799,-8.1110150972774,3.8969789591055
0.38,-10,0.379952789884257,-8.18088505668953,4.01267853396869
0.385,-10,0.385965988152757,-8.11836223128238,4.04619796160588
0.39,-10,0.389030089214092,-7.9365989248457,4.21839262738486
0.395,-10,0.394917939001141,-7.98833232859465,4.12761919816697
0.4,-10,0.400018207518608,-7.82304102516159,4.06188039613532
0.405,-10,0.407686211896254,-7.86262994683616,4.24605673550787
0.41,-10,0.410149318427444,-7.98330198404399,4.23456440630606
0.415,-10,0.415402435515202,-7.9208220778011,4.34443092991587
0.42,-10,0.419151925045389,-7.7163037849289,4.43004133778374
0.425,-10,0.425811953713948,-7.90597673806444,4.29302069401189
0.43,-10,0.429121314218643,-7.70614154023198,4.47479074469545
0.435,-10,0.43435173805948,-7.72232760698695,4.73744937302868
0.44,-10,0.440394151794124,-7.89113287864189,4.48990160169775
0.445,-10,0.445019952864615,-7.92160397981197,4.56865685528829
0.45,-10,0.450332774968671,-7.80938424986752,4.53855038096843
0.455,-10,0.453424428022475,-7.55585995044911,4.65955766291734
0.46,-10,0.459395508877984,-7.63984936571656,4.77770013752559
0.465,-10,0.46641521026285,-7.55310695197217,4.94893127319407
0.47,-10,0.469657014849805,-7.57296731875891,4.69043843992164
0.475,-10,0.474484940175352,-7.72275092329174,5.07395548196723
0.48,-10,0.48036169564269,-7.60470175255118,5.03492149775559
0.485,-10,0.485591560170908,-7.51057324523317,5.10338058167438
0.49,-10,0.492160605816309,-7.38549566934424,4.97826315886558
0.495,-10,0.494921616072894,-7.62197027892413,5.01863411622687
0.5,-10,0.501309029717337,-7.40352558275484,5.15959621577949
0.505,-10,0.503690837685452,-7.41237556765954,5.23546023997325
0.51,-10,0.509259569812476,-7.36984942694743,5.39275701565345
0.515,-10,0.515001165781264,-7.46411219637983,5.24021353995588
0.52,-10,0.520627584922537,-7.39832188955041,5.34372080153344
0.525,-10,0.525423959329936,-7.23121315210718,5.33902095218301
0.53,-10,0.527822521492391,-7.32233484225177,5.27544436955234
0.535,-10,0.533785308028567,-7.22885689520267,5.4896369992699
0.54,-10,0.538902943066241,-7.25691558926142,5.61393689653188
0.545,-10,0.544604473619619,-7.22876472377277,5.54936478709803
0.55,-10,0.548896921229091,-7.33396836384546,5.58739693239202
0.555,-10,0.556291237060355,-7.20112216036348,5.76438910913721
0.56,-10,0.560087294293962,-7.28148384838534,5.79199439206466
0.565,-10,0.56772526310486,-6.88996762393856,5.77708382056436
0.57,-10,0.56901230400436,-7.15163023234695,5.95801674088617
0.575,-10,0.57517679550766,-7.14468901718474,5.85574017699907
0.58,-10,0.579438785590129,-7.13382139337831,6.12508370911217
0.585,-10,0.586296591736227,-7.09591757278058,6.08215193615074
0.59,-10,0.591264941300294,-7.10040714525,6.12941968367117
0.595,-10,0.595857627892069,-6.8964618539524,6.09510695474349
0.6,-10,0.599077182060097,-7.06678666646182,6.16575775219917
0.605,-10,0.603470294172329,-7.12571872348131,6.25545947043552
0.61,-10,0.611624935139893,-6.80629330037576,6.38181974960084
0.615,-10,0.615414267753667,-6.62047511570165,6.33647658136034
0.62,-10,0.617135977974375,-6.7003604294646,6.2448688959362
0.625,-10,0.624971275770234,-6.76856058137581,6.46977969953859
0.63,-10,0.630459482566547,-6.80459396769264,6.5926787821385
0.635,-10,0.632642880617799,-6.96049447163009,6.49398084602808
0.64,-10,0.640486509926165,-6.78772408891381,6.47566813986122
0.645,-10,0.643613626138457,-6.79819749381089,6.53411502421206
0.65,-10,0.650256718993094,-6.5871680389427,6.5762165214102
0.655,-10,0.65290242841257,-6.60507832651425,6.71282806459761
0.66,-10,0.660102163834668,-6.70583437934287,7.07385343963591
0.665,-10,0.665670099528692,-6.46780069198604,6.98911402314647
0.67,-10,0.670670612546086,-6.65607170785838,6.77024158743743
0.675,-10,0.675745667781306,-6.50485280549472,6.67949912716727
0.68,-10,0.681114655183727,-6.52806144436973,6.89598204656287
0.685,-10,0.685036775265924,-6.45923700910704,6.80175621326718
0.69,-10,0.68965034167234,-6.41943592152514,7.09050355189904
0.695,-10,0.693729358435954,-6.38958191667223,7.17120222557676
0.7,-10,0.701824317327471,-6.47508234210883,7.16308742486048
0.705,-10,0.707588722246816,-6.49729163083535,7.36213061934153
0.71,-10,0.709970554478478,-6.40400161728427,7.19387043929905
0.715,-10,0.713668720457826,-6.53463833702019,7.39073929590117
0.72,-10,0.719244718050077,-6.659773158529,7.39538050458431
0.725,-10,0.724819351580293,-6.22805433661688,7.47681364390836
0.73,-10,0.729581265571017,-6.2744906428794,7.59935470076115
0.735,-10,0.734212601941883,-6.16460795877206,7.61817738432374
0.74,-10,0.739961400470894,-6.07330426249755,7.80638498885667
0.745,-10,0.745400272365175,-6.0621009960487,7.70662537716528
0.75,-10,0.749641010488573,-6.12848696296453,7.77068902910416
0.755,-10,0.754485359182962,-6.16880340193934,7.77777727964574
0.76,-10,0.762280337114867,-6.16155993946839,7.78933522930947
0.765,-10,0.764972452786374,-6.28723440328806,7.96058774858022
0.77,-10,0.768901859192647,-6.05331931952663,8.03750118219923
0.775,-10,0.775755156331253,-6.11581313475162,7.8928901404227
0.78,-10,0.780618233970916,-6.21388854198287,8.06158167316161
0.785,-10,0.784447531521941,-6.14231625856075,8.07197685986417
0.79,-10,0.792368652694007,-6.12650717423111,7.88981047536334
0.795,-10,0.795174278296799,-5.88972900488242,8.18941262776901
0.8,-10,0.799369171155292,-5.84115016967514,8.17470128041648
0.805,-10,0.805229434334182,-6.03570875617308,8.30451150307994
0.81,-10,0.81095909192755,-5.98700802484217,8.29194754016202
0.815,-10,0.81650960972502,-5.7931796840441,8.35803480713955
0.82,-10,0.82068757938767,-5.74648312357462,8.3558436303486
0.825,-10,0.824692255767559,-5.74274120508886,8.36196500199517
0.83,-10,0.830877479033821,-5.64548729169687,8.5505857059622
0.835,-10,0.836187227887675,-5.77904930214684,8.85982583028218
0.84,-10,0.840875775298793,-5.75584601699023,8.58761869065157
0.845,-10,0.846063054082798,-5.72859547047782,8.96051895719272
0.85,-10,0.849638512231224,-5.67809328690419,8.90049001840033
0.855,-10,0.855527363759659,-5.62510797965365,8.81672588296187
0.86,-10,0.858598209620806,-5.59809749742826,8.84696017488451
0.865,-10,0.864601497766859,-5.75968280096054,8.91967731698525
0.87,-10,0.869677350850125,-5.74074030910471,8.92320116148706
0.875,-10,0.874203154904347,-5.68742215485776,8.99975677175457
0.88,-10,0.880316067526636,-5.49154288272883,9.10198812346183
0.885,-10,0.886020229379171,-5.53239477757567,9.07756739328594
0.89,-10,0.888510800957768,-5.35746776271673,9.23217388403802
0.895,-10,0.894327905766241,-5.29185049652909,9.38589629406836
0.9,-10,0.899078491105616,-5.38760858453732,9.07028271612034
0.905,-10,0.904298145591388,-5.38906078842674,9.47705545153981
0.91,-10,0.909598282953227,-5.37748689003671,9.38954437259937
0.915,-10,0.915591439897013,-5.3106107424238,9.44715746742749
0.92,-10,0.918398813630803,-5.40061496898672,9.46831072829895
0.925,-10,0.924572348514862,-5.36803448478052,9.55178653668984
0.93,-10,0.929769007221383,-5.24703992468464,9.69365605713956
0.935,-10,0.935500681531516,-5.41699470693454,9.48881825342065
0.94,-10,0.940588678624605,-5.27135049114794,9.59929477504887
0.945,-10,0.94474166814287,-5.38442409135822,9.64688027435966
0.95,-10,0.947920306075955,-5.04547079343245,9.87619692699752
0.955,-10,0.952455953404366,-4.99032508787288,9.88086814417449
0.96,-10,0.961155130692378,-5.09492994302043,9.87071326027955
0.965,-10,0.965149427902417,-5.10530997886757,9.9592046499864
0.97,-10,0.969713119323719,-5.00534984967808,9.8970027631632
0.975,-10,0.976439554178104,-5.00783328317234,9.7743983528061
0.98,-10,0.979901687952669,-4.82991926213378,10.0852190932701
0.985,-10,0.984122985939348,-5.03039385045083,10.0955427161018
0.99,-10,0.991075684798611,-5.08690730672339,10.1878964426089
0.995,-10,0.99642818034416,-5.0276942029449,10.268288811733
1,-10,0.999221163602345,-5.0051615406877,10.0748261423768
0,-9,0.00053556930456674,-9.05690706350876,0.250209228082337
0.005,-9,0.00655583084881995,-8.78738449343416,0.147902145029413
0.01,-9,0.00915333739397781,-8.94782812485874,0.403190894133665
0.015,-9,0.013279179458088,-8.80164447512987,0.209964326223322
0.02,-9,0.0193445761929805,-8.88898904813279,0.416386363463679
0.025,-9,0.0228289487520611,-8.99371775520269,0.535143256981731
0.03,-9,0.0293320046835342,-8.92856804266959,0.711809478765627
0.035,-9,0.0359230484528283,-8.79791114601675,0.466277167934594
0.04,-9,0.0396098582317879,-8.75790847052087,0.427132283921931
0.045,-9,0.0441930404668692,-8.64498495845663,0.570954905304245
0.05,-9,0.05036471664119,-8.62719702737452,0.778458676151092
0.055,-9,0.0547145753092572,-8.73956785432794,0.680944709861518
0.06,-9,0.0599925411775164,-8.5615161838283,0.821102547831724
0.065,-9,0.0650340999747587,-8.54243265811054,0.836617219628328
0.07,-9,0.0683847389197223,-8.86471398531582,0.710911096226069
0.075,-9,0.0732393198307509,-8.56194580247992,0.997465021934664
0.08,-9,0.079826830960446,-8.56481488589831,0.77575207280573
0.085,-9,0.0852019400699717,-8.50598569947602,0.857457017235864
0.09,-9,0.0895608450565051,-8.64807611577513,1.06365823282935
0.095,-9,0.0959371108187301,-8.52942176112454,1.16067596576933
0.1,-9,0.0992255746828424,-8.43380627856,1.06027866381778
0.105,-9,0.105747638034339,-8.53194777197717,1.1792961858272
0.11,-9,0.109173892538188,-8.42282776213081,1.24127946944626
0.115,-9,0.115680344049976,-8.67876637738637,1.11647894256148
0.12,-9,0.119695063636316,-8.35629268251194,1.25539092969202
0.125,-9,0.125094161029872,-8.4030134094225,1.45496788193278
0.13,-9,0.128314014744845,-8.3078530275168,1.31861122991314
0.135,-9,0.136477552935464,-8.26207201187169,1.33323431771584
0.14,-9,0.13994648118997,-8.41961384876943,1.62890782783028
0.145,-9,0.143564428435608,-8.37888430490214,1.53401534059201
0.15,-9,0.149037202233747,-8.35062943756529,1.55475320594926
0.155,-9,0.156840211112525,-8.04199281088955,1.55541548395136
0.16,-9,0.159232571119064,-8.12211602390371,1.67942436791947
0.165,-9,0.165923266908725,-7.97490286173964,1.84931439720821
0.17,-9,0.170158515811787,-8.01854864323118,1.75193268736619
0.175,-9,0.175096602929151,-8.10793587001881,2.00360287767686
0.18,-9,0.179367093424648,-8.08470252527556,1.90434388394381
0.185,-9,0.185659046470046,-8.07881352598976,1.86571990410217
0.19,-9,0.190595917107116,-8.0984615998438,1.87682847992342
0.195,-9,0.19745999881012,-7.9977654581186,2.00374706778013
0.2,-9,0.200135441086612,-7.77900556629239,2.01387211663352
0.205,-9,0.202666179942072,-7.84462238844321,1.89569795051522
0.21,-9,0.21092254530749,-7.98597688946594,2.07942756525961
0.215,-9,0.215181385650597,-7.96976825946323,2.03090074602055
0.22,-9,0.220069116308366,-7.83946553433986,2.17439878510438
0.225,-9,0.223655906778766,-7.92395958131147,2.24674884923367
0.23,-9,0.230073992162418,-7.95467908484039,2.42511518761696
0.235,-9,0.235507464437453,-7.74206921799777,2.36615269614709
0.24,-9,0.241176421106434,-7.76294336110153,2.50663300519493
0.245,-9,0.244542144700689,-7.66410001223476,2.3216403310464
0.25,-9,0.249661924898614,-7.72583343843012,2.3921480074447
0.255,-9,0.254883722350545,-7.54850079629857,2.44807234350851
0.26,-9,0.260569517972964,-7.64374683828022,2.57919974602356
0.265,-9,0.265043893405312,-7.68869104037938,2.66319387254225
0.27,-9,0.26990573024795,-7.84087091519656,2.61647061030342
0.275,-9,0.274191558029108,-7.52487166759585,2.90508800880959
0.28,-9,0.279234027579277,-7.65385977119451,2.89211389139955
0.285,-9,0.285591991570708,-7.38954974350134,2.88496630399805
0.29,-9,0.288923457994883,-7.5263035191353,2.88743459360638
0.295,-9,0.29573964780831,-7.42169470892059,3.0440946744448
0.3,-9,0.29808443353998,-7.50547902283241,2.98072929874818
0.305,-9,0.304898822478324,-7.7216968020745,3.01174102516435
0.31,-9,0.310533433577403,-7.36878577117435,2.86194425985075
0.315,-9,0.314753725172547,-7.35941618684509,3.11947278893218
0.32,-9,0.320162811737439,-7.46311516839179,3.10365087692892
0.325,-9,0.325888608356394,-7.28332182454228,3.22368389675493
0.33,-9,0.329070905713473,-7.46459829038365,3.162185230283
0.335,-9,0.335840384501457,-7.40802914801326,3.248775003209
0.34,-9,0.340722190514012,-7.24594290465419,3.44102204284476
0.345,-9,0.343808592665598,-7.37879394354748,3.45202683356967
0.35,-9,0.350052383055149,-7.22381025496107,3.52713906477129
0.355,-9,0.354334039634557,-7.18815109111717,3.25814245202598
0.36,-9,0.361417681364435,-7.22622119896416,3.47029119549912
0.365,-9,0.365787288645351,-7.25064604678185,3.47730174848993
0.37,-9,0.369615601974662,-6.96885293414202,3.46391071822557
0.375,-9,0.375548125555834,-7.00478981776193,3.71430129804078
0.38,-9,0.379543062853419,-7.15317437575605,3.73048207608947
0.385,-9,0.381946450114526,-7.09796933033729,3.78686717770074
0.39,-9,0.390527189091941,-7.03348362345543,3.86268904311373
0.395,-9,0.392866488328977,-6.96483714556642,3.79743875779002
0.4,-9,0.399163131492193,-6.87779596260544,3.95093456999159
0.405,-9,0.402317710459641,-7.06094979398334,3.99020636892439
0.41,-9,0.4089123305098,-7.04216951979317,3.86348176323306
0.415,-9,0.415348145436353,-6.8817986540942,4.0098587043889
0.42,-9,0.420112565730526,-6.67074938762329,3.97663978592494
0.425,-9,0.423630767411406,-6.9483267782571,3.9993370172837
0.43,-9,0.428372465637497,-6.70427974458611,4.23354981969745
0.435,-9,0.434873557285831,-6.61733929212534,4.00475512354259
0.44,-9,0.439793241749081,-6.83955660896147,4.0886435579
0.445,-9,0.443610729411704,-6.67780523206464,4.09306235654278
0.45,-9,0.451112028777436,-6.69199823865358,4.45211805142148
0.455,-9,0.455508447652305,-6.73059702526734,4.30163821863325
0.46,-9,0.458569464867888,-6.4578730160194,4.21730261468927
0.465,-9,0.464929695794359,-6.58562529006858,4.38682033795785
0.47,-9,0.470890606753985,-6.62539180271001,4.44533702169172
0.475,-9,0.474016746420431,-6.52769084564562,4.57470968222135
0.48,-9,0.481421558696161,-6.42785870564322,4.45277476381898
0.485,-9,0.484789227439243,-6.45905184232006,4.41769950253571
0.49,-9,0.490427963244266,-6.5066652582532,4.60771980314184
0.495,-9,0.495823669791305,-6.56736303971535,4.74183630095053
0.5,-9,0.501404658167205,-6.41478071377539,4.77413591835169
0.505,-9,0.503443786413368,-6.44175639896501,4.81542793222307
0.51,-9,0.510845445887067,-6.29828789771722,4.91445826818969
0.515,-9,0.513719552441012,-6.48329258121138,4.85461837967989
0.52,-9,0.520782160811789,-6.21932951508035,4.86735024399543
0.525,-9,0.525723924077696,-6.41367252127698,4.88293510697855
0.53,-9,0.531053977511048,-6.29728946645584,5.03458431048441
0.535,-9,0.53281362829898,-6.13091923769467,4.91342965761641
0.54,-9,0.540142645131761,-6.11172602842967,5.13073016842994
0.545,-9,0.544869345753522,-5.99901916130879,5.12308979077892
0.55,-9,0.552142950443713,-6.06358006348635,5.08268253664032
0.555,-9,0.554879862953221,-6.14158241870517,5.14264811602733
0.56,-9,0.559603516345597,-6.16453462768359,5.25642094870835
0.565,-9,0.565327363700944,-6.17411018269331,5.34624956858003
0.57,-9,0.570567916371755,-6.01335192498309,5.42196419054791
0.575,-9,0.575722281470455,-6.01991839204784,5.32095211247044
0.58,-9,0.579697687028914,-5.7915743341288,5.38686032203955
0.585,-9,0.584055275490375,-6.07825692587975,5.606124463471
0.59,-9,0.590328519583179,-6.08091622224175,5.71932503903889
0.595,-9,0.594500304366399,-6.10335906889444,5.64251194758192
0.6,-9,0.599697821165494,-5.96504352115235,5.66498429310055
0.605,-9,0.602298175526213,-5.92680093908829,5.62772219610765
0.61,-9,0.611395470790771,-5.96468983730584,5.86958480130646
0.615,-9,0.612430422470112,-5.82456750174746,5.72242342290843
0.62,-9,0.620171252782971,-5.90563984456799,5.94753928183682
0.625,-9,0.624142803469117,-5.91569796812685,5.88643409355564
0.63,-9,0.631150480786858,-5.650003118094,5.75802098858287
0.635,-9,0.636730486419763,-5.47917641475806,5.95016161308387
0.64,-9,0.640152414744564,-5.6938053887555,6.20082437924816
0.645,-9,0.646728297499569,-5.58673315064048,5.93772298101958
0.65,-9,0.650789834097581,-5.76488900601386,5.97254156436085
0.655,-9,0.654133085771741,-5.65530106079384,6.11372580101885
0.66,-9,0.658986599847,-5.4825249116601,6.01591367865938
0.665,-9,0.665191395949043,-5.62225840914474,6.28100054516531
0.67,-9,0.669168248051636,-5.44267290099122,6.43986385641267
0.675,-9,0.676791893977149,-5.3071376773761,6.43270736234254
0.68,-9,0.679429605223079,-5.50132816004176,6.43103676419507
0.685,-9,0.683516897746719,-5.48467214743231,6.53893675634184
0.69,-9,0.691763088349791,-5.46879193011633,6.39304958361079
0.695,-9,0.693957097667436,-5.41483234208915,6.57835676581949
0.7,-9,0.698850833095467,-5.45924244950059,6.50276699816914
0.705,-9,0.705219305479849,-5.47021662021167,6.65455257616827
0.71,-9,0.709090803438705,-5.39054762533787,6.54915729404572
0.715,-9,0.716275415666483,-5.2571367937651,6.79632274310195
0.72,-9,0.720302927640649,-5.3271457624929,6.73402818838312
0.725,-9,0.726439856260153,-5.18806629956642,6.84341350378278
0.73,-9,0.729978443067143,-5.17932427655024,6.92307389048927
0.735,-9,0.733971813425163,-5.16713352854743,6.91981198585871
0.74,-9,0.74046720235991,-5.20500872917283,6.80474865293266
0.745,-9,0.744987371466475,-5.26807689747397,6.8749402834261
0.75,-9,0.749808963681318,-5.26098883369811,7.02077690723098
0.755,-9,0.755946319378973,-5.16764520282554,7.02119855763306
0.76,-9,0.759395124380261,-5.01276893598202,7.0211753595913
0.765,-9,0.766659605281372,-5.03527303073505,6.99149024542507
0.77,-9,0.769824019311627,-5.04254998787682,7.17858320589518
0.775,-9,0.776055747786208,-5.15506323084192,7.23794010991988
0.78,-9,0.778246892101576,-5.15421436904732,7.33242666729767
0.785,-9,0.784398258428052,-4.89561168918002,7.38981825774347
0.79,-9,0.790528056644043,-5.06405381759459,7.40924032539657
0.795,-9,0.794976035988675,-4.85658668180788,7.31759122639825
0.8,-9,0.800754572373282,-4.85813212510529,7.63790752736044
0.805,-9,0.806160194069188,-4.89452981664838,7.47868306761556
0.81,-9,0.808737252244273,-4.93112512645065,7.41415596761301
0.815,-9,0.815219355108945,-4.79970901066683,7.70829229021809
0.82,-9,0.818773631740091,-4.93412165647215,7.74613642575117
0.825,-9,0.825942922643912,-4.65449770409609,7.5976588742747
0.83,-9,0.832391623938945,-4.55611159203575,7.88218483438141
0.835,-9,0.833072739798314,-4.86878687165694,7.78752538888447
0.84,-9,0.839599964014754,-4.95923756440749,7.79483539680434
0.845,-9,0.846452304129845,-4.4903206496039,7.81552258763061
0.85,-9,0.850268999842931,-4.71111601528957,7.84296311006822
0.855,-9,0.855336915199674,-4.68164158733454,7.84095086864434
0.86,-9,0.861539059616875,-4.59097778559148,7.95942315180227
0.865,-9,0.865146655316781,-4.6590672853311,8.09870592295191
0.87,-9,0.871038888879012,-4.49677607960859,8.12614004509661
0.875,-9,0.87480870152416,-4.50840796528391,8.20464441493658
0.88,-9,0.879537289182895,-4.49532037477209,8.38268857834632
0.885,-9,0.8839965163377,-4.56120377994374,8.37064272809325
0.89,-9,0.89012336905566,-4.40799835477998,8.20481323230142
0.895,-9,0.895169690863268,-4.4894381564464,8.35764051376461
0.9,-9,0.899163417729472,-4.1717262602799,8.38573252117256
0.905,-9,0.904888174188982,-4.30169979957362,8.26571067505901
0.91,-9,0.91049748224988,-4.24746971428653,8.33261091918994
0.915,-9,0.916033428195953,-4.42733326817013,8.52307933523205
0.92,-9,0.917890312280976,-4.20369530247135,8.5129194715905
0.925,-9,0.925412333228345,-4.13163008772508,8.75948590062041
0.93,-9,0.927339535284869,-4.30432295332823,8.59508206491491
0.935,-9,0.934196948263217,-4.15812857995676,8.63398073847316
0.94,-9,0.939440496556739,-4.08264003432278,8.86115927745564
0.945,-9,0.944583723355794,-4.20044825716987,8.74834368420741
0.95,-9,0.952476678815343,-4.21926788917115,8.95375234009614
0.955,-9,0.955770239420188,-4.12725528084912,8.7875351834656
0.96,-9,0.959176500144595,-4.08843492340566,8.8815229217713
0.965,-9,0.96433137180072,-4.07919531249834,8.98083219027427
0.97,-9,0.969951567027599,-4.18761118145653,8.87797466678786
0.975,-9,0.974422704720799,-3.93051406381334,9.10572143665053
0.98,-9,0.979812321846826,-3.85961196600152,9.09095926715143
0.985,-9,0.983983476495616,-3.94466871520683,9.1828762354541
0.99,-9,0.98899601969309,-3.88960575782216,9.1409598196865
0.995,-9,0.993399789900608,-3.99635165585661,9.28844459624746
1,-9,0.999858857630256,-3.98526138344722,9.29798390283555
0,-8,-0.0010584202974,-8.08523971337566,0.757184313606401
0.005,-8,0.00466853309349156,-8.05416563508907,0.966416978240985
0.01,-8,0.00979964644041553,-7.85605045905185,0.809879599960228
0.015,-8,0.0170985708982448,-7.92446545990743,0.915133190019566
0.02,-8,0.0182683007619058,-7.87564232238226,0.93821505072782
0.025,-8,0.026486122606749,-7.72510724383824,0.950194381148655
0.03,-8,0.0307588568248924,-8.00174548045936,0.99322189660284
0.035,-8,0.0348056998304119,-7.842353719571,1.26736144408942
0.04,-8,0.0395893998377968,-7.49840247606874,1.09762473175671
0.045,-8,0.0447655218779065,-7.87753595548615,1.34481247399895
0.05,-8,0.0491449591275871,-7.62266877730693,1.29339891415562
0.055,-8,0.0557991607284225,-7.77823210788903,1.25207937770789
0.06,-8,0.05904523251247,-7.59545490255626,1.42651990354259
0.065,-8,0.0649363117425592,-7.5901200638562,1.24377453637095
0.07,-8,0.0698967885689746,-7.51024227462295,1.37482671525069
0.075,-8,0.0754549560001499,-7.68048950595028,1.44008113956289
0.08,-8,0.08179929381862,-7.62824586102078,1.63532892192164
0.085,-8,0.0843129657192227,-7.64177937843893,1.74300626091027
0.09,-8,0.0901399956513537,-7.4048666126994,1.52860471295097
0.095,-8,0.0947384577178069,-7.60978395835188,1.67486469392774
0.1,-8,0.0991967162724377,-7.57802116104873,1.73829427799506
0.105,-8,0.104898604164596,-7.53404243982992,1.77849034032765
0.11,-8,0.110232365374596,-7.4747619590929,1.9136384693737
0.115,-8,0.115329991359355,-7.51759560570735,1.74451916041358
0.12,-8,0.122781989967902,-7.42477493520926,1.87434862604217
0.125,-8,0.12569970928849,-7.50871787620391,1.9111122130107
0.13,-8,0.131854350160162,-7.33125741018077,2.08033566624694
0.135,-8,0.136417936152937,-7.36030563506187,1.94192069011768
0.14,-8,0.140133985661629,-7.31692395242448,2.07567665883993
0.145,-8,0.143973419128339,-7.34591528109342,2.2959936381537
0.15,-8,0.149654642303435,-7.06898135712935,1.98985961707999
0.155,-8,0.155176466587829,-7.26447354643606,2.19082307158181
0.16,-8,0.15956740253905,-7.12483621350906,2.21888261880332
