size,colour,fill,x,y,PANEL,group
4.82990683139955,#F8766D,#F8766D,0.907132955555589,0.58284926220197,1,1
2.07846096908265,#F8766D,#F8766D,0.50798157829438,0.632424229846629,1,1
3.8698837191833,#F8766D,#F8766D,0.705526798090306,0.69581933449292,1,1
1.51789327688082,#F8766D,#F8766D,0.4753345148789,0.612564564111929,1,1
2.95160973029972,#F8766D,#F8766D,0.61771979144555,0.622150452262131,1,1
4.69382573174591,#F8766D,#F8766D,0.659073838412906,0.874270654180222,1,1
3.6,#F8766D,#F8766D,0.706138423353219,0.599917222930455,1,1
2.64272586546543,#F8766D,#F8766D,0.468439260368384,0.68619221577494,1,1
2.36981011897578,#F8766D,#F8766D,0.565738946025823,0.590303005462946,1,1
3.77571185341255,#F8766D,#F8766D,0.536700725166948,0.788010124629276,1,1
3.71806401235912,#F8766D,#F8766D,0.678890145824377,0.697777515661304,1,1
3.42578458166885,#F8766D,#F8766D,0.611897579294596,0.711282552688501,1,1
3.34065861769801,#F8766D,#F8766D,0.669610008517441,0.611129920675296,1,1
2.81424945589406,#F8766D,#F8766D,0.469572064981809,0.700139654253646,1,1
2.6153393661244,#F8766D,#F8766D,0.548506283342007,0.655769584822414,1,1
2.81424945589406,#F8766D,#F8766D,0.464671440053148,0.700133466028243,1,1
2.87749891398763,#F8766D,#F8766D,0.536410738294793,0.689797682412547,1,1
4.4497190922574,#F8766D,#F8766D,0.546314777751119,0.873072163330219,1,1
2.26097324177001,#F8766D,#F8766D,0.543119295140552,0.61909729433569,1,1
1.63217646104825,#F8766D,#F8766D,0.504998690366769,0.59730730324845,1,1
3.58998607239638,#F8766D,#F8766D,0.646311051729482,0.708037044374933,1,1
2.41495341569977,#F8766D,#F8766D,0.515906408924538,0.656643190675993,1,1
3.97994974842648,#F8766D,#F8766D,0.638777813679801,0.774205064806704,1,1
3.47793041908547,#F8766D,#F8766D,0.684330339340291,0.621348928523456,1,1
2.69666460650931,#F8766D,#F8766D,0.483125865778319,0.688744599737765,1,1
3.47793041908547,#F8766D,#F8766D,0.687426422042416,0.612822854867165,1,1
3.31903600462544,#F8766D,#F8766D,0.648461350083174,0.653251296857563,1,1
4.53784089628537,#F8766D,#F8766D,0.794244127725504,0.74616784503707,1,1
1.85903200617956,#F8766D,#F8766D,0.473898332694464,0.631422604720444,1,1
3.92530253611107,#F8766D,#F8766D,0.557942601345873,0.800412085447512,1,1
2.30824608740056,#F8766D,#F8766D,0.547227313207977,0.62080025391899,1,1
4.2932505167996,#F8766D,#F8766D,0.630811730376221,0.824417483599279,1,1
3.44673758792282,#F8766D,#F8766D,0.586829487244538,0.729584243569109,1,1
2.95160973029972,#F8766D,#F8766D,0.584036856080761,0.667544616593459,1,1
2.4,#F8766D,#F8766D,0.528245239786718,0.647887679123394,1,1
2.82701255745354,#F8766D,#F8766D,0.589748497302209,0.643640572079328,1,1
2.50279843375371,#F8766D,#F8766D,0.539082021474332,0.651016227140534,1,1
3.90691694306393,#F8766D,#F8766D,0.60905138568891,0.779278793893959,1,1
2.4,#F8766D,#F8766D,0.484176334218305,0.665136558144783,1,1
3.47793041908547,#F8766D,#F8766D,0.690051964840904,0.593572144116553,1,1
2.26097324177001,#F8766D,#F8766D,0.541476556919967,0.621852123430956,1,1
3.04762202380807,#F8766D,#F8766D,0.480384532530148,0.720283835011817,1,1
3.785234470941,#F8766D,#F8766D,0.70665154326305,0.673119226492975,1,1
4.43350876845868,#F8766D,#F8766D,0.625390984024929,0.847915147445956,1,1
1.73896520954273,#F8766D,#F8766D,0.470740455131649,0.62495395136237,1,1
5.01996015920445,#F8766D,#F8766D,0.896090999617457,0.742691579362984,1,1
2.87749891398763,#F8766D,#F8766D,0.590621971313749,0.650866884228241,1,1
2.6290682760248,#F8766D,#F8766D,0.573902655608728,0.631656609498928,1,1
4.13085947473404,#F8766D,#F8766D,0.560871451888458,0.826044794525547,1,1
2.00798406368178,#F8766D,#F8766D,0.465127095334775,0.641457423331093,1,1
2.27683991532123,#F8766D,#F8766D,0.55077925048124,0.610567525583515,1,1
3.69864840178139,#F8766D,#F8766D,0.674896503587943,0.698605816394495,1,1
4.8,#F8766D,#F8766D,0.794407343592066,0.80861343703373,1,1
3.51909079166764,#F8766D,#F8766D,0.605480092183246,0.727520278200393,1,1
3.49857113690718,#F8766D,#F8766D,0.583494811485556,0.737122528426511,1,1
4.45780214904161,#F8766D,#F8766D,0.539527306743138,0.87501189088989,1,1
2.95160973029972,#F8766D,#F8766D,0.570658972850634,0.67863900620878,1,1
2.65631323454144,#F8766D,#F8766D,0.489167766311153,0.684271755370789,1,1
3.17490157327751,#F8766D,#F8766D,0.580535763655525,0.699094346070872,1,1
3.56987394735444,#F8766D,#F8766D,0.654661236235476,0.696057449379645,1,1
3.50884596413123,#F8766D,#F8766D,0.56042383124632,0.74836012165938,1,1
2.96378136845483,#F8766D,#F8766D,0.60470454123433,0.64634046693802,1,1
2.54558441227157,#F8766D,#F8766D,0.545877104185381,0.649880898881786,1,1
2.50279843375371,#F8766D,#F8766D,0.549016994864373,0.643716752954776,1,1
1.49398795175865,#F8766D,#F8766D,0.479631219411179,0.609708701282333,1,1
3.18622033136442,#F8766D,#F8766D,0.49084395395696,0.732209955357141,1,1
1.93494185959165,#F8766D,#F8766D,0.507683137343392,0.622384364459617,1,1
3.82308775729776,#F8766D,#F8766D,0.512232416714144,0.798082946407793,1,1
2.8649607327152,#F8766D,#F8766D,0.527294723656554,0.692664720061638,1,1
2.97590322423294,#F8766D,#F8766D,0.608618271533278,0.643699807543862,1,1
4.1046315303569,#F8766D,#F8766D,0.727420061615244,0.722006726213699,1,1
3.30817170050165,#F8766D,#F8766D,0.664519500039688,0.614666073828586,1,1
3.79473319220206,#F8766D,#F8766D,0.731991364308489,0.612988714099206,1,1
2.42981480775799,#F8766D,#F8766D,0.502677161762967,0.662835757756853,1,1
2.36981011897578,#F8766D,#F8766D,0.531402847805326,0.64359295825717,1,1
2.11281802339908,#F8766D,#F8766D,0.532514805524044,0.613501825924738,1,1
4.05166632387219,#F8766D,#F8766D,0.756148770559193,0.663611318339822,1,1
3.68890227574546,#F8766D,#F8766D,0.648433362015874,0.722714308831717,1,1
3.8698837191833,#F8766D,#F8766D,0.622695740842195,0.766625169161587,1,1
4.05166632387219,#F8766D,#F8766D,0.710510797811018,0.730807411098588,1,1
1.0733126291999,#F8766D,#F8766D,0.469678141461218,0.594981839792221,1,1
2.72323337229845,#F8766D,#F8766D,0.597985728853623,0.600013709926306,1,1
1.49398795175865,#F8766D,#F8766D,0.498569444609272,0.592607056658637,1,1
2.57371327074327,#F8766D,#F8766D,0.580105794351529,0.609440904244445,1,1
2.55968748092418,#F8766D,#F8766D,0.580397114314691,0.606229841672126,1,1
3.65950816367446,#F8766D,#F8766D,0.708677483324356,0.627000267327386,1,1
2.93938769133981,#F8766D,#F8766D,0.554874699870195,0.687166940711528,1,1
3.54964786985977,#F8766D,#F8766D,0.60877355556187,0.730626790495167,1,1
3.09451126997463,#F8766D,#F8766D,0.483543998379515,0.724168247725533,1,1
3.01197609552267,#F8766D,#F8766D,0.568610130890018,0.687728131836613,1,1
2.83971829588782,#F8766D,#F8766D,0.559503661802611,0.673440925718934,1,1
3.63978021314474,#F8766D,#F8766D,0.512289803602296,0.776373810736946,1,1
2.27683991532123,#F8766D,#F8766D,0.511680009166256,0.646619479462966,1,1
3.54964786985977,#F8766D,#F8766D,0.686563717410754,0.645649381313421,1,1
2.70998154975269,#F8766D,#F8766D,0.526629239184531,0.677969832342843,1,1
2.11281802339908,#F8766D,#F8766D,0.509287484641379,0.634795495612507,1,1
3.79473319220206,#F8766D,#F8766D,0.684867425965355,0.706639167723606,1,1
2.95160973029972,#F8766D,#F8766D,0.589548553203091,0.66249231799274,1,1
4.24264068711929,#F8766D,#F8766D,0.544684660143219,0.844276294769261,1,1
2.30824608740056,#F8766D,#F8766D,0.549416928599262,0.61804625272534,1,1
4.04277132670152,#F8766D,#F8766D,0.484453788785627,0.827441169747226,1,1
3.42578458166885,#F8766D,#F8766D,0.677731223386757,0.62151734566878,1,1
2.33923064275415,#F8766D,#F8766D,0.493547933523238,0.658679766109468,1,1
3.37283263741325,#F8766D,#F8766D,0.540809398418703,0.740167391751342,1,1
2.91478987235787,#F8766D,#F8766D,0.520233427057662,0.699810645701321,1,1
3.4571664698131,#F8766D,#F8766D,0.622788040174883,0.706801327802002,1,1
3.17490157327751,#F8766D,#F8766D,0.597087972463822,0.686506541156094,1,1
3.55977527380592,#F8766D,#F8766D,0.647292866572932,0.701447245779445,1,1
2.54558441227157,#F8766D,#F8766D,0.490650284837448,0.675923471632982,1,1
3.12921715449727,#F8766D,#F8766D,0.589827621253287,0.687152239259156,1,1
2.95160973029972,#F8766D,#F8766D,0.624955936942035,0.585160299728171,1,1
3.49857113690718,#F8766D,#F8766D,0.68919828402944,0.617487271893047,1,1
1.58745078663875,#F8766D,#F8766D,0.492766891158043,0.608152324329257,1,1
5.04856415231103,#F8766D,#F8766D,0.584207181322367,0.953804747169857,1,1
3.87917517005871,#F8766D,#F8766D,0.496473649872386,0.806448159160515,1,1
3.70836891368699,#F8766D,#F8766D,0.583049448123121,0.763883394819495,1,1
2.48837296239933,#F8766D,#F8766D,0.566434594645349,0.620377996159288,1,1
1.91624633072056,#F8766D,#F8766D,0.527230238118457,0.593423324849316,1,1
3.12921715449727,#F8766D,#F8766D,0.59884454531289,0.678987170627492,1,1
3.76616515835405,#F8766D,#F8766D,0.688404358260306,0.696035117096235,1,1
3.34065861769801,#F8766D,#F8766D,0.651050967119938,0.653505254904473,1,1
3.77571185341255,#F8766D,#F8766D,0.730464821361271,0.605192189429927,1,1
2.16333076527839,#F8766D,#F8766D,0.475359566880387,0.650051657830581,1,1
3.90691694306393,#F8766D,#F8766D,0.696597940465968,0.715166489872682,1,1
2.6153393661244,#F8766D,#F8766D,0.516772768493788,0.673209952014736,1,1
3.8605699061149,#F8766D,#F8766D,0.608647859546271,0.772861174532114,1,1
4.78497648897045,#F8766D,#F8766D,0.818705592968353,0.778767655089659,1,1
0.46475800154489,#F8766D,#F8766D,0.462123246659281,0.582232616525656,1,1
3.42578458166885,#F8766D,#F8766D,0.520886123237845,0.751624840490947,1,1
3.68890227574546,#F8766D,#F8766D,0.518447264847749,0.781681908233162,1,1
3.2310988842807,#F8766D,#F8766D,0.648015957252944,0.632733944747536,1,1
4.2932505167996,#F8766D,#F8766D,0.523578089478954,0.855434366642605,1,1
4.5457672619702,#F8766D,#F8766D,0.589255927509459,0.876730188625063,1,1
4.05166632387219,#F8766D,#F8766D,0.55220270520451,0.817780287393108,1,1
2.21269066975029,#F8766D,#F8766D,0.480676947737591,0.652364716113136,1,1
3.74699879903904,#F8766D,#F8766D,0.693489718801016,0.684834086255587,1,1
1.71813852759316,#F8766D,#F8766D,0.484499007736197,0.620683862744717,1,1
2.81424945589406,#F8766D,#F8766D,0.606921784233226,0.606615254929251,1,1
3.16354231835138,#F8766D,#F8766D,0.589334000541119,0.690980066635456,1,1
3.08285581887963,#F8766D,#F8766D,0.468327289599807,0.724125420856557,1,1
4.05166632387219,#F8766D,#F8766D,0.760224406589128,0.653402987298728,1,1
1.85903200617956,#F8766D,#F8766D,0.518399178794619,0.602629861428139,1,1
3.68890227574546,#F8766D,#F8766D,0.662289130157135,0.709488337938718,1,1
4.15692193816531,#F8766D,#F8766D,0.790820336305801,0.588674467442386,1,1
2.88998269891015,#F8766D,#F8766D,0.594476246468865,0.646723235628798,1,1
1.71813852759316,#F8766D,#F8766D,0.458946348960579,0.625589654722084,1,1
2.00798406368178,#F8766D,#F8766D,0.496700891964127,0.634308281171572,1,1
2.7495454169735,#F8766D,#F8766D,0.496818735651369,0.69163960188659,1,1
3.09451126997463,#F8766D,#F8766D,0.641966383143496,0.583544761822548,1,1
1.39427400463467,#F8766D,#F8766D,0.487635791778441,0.597985680686232,1,1
2.70998154975269,#F8766D,#F8766D,0.485499869150818,0.689506458803024,1,1
4.30162759894438,#F8766D,#F8766D,0.670090449683257,0.805651560593413,1,1
4.52194648354003,#F8766D,#F8766D,0.651355953598544,0.851090800149319,1,1
3.05941170815567,#F8766D,#F8766D,0.542432684684438,0.706560000372264,1,1
2.07846096908265,#F8766D,#F8766D,0.538182114575053,0.598565273501491,1,1
1.83956516601071,#F8766D,#F8766D,0.522538344799312,0.583486723488209,1,1
2.4592681838303,#F8766D,#F8766D,0.567031729669342,0.614230749598407,1,1
1.63217646104825,#F8766D,#F8766D,0.462665648942324,0.620489347795229,1,1
3.17490157327751,#F8766D,#F8766D,0.521258863557514,0.725557379043478,1,1
2.22890107452081,#F8766D,#F8766D,0.459222621089301,0.655830972865442,1,1
2.4,#F8766D,#F8766D,0.504838919726998,0.659508609626416,1,1
3.30817170050165,#F8766D,#F8766D,0.549136738539913,0.729885644649937,1,1
2.73642102023793,#F8766D,#F8766D,0.495584798032454,0.689754792628298,1,1
2.95160973029972,#F8766D,#F8766D,0.544098555966761,0.694418123836127,1,1
4.28485705712571,#F8766D,#F8766D,0.767265035782999,0.714323339702775,1,1
4.25957744383172,#F8766D,#F8766D,0.552989023017285,0.845287452186487,1,1
4.04277132670152,#F8766D,#F8766D,0.764352256324239,0.636122472901901,1,1
4.38451821754683,#7CAE00,#7CAE00,0.211499560550026,0.796773799441702,1,2
3.35141761050455,#7CAE00,#7CAE00,0.295299310657765,0.692973262799815,1,2
4.44162132559722,#7CAE00,#7CAE00,0.258015193902918,0.834287465776384,1,2
4.655319537905,#7CAE00,#7CAE00,0.0666524074116822,0.691298890579575,1,2
2.35457002444183,#7CAE00,#7CAE00,0.391172969316221,0.646566955683834,1,2
2.00798406368178,#7CAE00,#7CAE00,0.426766112040523,0.636485156017618,1,2
2.97590322423294,#7CAE00,#7CAE00,0.412072123867214,0.709689018790479,1,2
3.60998614955792,#7CAE00,#7CAE00,0.218248573280101,0.636855601474361,1,2
3.07115613409673,#7CAE00,#7CAE00,0.309553155195914,0.661661209996629,1,2
2.64272586546543,#7CAE00,#7CAE00,0.374012966703172,0.662396938936591,1,2
3.2199378875997,#7CAE00,#7CAE00,0.278065699452696,0.646652558670575,1,2
1.41985914794391,#7CAE00,#7CAE00,0.446443050668152,0.609599783750096,1,2
3.9344631145812,#7CAE00,#7CAE00,0.162793298975218,0.60666682679224,1,2
0.804984471899924,#7CAE00,#7CAE00,0.446539215096405,0.584587777508007,1,2
2.6290682760248,#7CAE00,#7CAE00,0.406254479924689,0.676805386135102,1,2
2.55968748092418,#7CAE00,#7CAE00,0.450778074585625,0.679414673063795,1,2
4.69382573174591,#7CAE00,#7CAE00,0.249775520097131,0.870992947094293,1,2
2.21269066975029,#7CAE00,#7CAE00,0.390235062037276,0.632170204226988,1,2
4.25957744383172,#7CAE00,#7CAE00,0.110308361676336,0.583440133659321,1,2
3.73737876057538,#7CAE00,#7CAE00,0.443495102914441,0.791730446144444,1,2
0.709929573971954,#7CAE00,#7CAE00,0.449122198106405,0.580744031685198,1,2
4.22563604679816,#7CAE00,#7CAE00,0.199086017940509,0.757174210127269,1,2
4.6784612855083,#7CAE00,#7CAE00,0.331726538762447,0.896651090172904,1,2
3.3834893231692,#7CAE00,#7CAE00,0.294869940010966,0.696890296322506,1,2
4.53784089628537,#7CAE00,#7CAE00,0.18441467141234,0.806240242851685,1,2
2.09570990358876,#7CAE00,#7CAE00,0.452815169192335,0.6468078339496,1,2
1.87829710109982,#7CAE00,#7CAE00,0.391067528473746,0.584453643867643,1,2
3.35141761050455,#7CAE00,#7CAE00,0.34071067635272,0.722982532231848,1,2
3.27536257534948,#7CAE00,#7CAE00,0.354091215267571,0.721117223120983,1,2
2.09570990358876,#7CAE00,#7CAE00,0.429738036207048,0.643314887187922,1,2
2.60153800664146,#7CAE00,#7CAE00,0.377805624567294,0.661528978340549,1,2
2.81424945589406,#7CAE00,#7CAE00,0.307169047292216,0.595697619313334,1,2
3.44673758792282,#7CAE00,#7CAE00,0.28717249223196,0.700607195703566,1,2
2.17990825495019,#7CAE00,#7CAE00,0.434069686186515,0.649781607135043,1,2
3.60998614955792,#7CAE00,#7CAE00,0.404350989856367,0.773921951740649,1,2
4.23414690345056,#7CAE00,#7CAE00,0.300489176540206,0.821741569705143,1,2
3.023904760405,#7CAE00,#7CAE00,0.283172815053238,0.591200308896482,1,2
3.31903600462544,#7CAE00,#7CAE00,0.378069719555957,0.735083321016517,1,2
1.73896520954273,#7CAE00,#7CAE00,0.445476758413348,0.625349981083493,1,2
2.50279843375371,#7CAE00,#7CAE00,0.436760554307472,0.673757745719276,1,2
4.12213536895624,#7CAE00,#7CAE00,0.241639911594695,0.772967590406922,1,2
4.09585155981024,#7CAE00,#7CAE00,0.163062398688934,0.682793719588231,1,2
3.37283263741325,#7CAE00,#7CAE00,0.438502060946794,0.752889818766666,1,2
2.9879759035173,#7CAE00,#7CAE00,0.426161585378485,0.713784307050207,1,2
1.13841995766062,#7CAE00,#7CAE00,0.455641001411249,0.599917804726688,1,2
1.49398795175865,#7CAE00,#7CAE00,0.428053439734016,0.603994815401609,1,2
1.75954539583382,#7CAE00,#7CAE00,0.443633176952785,0.62625091831955,1,2
3.58998607239638,#7CAE00,#7CAE00,0.399192087226001,0.770240777809859,1,2
3.99799949974984,#7CAE00,#7CAE00,0.40662091125166,0.819760541845277,1,2
1.41985914794391,#7CAE00,#7CAE00,0.446148982210849,0.609249692702342,1,2
3.77571185341255,#7CAE00,#7CAE00,0.212561763097163,0.676192072557757,1,2
2.66983145535444,#7CAE00,#7CAE00,0.361913075592727,0.657125136345424,1,2
1.34164078649987,#7CAE00,#7CAE00,0.425700868658974,0.588590414014074,1,2
3.08285581887963,#7CAE00,#7CAE00,0.285367888915976,0.627229758244236,1,2
2.55968748092418,#7CAE00,#7CAE00,0.332830265333876,0.585954663859827,1,2
3.39411254969543,#7CAE00,#7CAE00,0.279245860804641,0.683197135219791,1,2
4.51397828971297,#7CAE00,#7CAE00,0.332093287643404,0.872820055339464,1,2
3.20873806970903,#7CAE00,#7CAE00,0.292779263673222,0.665242061887444,1,2
3.09451126997463,#7CAE00,#7CAE00,0.389921179073142,0.715158288855244,1,2
2.6290682760248,#7CAE00,#7CAE00,0.359836400457586,0.650743204624527,1,2
4.34327065700493,#7CAE00,#7CAE00,0.10039317142493,0.626108635236603,1,2
2.07846096908265,#7CAE00,#7CAE00,0.418398287490669,0.638003430054362,1,2
3.83249266144112,#7CAE00,#7CAE00,0.251343768381571,0.732832299226659,1,2
3.08285581887963,#7CAE00,#7CAE00,0.376159124383835,0.708822018435082,1,2
2.6290682760248,#7CAE00,#7CAE00,0.427003059351012,0.682064828064772,1,2
1.75954539583382,#7CAE00,#7CAE00,0.454224538881941,0.627516913090774,1,2
3.023904760405,#7CAE00,#7CAE00,0.337698379867004,0.681590129166858,1,2
4.25957744383172,#7CAE00,#7CAE00,0.296453360518217,0.823802017306066,1,2
1.39427400463467,#7CAE00,#7CAE00,0.443237238127514,0.607475677332609,1,2
3.09451126997463,#7CAE00,#7CAE00,0.275174828723791,0.598725090323119,1,2
3.4571664698131,#7CAE00,#7CAE00,0.264462469083547,0.677007932362944,1,2
1.87829710109982,#7CAE00,#7CAE00,0.431959682996464,0.629764697083816,1,2
2.77560804149289,#7CAE00,#7CAE00,0.335487724590563,0.646429764900887,1,2
3,#7CAE00,#7CAE00,0.308280707332541,0.64926116005934,1,2
2.76260746397312,#7CAE00,#7CAE00,0.350511049139816,0.659475705448557,1,2
3.57994413364231,#7CAE00,#7CAE00,0.347587864843361,0.753640589805694,1,2
4.55367983064247,#7CAE00,#7CAE00,0.187556317736861,0.811063180776049,1,2
2.92711462023611,#7CAE00,#7CAE00,0.348192316831293,0.677482193963768,1,2
3.53949148890063,#7CAE00,#7CAE00,0.22221305741405,0.618635009276209,1,2
3.50884596413123,#7CAE00,#7CAE00,0.288473007463648,0.710786892937154,1,2
1.16961532137708,#7CAE00,#7CAE00,0.438208282711404,0.59451335886108,1,2
3.95272058208015,#7CAE00,#7CAE00,0.393684846418888,0.811733356331646,1,2
3.20873806970903,#7CAE00,#7CAE00,0.455473877381234,0.7361291537918,1,2
2.70998154975269,#7CAE00,#7CAE00,0.322573084484531,0.610270535819106,1,2
1.3145341380124,#7CAE00,#7CAE00,0.42669133282636,0.590289158298092,1,2
2.4445858544956,#7CAE00,#7CAE00,0.346018979332329,0.601045229007726,1,2
1.49398795175865,#7CAE00,#7CAE00,0.446416640966778,0.6125771569283,1,2
2.68328157299975,#7CAE00,#7CAE00,0.320383451356801,0.588227000507308,1,2
3.11769145362398,#7CAE00,#7CAE00,0.271234429741201,0.585248702977658,1,2
2.77560804149289,#7CAE00,#7CAE00,0.336454277113746,0.646159940533334,1,2
3.69864840178139,#7CAE00,#7CAE00,0.360007833804112,0.772781837222716,1,2
4.41723895663343,#7CAE00,#7CAE00,0.142861025253311,0.739963117063039,1,2
3.29727159936818,#7CAE00,#7CAE00,0.338421333846328,0.715042587729862,1,2
3.90691694306393,#7CAE00,#7CAE00,0.419760780350096,0.810331752571847,1,2
2.92711462023611,#7CAE00,#7CAE00,0.335783074339666,0.667952085868639,1,2
2.78854800926934,#7CAE00,#7CAE00,0.372003570694551,0.676315515010897,1,2
4.31833301170718,#7CAE00,#7CAE00,0.16198780671301,0.740272976078767,1,2
1.73896520954273,#7CAE00,#7CAE00,0.399822406318582,0.583619849488647,1,2
3.97994974842648,#7CAE00,#7CAE00,0.204513758066892,0.713340218444584,1,2
