x,xend,y,yend,showSelected,PANEL,group
0.632001973162816,0.632001973162816,0.386136807755818,0.386136807755818,2006,1,1
0.632317225115141,0.634366362805253,0.279400264435834,0.286710986581039,1996,1,1
0.64697644089825,0.647291692850575,0.405510221440609,0.40624129365513,2006,1,1
0.664315298276121,0.665733932061583,0.359818208033082,0.359818208033082,1964,1,1
0.624120674354693,0.624908804235505,0.353969630316919,0.356893919175,2005,1,1
0.65785263325346,0.658010259229623,0.342272474884592,0.342272474884592,2003,1,1
0.631371469258166,0.632474851091304,0.350679805351577,0.352873021995138,2008,1,1
0.662581412538334,0.663211916442984,0.283421161615697,0.284883306044738,2008,1,1
0.627588445830267,0.627588445830267,0.250888448069538,0.250888448069538,1981,1,1
0.620788461218619,0.649670268830867,0.342294407051027,0.380036010125645,2011,1,1
0.63673075244769,0.642247661613376,0.358721599711302,0.361645888569383,1967,1,1
0.626012186068643,0.626012186068643,0.347024444278975,0.347755516493495,2005,1,1
0.653596731897074,0.661793282657522,0.261123459072824,0.264413284038166,1980,1,1
0.653123853968586,0.653123853968586,0.269896325647069,0.269896325647069,1996,1,1
0.654134236475788,0.654515691338101,0.337231731965473,0.337710584265984,2010,1,1
0.644927303208138,0.651547594206962,0.404413613118829,0.408068974191431,2004,1,1
0.628061323758755,0.628061323758755,0.243577725924333,0.243577725924333,1983,1,1
0.65911364106276,0.659428893015085,0.344831227635413,0.344831227635413,2003,1,1
0.658010259229623,0.661950908633684,0.27172400618337,0.276475975577753,1954,1,1
0.627273193877942,0.628849453639567,0.398930571509925,0.398930571509925,2004,1,1
0.647134066874413,0.647449318826738,0.384309127219517,0.385040199434037,2008,1,1
0.640671401851752,0.642247661613376,0.352141949780618,0.360549280247603,1972,1,1
0.624355537059175,0.625172039615697,0.35277798260725,0.353856314123668,2009,1,1
0.66935932951332,0.66935932951332,0.270992933968849,0.270992933968849,1974,1,1
0.662896664490659,0.66935932951332,0.276475975577753,0.285614378259258,2007,1,1
0.661005152776709,0.661005152776709,0.267337572896247,0.267337572896247,1997,1,1
0.62522405618783,0.62522405618783,0.249060767533236,0.249060767533236,1969,1,1
0.63546974463839,0.63799176025699,0.367494466285547,0.366032321856506,2008,1,1
0.660847526800547,0.661950908633684,0.35652838306774,0.35652838306774,2008,1,1
0.659736263668602,0.655800343043825,0.382258469657787,0.377740443372051,2010,1,1
0.635154492686065,0.635784996590715,0.405144685333349,0.405510221440609,2004,1,1
0.625451037593504,0.62611621921291,0.273350641860678,0.274480148432112,2011,1,1
0.662896664490659,0.670305085370295,0.276475975577753,0.28853866711734,2007,1,1
0.650444212373824,0.649025578588362,0.301697966978708,0.303891183622269,2006,1,1
0.626012186068643,0.629952835472704,0.341541402670071,0.341541402670071,1984,1,1
0.632741238991018,0.632758577848396,0.319488609319062,0.319514196846571,2010,1,1
0.652020472135449,0.652020472135449,0.365301249641985,0.365301249641985,1967,1,1
0.631056217305841,0.631529095234329,0.312298514089254,0.313029586303774,1967,1,1
0.631529095234329,0.630740965353517,0.233708251028307,0.234439323242828,2004,1,1
0.666206809990071,0.666206809990071,0.352507485887878,0.352507485887878,1975,1,1
0.627588445830267,0.628691827663404,0.398930571509925,0.400758252046226,2003,1,1
0.628849453639567,0.628849453639567,0.397102890973624,0.397102890973624,2003,1,1
0.623332544473881,0.623332544473881,0.231880570492006,0.231880570492006,2005,1,1
0.621125780807606,0.628061323758755,0.378460549503353,0.376998405074312,2008,1,1
0.626012186068643,0.626012186068643,0.28853866711734,0.28853866711734,2004,1,1
0.642090035637214,0.642090035637214,0.350314269244316,0.350314269244316,1963,1,1
0.669674581465645,0.669674581465645,0.315953875161856,0.315953875161856,1957,1,1
0.641301905756402,0.641459531732564,0.397833963188145,0.397833963188145,2004,1,1
0.629322331568054,0.630268087425029,0.348852124815276,0.349583197029796,2007,1,1
0.634681614757578,0.634681614757578,0.366032321856506,0.366032321856506,1967,1,1
0.652020472135449,0.653123853968586,0.379557157825134,0.379922693932394,1968,1,1
0.655645869587186,0.65911364106276,0.326919958379663,0.328747638915964,1964,1,1
0.625539308140155,0.630268087425029,0.310470833552953,0.313760658518295,1976,1,1
0.641506819525413,0.642200373820528,0.341874040527678,0.342411378605351,2010,1,1
0.631529095234329,0.631529095234329,0.261123459072824,0.261123459072824,1995,1,1
0.628691827663404,0.62900707961573,0.258930242429262,0.259295778536523,2006,1,1
0.625696934116318,0.626012186068643,0.366032321856506,0.367860002392807,2005,1,1
0.621598658736094,0.639410394042452,0.363473569105684,0.387964488292119,1974,1,1
0.663369542419146,0.666679687918558,0.343369083206372,0.346658908171714,2003,1,1
0.658325511181947,0.659901770943572,0.329478711130484,0.332037463881306,1996,1,1
0.656749251420323,0.659428893015085,0.341175866562811,0.345196763742673,1984,1,1
0.659586518991247,0.659586518991247,0.27208954229063,0.274648295041452,1988,1,1
0.63862226416164,0.639725645994777,0.400758252046226,0.401489324260747,2000,1,1
0.635784996590715,0.635784996590715,0.267337572896247,0.267337572896247,2003,1,1
0.616255138144186,0.616286663339419,0.293912047894065,0.293912047894065,2011,1,1
0.645400181136625,0.645400181136625,0.396371818759104,0.396371818759104,1997,1,1
0.652020472135449,0.652020472135449,0.362376960783904,0.362376960783904,1964,1,1
0.667310191823208,0.667310191823208,0.318512627912678,0.318512627912678,1975,1,1
0.625696934116318,0.625696934116318,0.248329695318716,0.248329695318716,1981,1,1
0.644927303208138,0.646503562969763,0.404413613118829,0.40624129365513,2004,1,1
0.655172991658698,0.655172991658698,0.361280352462123,0.361280352462123,2006,1,1
0.622544414593069,0.622544414593069,0.253447200820359,0.253447200820359,1997,1,1
0.633105354995953,0.63546974463839,0.275379367255972,0.279400264435834,1957,1,1
0.657537381301135,0.657537381301135,0.261854531287344,0.261854531287344,1997,1,1
0.641459531732564,0.643351043446514,0.378826085610613,0.381750374468695,1958,1,1
0.638937516113965,0.651232342254637,0.400027179831706,0.398930571509925,1995,1,1
0.631529095234329,0.631529095234329,0.381019302254175,0.381019302254175,2007,1,1
0.663054290466821,0.663054290466821,0.27172400618337,0.27172400618337,1974,1,1
0.627903697782592,0.627903697782592,0.28853866711734,0.28853866711734,1983,1,1
0.647216032382017,0.648382464605619,0.405875757547869,0.405875757547869,2011,1,1
0.647310607967715,0.64755808075029,0.382397373378546,0.382532621738232,2010,1,1
0.632947729019791,0.637203630376177,0.300966894764187,0.306449936373091,2007,1,1
0.657695007277298,0.660059396919735,0.394178602115543,0.397468427080884,2008,1,1
0.646107921769595,0.646552427022373,0.375382735480222,0.375693441171393,2010,1,1
0.648395074683712,0.648395074683712,0.405144685333349,0.405144685333349,1951,1,1
0.640513775875589,0.640513775875589,0.278303656114054,0.278303656114054,2004,1,1
0.619707147022144,0.620968154831444,0.273551686719671,0.274648295041452,1971,1,1
0.632411800700839,0.632482732390112,0.347612957411663,0.347894420214254,2012,1,1
0.641448497914233,0.641532039681599,0.363232315274892,0.363341976107071,2009,1,1
0.647291692850575,0.650917090302312,0.333134072203086,0.337520505490209,2008,1,1
0.669479125255203,0.669674581465645,0.311841593955179,0.312199819340294,2009,1,1
0.665733932061583,0.666522061942395,0.274282758934191,0.275379367255972,2006,1,1
0.62648506399713,0.627273193877942,0.308643153016652,0.310105297445693,2003,1,1
0.651382086931991,0.651441984802933,0.326148677193344,0.32639724174628,2012,1,1
0.62900707961573,0.62900707961573,0.376998405074312,0.376998405074312,2007,1,1
0.651705220183124,0.651705220183124,0.314857266840075,0.314857266840075,1996,1,1
0.652335724087774,0.655645869587186,0.326554422272402,0.325092277843362,1996,1,1
0.617027505427382,0.617027505427382,0.27208954229063,0.27208954229063,1976,1,1
0.650444212373824,0.650444212373824,0.350679805351577,0.349583197029796,1985,1,1
0.641459531732564,0.645400181136625,0.37334304400171,0.379557157825134,1983,1,1
0.663369542419146,0.664315298276121,0.368956610714587,0.372246435679929,1963,1,1
0.640742333541025,0.640802231411967,0.402395853806752,0.402359300196026,2009,1,1
0.648079822731387,0.653754357873236,0.297677069798845,0.304256719729529,2007,1,1
0.642562913565701,0.642878165518026,0.344831227635413,0.344831227635413,2000,1,1
0.638307012209315,0.639095142090127,0.396371818759104,0.397833963188145,1984,1,1
0.616554627498895,0.617295469586858,0.276366314745575,0.277316708624451,2011,1,1
0.656433999467998,0.65722212934881,0.383212518897736,0.384309127219517,1992,1,1
0.670462711346457,0.671250841227269,0.312298514089254,0.313029586303774,1961,1,1
0.645088081703824,0.646408987384065,0.395275210437323,0.397468427080884,2010,1,1
0.644612051255813,0.6476069448029,0.395275210437323,0.398930571509925,1967,1,1
0.651705220183124,0.651705220183124,0.285614378259258,0.285614378259258,1965,1,1
0.626800315949455,0.645715433088951,0.361280352462123,0.375170724538011,2002,1,1
0.643823921375001,0.646030685041275,0.395275210437323,0.397102890973624,1974,1,1
0.619707147022144,0.619707147022144,0.264413284038166,0.264413284038166,1959,1,1
0.651389968230799,0.653754357873236,0.308643153016652,0.311567441874733,2006,1,1
0.640198523923264,0.641459531732564,0.367128930178286,0.368956610714587,1998,1,1
0.653281479944749,0.653911983849399,0.348486588708015,0.349583197029796,1953,1,1
0.638464638185477,0.639095142090127,0.365301249641985,0.365666785749246,2008,1,1
0.634681614757578,0.635784996590715,0.364935713534725,0.365301249641985,1998,1,1
0.640986653804076,0.640986653804076,0.321071380663499,0.321071380663499,1959,1,1
0.640671401851752,0.645242555160463,0.317781555698157,0.317416019590897,1976,1,1
0.623963048378531,0.637518882328502,0.37407411621623,0.381384838361435,1957,1,1
0.650759464326149,0.650917090302312,0.383943591112256,0.383943591112256,2008,1,1
0.650128960421499,0.653281479944749,0.353238558102398,0.361280352462123,1975,1,1
0.661478030705197,0.661478030705197,0.264413284038166,0.264413284038166,1998,1,1
0.664630550228446,0.664945802180771,0.30571886415857,0.30571886415857,1981,1,1
0.646030685041275,0.646030685041275,0.401489324260747,0.401489324260747,2002,1,1
0.645715433088951,0.645715433088951,0.283786697722957,0.283786697722957,1960,1,1
0.654700113730211,0.668255947680183,0.281959017186656,0.291828492082682,1961,1,1
0.654460522246444,0.654507810039293,0.309472919980132,0.309842111448465,2012,1,1
0.634208736829091,0.635784996590715,0.324726741736101,0.325823350057882,2000,1,1
0.628740691716015,0.630302765139785,0.355153967304442,0.356871987008565,2010,1,1
0.653281479944749,0.653281479944749,0.306449936373091,0.306449936373091,2000,1,1
0.666728551971168,0.66830165921327,0.313471884993559,0.312908959388378,2009,1,1
0.62837657571108,0.628849453639567,0.344100155420893,0.344100155420893,1997,1,1
0.658615542978086,0.66086959443721,0.394741527720723,0.397417252025868,2010,1,1
0.624672365271262,0.643451924071258,0.334219714441649,0.356203055932279,2011,1,1
0.622386788616906,0.622386788616906,0.245405406460634,0.245405406460634,1980,1,1
0.624751178259343,0.624751178259343,0.30571886415857,0.30571886415857,2003,1,1
0.620509463240811,0.620500005682241,0.23247639434684,0.232567778373655,2011,1,1
0.663054290466821,0.663684794371471,0.356893919175,0.35652838306774,2008,1,1
0.65911364106276,0.65911364106276,0.28926973933186,0.28926973933186,2004,1,1
0.655172991658698,0.656749251420323,0.304987791944049,0.311201905767473,1958,1,1
0.623647796426206,0.623647796426206,0.361645888569383,0.361645888569383,1973,1,1
0.634208736829091,0.634208736829091,0.37261197178719,0.37334304400171,2005,1,1
0.620968154831444,0.620968154831444,0.249060767533236,0.249060767533236,1999,1,1
0.641459531732564,0.641459531732564,0.38979216882842,0.38979216882842,1970,1,1
0.621598658736094,0.621598658736094,0.386136807755818,0.386136807755818,1957,1,1
0.630425713401192,0.632632477067466,0.337886041597469,0.342272474884592,1997,1,1
0.663054290466821,0.666206809990071,0.267337572896247,0.266606500681727,1956,1,1
0.633578232924441,0.633578232924441,0.405144685333349,0.40624129365513,2004,1,1
0.631844347186654,0.632790103043628,0.261123459072824,0.261854531287344,1961,1,1
0.652808602016261,0.652808602016261,0.314126194625555,0.314126194625555,2007,1,1
0.624908804235505,0.625381682163993,0.326919958379663,0.329844247237744,2008,1,1
0.639410394042452,0.641301905756402,0.398930571509925,0.403317004797048,1958,1,1
0.626800315949455,0.62837657571108,0.400758252046226,0.401489324260747,2004,1,1
0.628691827663404,0.628691827663404,0.363108032998424,0.363108032998424,2005,1,1
0.620968154831444,0.620968154831444,0.246502014782415,0.246502014782415,1967,1,1
0.623647796426206,0.62522405618783,0.279400264435834,0.280862408864875,1953,1,1
0.666522061942395,0.667310191823208,0.279400264435834,0.280862408864875,1992,1,1
0.65596112153951,0.655488243611023,0.30571886415857,0.308277616909392,2005,1,1
0.622036858949825,0.622320585706918,0.353348218934576,0.353823415874015,2010,1,1
0.642247661613376,0.643666295398838,0.381384838361435,0.381750374468695,1973,1,1
0.658798389110435,0.658798389110435,0.302063503085968,0.302063503085968,2005,1,1
0.6488679526122,0.650917090302312,0.358721599711302,0.360549280247603,1973,1,1
0.648395074683712,0.649340830540687,0.341541402670071,0.343003547099112,1973,1,1
0.619707147022144,0.620810528855281,0.334961752739387,0.336789433275688,2005,1,1
0.665889981777984,0.665960913467257,0.348537763763032,0.348541419124104,2011,1,1
0.640986653804076,0.645400181136625,0.274648295041452,0.283055625508437,1957,1,1
0.651074716278474,0.651547594206962,0.387964488292119,0.388695560506639,2008,1,1
0.640986653804076,0.641144279780239,0.380288230039654,0.380288230039654,2008,1,1
0.62837657571108,0.62837657571108,0.395275210437323,0.395275210437323,1953,1,1
0.655835020758581,0.65639774549348,0.390998437982378,0.391415149144655,2010,1,1
0.634457785871427,0.635523337470286,0.316754399236756,0.317591476922382,2011,1,1
0.654700113730211,0.656276373491835,0.379557157825134,0.380653766146914,1992,1,1
0.657471178391147,0.662105382090323,0.392497136022146,0.396868947864978,2010,1,1
0.661005152776709,0.661950908633684,0.368956610714587,0.369322146821848,2008,1,1
0.629814124613681,0.63298555925407,0.376216157804776,0.3781608098954,2010,1,1
0.661478030705197,0.663369542419146,0.270261861754329,0.27172400618337,1984,1,1
0.643351043446514,0.644139173327326,0.379557157825134,0.380653766146914,1985,1,1
0.626327438020968,0.630740965353517,0.348852124815276,0.348852124815276,1974,1,1
0.641522582123029,0.64823744870755,0.397300280471545,0.400758252046226,2011,1,1
0.642090035637214,0.643035791494189,0.349583197029796,0.350314269244316,1967,1,1
0.651547594206962,0.653123853968586,0.280131336650355,0.281227944972135,1969,1,1
0.628849453639567,0.631056217305841,0.387964488292119,0.391619849364721,1964,1,1
0.659901770943572,0.659901770943572,0.296580461477065,0.296580461477065,1969,1,1
0.63736125635234,0.63736125635234,0.39052324104294,0.39052324104294,2006,1,1
0.641577751214686,0.642509320733806,0.340956544898455,0.341724170723701,2009,1,1
0.630740965353517,0.630740965353517,0.379922693932394,0.379922693932394,2005,1,1
0.63673075244769,0.638307012209315,0.365301249641985,0.366032321856506,1998,1,1
0.637834134280827,0.640513775875589,0.328747638915964,0.329478711130484,2000,1,1
0.653123853968586,0.653123853968586,0.273186150612411,0.273186150612411,2012,1,1
0.634051110852928,0.634051110852928,0.362376960783904,0.362376960783904,2008,1,1
0.628849453639567,0.630268087425029,0.392350921579241,0.393447529901022,2006,1,1
0.622758785920649,0.624938753170976,0.404070009178004,0.406442338514123,2011,1,1
0.619202743898424,0.619391895069819,0.280167890261081,0.280460319146889,2011,1,1
0.63546974463839,0.636573126471528,0.302063503085968,0.303160111407749,1996,1,1
0.650128960421499,0.652020472135449,0.361645888569383,0.363473569105684,2000,1,1
0.639257496845574,0.649454321243524,0.372454791261068,0.3877268898224,2011,1,1
0.652493350063936,0.652493350063936,0.392350921579241,0.392350921579241,2001,1,1
0.656749251420323,0.658325511181947,0.312298514089254,0.315953875161856,1984,1,1
0.639725645994777,0.649971334445337,0.381384838361435,0.386867879970338,1957,1,1
0.650917090302312,0.651547594206962,0.310470833552953,0.311201905767473,2001,1,1
0.628849453639567,0.636257874519203,0.397102890973624,0.404413613118829,1965,1,1
0.642247661613376,0.642247661613376,0.348486588708015,0.348486588708015,1975,1,1
0.623647796426206,0.623647796426206,0.347755516493495,0.347755516493495,1967,1,1
0.621756284712256,0.621756284712256,0.232611642706527,0.232611642706527,2008,1,1
0.627903697782592,0.630425713401192,0.302794575300488,0.304987791944049,2004,1,1
0.661005152776709,0.666522061942395,0.269165253432548,0.279400264435834,2000,1,1
0.667310191823208,0.667310191823208,0.328747638915964,0.328747638915964,1974,1,1
0.619765468633324,0.623937828222345,0.297666103715627,0.300955928680969,2011,1,1
0.6476069448029,0.6488679526122,0.298408142013366,0.295849389262544,1964,1,1
0.660689900824384,0.660689900824384,0.276475975577753,0.276475975577753,1998,1,1
0.639742984852155,0.63993213602355,0.391433425950018,0.391565018948632,2009,1,1
0.654384861777886,0.654857739706373,0.365301249641985,0.367128930178286,1983,1,1
0.650444212373824,0.650444212373824,0.269165253432548,0.269165253432548,1999,1,1
0.641301905756402,0.641301905756402,0.325092277843362,0.325092277843362,1967,1,1
0.632632477067466,0.633105354995953,0.3908887771502,0.3908887771502,2006,1,1
0.62837657571108,0.629637583520379,0.280131336650355,0.282690089401176,1996,1,1
0.660059396919735,0.661635656681359,0.277572583899533,0.278303656114054,2007,1,1
0.619391895069819,0.619391895069819,0.341175866562811,0.341175866562811,2008,1,1
0.645084929184301,0.645873059065113,0.283055625508437,0.284152233830217,2007,1,1
0.669239533771436,0.66936878707189,0.307908425441059,0.307860905747115,2009,1,1
0.655488243611023,0.655488243611023,0.274648295041452,0.274648295041452,1975,1,1
0.656276373491835,0.656276373491835,0.273917222826931,0.273917222826931,1998,1,1
0.639725645994777,0.639725645994777,0.350314269244316,0.350314269244316,2005,1,1
0.62837657571108,0.628849453639567,0.336789433275688,0.337520505490209,2000,1,1
0.65785263325346,0.65785263325346,0.318878164019938,0.318878164019938,2006,1,1
0.644612051255813,0.646503562969763,0.310470833552953,0.313760658518295,2004,1,1
0.620810528855281,0.622071536664581,0.357624991389521,0.358721599711302,1998,1,1
0.658325511181947,0.658798389110435,0.395275210437323,0.396006282651844,1996,1,1
0.646538240684519,0.648774953286264,0.319254666210416,0.322237440845659,2011,1,1
0.641144279780239,0.641459531732564,0.329844247237744,0.329478711130484,2007,1,1
0.620960273532636,0.621064306676903,0.320585217640843,0.321137177162806,2012,1,1
0.652012590836641,0.652397198218477,0.383395286951366,0.385844378870009,2011,1,1
0.619076643117494,0.620495276902956,0.277938120006794,0.280496872757615,2006,1,1
0.62522405618783,0.62522405618783,0.33934818602651,0.33934818602651,2005,1,1
0.653596731897074,0.656749251420323,0.281227944972135,0.285248842151998,2008,1,1
0.622544414593069,0.622544414593069,0.253447200820359,0.253447200820359,1999,1,1
0.650450517412871,0.655299092439628,0.32376903713508,0.332775846817971,2011,1,1
0.645715433088951,0.649971334445337,0.380653766146914,0.383578055004996,1957,1,1
0.637518882328502,0.637518882328502,0.27208954229063,0.27208954229063,2003,1,1
0.630920658966342,0.631938922772351,0.357968595330345,0.359386875426515,2010,1,1
0.651232342254637,0.651232342254637,0.270261861754329,0.270261861754329,1998,1,1
0.653281479944749,0.653281479944749,0.355066238638699,0.355066238638699,1964,1,1
0.660374648872059,0.660374648872059,0.364204641320205,0.364935713534725,2005,1,1
0.651757236755258,0.658653373212365,0.308888062208516,0.306186750375863,2009,1,1
0.666522061942395,0.666522061942395,0.313760658518295,0.313760658518295,2005,1,1
0.630268087425029,0.630268087425029,0.282690089401176,0.282690089401176,1960,1,1
0.641774783684889,0.643035791494189,0.336789433275688,0.337886041597469,1968,1,1
0.641459531732564,0.643823921375001,0.311201905767473,0.315588339054596,1957,1,1
0.657471178391147,0.663293881950588,0.392497136022146,0.397102890973624,2010,1,1
0.62711556790178,0.630268087425029,0.398930571509925,0.400758252046226,1967,1,1
0.657537381301135,0.658325511181947,0.386136807755818,0.39052324104294,1992,1,1
0.622859666545393,0.623963048378531,0.275744903363232,0.279400264435834,1972,1,1
0.65596112153951,0.65596112153951,0.319243700127198,0.319243700127198,2001,1,1
0.638149386233152,0.639095142090127,0.400758252046226,0.400027179831706,2003,1,1
0.654069609825561,0.655172991658698,0.319243700127198,0.320340308448979,1976,1,1
0.642090035637214,0.642090035637214,0.323995669521581,0.32326459730706,1998,1,1
0.659586518991247,0.659586518991247,0.270992933968849,0.270992933968849,1984,1,1
0.62522405618783,0.625696934116318,0.345196763742673,0.346658908171714,1952,1,1
0.62522405618783,0.62711556790178,0.277207047792273,0.279400264435834,1996,1,1
0.661478030705197,0.661478030705197,0.27208954229063,0.27208954229063,1997,1,1
0.652808602016261,0.653123853968586,0.32326459730706,0.32326459730706,2005,1,1
