x	y	clickSelects	group
0.615440115440115	0.100274097761535	MS	5
0.62987012987013	0.09113750571037	MS	5
0.644300144300144	0.0591594335312928	MS	5
0.658730158730158	0.12768387391503	MS	5
0.673160173160173	0.0545911375057104	MS	5
0.687590187590187	0.104842393787117	MS	5
0.702020202020202	0.113978985838282	MS	5
0.716450216450216	0.164230242119689	MS	5
0.73088023088023	0.200776610324349	MS	5
0.745310245310245	0.104842393787117	MS	5
0.759740259740259	0.241891274554591	MS	5
0.774170274170273	0.164230242119689	MS	5
0.788600288600288	0.31498401096391	MS	5
0.803030303030302	0.187071722247602	MS	5
0.817460317460317	0.273869346733668	MS	5
0.831890331890331	0.292142530835998	MS	5
0.846320346320345	0.520557332115121	MS	5
0.86075036075036	0.191640018273184	MS	5
0.875180375180374	0.191640018273184	MS	5
0.889610389610389	0.543398812243033	MS	5
0.904040404040403	0.251027866605756	MS	5
0.918470418470417	0.232754682503426	MS	5
0.932900432900432	0.525125628140704	MS	5
0.947330447330446	0.260164458656921	MS	5
0.0526695526695538	0.0454545454545455	AL	6
0.0670995670995682	0.0545911375057104	AL	6
0.0815295815295826	0.0728643216080402	AL	6
0.095959595959597	0.09113750571037	AL	6
0.110389610389611	0.0865692096847876	AL	6
0.124819624819626	0.0591594335312928	AL	6
0.13924963924964	0.0637277295568753	AL	6
0.153679653679655	0.228186386477844	AL	6
0.168109668109669	0.1094106898127	AL	6
0.182539682539683	0.0728643216080402	AL	6
0.196969696969698	0.0774326176336227	AL	6
0.211399711399712	0.123115577889447	AL	6
0.225829725829727	0.0728643216080402	AL	6
0.240259740259741	0.136820465966195	AL	6
0.254689754689755	0.159661946094107	AL	6
0.26911976911977	0.0774326176336227	AL	6
0.283549783549784	0.0774326176336227	AL	6
0.297979797979799	0.132252169940612	AL	6
0.312409812409813	0.0728643216080402	AL	6
0.326839826839827	0.0820009136592051	AL	6
0.341269841269842	0.0865692096847876	AL	6
0.355699855699856	0.09113750571037	AL	6
0.37012987012987	0.0774326176336227	AL	6
0.384559884559885	0.187071722247602	AL	6
0.398989898989899	0.177935130196437	AL	6
0.413419913419914	0.12768387391503	AL	6
0.427849927849928	0.1094106898127	AL	6
0.442279942279942	0.100274097761535	AL	6
0.456709956709957	0.0820009136592051	AL	6
0.471139971139971	0.104842393787117	AL	6
0.485569985569986	0.141388761991777	AL	6
0.5	0.0728643216080402	AL	6
0.514430014430014	0.0820009136592051	AL	6
0.528860028860029	0.168798538145272	AL	6
0.543290043290043	0.159661946094107	AL	6
0.557720057720058	0.168798538145272	AL	6
0.572150072150072	0.0957058017359525	AL	6
0.586580086580086	0.0454545454545455	AL	6
0.601010101010101	0.0728643216080402	AL	6
0.615440115440115	0.0865692096847876	AL	6
0.62987012987013	0.0591594335312928	AL	6
0.658730158730158	0.113978985838282	AL	6
0.673160173160173	0.0500228414801279	AL	6
0.687590187590187	0.0957058017359525	AL	6
0.702020202020202	0.155093650068524	AL	6
0.716450216450216	0.191640018273184	AL	6
0.73088023088023	0.177935130196437	AL	6
0.745310245310245	0.269301050708086	AL	6
0.759740259740259	0.14595705801736	AL	6
0.774170274170273	0.241891274554591	AL	6
0.788600288600288	0.292142530835998	AL	6
0.803030303030302	0.214481498401096	AL	6
0.817460317460317	0.232754682503426	AL	6
0.831890331890331	0.310415714938328	AL	6
0.846320346320345	0.410918227501142	AL	6
0.86075036075036	0.360666971219735	AL	6
0.875180375180374	0.237322978529009	AL	6
0.889610389610389	0.470306075833714	AL	6
0.904040404040403	0.40634993147556	AL	6
0.918470418470417	0.219049794426679	AL	6
0.932900432900432	0.735267245317497	AL	6
0.947330447330446	0.296710826861581	AL	6
0.0526695526695538	0.0545911375057104	IA	7
0.0670995670995682	0.0500228414801279	IA	7
0.0815295815295826	0.0682960255824578	IA	7
0.095959595959597	0.150525354042942	IA	7
0.110389610389611	0.113978985838282	IA	7
0.124819624819626	0.0637277295568753	IA	7
0.13924963924964	0.0728643216080402	IA	7
0.153679653679655	0.0774326176336227	IA	7
0.168109668109669	0.0774326176336227	IA	7
0.182539682539683	0.1094106898127	IA	7
0.196969696969698	0.100274097761535	IA	7
0.211399711399712	0.0728643216080402	IA	7
0.225829725829727	0.0774326176336227	IA	7
0.240259740259741	0.0957058017359525	IA	7
0.254689754689755	0.182503426222019	IA	7
0.26911976911977	0.164230242119689	IA	7
0.283549783549784	0.113978985838282	IA	7
0.297979797979799	0.200776610324349	IA	7
0.312409812409813	0.0865692096847876	IA	7
0.326839826839827	0.104842393787117	IA	7
0.341269841269842	0.0865692096847876	IA	7
0.355699855699856	0.168798538145272	IA	7
0.37012987012987	0.104842393787117	IA	7
0.384559884559885	0.0865692096847876	IA	7
0.398989898989899	0.132252169940612	IA	7
0.413419913419914	0.200776610324349	IA	7
0.427849927849928	0.104842393787117	IA	7
0.442279942279942	0.0637277295568753	IA	7
0.456709956709957	0.0774326176336227	IA	7
0.471139971139971	0.159661946094107	IA	7
0.485569985569986	0.155093650068524	IA	7
0.5	0.164230242119689	IA	7
0.514430014430014	0.113978985838282	IA	7
0.528860028860029	0.123115577889447	IA	7
0.543290043290043	0.264732754682503	IA	7
0.557720057720058	0.113978985838282	IA	7
0.572150072150072	0.173366834170854	IA	7
0.586580086580086	0.1094106898127	IA	7
0.601010101010101	0.136820465966195	IA	7
0.615440115440115	0.113978985838282	IA	7
0.62987012987013	0.241891274554591	IA	7
0.644300144300144	0.209913202375514	IA	7
0.658730158730158	0.12768387391503	IA	7
0.673160173160173	0.168798538145272	IA	7
0.687590187590187	0.173366834170854	IA	7
0.702020202020202	0.168798538145272	IA	7
0.716450216450216	0.141388761991777	IA	7
0.73088023088023	0.155093650068524	IA	7
0.745310245310245	0.3698035632709	IA	7
0.759740259740259	0.310415714938328	IA	7
0.774170274170273	0.246459570580174	IA	7
0.788600288600288	0.520557332115121	IA	7
0.803030303030302	0.182503426222019	IA	7
0.817460317460317	0.168798538145272	IA	7
0.831890331890331	0.59365006852444	IA	7
0.846320346320345	0.241891274554591	IA	7
0.86075036075036	0.219049794426679	IA	7
0.875180375180374	0.237322978529009	IA	7
0.889610389610389	0.515989036089539	IA	7
0.904040404040403	0.155093650068524	IA	7
0.918470418470417	0.191640018273184	IA	7
0.932900432900432	0.278437642759251	IA	7
0.947330447330446	0.113978985838282	IA	7
0.0526695526695538	0.0500228414801279	IN	8
0.0670995670995682	0.0500228414801279	IN	8
0.0815295815295826	0.0500228414801279	IN	8
0.095959595959597	0.0682960255824578	IN	8
0.110389610389611	0.168798538145272	IN	8
0.124819624819626	0.0957058017359525	IN	8
0.13924963924964	0.136820465966195	IN	8
0.153679653679655	0.159661946094107	IN	8
0.168109668109669	0.136820465966195	IN	8
0.182539682539683	0.0774326176336227	IN	8
0.196969696969698	0.0774326176336227	IN	8
0.211399711399712	0.159661946094107	IN	8
0.225829725829727	0.09113750571037	IN	8
0.240259740259741	0.14595705801736	IN	8
0.254689754689755	0.0728643216080402	IN	8
0.26911976911977	0.196208314298767	IN	8
0.283549783549784	0.0865692096847876	IN	8
0.297979797979799	0.14595705801736	IN	8
0.312409812409813	0.104842393787117	IN	8
0.326839826839827	0.118547281863865	IN	8
0.341269841269842	0.0774326176336227	IN	8
0.355699855699856	0.0865692096847876	IN	8
0.37012987012987	0.0591594335312928	IN	8
0.384559884559885	0.182503426222019	IN	8
0.398989898989899	0.155093650068524	IN	8
0.413419913419914	0.0865692096847876	IN	8
0.427849927849928	0.164230242119689	IN	8
0.442279942279942	0.0637277295568753	IN	8
0.456709956709957	0.09113750571037	IN	8
0.471139971139971	0.104842393787117	IN	8
0.485569985569986	0.177935130196437	IN	8
0.5	0.0774326176336227	IN	8
0.514430014430014	0.0545911375057104	IN	8
0.528860028860029	0.0637277295568753	IN	8
0.543290043290043	0.0591594335312928	IN	8
0.557720057720058	0.0454545454545455	IN	8
0.572150072150072	0.100274097761535	IN	8
0.586580086580086	0.0454545454545455	IN	8
0.601010101010101	0.0728643216080402	IN	8
0.615440115440115	0.0865692096847876	IN	8
0.62987012987013	0.214481498401096	IN	8
0.644300144300144	0.0728643216080402	IN	8
0.658730158730158	0.205344906349932	IN	8
0.673160173160173	0.0728643216080402	IN	8
0.687590187590187	0.0865692096847876	IN	8
0.702020202020202	0.0682960255824578	IN	8
0.716450216450216	0.177935130196437	IN	8
0.73088023088023	0.1094106898127	IN	8
0.745310245310245	0.196208314298767	IN	8
0.759740259740259	0.0865692096847876	IN	8
0.774170274170273	0.100274097761535	IN	8
0.788600288600288	0.150525354042942	IN	8
0.803030303030302	0.113978985838282	IN	8
0.817460317460317	0.155093650068524	IN	8
0.831890331890331	0.255596162631339	IN	8
0.846320346320345	0.113978985838282	IN	8
0.86075036075036	0.155093650068524	IN	8
0.875180375180374	0.123115577889447	IN	8
0.889610389610389	0.177935130196437	IN	8
0.904040404040403	0.09113750571037	IN	8
0.918470418470417	0.164230242119689	IN	8
0.932900432900432	0.374371859296482	IN	8
0.947330447330446	0.12768387391503	IN	8
0.0526695526695538	0.0774326176336227	LA	9
0.0670995670995682	0.0500228414801279	LA	9
0.0815295815295826	0.0591594335312928	LA	9
0.095959595959597	0.104842393787117	LA	9
0.110389610389611	0.0545911375057104	LA	9
0.124819624819626	0.0454545454545455	LA	9
0.13924963924964	0.0500228414801279	LA	9
0.153679653679655	0.0865692096847876	LA	9
0.168109668109669	0.0637277295568753	LA	9
0.182539682539683	0.0682960255824578	LA	9
0.196969696969698	0.0637277295568753	LA	9
0.211399711399712	0.104842393787117	LA	9
0.225829725829727	0.0500228414801279	LA	9
0.240259740259741	0.0591594335312928	LA	9
0.254689754689755	0.0682960255824578	LA	9
0.26911976911977	0.0820009136592051	LA	9
0.283549783549784	0.0682960255824578	LA	9
0.297979797979799	0.0591594335312928	LA	9
0.312409812409813	0.0500228414801279	LA	9
0.326839826839827	0.0591594335312928	LA	9
0.341269841269842	0.0545911375057104	LA	9
0.355699855699856	0.09113750571037	LA	9
0.37012987012987	0.0637277295568753	LA	9
0.384559884559885	0.104842393787117	LA	9
0.398989898989899	0.209913202375514	LA	9
0.413419913419914	0.173366834170854	LA	9
0.427849927849928	0.09113750571037	LA	9
0.442279942279942	0.173366834170854	LA	9
0.456709956709957	0.123115577889447	LA	9
0.471139971139971	0.0682960255824578	LA	9
0.485569985569986	0.0728643216080402	LA	9
0.5	0.113978985838282	LA	9
0.514430014430014	0.136820465966195	LA	9
0.528860028860029	0.177935130196437	LA	9
0.543290043290043	0.123115577889447	LA	9
0.557720057720058	0.0820009136592051	LA	9
0.572150072150072	0.1094106898127	LA	9
0.586580086580086	0.0682960255824578	LA	9
0.615440115440115	0.100274097761535	LA	9
0.62987012987013	0.100274097761535	LA	9
0.644300144300144	0.0682960255824578	LA	9
0.658730158730158	0.187071722247602	LA	9
0.673160173160173	0.0774326176336227	LA	9
0.702020202020202	0.123115577889447	LA	9
0.716450216450216	0.123115577889447	LA	9
0.73088023088023	0.12768387391503	LA	9
0.745310245310245	0.159661946094107	LA	9
0.759740259740259	0.342393787117405	LA	9
0.774170274170273	0.237322978529009	LA	9
0.788600288600288	0.196208314298767	LA	9
0.803030303030302	0.196208314298767	LA	9
0.817460317460317	0.14595705801736	LA	9
0.831890331890331	0.173366834170854	LA	9
0.846320346320345	0.14595705801736	LA	9
0.86075036075036	0.237322978529009	LA	9
0.875180375180374	0.150525354042942	LA	9
0.889610389610389	0.378940155322065	LA	9
0.904040404040403	0.38807674737323	LA	9
0.918470418470417	0.159661946094107	LA	9
0.932900432900432	0.324120603015075	LA	9
0.947330447330446	0.246459570580174	LA	9
0.0526695526695538	0.0820009136592051	AR	10
0.0670995670995682	0.0500228414801279	AR	10
0.0815295815295826	0.141388761991777	AR	10
0.095959595959597	0.0820009136592051	AR	10
0.110389610389611	0.1094106898127	AR	10
0.124819624819626	0.1094106898127	AR	10
0.13924963924964	0.0774326176336227	AR	10
0.153679653679655	0.12768387391503	AR	10
0.168109668109669	0.0682960255824578	AR	10
0.182539682539683	0.0774326176336227	AR	10
0.196969696969698	0.136820465966195	AR	10
0.211399711399712	0.14595705801736	AR	10
0.225829725829727	0.0545911375057104	AR	10
0.240259740259741	0.0454545454545455	AR	10
0.254689754689755	0.132252169940612	AR	10
0.26911976911977	0.118547281863865	AR	10
0.283549783549784	0.0591594335312928	AR	10
0.297979797979799	0.0728643216080402	AR	10
0.312409812409813	0.100274097761535	AR	10
0.326839826839827	0.0500228414801279	AR	10
0.341269841269842	0.09113750571037	AR	10
0.355699855699856	0.104842393787117	AR	10
0.37012987012987	0.0637277295568753	AR	10
0.384559884559885	0.177935130196437	AR	10
0.398989898989899	0.0728643216080402	AR	10
0.413419913419914	0.0774326176336227	AR	10
0.427849927849928	0.0957058017359525	AR	10
0.442279942279942	0.0820009136592051	AR	10
0.456709956709957	0.196208314298767	AR	10
0.471139971139971	0.155093650068524	AR	10
0.485569985569986	0.1094106898127	AR	10
0.5	0.0774326176336227	AR	10
0.514430014430014	0.269301050708086	AR	10
0.528860028860029	0.0774326176336227	AR	10
0.543290043290043	0.123115577889447	AR	10
0.557720057720058	0.0682960255824578	AR	10
0.572150072150072	0.0454545454545455	AR	10
0.586580086580086	0.0500228414801279	AR	10
0.601010101010101	0.0820009136592051	AR	10
0.615440115440115	0.0682960255824578	AR	10
0.62987012987013	0.0682960255824578	AR	10
0.644300144300144	0.0682960255824578	AR	10
0.658730158730158	0.0500228414801279	AR	10
0.673160173160173	0.0820009136592051	AR	10
0.687590187590187	0.0820009136592051	AR	10
0.702020202020202	0.09113750571037	AR	10
0.716450216450216	0.173366834170854	AR	10
0.73088023088023	0.246459570580174	AR	10
0.745310245310245	0.205344906349932	AR	10
0.759740259740259	0.534262220191869	AR	10
0.774170274170273	0.209913202375514	AR	10
0.788600288600288	0.223618090452261	AR	10
0.803030303030302	0.200776610324349	AR	10
0.817460317460317	0.328688899040658	AR	10
0.831890331890331	0.260164458656921	AR	10
0.846320346320345	0.356098675194153	AR	10
0.86075036075036	0.159661946094107	AR	10
0.875180375180374	0.113978985838282	AR	10
0.889610389610389	0.415486523526725	AR	10
0.904040404040403	0.264732754682503	AR	10
0.918470418470417	0.200776610324349	AR	10
0.932900432900432	0.397213339424395	AR	10
0.947330447330446	0.123115577889447	AR	10
0.0815295815295826	0.0454545454545455	MD	11
0.110389610389611	0.0500228414801279	MD	11
0.182539682539683	0.0454545454545455	MD	11
0.211399711399712	0.0500228414801279	MD	11
0.225829725829727	0.0454545454545455	MD	11
0.240259740259741	0.0454545454545455	MD	11
0.26911976911977	0.0454545454545455	MD	11
0.297979797979799	0.0500228414801279	MD	11
0.355699855699856	0.0545911375057104	MD	11
0.384559884559885	0.0545911375057104	MD	11
0.398989898989899	0.0500228414801279	MD	11
0.413419913419914	0.0637277295568753	MD	11
0.427849927849928	0.0500228414801279	MD	11
0.442279942279942	0.0454545454545455	MD	11
0.456709956709957	0.0545911375057104	MD	11
0.471139971139971	0.0454545454545455	MD	11
0.485569985569986	0.0500228414801279	MD	11
0.528860028860029	0.0500228414801279	MD	11
0.543290043290043	0.0637277295568753	MD	11
0.615440115440115	0.0454545454545455	MD	11
0.62987012987013	0.0682960255824578	MD	11
0.658730158730158	0.0820009136592051	MD	11
0.673160173160173	0.0500228414801279	MD	11
0.687590187590187	0.0682960255824578	MD	11
0.702020202020202	0.0682960255824578	MD	11
0.716450216450216	0.14595705801736	MD	11
0.73088023088023	0.0591594335312928	MD	11
0.745310245310245	0.09113750571037	MD	11
