order,level,x,y,piece,group,PANEL
100,100,0.923802693303992,0.242424242424242,4,1-004,1
100,100,0.933403805496829,0.256185836567308,4,1-004,1
100,100,0.934373517828305,0.257575757575758,4,1-004,1
100,100,0.943974630021142,0.271337351718823,4,1-004,1
100,100,0.944944342352618,0.272727272727273,4,1-004,1
100,100,0.954545454545455,0.286488866870338,4,1-004,1
104,104,0.0867681312203206,0.0454545454545455,5,1-005,1
104,104,0.0867681312203206,0.0606060606060606,5,1-005,1
104,104,0.0771670190274841,0.0743676547491262,5,1-005,1
104,104,0.0761973066960077,0.0757575757575758,5,1-005,1
104,104,0.0761973066960077,0.0909090909090909,5,1-005,1
104,104,0.0761973066960077,0.106060606060606,5,1-005,1
104,104,0.0761973066960077,0.121212121212121,5,1-005,1
104,104,0.0761973066960077,0.136363636363636,5,1-005,1
104,104,0.0771670190274841,0.137753557372086,5,1-005,1
104,104,0.0867681312203206,0.151515151515152,5,1-005,1
104,104,0.0867681312203206,0.166666666666667,5,1-005,1
104,104,0.087737843551797,0.168056587675116,5,1-005,1
104,104,0.0973389557446335,0.181818181818182,5,1-005,1
104,104,0.087737843551797,0.195579775961247,5,1-005,1
104,104,0.0867681312203206,0.196969696969697,5,1-005,1
104,104,0.0771670190274841,0.210731291112763,5,1-005,1
104,104,0.0761973066960077,0.212121212121212,5,1-005,1
104,104,0.0665961945031713,0.225882806264278,5,1-005,1
104,104,0.0656264821716948,0.227272727272727,5,1-005,1
104,104,0.0656264821716948,0.242424242424242,5,1-005,1
104,104,0.0656264821716948,0.257575757575758,5,1-005,1
104,104,0.0656264821716948,0.272727272727273,5,1-005,1
104,104,0.0560253699788584,0.286488866870338,5,1-005,1
104,104,0.0550556576473819,0.287878787878788,5,1-005,1
104,104,0.0454545454545455,0.301640382021853,5,1-005,1
104,104,0.0454545454545455,0.304420224038753,6,1-006,1
104,104,0.0550556576473819,0.318181818181818,6,1-006,1
104,104,0.0560253699788584,0.319571739190268,6,1-006,1
104,104,0.0656264821716948,0.333333333333333,6,1-006,1
104,104,0.0660880301638302,0.348484848484849,6,1-006,1
104,104,0.0630725863284003,0.363636363636364,6,1-006,1
104,104,0.0595489781536293,0.378787878787879,6,1-006,1
104,104,0.0560253699788584,0.386363636363636,6,1-006,1
104,104,0.0507399577167019,0.393939393939394,6,1-006,1
104,104,0.0454545454545455,0.40770098808246,6,1-006,1
104,104,0.0454545454545455,0.940783860402389,7,1-007,1
104,104,0.0550556576473819,0.954545454545455,7,1-007,1
104,104,0.828203724593041,0.0454545454545455,8,1-008,1
104,104,0.832980972515856,0.0606060606060606,8,1-008,1
104,104,0.832980972515856,0.0757575757575758,8,1-008,1
104,104,0.838266384778013,0.0895191699006413,8,1-008,1
104,104,0.839236097109489,0.0909090909090909,8,1-008,1
104,104,0.848837209302326,0.104670685052156,8,1-008,1
104,104,0.849806921633802,0.106060606060606,8,1-008,1
104,104,0.854122621564482,0.121212121212121,8,1-008,1
104,104,0.859408033826639,0.134973715355187,8,1-008,1
104,104,0.860377746158115,0.136363636363636,8,1-008,1
104,104,0.869978858350951,0.150125230506702,8,1-008,1
104,104,0.870948570682428,0.151515151515152,8,1-008,1
104,104,0.880549682875264,0.165276745658217,8,1-008,1
104,104,0.881519395206741,0.166666666666667,8,1-008,1
104,104,0.881519395206741,0.181818181818182,8,1-008,1
104,104,0.881519395206741,0.196969696969697,8,1-008,1
104,104,0.881519395206741,0.212121212121212,8,1-008,1
104,104,0.880549682875264,0.213511133129662,8,1-008,1
104,104,0.875264270613108,0.227272727272727,8,1-008,1
104,104,0.880549682875264,0.241034321415793,8,1-008,1
104,104,0.881519395206741,0.242424242424242,8,1-008,1
104,104,0.881519395206741,0.257575757575758,8,1-008,1
104,104,0.891120507399577,0.271337351718823,8,1-008,1
104,104,0.892090219731054,0.272727272727273,8,1-008,1
104,104,0.891120507399577,0.274117193735722,8,1-008,1
104,104,0.881519395206741,0.287878787878788,8,1-008,1
104,104,0.880549682875264,0.288607156765177,8,1-008,1
104,104,0.869978858350951,0.289268708887237,8,1-008,1
104,104,0.860377746158115,0.303030303030303,8,1-008,1
104,104,0.859408033826639,0.304420224038753,8,1-008,1
104,104,0.854122621564482,0.318181818181818,8,1-008,1
104,104,0.855884425651868,0.333333333333333,8,1-008,1
104,104,0.859408033826639,0.347094927476399,8,1-008,1
104,104,0.85991619816598,0.348484848484849,8,1-008,1
104,104,0.864693446088795,0.363636363636364,8,1-008,1
104,104,0.869978858350951,0.377397957779429,8,1-008,1
104,104,0.880549682875264,0.377397957779429,8,1-008,1
104,104,0.881519395206741,0.378787878787879,8,1-008,1
104,104,0.891120507399577,0.392549472930944,8,1-008,1
104,104,0.892090219731054,0.393939393939394,8,1-008,1
104,104,0.90169133192389,0.401515151515151,8,1-008,1
104,104,0.912262156448203,0.40770098808246,8,1-008,1
104,104,0.91323186877968,0.409090909090909,8,1-008,1
104,104,0.922832980972516,0.414141414141414,8,1-008,1
104,104,0.933403805496829,0.419191919191919,8,1-008,1
104,104,0.938689217758985,0.424242424242424,8,1-008,1
104,104,0.943974630021142,0.43800401838549,8,1-008,1
104,104,0.944234969761926,0.439393939393939,8,1-008,1
104,104,0.946088794926004,0.454545454545455,8,1-008,1
104,104,0.947498238195913,0.46969696969697,8,1-008,1
104,104,0.946088794926004,0.484848484848485,8,1-008,1
104,104,0.944234969761926,0.5,8,1-008,1
104,104,0.943974630021142,0.500493486949469,8,1-008,1
104,104,0.936046511627907,0.515151515151515,8,1-008,1
104,104,0.933403805496829,0.52020202020202,8,1-008,1
104,104,0.923341145311857,0.53030303030303,8,1-008,1
104,104,0.922832980972516,0.530796517252499,8,1-008,1
104,104,0.912262156448203,0.535353535353535,8,1-008,1
104,104,0.905214940098661,0.545454545454545,8,1-008,1
104,104,0.90169133192389,0.548484848484849,8,1-008,1
104,104,0.891120507399577,0.553030303030303,8,1-008,1
104,104,0.885835095137421,0.560606060606061,8,1-008,1
104,104,0.891120507399577,0.574367654749126,8,1-008,1
104,104,0.891628671738918,0.575757575757576,8,1-008,1
104,104,0.891120507399577,0.576130729386033,8,1-008,1
104,104,0.880549682875264,0.580808080808081,8,1-008,1
104,104,0.873502466525722,0.590909090909091,8,1-008,1
104,104,0.869978858350951,0.595959595959596,8,1-008,1
104,104,0.862931642001409,0.606060606060606,8,1-008,1
104,104,0.859408033826639,0.609090909090909,8,1-008,1
104,104,0.850951374207188,0.621212121212121,8,1-008,1
104,104,0.848837209302326,0.624242424242424,8,1-008,1
104,104,0.840380549682875,0.636363636363636,8,1-008,1
104,104,0.838266384778013,0.639393939393939,8,1-008,1
104,104,0.829809725158562,0.651515151515151,8,1-008,1
104,104,0.8276955602537,0.654545454545455,8,1-008,1
104,104,0.81923890063425,0.666666666666667,8,1-008,1
104,104,0.817124735729387,0.66969696969697,8,1-008,1
104,104,0.808668076109937,0.681818181818182,8,1-008,1
104,104,0.806553911205074,0.684848484848485,8,1-008,1
104,104,0.798097251585624,0.696969696969697,8,1-008,1
104,104,0.795983086680761,0.7,8,1-008,1
104,104,0.787526427061311,0.712121212121212,8,1-008,1
104,104,0.785412262156448,0.715151515151515,8,1-008,1
104,104,0.774841437632135,0.717171717171717,8,1-008,1
104,104,0.766384778012685,0.727272727272727,8,1-008,1
104,104,0.764270613107822,0.73030303030303,8,1-008,1
104,104,0.755813953488372,0.742424242424242,8,1-008,1
104,104,0.75369978858351,0.747474747474748,8,1-008,1
104,104,0.746652572233968,0.757575757575758,8,1-008,1
104,104,0.743128964059197,0.765151515151515,8,1-008,1
104,104,0.739605355884426,0.772727272727273,8,1-008,1
104,104,0.733066303874225,0.787878787878788,8,1-008,1
104,104,0.732558139534884,0.788607156765177,8,1-008,1
104,104,0.721987315010571,0.795454545454545,8,1-008,1
104,104,0.712386202817734,0.803030303030303,8,1-008,1
104,104,0.711416490486258,0.803523789979772,8,1-008,1
104,104,0.700845665961945,0.803758671916692,8,1-008,1
104,104,0.690274841437632,0.810606060606061,8,1-008,1
104,104,0.680673729244796,0.818181818181818,8,1-008,1
104,104,0.679704016913319,0.819571739190268,8,1-008,1
104,104,0.669133192389006,0.825757575757576,8,1-008,1
104,104,0.66384778012685,0.833333333333333,8,1-008,1
104,104,0.669133192389006,0.847094927476399,8,1-008,1
104,104,0.679704016913319,0.847094927476399,8,1-008,1
104,104,0.690274841437632,0.84775647959846,8,1-008,1
104,104,0.691244553769109,0.848484848484849,8,1-008,1
104,104,0.691244553769109,0.863636363636364,8,1-008,1
104,104,0.690274841437632,0.865026284644813,8,1-008,1
104,104,0.680673729244796,0.878787878787879,8,1-008,1
104,104,0.679704016913319,0.880177799796328,8,1-008,1
104,104,0.670102904720483,0.893939393939394,8,1-008,1
104,104,0.669133192389006,0.895329314947844,8,1-008,1
104,104,0.658562367864693,0.895329314947844,8,1-008,1
104,104,0.648961255671857,0.909090909090909,8,1-008,1
104,104,0.647991543340381,0.910480830099359,8,1-008,1
104,104,0.638390431147544,0.924242424242424,8,1-008,1
104,104,0.637420718816068,0.925632345250874,8,1-008,1
104,104,0.626849894291755,0.925632345250874,8,1-008,1
104,104,0.617248782098918,0.939393939393939,8,1-008,1
104,104,0.616279069767442,0.940783860402389,8,1-008,1
104,104,0.606677957574605,0.954545454545455,8,1-008,1
108,108,0.139622253841885,0.0454545454545455,9,1-009,1
108,108,0.130021141649049,0.059216139597611,9,1-009,1
108,108,0.129051429317572,0.0606060606060606,9,1-009,1
108,108,0.129051429317572,0.0757575757575758,9,1-009,1
108,108,0.119450317124736,0.0895191699006413,9,1-009,1
108,108,0.118480604793259,0.0909090909090909,9,1-009,1
108,108,0.118480604793259,0.106060606060606,9,1-009,1
108,108,0.118480604793259,0.121212121212121,9,1-009,1
108,108,0.118480604793259,0.136363636363636,9,1-009,1
108,108,0.119450317124736,0.137753557372086,9,1-009,1
108,108,0.129051429317572,0.151515151515152,9,1-009,1
108,108,0.129051429317572,0.166666666666667,9,1-009,1
108,108,0.130021141649049,0.168056587675116,9,1-009,1
108,108,0.139622253841885,0.181818181818182,9,1-009,1
108,108,0.130021141649049,0.195579775961247,9,1-009,1
108,108,0.129512977309708,0.196969696969697,9,1-009,1
108,108,0.129051429317572,0.212121212121212,9,1-009,1
108,108,0.119450317124736,0.225882806264278,9,1-009,1
108,108,0.118942152785395,0.227272727272727,9,1-009,1
108,108,0.118480604793259,0.242424242424242,9,1-009,1
108,108,0.108879492600423,0.256185836567308,9,1-009,1
108,108,0.108371328261082,0.257575757575758,9,1-009,1
108,108,0.103594080338266,0.272727272727273,9,1-009,1
108,108,0.09830866807611,0.28030303030303,9,1-009,1
108,108,0.0930232558139535,0.287878787878788,9,1-009,1
108,108,0.087737843551797,0.301640382021853,9,1-009,1
108,108,0.0867681312203206,0.303030303030303,9,1-009,1
108,108,0.087229679212456,0.318181818181818,9,1-009,1
108,108,0.087229679212456,0.333333333333333,9,1-009,1
108,108,0.0842142353770261,0.348484848484849,9,1-009,1
108,108,0.0806906272022551,0.363636363636364,9,1-009,1
108,108,0.0771670190274841,0.377397957779429,9,1-009,1
108,108,0.0766588546881431,0.378787878787879,9,1-009,1
108,108,0.0701198026779422,0.393939393939394,9,1-009,1
108,108,0.0665961945031713,0.40770098808246,9,1-009,1
108,108,0.0660880301638302,0.409090909090909,9,1-009,1
108,108,0.0613107822410148,0.424242424242424,9,1-009,1
108,108,0.0586680761099366,0.439393939393939,9,1-009,1
108,108,0.0560253699788584,0.446969696969697,9,1-009,1
108,108,0.0507399577167019,0.454545454545455,9,1-009,1
108,108,0.0489781536293164,0.46969696969697,9,1-009,1
108,108,0.0489781536293164,0.484848484848485,9,1-009,1
108,108,0.0454545454545455,0.49861007899155,9,1-009,1
108,108,0.0454545454545455,0.683208102826631,10,1-010,1
108,108,0.0507399577167019,0.696969696969697,10,1-010,1
108,108,0.0550556576473819,0.712121212121212,10,1-010,1
108,108,0.0454545454545455,0.725882806264278,10,1-010,1
108,108,0.0454545454545455,0.789268708887237,11,1-011,1
108,108,0.0550556576473819,0.803030303030303,11,1-011,1
108,108,0.0550556576473819,0.818181818181818,11,1-011,1
108,108,0.0550556576473819,0.833333333333333,11,1-011,1
108,108,0.0560253699788584,0.834723254341783,11,1-011,1
108,108,0.0656264821716948,0.848484848484849,11,1-011,1
108,108,0.0665961945031713,0.849874769493298,11,1-011,1
108,108,0.0761973066960077,0.863636363636364,11,1-011,1
108,108,0.0771670190274841,0.865026284644813,11,1-011,1
108,108,0.087737843551797,0.865026284644813,11,1-011,1
108,108,0.0973389557446335,0.878787878787879,11,1-011,1
108,108,0.0973389557446335,0.893939393939394,11,1-011,1
108,108,0.09830866807611,0.895329314947844,11,1-011,1
108,108,0.107909780268946,0.909090909090909,11,1-011,1
108,108,0.108879492600423,0.910480830099359,11,1-011,1
108,108,0.118480604793259,0.924242424242424,11,1-011,1
108,108,0.119450317124736,0.925632345250874,11,1-011,1
108,108,0.130021141649049,0.925632345250874,11,1-011,1
108,108,0.140591966173362,0.925632345250874,11,1-011,1
108,108,0.151162790697674,0.925632345250874,11,1-011,1
108,108,0.161733615221987,0.925632345250874,11,1-011,1
108,108,0.1723044397463,0.925632345250874,11,1-011,1
108,108,0.182875264270613,0.924970793128813,11,1-011,1
108,108,0.193446088794926,0.924970793128813,11,1-011,1
108,108,0.204016913319239,0.924970793128813,11,1-011,1
108,108,0.214587737843552,0.924970793128813,11,1-011,1
108,108,0.225158562367865,0.924970793128813,11,1-011,1
108,108,0.235729386892178,0.924970793128813,11,1-011,1
108,108,0.245792047077149,0.939393939393939,11,1-011,1
108,108,0.24630021141649,0.940783860402389,11,1-011,1
108,108,0.256871035940803,0.940783860402389,11,1-011,1
108,108,0.267441860465116,0.940122308280328,11,1-011,1
108,108,0.267950024804457,0.939393939393939,11,1-011,1
108,108,0.278012684989429,0.931818181818182,11,1-011,1
108,108,0.288583509513742,0.931818181818182,11,1-011,1
108,108,0.298646169698714,0.939393939393939,11,1-011,1
108,108,0.299154334038055,0.940783860402389,11,1-011,1
108,108,0.308755446230891,0.954545454545455,11,1-011,1
108,108,0.437544765185599,0.0454545454545455,12,1-012,1
108,108,0.447145877378436,0.059216139597611,12,1-012,1
108,108,0.457716701902748,0.059216139597611,12,1-012,1
108,108,0.468287526427061,0.059216139597611,12,1-012,1
108,108,0.477888638619898,0.0454545454545455,12,1-012,1
108,108,0.810077519379845,0.0454545454545455,13,1-013,1
108,108,0.814482029598309,0.0606060606060606,13,1-013,1
108,108,0.817124735729387,0.0743676547491262,13,1-013,1
108,108,0.817469028949947,0.0757575757575758,13,1-013,1
108,108,0.817632900068728,0.0909090909090909,13,1-013,1
108,108,0.820648343904158,0.106060606060606,13,1-013,1
108,108,0.824171952078929,0.121212121212121,13,1-013,1
108,108,0.8276955602537,0.134973715355187,13,1-013,1
108,108,0.828203724593041,0.136363636363636,13,1-013,1
108,108,0.828203724593041,0.151515151515152,13,1-013,1
108,108,0.832980972515856,0.166666666666667,13,1-013,1
108,108,0.838266384778013,0.180428260809732,13,1-013,1
108,108,0.839236097109489,0.181818181818182,13,1-013,1
108,108,0.848837209302326,0.195579775961247,13,1-013,1
108,108,0.849345373641667,0.196969696969697,13,1-013,1
108,108,0.854122621564482,0.212121212121212,13,1-013,1
108,108,0.852360817477096,0.227272727272727,13,1-013,1
108,108,0.848837209302326,0.234848484848485,13,1-013,1
108,108,0.845313601127555,0.242424242424242,13,1-013,1
108,108,0.841789992952784,0.257575757575758,13,1-013,1
108,108,0.838774549117354,0.272727272727273,13,1-013,1
108,108,0.838610677998572,0.287878787878788,13,1-013,1
108,108,0.838610677998572,0.303030303030303,13,1-013,1
108,108,0.838610677998572,0.318181818181818,13,1-013,1
108,108,0.841789992952784,0.333333333333333,13,1-013,1
108,108,0.845313601127555,0.348484848484849,13,1-013,1
108,108,0.848837209302326,0.362246442627914,13,1-013,1
108,108,0.849181502522885,0.363636363636364,13,1-013,1
108,108,0.854122621564482,0.378787878787879,13,1-013,1
108,108,0.859408033826639,0.392549472930944,13,1-013,1
108,108,0.85991619816598,0.393939393939394,13,1-013,1
108,108,0.866455250176181,0.409090909090909,13,1-013,1
108,108,0.869978858350951,0.414141414141414,13,1-013,1
108,108,0.880549682875264,0.414141414141414,13,1-013,1
108,108,0.891120507399577,0.419191919191919,13,1-013,1
108,108,0.90169133192389,0.420454545454545,13,1-013,1
108,108,0.906976744186047,0.424242424242424,13,1-013,1
108,108,0.912262156448203,0.431818181818182,13,1-013,1
108,108,0.917547568710359,0.439393939393939,13,1-013,1
108,108,0.922832980972516,0.446969696969697,13,1-013,1
108,108,0.933403805496829,0.44949494949495,13,1-013,1
108,108,0.936046511627907,0.454545454545455,13,1-013,1
108,108,0.93391196983617,0.46969696969697,13,1-013,1
108,108,0.936046511627907,0.484848484848485,13,1-013,1
108,108,0.933403805496829,0.492424242424242,13,1-013,1
108,108,0.928118393234672,0.5,13,1-013,1
108,108,0.922832980972516,0.507575757575758,13,1-013,1
108,108,0.91323186877968,0.515151515151515,13,1-013,1
108,108,0.912262156448203,0.515645002100984,13,1-013,1
108,108,0.90169133192389,0.52020202020202,13,1-013,1
108,108,0.891120507399577,0.525252525252525,13,1-013,1
108,108,0.881519395206741,0.53030303030303,13,1-013,1
108,108,0.880549682875264,0.531031399189419,13,1-013,1
108,108,0.869978858350951,0.54040404040404,13,1-013,1
108,108,0.866455250176181,0.545454545454545,13,1-013,1
108,108,0.860377746158115,0.560606060606061,13,1-013,1
108,108,0.859408033826639,0.56199598161451,13,1-013,1
108,108,0.849806921633802,0.575757575757576,13,1-013,1
108,108,0.849345373641667,0.590909090909091,13,1-013,1
108,108,0.848837209302326,0.59163745979548,13,1-013,1
108,108,0.838266384778013,0.601010101010101,13,1-013,1
108,108,0.828665272585176,0.606060606060606,13,1-013,1
108,108,0.828665272585176,0.621212121212121,13,1-013,1
108,108,0.8276955602537,0.62194049009851,13,1-013,1
108,108,0.817124735729387,0.628787878787879,13,1-013,1
108,108,0.80752362353655,0.636363636363636,13,1-013,1
108,108,0.806553911205074,0.637753557372086,13,1-013,1
108,108,0.796952799012238,0.651515151515151,13,1-013,1
108,108,0.795983086680761,0.65224352040154,13,1-013,1
108,108,0.785920426495789,0.666666666666667,13,1-013,1
108,108,0.785412262156448,0.668056587675116,13,1-013,1
108,108,0.780126849894292,0.681818181818182,13,1-013,1
108,108,0.774841437632135,0.686868686868687,13,1-013,1
108,108,0.764778777447163,0.696969696969697,13,1-013,1
108,108,0.764270613107822,0.698359617978147,13,1-013,1
108,108,0.760747004933051,0.712121212121212,13,1-013,1
108,108,0.75369978858351,0.71969696969697,13,1-013,1
108,108,0.743637128398538,0.727272727272727,13,1-013,1
108,108,0.743128964059197,0.728662648281177,13,1-013,1
108,108,0.73784355179704,0.742424242424242,13,1-013,1
108,108,0.732558139534884,0.75,13,1-013,1
108,108,0.729034531360113,0.757575757575758,13,1-013,1
108,108,0.722495479349912,0.772727272727273,13,1-013,1
108,108,0.721987315010571,0.773220759676742,13,1-013,1
108,108,0.711416490486258,0.777777777777778,13,1-013,1
108,108,0.700845665961945,0.782828282828283,13,1-013,1
108,108,0.690274841437632,0.78030303030303,13,1-013,1
108,108,0.680673729244796,0.787878787878788,13,1-013,1
108,108,0.679704016913319,0.788607156765177,13,1-013,1
108,108,0.669133192389006,0.788607156765177,13,1-013,1
108,108,0.658562367864693,0.795454545454545,13,1-013,1
108,108,0.648961255671857,0.803030303030303,13,1-013,1
108,108,0.647991543340381,0.803758671916692,13,1-013,1
108,108,0.637420718816068,0.810606060606061,13,1-013,1
108,108,0.627819606623231,0.818181818181818,13,1-013,1
108,108,0.626849894291755,0.819571739190268,13,1-013,1
108,108,0.617248782098918,0.833333333333333,13,1-013,1
108,108,0.616279069767442,0.834723254341783,13,1-013,1
108,108,0.606677957574605,0.848484848484849,13,1-013,1
108,108,0.606677957574605,0.863636363636364,13,1-013,1
108,108,0.605708245243129,0.865026284644813,13,1-013,1
108,108,0.596107133050293,0.878787878787879,13,1-013,1
108,108,0.595137420718816,0.879516247674268,13,1-013,1
108,108,0.584566596194503,0.886363636363636,13,1-013,1
108,108,0.57399577167019,0.886363636363636,13,1-013,1
108,108,0.568710359408034,0.893939393939394,13,1-013,1
108,108,0.563424947145877,0.898989898989899,13,1-013,1
108,108,0.552854122621565,0.894667762825783,13,1-013,1
108,108,0.542283298097252,0.898989898989899,13,1-013,1
108,108,0.531712473572939,0.901515151515151,13,1-013,1
108,108,0.522111361380102,0.909090909090909,13,1-013,1
108,108,0.521141649048626,0.910480830099359,13,1-013,1
108,108,0.511540536855789,0.924242424242424,13,1-013,1
108,108,0.510570824524313,0.925632345250874,13,1-013,1
108,108,0.5,0.925632345250874,13,1-013,1
108,108,0.489429175475687,0.925632345250874,13,1-013,1
108,108,0.478858350951374,0.925632345250874,13,1-013,1
108,108,0.469257238758538,0.939393939393939,13,1-013,1
108,108,0.468287526427061,0.940783860402389,13,1-013,1
108,108,0.458686414234225,0.954545454545455,13,1-013,1
108,108,0.626849894291755,0.862907994749975,14,1-014,1
108,108,0.625880181960278,0.863636363636364,14,1-014,1
108,108,0.626849894291755,0.864129850585832,14,1-014,1
108,108,0.627819606623231,0.863636363636364,14,1-014,1
108,108,0.626849894291755,0.862907994749975,14,1-014,1
112,112,0.186398872445384,0.0454545454545455,15,1-015,1
112,112,0.182875264270613,0.053030303030303,15,1-015,1
112,112,0.177589852008457,0.0606060606060606,15,1-015,1
112,112,0.1723044397463,0.0681818181818182,15,1-015,1
112,112,0.167019027484144,0.0757575757575758,15,1-015,1
112,112,0.161733615221987,0.0833333333333333,15,1-015,1
112,112,0.156448202959831,0.0909090909090909,15,1-015,1
112,112,0.160763902890511,0.106060606060606,15,1-015,1
112,112,0.161733615221987,0.107450527069056,15,1-015,1
112,112,0.167019027484144,0.121212121212121,15,1-015,1
112,112,0.161733615221987,0.128787878787879,15,1-015,1
112,112,0.156448202959831,0.136363636363636,15,1-015,1
112,112,0.161225450882646,0.151515151515152,15,1-015,1
112,112,0.161225450882646,0.166666666666667,15,1-015,1
112,112,0.156448202959831,0.181818181818182,15,1-015,1
112,112,0.151162790697674,0.196241328083308,15,1-015,1
112,112,0.150654626358333,0.196969696969697,15,1-015,1
112,112,0.145877378435518,0.212121212121212,15,1-015,1
112,112,0.140591966173362,0.222222222222222,15,1-015,1
112,112,0.137068357998591,0.227272727272727,15,1-015,1
