colour	x	y	clickSelects	fill
#7CAE00	0.804676731201735	0.0997417507354509	Male.No	#7CAE00
#7CAE00	0.842594216493043	0.127773109484803	Male.No	#7CAE00
#F8766D	0.353867806832899	0.419964515519413	Female.No	#F8766D
#F8766D	0.309700542976233	0.323768890039487	Female.No	#F8766D
#7CAE00	0.845614996738732	0.226276362992146	Male.No	#7CAE00
#7CAE00	0.838486055843532	0.130761715922166	Male.No	#7CAE00
#7CAE00	0.580754013816741	0.407043757425113	Male.No	#7CAE00
#F8766D	0.176390677182512	0.330190983770246	Female.No	#F8766D
#7CAE00	0.781963727606291	0.303557484495369	Male.No	#7CAE00
#7CAE00	0.689619357359003	0.29187462893738	Male.No	#7CAE00
#7CAE00	0.57496968622912	0.167143898592754	Male.No	#7CAE00
#7CAE00	0.72243726185777	0.281331963413818	Male.No	#7CAE00
#7CAE00	0.756653160788119	0.0954820530658418	Male.No	#7CAE00
#7CAE00	0.663502594117414	0.166077719916674	Male.No	#7CAE00
#7CAE00	0.670760062692518	0.432874239219183	Male.No	#7CAE00
#7CAE00	0.78896355654367	0.419166321273554	Male.No	#7CAE00
#7CAE00	0.807220521636984	0.104088201441548	Male.No	#7CAE00
#7CAE00	0.839239690029486	0.403131082061339	Male.No	#7CAE00
#7CAE00	0.884416553530503	0.185709988105703	Male.No	#7CAE00
#7CAE00	0.573934673247012	0.346878141926771	Male.No	#7CAE00
#7CAE00	0.631997431374409	0.267429855313491	Male.No	#7CAE00
#F8766D	0.278893593360077	0.297774120064622	Female.No	#F8766D
#F8766D	0.4143431073224	0.244464238766919	Female.No	#F8766D
#7CAE00	0.60779897402972	0.318408781408586	Male.No	#7CAE00
#7CAE00	0.606230379590257	0.388251195407727	Male.No	#7CAE00
#7CAE00	0.661063806238499	0.343425440178676	Male.No	#7CAE00
#C77CFF	0.607688413086263	0.839321661655876	Male.Yes	#C77CFF
#F8766D	0.241920765997334	0.366136902435259	Female.No	#F8766D
#C77CFF	0.907062349840999	0.562436227263375	Male.Yes	#C77CFF
#7CAE00	0.650741234845058	0.17037908851423	Male.No	#7CAE00
#C77CFF	0.565119870599698	0.863400435329161	Male.Yes	#C77CFF
#C77CFF	0.630437022583051	0.675487702204423	Male.Yes	#C77CFF
#C77CFF	0.796571031551469	0.894365845586766	Male.Yes	#C77CFF
#C77CFF	0.892964197238061	0.730005711655725	Male.Yes	#C77CFF
#7CAE00	0.774320944889703	0.275935366241769	Male.No	#7CAE00
#7CAE00	0.616517265665938	0.295628792606294	Male.No	#7CAE00
#F8766D	0.449589639140124	0.445423863320188	Female.No	#F8766D
#00BFC4	0.26455097569322	0.842407367022877	Female.Yes	#00BFC4
#7CAE00	0.787143324417147	0.150671531530944	Male.No	#7CAE00
#C77CFF	0.901546867818318	0.702926918610253	Male.Yes	#C77CFF
#7CAE00	0.858311981724745	0.223329553973268	Male.No	#7CAE00
#F8766D	0.381048622371798	0.160504920069467	Female.No	#F8766D
#00BFC4	0.344515198926357	0.550548928197135	Female.Yes	#00BFC4
#00BFC4	0.171687066131695	0.631053283302621	Female.Yes	#00BFC4
#F8766D	0.419248724525625	0.232951641844755	Female.No	#F8766D
#7CAE00	0.902781281450933	0.443407310172915	Male.No	#7CAE00
#C77CFF	0.740485727956349	0.832508957775479	Male.Yes	#C77CFF
#7CAE00	0.883048944598572	0.311607900583609	Male.No	#7CAE00
#7CAE00	0.765779388729822	0.0935142635452476	Male.No	#7CAE00
#7CAE00	0.592687727798792	0.224735416302627	Male.No	#7CAE00
#C77CFF	0.586985115977851	0.896759904751724	Male.Yes	#C77CFF
#7CAE00	0.637598932636055	0.43623908998614	Male.No	#7CAE00
#F8766D	0.146537893113087	0.288713341832838	Female.No	#F8766D
#C77CFF	0.553576934490014	0.829421461305835	Male.Yes	#C77CFF
#7CAE00	0.736699844795195	0.405161646194756	Male.No	#7CAE00
#F8766D	0.112102893350477	0.269619748927653	Female.No	#F8766D
#7CAE00	0.5947066151791	0.295051971450448	Male.No	#7CAE00
#7CAE00	0.777824041772295	0.314654773778536	Male.No	#7CAE00
#7CAE00	0.713948450051248	0.28365445331755	Male.No	#7CAE00
#7CAE00	0.679944551211189	0.181005304509943	Male.No	#7CAE00
#C77CFF	0.630118429322134	0.685593292963776	Male.Yes	#C77CFF
#7CAE00	0.748486512933265	0.319988734088838	Male.No	#7CAE00
#00BFC4	0.409153249114752	0.847413038072938	Female.Yes	#00BFC4
#00BFC4	0.323353699916466	0.741158066486771	Female.Yes	#00BFC4
#F8766D	0.326917921362275	0.160226151685823	Female.No	#F8766D
#C77CFF	0.78571288025176	0.607531414113261	Male.Yes	#C77CFF
#C77CFF	0.869737776165659	0.722097621045329	Male.Yes	#C77CFF
#C77CFF	0.790563816966658	0.685834717259488	Male.Yes	#C77CFF
#C77CFF	0.687418582510542	0.812180994840508	Male.Yes	#C77CFF
#7CAE00	0.635946730236438	0.41226161186668	Male.No	#7CAE00
#00BFC4	0.289178455841135	0.680474090813236	Female.Yes	#00BFC4
#00BFC4	0.410178898071701	0.570906700735742	Female.Yes	#00BFC4
#00BFC4	0.292780913412571	0.813851687803187	Female.Yes	#00BFC4
#00BFC4	0.283284282481129	0.584210015240718	Female.Yes	#00BFC4
#F8766D	0.242456530220807	0.436287142251703	Female.No	#F8766D
#C77CFF	0.634246138178489	0.880048543214798	Male.Yes	#C77CFF
#C77CFF	0.794816830872812	0.687398078174076	Male.Yes	#C77CFF
#C77CFF	0.620284587144852	0.690248260613192	Male.Yes	#C77CFF
#7CAE00	0.584230890412899	0.238761357201094	Male.No	#7CAE00
#00BFC4	0.411707981150936	0.837458873336965	Female.Yes	#00BFC4
#7CAE00	0.690203830769116	0.386936418373476	Male.No	#7CAE00
#F8766D	0.3089690790935	0.319392520003021	Female.No	#F8766D
#7CAE00	0.719082098708234	0.242865684950216	Male.No	#7CAE00
#7CAE00	0.621922230771319	0.101745538667522	Male.No	#7CAE00
#F8766D	0.106111558746885	0.412485678934238	Female.No	#F8766D
#F8766D	0.145455508746884	0.277454044923864	Female.No	#F8766D
#7CAE00	0.752831853502853	0.187936125492508	Male.No	#7CAE00
#F8766D	0.220564972185953	0.324440096166324	Female.No	#F8766D
#F8766D	0.147418103180826	0.436055435883728	Female.No	#F8766D
#F8766D	0.215483042834835	0.139409481124444	Female.No	#F8766D
#7CAE00	0.676814044317738	0.122075559148057	Male.No	#7CAE00
#F8766D	0.112012139521539	0.188856100240214	Female.No	#F8766D
#7CAE00	0.897344124418768	0.296014053408395	Male.No	#7CAE00
#7CAE00	0.829622080634263	0.379433163018389	Male.No	#7CAE00
#F8766D	0.430687210522592	0.294786501591178	Female.No	#F8766D
#F8766D	0.19602062265304	0.0925578203221613	Female.No	#F8766D
#7CAE00	0.71543639881367	0.116821792992679	Male.No	#7CAE00
#F8766D	0.233117276463996	0.350342586043883	Female.No	#F8766D
#F8766D	0.266991061243144	0.185051374645396	Female.No	#F8766D
#7CAE00	0.664428370242769	0.441035376353697	Male.No	#7CAE00
#7CAE00	0.648999984714795	0.100817053494128	Male.No	#7CAE00
#F8766D	0.221117540685968	0.0947632293470881	Female.No	#F8766D
#F8766D	0.341455013914542	0.416826590810987	Female.No	#F8766D
#F8766D	0.26168470795859	0.253593042662198	Female.No	#F8766D
#F8766D	0.403101220726967	0.144761383194815	Female.No	#F8766D
#F8766D	0.108850879933346	0.365914487618614	Female.No	#F8766D
#F8766D	0.43838848571547	0.403344729237936	Female.No	#F8766D
#F8766D	0.144898960705508	0.273706562817097	Female.No	#F8766D
#C77CFF	0.755613952705806	0.899185159751637	Male.Yes	#C77CFF
#F8766D	0.101960563016209	0.177131576124917	Female.No	#F8766D
#F8766D	0.326596763916314	0.333735322071747	Female.No	#F8766D
#7CAE00	0.672928946008059	0.182177609764039	Male.No	#7CAE00
#7CAE00	0.859212902713228	0.303980286317793	Male.No	#7CAE00
#F8766D	0.343810212375088	0.36699160256169	Female.No	#F8766D
#F8766D	0.320544407025657	0.230715084482323	Female.No	#F8766D
#F8766D	0.120121135461059	0.225280267779123	Female.No	#F8766D
#F8766D	0.334769565019418	0.112029647115957	Female.No	#F8766D
#F8766D	0.398769710551609	0.185777996243401	Female.No	#F8766D
#7CAE00	0.86260959522968	0.134988172911108	Male.No	#7CAE00
#7CAE00	0.706981628117236	0.194977724586021	Male.No	#7CAE00
#7CAE00	0.77146362665702	0.199967359785329	Male.No	#7CAE00
#7CAE00	0.578676465983418	0.0930233590982177	Male.No	#7CAE00
#7CAE00	0.810212615623393	0.152772297913378	Male.No	#7CAE00
#7CAE00	0.590683432295918	0.269371589391746	Male.No	#7CAE00
#7CAE00	0.810094470750879	0.321492178619585	Male.No	#7CAE00
#F8766D	0.336948026225648	0.264096994884312	Female.No	#F8766D
#7CAE00	0.75391374528408	0.298190105198459	Male.No	#7CAE00
#F8766D	0.323451740582558	0.325470282272859	Female.No	#F8766D
#F8766D	0.448783718726852	0.11922856234014	Female.No	#F8766D
#7CAE00	0.628747117874975	0.322288703850724	Male.No	#7CAE00
#7CAE00	0.670882418582385	0.324403631162237	Male.No	#7CAE00
#7CAE00	0.598152930255641	0.289659005505117	Male.No	#7CAE00
#F8766D	0.0962738632647828	0.100289574062282	Female.No	#F8766D
#7CAE00	0.878508133475076	0.247100391763855	Male.No	#7CAE00
#00BFC4	0.292525638826191	0.568145593797619	Female.Yes	#00BFC4
#7CAE00	0.574786213903942	0.417808725921945	Male.No	#7CAE00
#7CAE00	0.562617518515749	0.105547273023562	Male.No	#7CAE00
#7CAE00	0.842521106908945	0.294846957972781	Male.No	#7CAE00
#00BFC4	0.336144282228567	0.714372321031988	Female.Yes	#00BFC4
#00BFC4	0.405095576562665	0.831739921800115	Female.Yes	#00BFC4
#C77CFF	0.830515449612655	0.802620316432281	Male.Yes	#C77CFF
#C77CFF	0.571147041395306	0.899557075209238	Male.Yes	#C77CFF
#C77CFF	0.763985738158226	0.673571285283701	Male.Yes	#C77CFF
#C77CFF	0.81803529328582	0.789617302404208	Male.Yes	#C77CFF
#C77CFF	0.813599016263404	0.829953269779005	Male.Yes	#C77CFF
#C77CFF	0.854125676761297	0.680200419642708	Male.Yes	#C77CFF
#C77CFF	0.794416004283862	0.649132016453553	Male.Yes	#C77CFF
#C77CFF	0.760447147471661	0.78968376361511	Male.Yes	#C77CFF
#00BFC4	0.415339301170951	0.71017899973826	Female.Yes	#00BFC4
#C77CFF	0.565229958685284	0.887763994661244	Male.Yes	#C77CFF
#C77CFF	0.837454542602328	0.558845401487567	Male.Yes	#C77CFF
#C77CFF	0.560011121783067	0.807111350480806	Male.Yes	#C77CFF
#C77CFF	0.650569731030952	0.743518826721067	Male.Yes	#C77CFF
#C77CFF	0.696808552200144	0.843110537495125	Male.Yes	#C77CFF
#C77CFF	0.834530074657364	0.856026165610687	Male.Yes	#C77CFF
#7CAE00	0.77288282036104	0.384297742254355	Male.No	#7CAE00
#00BFC4	0.330675641836768	0.651641140183942	Female.Yes	#00BFC4
#C77CFF	0.659145576371388	0.861735777082768	Male.Yes	#C77CFF
#00BFC4	0.330984725786204	0.731444162485952	Female.Yes	#00BFC4
#C77CFF	0.598296566781672	0.665677791715346	Male.Yes	#C77CFF
#C77CFF	0.886789307336916	0.571380827914585	Male.Yes	#C77CFF
#00BFC4	0.236968694254756	0.875274210152301	Female.Yes	#00BFC4
#C77CFF	0.762570977210999	0.697056871838868	Male.Yes	#C77CFF
#C77CFF	0.717675654471598	0.801438979635184	Male.Yes	#C77CFF
#C77CFF	0.849983270364729	0.797885816967623	Male.Yes	#C77CFF
#7CAE00	0.815525125627491	0.142620459452949	Male.No	#7CAE00
#C77CFF	0.897342527793212	0.611770571971481	Male.Yes	#C77CFF
#00BFC4	0.232118269259279	0.707762179388241	Female.Yes	#00BFC4
#00BFC4	0.35470357647335	0.68625411298126	Female.Yes	#00BFC4
#C77CFF	0.805989552543245	0.584626374681565	Male.Yes	#C77CFF
#C77CFF	0.734776751392267	0.877703441899609	Male.Yes	#C77CFF
#00BFC4	0.434732710434632	0.594876293262297	Female.Yes	#00BFC4
#00BFC4	0.452582820487971	0.852764538235285	Female.Yes	#00BFC4
#00BFC4	0.305796207775446	0.728254593993452	Female.Yes	#00BFC4
#C77CFF	0.777381302026863	0.556045416657898	Male.Yes	#C77CFF
#00BFC4	0.345963178033178	0.781132281503894	Female.Yes	#00BFC4
#C77CFF	0.813072691417553	0.850828698751601	Male.Yes	#C77CFF
#C77CFF	0.607851668176326	0.669887771745297	Male.Yes	#C77CFF
#C77CFF	0.74560272202573	0.826578387059271	Male.Yes	#C77CFF
#00BFC4	0.285384383052588	0.885082204656845	Female.Yes	#00BFC4
#C77CFF	0.810034427114508	0.821084521710873	Male.Yes	#C77CFF
#C77CFF	0.863338124599646	0.841575773771513	Male.Yes	#C77CFF
#7CAE00	0.775999004529281	0.0958159989254041	Male.No	#7CAE00
#00BFC4	0.15320099322972	0.654311557300389	Female.Yes	#00BFC4
#00BFC4	0.203841806643388	0.703173989684067	Female.Yes	#00BFC4
#00BFC4	0.216804796321826	0.716148819012398	Female.Yes	#00BFC4
#C77CFF	0.691435481082987	0.554197214967148	Male.Yes	#C77CFF
#C77CFF	0.714939841069281	0.668213306502862	Male.Yes	#C77CFF
#C77CFF	0.618869409473105	0.629771463403648	Male.Yes	#C77CFF
#00BFC4	0.449583505872976	0.60123848661103	Female.Yes	#00BFC4
#C77CFF	0.583604451607574	0.63801817629825	Male.Yes	#C77CFF
#00BFC4	0.154552548869767	0.774042079309848	Female.Yes	#00BFC4
#C77CFF	0.817162717438557	0.852592359296977	Male.Yes	#C77CFF
#F8766D	0.130909920754758	0.370812157761644	Female.No	#F8766D
#C77CFF	0.642784743908454	0.831763485107909	Male.Yes	#C77CFF
#00BFC4	0.166761532764543	0.829895275390961	Female.Yes	#00BFC4
#00BFC4	0.19374246192588	0.642966078678993	Female.Yes	#00BFC4
#7CAE00	0.887030937116254	0.258734763515266	Male.No	#7CAE00
#7CAE00	0.578642516312274	0.155928257175467	Male.No	#7CAE00
#00BFC4	0.11084702170708	0.557732678103176	Female.Yes	#00BFC4
#C77CFF	0.80886155476963	0.695158491673117	Male.Yes	#C77CFF
#C77CFF	0.552414271049201	0.828075758012181	Male.Yes	#C77CFF
#7CAE00	0.765846468169581	0.164785306646743	Male.No	#7CAE00
#7CAE00	0.801442777145315	0.32407806280323	Male.No	#7CAE00
#C77CFF	0.618775252760811	0.719893078912388	Male.Yes	#C77CFF
#7CAE00	0.727211508984593	0.375388470901684	Male.No	#7CAE00
#C77CFF	0.755434127439829	0.720755039968274	Male.Yes	#C77CFF
#C77CFF	0.716387225568972	0.755385633812032	Male.Yes	#C77CFF
#F8766D	0.375319314866581	0.304878883063793	Female.No	#F8766D
#7CAE00	0.671123871579766	0.126392271793024	Male.No	#7CAE00
#00BFC4	0.22323687272993	0.61072725624862	Female.Yes	#00BFC4
#C77CFF	0.63927970843559	0.892515619454736	Male.Yes	#C77CFF
#7CAE00	0.836074540645561	0.200460017997433	Male.No	#7CAE00
#F8766D	0.127819732847539	0.208425259979611	Female.No	#F8766D
