alpha,x,y,density,group,level,piece,PANEL
0.136,0.275022956841139,0.0454545454545455,2.02445572074235e-05,1,1,1,1
0.1288,0.284205693296602,0.0454545454545455,1.60977381905782e-05,1,1,1,1
0.1234,0.293388429752066,0.0454545454545455,1.27589901759257e-05,1,1,1,1
0.118,0.30257116620753,0.0454545454545455,1.00738611522297e-05,1,1,1,1
0.1144,0.311753902662994,0.0454545454545455,7.91888775926271e-06,1,1,1,1
0.1108,0.320936639118457,0.0454545454545455,6.19563169930037e-06,1,1,1,1
0.109,0.330119375573921,0.0454545454545455,4.82478828251261e-06,1,1,1,1
0.1072,0.339302112029385,0.0454545454545455,3.74127620359065e-06,1,1,1,1
0.1054,0.348484848484848,0.0454545454545455,2.89070711675823e-06,1,1,1,1
0.1036,0.357667584940312,0.0454545454545455,2.22717584137813e-06,1,1,1,1
0.1036,0.366850321395776,0.0454545454545455,1.71202529854459e-06,1,1,1,1
0.1018,0.37603305785124,0.0454545454545455,1.31315083689746e-06,1,1,1,1
0.1018,0.385215794306703,0.0454545454545455,1.00447242179751e-06,1,1,1,1
0.1018,0.394398530762167,0.0454545454545455,7.65345274757616e-07,1,1,1,1
0.1018,0.403581267217631,0.0454545454545455,5.79829418224993e-07,1,1,1,1
0.1,0.412764003673095,0.0454545454545455,4.35850209394127e-07,1,1,1,1
0.1,0.421946740128558,0.0454545454545455,3.24338124552882e-07,1,1,1,1
0.1,0.431129476584022,0.0454545454545455,2.38442043890388e-07,1,1,1,1
0.1,0.440312213039486,0.0454545454545455,1.7288347369148e-07,1,1,1,1
0.1,0.449494949494949,0.0454545454545455,1.2347946506563e-07,1,1,1,1
0.1,0.458677685950413,0.0454545454545455,8.68254775628663e-08,1,1,1,1
0.1,0.467860422405877,0.0454545454545455,6.01053230188355e-08,1,1,1,1
0.1,0.477043158861341,0.0454545454545455,4.09860451870446e-08,1,1,1,1
0.1,0.486225895316804,0.0454545454545455,2.75586015288562e-08,1,1,1,1
0.1,0.495408631772268,0.0454545454545455,1.82955033920536e-08,1,1,1,1
0.1,0.504591368227732,0.0454545454545455,1.20089519734607e-08,1,1,1,1
0.1,0.513774104683196,0.0454545454545455,7.80363599390072e-09,1,1,1,1
0.1,0.522956841138659,0.0454545454545455,5.02531605538307e-09,1,1,1,1
0.1,0.532139577594123,0.0454545454545455,3.20942795311016e-09,1,1,1,1
0.1,0.541322314049587,0.0454545454545455,2.03411658110177e-09,1,1,1,1
0.1,0.55050505050505,0.0454545454545455,1.2806832965857e-09,1,1,1,1
0.1,0.559687786960514,0.0454545454545455,8.02566901654737e-10,1,1,1,1
0.1,0.568870523415978,0.0454545454545455,5.02437768285005e-10,1,1,1,1
0.1,0.578053259871442,0.0454545454545455,3.16073949009017e-10,1,1,1,1
0.1,0.587235996326905,0.0454545454545455,2.01385410130881e-10,1,1,1,1
0.1,0.596418732782369,0.0454545454545455,1.31069750124847e-10,1,1,1,1
0.1,0.605601469237833,0.0454545454545455,8.77025680434516e-11,1,1,1,1
0.1,0.614784205693297,0.0454545454545455,6.04204952584651e-11,1,1,1,1
0.1,0.62396694214876,0.0454545454545455,4.26513795092421e-11,1,1,1,1
0.1,0.633149678604224,0.0454545454545455,3.05539726152575e-11,1,1,1,1
0.1,0.642332415059688,0.0454545454545455,2.1957057893652e-11,1,1,1,1
0.1,0.651515151515151,0.0454545454545455,1.56589425991309e-11,1,1,1,1
0.1,0.660697887970615,0.0454545454545455,1.09864658808642e-11,1,1,1,1
0.1,0.669880624426079,0.0454545454545455,7.53534339678947e-12,1,1,1,1
0.1,0.679063360881543,0.0454545454545455,5.03043032154751e-12,1,1,1,1
0.1,0.688246097337006,0.0454545454545455,3.25926925067496e-12,1,1,1,1
0.1,0.69742883379247,0.0454545454545455,2.04579153269026e-12,1,1,1,1
0.1,0.706611570247934,0.0454545454545455,1.24269155699686e-12,1,1,1,1
0.1,0.715794306703398,0.0454545454545455,7.30147414126009e-13,1,1,1,1
0.1,0.724977043158861,0.0454545454545455,4.14990130556192e-13,1,1,1,1
0.1,0.734159779614325,0.0454545454545455,2.28368775150023e-13,1,1,1,1
0.1,0.743342516069789,0.0454545454545455,1.21968948759238e-13,1,1,1,1
0.1,0.752525252525252,0.0454545454545455,6.3563696805939e-14,1,1,1,1
0.1,0.761707988980716,0.0454545454545455,3.2687144395238e-14,1,1,1,1
0.1,0.77089072543618,0.0454545454545455,1.69457996489797e-14,1,1,1,1
0.1,0.780073461891644,0.0454545454545455,9.17417230076632e-15,1,1,1,1
0.1,0.789256198347107,0.0454545454545455,5.41464979893812e-15,1,1,1,1
0.1,0.798438934802571,0.0454545454545455,3.58049909273424e-15,1,1,1,1
0.1,0.807621671258035,0.0454545454545455,2.62447905313001e-15,1,1,1,1
0.1,0.816804407713499,0.0454545454545455,2.0500763870883e-15,1,1,1,1
0.1,0.825987144168962,0.0454545454545455,1.63847809973448e-15,1,1,1,1
0.1,0.835169880624426,0.0454545454545455,1.30308530040721e-15,1,1,1,1
0.1,0.84435261707989,0.0454545454545455,1.01544123122483e-15,1,1,1,1
0.1,0.853535353535353,0.0454545454545455,7.69349098333922e-16,1,1,1,1
0.1,0.862718089990817,0.0454545454545455,5.64644823053183e-16,1,1,1,1
0.1,0.871900826446281,0.0454545454545455,4.00740817324234e-16,1,1,1,1
0.1,0.881083562901745,0.0454545454545455,2.74817216226375e-16,1,1,1,1
0.1,0.890266299357208,0.0454545454545455,1.82036545993319e-16,1,1,1,1
0.1,0.899449035812672,0.0454545454545455,1.1644888100544e-16,1,1,1,1
0.1,0.908631772268136,0.0454545454545455,7.19351464224663e-17,1,1,1,1
0.1,0.917814508723599,0.0454545454545455,4.29102403025072e-17,1,1,1,1
0.1,0.926997245179063,0.0454545454545455,2.47165515386008e-17,1,1,1,1
0.1,0.936179981634527,0.0454545454545455,1.3747343378116e-17,1,1,1,1
0.1,0.945362718089991,0.0454545454545455,7.38332896550498e-18,1,1,1,1
0.1,0.954545454545454,0.0454545454545455,3.82901913926545e-18,1,1,1,1
0.6832,0.0454545454545455,0.0546372819100092,0.000320439632395419,1,1,1,1
0.7642,0.0546372819100092,0.0546372819100092,0.000365510324431359,1,1,1,1
0.8362,0.0638200183654729,0.0546372819100092,0.000405286946368848,1,1,1,1
0.8938,0.0730027548209367,0.0546372819100092,0.000437147585746237,1,1,1,1
0.9334,0.0821854912764004,0.0546372819100092,0.000459034348884477,1,1,1,1
0.9532,0.0913682277318641,0.0546372819100092,0.000469706308228555,1,1,1,1
0.9514,0.100550964187328,0.0546372819100092,0.000468871133978464,1,1,1,1
0.9316,0.109733700642792,0.0546372819100092,0.000457173457693757,1,1,1,1
0.892,0.118916437098255,0.0546372819100092,0.000436049061907407,1,1,1,1
0.8398,0.128099173553719,0.0546372819100092,0.000407481641480193,1,1,1,1
0.7786,0.137281910009183,0.0546372819100092,0.000373715753202804,1,1,1,1
0.712,0.146464646464646,0.0546372819100092,0.000336981905819559,1,1,1,1
0.6436,0.15564738292011,0.0546372819100092,0.000299278429119417,1,1,1,1
0.577,0.164830119375574,0.0546372819100092,0.000262234644373026,1,1,1,1
0.5122,0.174012855831038,0.0546372819100092,0.000227057753789544,1,1,1,1
0.4528,0.183195592286501,0.0546372819100092,0.000194548105963781,1,1,1,1
0.4006,0.192378328741965,0.0546372819100092,0.000165157963219725,1,1,1,1
0.352,0.201561065197429,0.0546372819100092,0.000139068207458794,1,1,1,1
0.3106,0.210743801652893,0.0546372819100092,0.000116263354533045,1,1,1,1
0.2764,0.219926538108356,0.0546372819100092,9.65940966767023e-05,1,1,1,1
0.2458,0.22910927456382,0.0546372819100092,7.98247556856018e-05,1,1,1,1
0.2188,0.238292011019284,0.0546372819100092,6.56682114373813e-05,1,1,1,1
0.1972,0.247474747474747,0.0546372819100092,5.38125293117777e-05,1,1,1,1
0.1792,0.256657483930211,0.0546372819100092,4.3942544451485e-05,1,1,1,1
0.1648,0.265840220385675,0.0546372819100092,3.57576361744102e-05,1,1,1,1
0.1522,0.275022956841139,0.0546372819100092,2.89852596595302e-05,1,1,1,1
0.1432,0.284205693296602,0.0546372819100092,2.33892423177877e-05,1,1,1,1
0.1342,0.293388429752066,0.0546372819100092,1.87723825560609e-05,1,1,1,1
0.127,0.30257116620753,0.0546372819100092,1.49739786938696e-05,1,1,1,1
0.1216,0.311753902662994,0.0546372819100092,1.18639129539148e-05,1,1,1,1
0.1162,0.320936639118457,0.0546372819100092,9.33536903634974e-06,1,1,1,1
0.1126,0.330119375573921,0.0546372819100092,7.29806215218003e-06,1,1,1,1
0.1108,0.339302112029385,0.0546372819100092,5.67319035616391e-06,1,1,1,1
0.1072,0.348484848484848,0.0546372819100092,4.39049439587069e-06,1,1,1,1
0.1054,0.357667584940312,0.0546372819100092,3.3871311312807e-06,1,1,1,1
0.1054,0.366850321395776,0.0546372819100092,2.60768545120249e-06,1,1,1,1
0.1036,0.37603305785124,0.0546372819100092,2.00458338546804e-06,1,1,1,1
0.1036,0.385215794306703,0.0546372819100092,1.53833642529418e-06,1,1,1,1
0.1018,0.394398530762167,0.0546372819100092,1.17731610869475e-06,1,1,1,1
0.1018,0.403581267217631,0.0546372819100092,8.97016063884773e-07,1,1,1,1
0.1018,0.412764003673095,0.0546372819100092,6.78937379470555e-07,1,1,1,1
0.1018,0.421946740128558,0.0546372819100092,5.09311607251207e-07,1,1,1,1
0.1,0.431129476584022,0.0546372819100092,3.77868608930918e-07,1,1,1,1
0.1,0.440312213039486,0.0546372819100092,2.76796333322952e-07,1,1,1,1
0.1,0.449494949494949,0.0546372819100092,1.99961160305198e-07,1,1,1,1
0.1,0.458677685950413,0.0546372819100092,1.4238753892487e-07,1,1,1,1
0.1,0.467860422405877,0.0546372819100092,9.99491823102246e-08,1,1,1,1
0.1,0.477043158861341,0.0546372819100092,6.92044940537135e-08,1,1,1,1
0.1,0.486225895316804,0.0546372819100092,4.7311408208808e-08,1,1,1,1
0.1,0.495408631772268,0.0546372819100092,3.19726529781311e-08,1,1,1,1
0.1,0.504591368227732,0.0546372819100092,2.13826068296686e-08,1,1,1,1
0.1,0.513774104683196,0.0546372819100092,1.4164695947235e-08,1,1,1,1
0.1,0.522956841138659,0.0546372819100092,9.30022458743089e-09,1,1,1,1
0.1,0.532139577594123,0.0546372819100092,6.05512668874512e-09,1,1,1,1
0.1,0.541322314049587,0.0546372819100092,3.91179055011042e-09,1,1,1,1
0.1,0.55050505050505,0.0546372819100092,2.51098636510034e-09,1,1,1,1
0.1,0.559687786960514,0.0546372819100092,1.6059774776659e-09,1,1,1,1
0.1,0.568870523415978,0.0546372819100092,1.02840679073985e-09,1,1,1,1
0.1,0.578053259871442,0.0546372819100092,6.64061262573956e-10,1,1,1,1
0.1,0.587235996326905,0.0546372819100092,4.36112628996931e-10,1,1,1,1
0.1,0.596418732782369,0.0546372819100092,2.93607821254937e-10,1,1,1,1
0.1,0.605601469237833,0.0546372819100092,2.03480433756213e-10,1,1,1,1
0.1,0.614784205693297,0.0546372819100092,1.44899727536001e-10,1,1,1,1
0.1,0.62396694214876,0.0546372819100092,1.05215471315447e-10,1,1,1,1
0.1,0.633149678604224,0.0546372819100092,7.70510686869657e-11,1,1,1,1
0.1,0.642332415059688,0.0546372819100092,5.62633693672148e-11,1,1,1,1
0.1,0.651515151515151,0.0546372819100092,4.05686561183345e-11,1,1,1,1
0.1,0.660697887970615,0.0546372819100092,2.86718901704072e-11,1,1,1,1
0.1,0.669880624426079,0.0546372819100092,1.9758648991797e-11,1,1,1,1
0.1,0.679063360881543,0.0546372819100092,1.32305080038937e-11,1,1,1,1
0.1,0.688246097337006,0.0546372819100092,8.58887874428666e-12,1,1,1,1
0.1,0.69742883379247,0.0546372819100092,5.39803517664765e-12,1,1,1,1
0.1,0.706611570247934,0.0546372819100092,3.28206161788978e-12,1,1,1,1
0.1,0.715794306703398,0.0546372819100092,1.93009967678703e-12,1,1,1,1
0.1,0.724977043158861,0.0546372819100092,1.09832709464254e-12,1,1,1,1
0.1,0.734159779614325,0.0546372819100092,6.05723282133821e-13,1,1,1,1
0.1,0.743342516069789,0.0546372819100092,3.24936742933313e-13,1,1,1,1
0.1,0.752525252525252,0.0546372819100092,1.70894964249516e-13,1,1,1,1
0.1,0.761707988980716,0.0546372819100092,8.95224288033703e-14,1,1,1,1
0.1,0.77089072543618,0.0546372819100092,4.80531342506445e-14,1,1,1,1
0.1,0.780073461891644,0.0546372819100092,2.75376207968198e-14,1,1,1,1
0.1,0.789256198347107,0.0546372819100092,1.75133077803821e-14,1,1,1,1
0.1,0.798438934802571,0.0546372819100092,1.24734968701728e-14,1,1,1,1
0.1,0.807621671258035,0.0546372819100092,9.6690821345018e-15,1,1,1,1
0.1,0.816804407713499,0.0546372819100092,7.81370534748551e-15,1,1,1,1
0.1,0.825987144168962,0.0546372819100092,6.35807558018193e-15,1,1,1,1
0.1,0.835169880624426,0.0546372819100092,5.10131883172311e-15,1,1,1,1
0.1,0.84435261707989,0.0546372819100092,3.99181694364401e-15,1,1,1,1
0.1,0.853535353535353,0.0546372819100092,3.03023989538559e-15,1,1,1,1
0.1,0.862718089990817,0.0546372819100092,2.22594386904009e-15,1,1,1,1
0.1,0.871900826446281,0.0546372819100092,1.58044343301549e-15,1,1,1,1
0.1,0.881083562901745,0.0546372819100092,1.08402684642992e-15,1,1,1,1
0.1,0.890266299357208,0.0546372819100092,7.18110991572846e-16,1,1,1,1
0.1,0.899449035812672,0.0546372819100092,4.59393826221928e-16,1,1,1,1
0.1,0.908631772268136,0.0546372819100092,2.83791026656783e-16,1,1,1,1
0.1,0.917814508723599,0.0546372819100092,1.69286367045249e-16,1,1,1,1
0.1,0.926997245179063,0.0546372819100092,9.75103056251755e-17,1,1,1,1
0.1,0.936179981634527,0.0546372819100092,5.42353128964995e-17,1,1,1,1
0.1,0.945362718089991,0.0546372819100092,2.91283523856972e-17,1,1,1,1
0.1,0.954545454545454,0.0546372819100092,1.51060663474486e-17,1,1,1,1
0.6958,0.0454545454545455,0.0638200183654729,0.000327702764515634,1,1,1,1
0.7822,0.0546372819100092,0.0638200183654729,0.000374928838706604,1,1,1,1
0.8578,0.0638200183654729,0.0638200183654729,0.000417151144965979,1,1,1,1
0.9208,0.0730027548209367,0.0638200183654729,0.000451692490200683,1,1,1,1
0.9658,0.0821854912764004,0.0638200183654729,0.00047641760374945,1,1,1,1
0.991,0.0913682277318641,0.0638200183654729,0.000489990101605262,1,1,1,1
0.9946,0.100550964187328,0.0638200183654729,0.00049200960931485,1,1,1,1
0.9784,0.109733700642792,0.0638200183654729,0.000483006549842622,1,1,1,1
0.9442,0.118916437098255,0.0638200183654729,0.000464303312258783,1,1,1,1
0.8956,0.128099173553719,0.0638200183654729,0.000437778339637362,1,1,1,1
0.8362,0.137281910009183,0.0638200183654729,0.000405586565698185,1,1,1,1
0.7714,0.146464646464646,0.0638200183654729,0.000369891756232117,1,1,1,1
0.7048,0.15564738292011,0.0638200183654729,0.000332654621589738,1,1,1,1
0.6364,0.164830119375574,0.0638200183654729,0.000295500104787932,1,1,1,1
0.5716,0.174012855831038,0.0638200183654729,0.000259665080387191,1,1,1,1
0.5104,0.183195592286501,0.0638200183654729,0.000226010327306908,1,1,1,1
0.4546,0.192378328741965,0.0638200183654729,0.000195071935968185,1,1,1,1
0.4042,0.201561065197429,0.0638200183654729,0.000167127658077538,1,1,1,1
0.3592,0.210743801652893,0.0638200183654729,0.0001422605163686,1,1,1,1
0.3196,0.219926538108356,0.0638200183654729,0.000120411199860525,1,1,1,1
0.2836,0.22910927456382,0.0638200183654729,0.000101418597377152,1,1,1,1
0.2548,0.238292011019284,0.0638200183654729,8.5052062107959e-05,1,1,1,1
0.2296,0.247474747474747,0.0638200183654729,7.10394373361172e-05,1,1,1,1
0.208,0.256657483930211,0.0638200183654729,5.90928347543726e-05,1,1,1,1
0.1882,0.265840220385675,0.0638200183654729,4.89315613261848e-05,1,1,1,1
0.1738,0.275022956841139,0.0638200183654729,4.02999988085171e-05,1,1,1,1
0.1594,0.284205693296602,0.0638200183654729,3.29782944346998e-05,1,1,1,1
0.1486,0.293388429752066,0.0638200183654729,2.67851201173576e-05,1,1,1,1
0.1396,0.30257116620753,0.0638200183654729,2.1573638318865e-05,1,1,1,1
0.1306,0.311753902662994,0.0638200183654729,1.72232752371193e-05,1,1,1,1
0.1252,0.320936639118457,0.0638200183654729,1.36304084773002e-05,1,1,1,1
0.1198,0.330119375573921,0.0638200183654729,1.07005898655142e-05,1,1,1,1
0.1144,0.339302112029385,0.0638200183654729,8.34379803303906e-06,1,1,1,1
0.1126,0.348484848484848,0.0638200183654729,6.47295377395864e-06,1,1,1,1
0.109,0.357667584940312,0.0638200183654729,5.00495687527242e-06,1,1,1,1
0.1072,0.366850321395776,0.0638200183654729,3.86302746329392e-06,1,1,1,1
0.1054,0.37603305785124,0.0638200183654729,2.97914759351255e-06,1,1,1,1
0.1036,0.385215794306703,0.0638200183654729,2.29574182967098e-06,1,1,1,1
0.1036,0.394398530762167,0.0638200183654729,1.76620374726995e-06,1,1,1,1
0.1018,0.403581267217631,0.0638200183654729,1.35429696002294e-06,1,1,1,1
0.1018,0.412764003673095,0.0638200183654729,1.03273604380838e-06,1,1,1,1
0.1018,0.421946740128558,0.0638200183654729,7.8136130041475e-07,1,1,1,1
0.1018,0.431129476584022,0.0638200183654729,5.85291917554092e-07,1,1,1,1
0.1,0.440312213039486,0.0638200183654729,4.33330208367283e-07,1,1,1,1
0.1,0.449494949494949,0.0638200183654729,3.16751847895871e-07,1,1,1,1
0.1,0.458677685950413,0.0638200183654729,2.28496115542344e-07,1,1,1,1
0.1,0.467860422405877,0.0638200183654729,1.62689281724518e-07,1,1,1,1
0.1,0.477043158861341,0.0638200183654729,1.14398333668654e-07,1,1,1,1
0.1,0.486225895316804,0.0638200183654729,7.95131615421978e-08,1,1,1,1
0.1,0.495408631772268,0.0638200183654729,5.46787990471409e-08,1,1,1,1
0.1,0.504591368227732,0.0638200183654729,3.72306841499355e-08,1,1,1,1
0.1,0.513774104683196,0.0638200183654729,2.51141481892903e-08,1,1,1,1
0.1,0.522956841138659,0.0638200183654729,1.67886250575192e-08,1,1,1,1
0.1,0.532139577594123,0.0638200183654729,1.11263408373396e-08,1,1,1,1
0.1,0.541322314049587,0.0638200183654729,7.31660843544899e-09,1,1,1,1
0.1,0.55050505050505,0.0638200183654729,4.78368969646422e-09,1,1,1,1
0.1,0.559687786960514,0.0638200183654729,3.12163491138503e-09,1,1,1,1
0.1,0.568870523415978,0.0638200183654729,2.04564751364071e-09,1,1,1,1
0.1,0.578053259871442,0.0638200183654729,1.35723298676456e-09,1,1,1,1
0.1,0.587235996326905,0.0638200183654729,9.19650256579773e-10,1,1,1,1
0.1,0.596418732782369,0.0638200183654729,6.40498851991427e-10,1,1,1,1
0.1,0.605601469237833,0.0638200183654729,4.59068063031537e-10,1,1,1,1
0.1,0.614784205693297,0.0638200183654729,3.36906195138126e-10,1,1,1,1
0.1,0.62396694214876,0.0638200183654729,2.50707335392212e-10,1,1,1,1
0.1,0.633149678604224,0.0638200183654729,1.87002891834531e-10,1,1,1,1
0.1,0.642332415059688,0.0638200183654729,1.38330903810637e-10,1,1,1,1
0.1,0.651515151515151,0.0638200183654729,1.00618036471927e-10,1,1,1,1
0.1,0.660697887970615,0.0638200183654729,7.15195487692984e-11,1,1,1,1
0.1,0.669880624426079,0.0638200183654729,4.94679624826167e-11,1,1,1,1
0.1,0.679063360881543,0.0638200183654729,3.32021272600209e-11,1,1,1,1
0.1,0.688246097337006,0.0638200183654729,2.15868139598831e-11,1,1,1,1
0.1,0.69742883379247,0.0638200183654729,1.35813823734396e-11,1,1,1,1
0.1,0.706611570247934,0.0638200183654729,8.26473877261765e-12,1,1,1,1
0.1,0.715794306703398,0.0638200183654729,4.86507711281276e-12,1,1,1,1
0.1,0.724977043158861,0.0638200183654729,2.77287739398683e-12,1,1,1,1
0.1,0.734159779614325,0.0638200183654729,1.53396446280356e-12,1,1,1,1
0.1,0.743342516069789,0.0638200183654729,8.28166338695861e-13,1,1,1,1
0.1,0.752525252525252,0.0638200183654729,4.41339547866389e-13,1,1,1,1
0.1,0.761707988980716,0.0638200183654729,2.37252112718149e-13,1,1,1,1
0.1,0.77089072543618,0.0638200183654729,1.33308445588178e-13,1,1,1,1
0.1,0.780073461891644,0.0638200183654729,8.17296727204051e-14,1,1,1,1
0.1,0.789256198347107,0.0638200183654729,5.61513779944996e-14,1,1,1,1
0.1,0.798438934802571,0.0638200183654729,4.27354206234231e-14,1,1,1,1
0.1,0.807621671258035,0.0638200183654729,3.46281116632738e-14,1,1,1,1
0.1,0.816804407713499,0.0638200183654729,2.86870411087278e-14,1,1,1,1
0.1,0.825987144168962,0.0638200183654729,2.36379162800147e-14,1,1,1,1
0.1,0.835169880624426,0.0638200183654729,1.90801287818227e-14,1,1,1,1
0.1,0.84435261707989,0.0638200183654729,1.49723917106372e-14,1,1,1,1
0.1,0.853535353535353,0.0638200183654729,1.13805000509582e-14,1,1,1,1
0.1,0.862718089990817,0.0638200183654729,8.36483196844521e-15,1,1,1,1
0.1,0.871900826446281,0.0638200183654729,5.94073732705024e-15,1,1,1,1
0.1,0.881083562901745,0.0638200183654729,4.0752620598598e-15,1,1,1,1
0.1,0.890266299357208,0.0638200183654729,2.69980125480702e-15,1,1,1,1
0.1,0.899449035812672,0.0638200183654729,1.72717626636978e-15,1,1,1,1
0.1,0.908631772268136,0.0638200183654729,1.06697763921174e-15,1,1,1,1
0.1,0.917814508723599,0.0638200183654729,6.36474478078556e-16,1,1,1,1
0.1,0.926997245179063,0.0638200183654729,3.66615309479188e-16,1,1,1,1
0.1,0.936179981634527,0.0638200183654729,2.03911967593203e-16,1,1,1,1
0.1,0.945362718089991,0.0638200183654729,1.09515780981392e-16,1,1,1,1
0.1,0.954545454545454,0.0638200183654729,5.67952832925793e-17,1,1,1,1
0.6832,0.0454545454545455,0.0730027548209366,0.000320518265171894,1,1,1,1
0.7678,0.0546372819100092,0.0730027548209366,0.000367931676743971,1,1,1,1
0.847,0.0638200183654729,0.0730027548209366,0.00041091431627652,1,1,1,1
0.9118,0.0730027548209367,0.0730027548209366,0.000446863913339006,1,1,1,1
0.9604,0.0821854912764004,0.0730027548209366,0.00047367093137893,1,1,1,1
0.991,0.0913682277318641,0.0730027548209366,0.000489966294688108,1,1,1,1
1,0.100550964187328,0.0730027548209366,0.000495256341023607,1,1,1,1
0.991,0.109733700642792,0.0730027548209366,0.000489923323799699,1,1,1,1
0.964,0.118916437098255,0.0730027548209366,0.000475099729591775,1,1,1,1
0.9226,0.128099173553719,0.0730027548209366,0.000452451293662382,1,1,1,1
0.8704,0.137281910009183,0.0730027548209366,0.000423919532692778,1,1,1,1
0.811,0.146464646464646,0.0730027548209366,0.000391476173590471,1,1,1,1
0.748,0.15564738292011,0.0730027548209366,0.000356930083433528,1,1,1,1
0.685,0.164830119375574,0.0730027548209366,0.000321807299152868,1,1,1,1
0.622,0.174012855831038,0.0730027548209366,0.000287303575772198,1,1,1,1
0.5626,0.183195592286501,0.0730027548209366,0.000254292913117984,1,1,1,1
0.5068,0.192378328741965,0.0730027548209366,0.000223368405774009,1,1,1,1
0.4546,0.201561065197429,0.0730027548209366,0.000194893505929108,1,1,1,1
0.4078,0.210743801652893,0.0730027548209366,0.000169049416244872,1,1,1,1
0.3646,0.219926538108356,0.0730027548209366,0.000145873508977612,1,1,1,1
0.3268,0.22910927456382,0.0730027548209366,0.0001252905937371,1,1,1,1
0.2944,0.238292011019284,0.0730027548209366,0.000107141586671424,1,1,1,1
0.2656,0.247474747474747,0.0730027548209366,9.12129285526749e-05,1,1,1,1
0.2404,0.256657483930211,0.0730027548209366,7.72668019613402e-05,1,1,1,1
0.2188,0.265840220385675,0.0730027548209366,6.50690928461767e-05,1,1,1,1
0.199,0.275022956841139,0.0730027548209366,5.44107719983608e-05,1,1,1,1
0.1828,0.284205693296602,0.0730027548209366,4.51193684237769e-05,1,1,1,1
0.1666,0.293388429752066,0.0730027548209366,3.70597680325952e-05,1,1,1,1
0.154,0.30257116620753,0.0730027548209366,3.01264167578776e-05,1,1,1,1
0.1432,0.311753902662994,0.0730027548209366,2.42309546048401e-05,1,1,1,1
0.1342,0.320936639118457,0.0730027548209366,1.92897506494229e-05,1,1,1,1
0.127,0.330119375573921,0.0730027548209366,1.52148416140484e-05,1,1,1,1
0.1216,0.339302112029385,0.0730027548209366,1.1909992659959e-05,1,1,1,1
0.1162,0.348484848484848,0.0730027548209366,9.27174537164114e-06,1,1,1,1
0.1126,0.357667584940312,0.0730027548209366,7.19397972724044e-06,1,1,1,1
0.1108,0.366850321395776,0.0730027548209366,5.57395441535468e-06,1,1,1,1
0.1072,0.37603305785124,0.0730027548209366,4.31794452827756e-06,1,1,1,1
0.1054,0.385215794306703,0.0730027548209366,3.345208045928e-06,1,1,1,1
0.1054,0.394398530762167,0.0730027548209366,2.58977069973022e-06,1,1,1,1
0.1036,0.403581267217631,0.0730027548209366,2.00017235142729e-06,1,1,1,1
0.1036,0.412764003673095,0.0730027548209366,1.53773087454917e-06,1,1,1,1
0.1018,0.421946740128558,0.0730027548209366,1.17402767779202e-06,1,1,1,1
0.1018,0.431129476584022,0.0730027548209366,8.88255950360403e-07,1,1,1,1
0.1018,0.440312213039486,0.0730027548209366,6.64886471541066e-07,1,1,1,1
0.1,0.449494949494949,0.0730027548209366,4.91883545486771e-07,1,1,1,1
0.1,0.458677685950413,0.0730027548209366,3.59510084525832e-07,1,1,1,1
0.1,0.467860422405877,0.0730027548209366,2.59630755699794e-07,1,1,1,1
0.1,0.477043158861341,0.0730027548209366,1.85362393361168e-07,1,1,1,1
