alpha	x	y	density	level	piece
0.6958	0.164830119375574	0.0546372819100092	0.000335796442299604	1	1
0.631	0.174012855831038	0.0546372819100092	0.000299600762920407	1	1
0.568	0.183195592286501	0.0546372819100092	0.000263809954052197	1	1
0.5068	0.192378328741965	0.0546372819100092	0.000229433451205518	1	1
0.4492	0.201561065197429	0.0546372819100092	0.000197194044628176	1	1
0.397	0.210743801652893	0.0546372819100092	0.000167569172868776	1	1
0.3502	0.219926538108356	0.0546372819100092	0.000140836430849884	1	1
0.307	0.22910927456382	0.0546372819100092	0.000117113834734666	1	1
0.271	0.238292011019284	0.0546372819100092	9.63921006995607e-05	1	1
0.2386	0.247474747474747	0.0546372819100092	7.85607521785318e-05	1	1
0.2134	0.256657483930211	0.0546372819100092	6.3431435681725e-05	1	1
0.19	0.265840220385675	0.0546372819100092	5.0760927189733e-05	1	1
0.172	0.275022956841139	0.0546372819100092	4.02742596351522e-05	1	1
0.1558	0.284205693296602	0.0546372819100092	3.16865540042621e-05	1	1
0.1432	0.293388429752066	0.0546372819100092	2.47213402668451e-05	1	1
0.1342	0.30257116620753	0.0546372819100092	1.91235528893221e-05	1	1
0.1252	0.311753902662994	0.0546372819100092	1.46665641504269e-05	1	1
0.1198	0.320936639118457	0.0546372819100092	1.11539371852036e-05	1	1
0.1144	0.330119375573921	0.0546372819100092	8.4175034514003e-06	1	1
0.1108	0.339302112029385	0.0546372819100092	6.31365172123324e-06	1	1
0.109	0.348484848484848	0.0546372819100092	4.71941791224053e-06	1	1
0.1054	0.357667584940312	0.0546372819100092	3.52933863908461e-06	1	1
0.1054	0.366850321395776	0.0546372819100092	2.65336663713762e-06	1	1
0.1036	0.37603305785124	0.0546372819100092	2.01565475900589e-06	1	1
0.1036	0.385215794306703	0.0546372819100092	1.55378194483646e-06	1	1
0.1018	0.394398530762167	0.0546372819100092	1.21799308728524e-06	1	1
0.1018	0.403581267217631	0.0546372819100092	9.70167043500781e-07	1	1
0.1018	0.412764003673095	0.0546372819100092	7.82415363351473e-07	1	1
0.1018	0.421946740128558	0.0546372819100092	6.35375296180622e-07	1	1
0.1018	0.431129476584022	0.0546372819100092	5.16357524502471e-07	1	1
0.1	0.440312213039486	0.0546372819100092	4.1753700552466e-07	1	1
0.1	0.449494949494949	0.0546372819100092	3.34349362298927e-07	1	1
0.1	0.458677685950413	0.0546372819100092	2.64198384078443e-07	1	1
0.1	0.467860422405877	0.0546372819100092	2.05514552505009e-07	1	1
0.1	0.477043158861341	0.0546372819100092	1.57146913423252e-07	1	1
0.1	0.486225895316804	0.0546372819100092	1.1803086181298e-07	1	1
0.1	0.495408631772268	0.0546372819100092	8.70555487809407e-08	1	1
0.1	0.504591368227732	0.0546372819100092	6.30543513721125e-08	1	1
0.1	0.513774104683196	0.0546372819100092	4.48545472486093e-08	1	1
0.1	0.522956841138659	0.0546372819100092	3.13412783416118e-08	1	1
0.1	0.532139577594123	0.0546372819100092	2.15101286433585e-08	1	1
0.1	0.541322314049587	0.0546372819100092	1.4498210097694e-08	1	1
0.1	0.55050505050505	0.0546372819100092	9.59386805544851e-09	1	1
0.1	0.559687786960514	0.0546372819100092	6.23019777294387e-09	1	1
0.1	0.568870523415978	0.0546372819100092	3.96882909763613e-09	1	1
0.1	0.578053259871442	0.0546372819100092	2.47951937380747e-09	1	1
0.1	0.587235996326905	0.0546372819100092	1.51936924835782e-09	1	1
0.1	0.596418732782369	0.0546372819100092	9.13812845478031e-10	1	1
0.1	0.605601469237833	0.0546372819100092	5.40312932073766e-10	1	1
0.1	0.614784205693297	0.0546372819100092	3.14956194446892e-10	1	1
0.1	0.62396694214876	0.0546372819100092	1.81775748044784e-10	1	1
0.1	0.633149678604224	0.0546372819100092	1.04479431158175e-10	1	1
0.1	0.642332415059688	0.0546372819100092	6.02205951430326e-11	1	1
0.1	0.651515151515151	0.0546372819100092	3.50499550214862e-11	1	1
0.1	0.660697887970615	0.0546372819100092	2.07068263038748e-11	1	1
0.1	0.669880624426079	0.0546372819100092	1.24387919957416e-11	1	1
0.1	0.679063360881543	0.0546372819100092	7.57882058057251e-12	1	1
0.1	0.688246097337006	0.0546372819100092	4.65544542687687e-12	1	1
0.1	0.69742883379247	0.0546372819100092	2.86035215864599e-12	1	1
0.1	0.706611570247934	0.0546372819100092	1.74373589022583e-12	1	1
0.1	0.715794306703397	0.0546372819100092	1.04734687340122e-12	1	1
0.1	0.724977043158861	0.0546372819100092	6.16357359244605e-13	1	1
0.1	0.734159779614325	0.0546372819100092	3.53930316349776e-13	1	1
0.1	0.743342516069789	0.0546372819100092	1.97733789014399e-13	1	1
0.1	0.752525252525252	0.0546372819100092	1.07266232399525e-13	1	1
0.1	0.761707988980716	0.0546372819100092	5.64322864769259e-14	1	1
0.1	0.77089072543618	0.0546372819100092	2.87781371356605e-14	1	1
0.1	0.780073461891644	0.0546372819100092	1.42364098821167e-14	1	1
0.1	0.789256198347107	0.0546372819100092	6.85905492257351e-15	1	1
0.1	0.798438934802571	0.0546372819100092	3.26159002686942e-15	1	1
0.1	0.807621671258035	0.0546372819100092	1.59162341432961e-15	1	1
0.1	0.816804407713498	0.0546372819100092	8.74131848788396e-16	1	1
0.1	0.825987144168962	0.0546372819100092	6.14938424827367e-16	1	1
0.1	0.835169880624426	0.0546372819100092	5.71735831249828e-16	1	1
0.1	0.84435261707989	0.0546372819100092	6.28006895926041e-16	1	1
0.1	0.853535353535354	0.0546372819100092	7.26903522650788e-16	1	1
0.1	0.862718089990817	0.0546372819100092	8.38401093951513e-16	1	1
0.1	0.871900826446281	0.0546372819100092	9.44108134256139e-16	1	1
0.1	0.881083562901745	0.0546372819100092	1.03103292765783e-15	1	1
0.1	0.890266299357209	0.0546372819100092	1.08963117691471e-15	1	1
0.1	0.899449035812672	0.0546372819100092	1.11365956919306e-15	1	1
0.1	0.908631772268136	0.0546372819100092	1.10052656823239e-15	1	1
0.1	0.9178145087236	0.0546372819100092	1.05146634092198e-15	1	1
0.1	0.926997245179063	0.0546372819100092	9.71243472625441e-16	1	1
0.1	0.936179981634527	0.0546372819100092	8.67353177482796e-16	1	1
0.1	0.945362718089991	0.0546372819100092	7.48855614520196e-16	1	1
0.1	0.954545454545455	0.0546372819100092	6.25077967397669e-16	1	1
0.5716	0.0454545454545454	0.0638200183654729	0.000265753221020074	1	1
0.6562	0.0546372819100092	0.0638200183654729	0.000313686641244217	1	1
0.739	0.0638200183654729	0.0638200183654729	0.000360627427160805	1	1
0.8164	0.0730027548209366	0.0638200183654729	0.000404034962065581	1	1
0.883	0.0821854912764003	0.0638200183654729	0.000441446887483394	1	1
0.9352	0.0913682277318641	0.0638200183654729	0.000470754199530482	1	1
0.9694	0.100550964187328	0.0638200183654729	0.000490435198723447	1	1
0.9856	0.109733700642792	0.0638200183654729	0.000499706452773489	1	1
0.9838	0.118916437098255	0.0638200183654729	0.000498565963579083	1	1
0.9658	0.128099173553719	0.0638200183654729	0.000487726886812345	1	1
0.9316	0.137281910009183	0.0638200183654729	0.000468463059009992	1	1
0.8848	0.146464646464646	0.0638200183654729	0.000442403923001219	1	1
0.829	0.15564738292011	0.0638200183654729	0.0004113220637167	1	1
0.7678	0.164830119375574	0.0638200183654729	0.000376950844253584	1	1
0.7048	0.174012855831038	0.0638200183654729	0.00034085549504069	1	1
0.64	0.183195592286501	0.0638200183654729	0.00030436369738462	1	1
0.577	0.192378328741965	0.0638200183654729	0.000268546769368049	1	1
0.5158	0.201561065197429	0.0638200183654729	0.000234233935854693	1	1
0.4582	0.210743801652893	0.0638200183654729	0.00020204101877598	1	1
0.406	0.219926538108356	0.0638200183654729	0.000172399667663506	1	1
0.3574	0.22910927456382	0.0638200183654729	0.00014558072895244	1	1
0.316	0.238292011019284	0.0638200183654729	0.00012171211332411	1	1
0.2782	0.247474747474747	0.0638200183654729	0.000100795275194187	1	1
0.2476	0.256657483930211	0.0638200183654729	8.2724617822234e-05	1	1
0.2188	0.265840220385675	0.0638200183654729	6.73117747559981e-05	1	1
0.1972	0.275022956841139	0.0638200183654729	5.43135631381359e-05	1	1
0.1774	0.284205693296602	0.0638200183654729	4.34600989561834e-05	1	1
0.1612	0.293388429752066	0.0638200183654729	3.44789853380307e-05	1	1
0.1486	0.30257116620753	0.0638200183654729	2.71125751559627e-05	1	1
0.1378	0.311753902662994	0.0638200183654729	2.11273346852919e-05	1	1
0.1288	0.320936639118457	0.0638200183654729	1.63163548540742e-05	1	1
0.1216	0.330119375573921	0.0638200183654729	1.24973528559032e-05	1	1
0.1162	0.339302112029385	0.0638200183654729	9.508808315227e-06	1	1
0.1126	0.348484848484848	0.0638200183654729	7.2063426945067e-06	1	1
0.109	0.357667584940312	0.0638200183654729	5.46048427048167e-06	1	1
0.1072	0.366850321395776	0.0638200183654729	4.15599595682531e-06	1	1
0.1054	0.37603305785124	0.0638200183654729	3.1922759424363e-06	1	1
0.1036	0.385215794306703	0.0638200183654729	2.48407401879922e-06	1	1
0.1036	0.394398530762167	0.0638200183654729	1.96184018157272e-06	1	1
0.1036	0.403581267217631	0.0638200183654729	1.57129303908522e-06	1	1
0.1018	0.412764003673095	0.0638200183654729	1.27211337691479e-06	1	1
0.1018	0.421946740128558	0.0638200183654729	1.03592495246323e-06	1	1
0.1018	0.431129476584022	0.0638200183654729	8.43870039323232e-07	1	1
0.1018	0.440312213039486	0.0638200183654729	6.84119949778726e-07	1	1
0.1018	0.449494949494949	0.0638200183654729	5.4960858284045e-07	1	1
0.1	0.458677685950413	0.0638200183654729	4.36178284367158e-07	1	1
0.1	0.467860422405877	0.0638200183654729	3.41217639422443e-07	1	1
0.1	0.477043158861341	0.0638200183654729	2.62776465053546e-07	1	1
0.1	0.486225895316804	0.0638200183654729	1.9907886846636e-07	1	1
0.1	0.495408631772268	0.0638200183654729	1.48324624315712e-07	1	1
0.1	0.504591368227732	0.0638200183654729	1.08667860116483e-07	1	1
0.1	0.513774104683196	0.0638200183654729	7.82807767494493e-08	1	1
0.1	0.522956841138659	0.0638200183654729	5.54381583579545e-08	1	1
0.1	0.532139577594123	0.0638200183654729	3.85865721119121e-08	1	1
0.1	0.541322314049587	0.0638200183654729	2.63845146896099e-08	1	1
0.1	0.55050505050505	0.0638200183654729	1.77140316429199e-08	1	1
0.1	0.559687786960514	0.0638200183654729	1.16710858587673e-08	1	1
0.1	0.568870523415978	0.0638200183654729	7.54333083159244e-09	1	1
0.1	0.578053259871442	0.0638200183654729	4.78243673584361e-09	1	1
0.1	0.587235996326905	0.0638200183654729	2.97570740118052e-09	1	1
0.1	0.596418732782369	0.0638200183654729	1.8195818117984e-09	1	1
0.1	0.605601469237833	0.0638200183654729	1.09616350216885e-09	1	1
0.1	0.614784205693297	0.0638200183654729	6.53126331000639e-10	1	1
0.1	0.62396694214876	0.0638200183654729	3.86980048719231e-10	1	1
0.1	0.633149678604224	0.0638200183654729	2.29521761041364e-10	1	1
0.1	0.642332415059688	0.0638200183654729	1.37211484924534e-10	1	1
0.1	0.651515151515151	0.0638200183654729	8.31381271653297e-11	1	1
0.1	0.660697887970615	0.0638200183654729	5.11843124944574e-11	1	1
0.1	0.669880624426079	0.0638200183654729	3.19685455435121e-11	1	1
0.1	0.679063360881543	0.0638200183654729	2.01499600993577e-11	1	1
0.1	0.688246097337006	0.0638200183654729	1.27215690862697e-11	1	1
0.1	0.69742883379247	0.0638200183654729	7.98107487623496e-12	1	1
0.1	0.706611570247934	0.0638200183654729	4.93987584396414e-12	1	1
0.1	0.715794306703397	0.0638200183654729	2.99902026933047e-12	1	1
0.1	0.724977043158861	0.0638200183654729	1.77807359005562e-12	1	1
0.1	0.734159779614325	0.0638200183654729	1.02627244758812e-12	1	1
0.1	0.743342516069789	0.0638200183654729	5.7540582378826e-13	1	1
0.1	0.752525252525252	0.0638200183654729	3.12939867491386e-13	1	1
0.1	0.761707988980716	0.0638200183654729	1.64956906582814e-13	1	1
0.1	0.77089072543618	0.0638200183654729	8.42729604490667e-14	1	1
0.1	0.780073461891644	0.0638200183654729	4.17936482929541e-14	1	1
0.1	0.789256198347107	0.0638200183654729	2.02452551081065e-14	1	1
0.1	0.798438934802571	0.0638200183654729	9.7685971061459e-15	1	1
0.1	0.807621671258035	0.0638200183654729	4.95696996468796e-15	1	1
0.1	0.816804407713498	0.0638200183654729	2.96056088365255e-15	1	1
0.1	0.825987144168962	0.0638200183654729	2.33252755007307e-15	1	1
0.1	0.835169880624426	0.0638200183654729	2.36034395629676e-15	1	1
0.1	0.84435261707989	0.0638200183654729	2.69676990452937e-15	1	1
0.1	0.853535353535354	0.0638200183654729	3.16621028308667e-15	1	1
0.1	0.862718089990817	0.0638200183654729	3.66893923905917e-15	1	1
0.1	0.871900826446281	0.0638200183654729	4.13763516401633e-15	1	1
0.1	0.881083562901745	0.0638200183654729	4.52068408958931e-15	1	1
0.1	0.890266299357209	0.0638200183654729	4.77830643388154e-15	1	1
0.1	0.899449035812672	0.0638200183654729	4.88389759736243e-15	1	1
0.1	0.908631772268136	0.0638200183654729	4.82637153132828e-15	1	1
0.1	0.9178145087236	0.0638200183654729	4.6112376468338e-15	1	1
0.1	0.926997245179063	0.0638200183654729	4.25942366512018e-15	1	1
0.1	0.936179981634527	0.0638200183654729	3.8038106179652e-15	1	1
0.1	0.945362718089991	0.0638200183654729	3.28413545132282e-15	1	1
0.1	0.954545454545455	0.0638200183654729	2.74130387556689e-15	1	1
0.5572	0.0454545454545454	0.0730027548209367	0.000257747367002275	1	1
0.6418	0.0546372819100092	0.0730027548209367	0.000305453994145889	1	1
0.7264	0.0638200183654729	0.0730027548209367	0.000352702317157898	1	1
0.8038	0.0730027548209366	0.0730027548209367	0.000397074420158969	1	1
0.874	0.0821854912764003	0.0730027548209367	0.000436195579330995	1	1
0.9298	0.0913682277318641	0.0730027548209367	0.000467993414798491	1	1
0.9712	0.100550964187328	0.0730027548209367	0.00049091999184053	1	1
0.9946	0.109733700642792	0.0730027548209367	0.000504097233841591	1	1
1	0.118916437098255	0.0730027548209367	0.000507362353938738	1	1
0.9892	0.128099173553719	0.0730027548209367	0.000501212186375993	1	1
0.964	0.137281910009183	0.0730027548209367	0.000486667026238389	1	1
0.9244	0.146464646464646	0.0730027548209367	0.000465089682301341	1	1
0.8776	0.15564738292011	0.0730027548209367	0.000437999950449228	1	1
0.8218	0.164830119375574	0.0730027548209367	0.000406918225711405	1	1
0.7624	0.174012855831038	0.0730027548209367	0.000373257658633869	1	1
0.6994	0.183195592286501	0.0730027548209367	0.000338267539526368	1	1
0.6382	0.192378328741965	0.0730027548209367	0.000303017023526985	1	1
0.577	0.201561065197429	0.0730027548209367	0.000268401598748188	1	1
0.5176	0.210743801652893	0.0730027548209367	0.000235155587481901	1	1
0.4618	0.219926538108356	0.0730027548209367	0.000203860367791324	1	1
0.4096	0.22910927456382	0.0730027548209367	0.000174946214493071	1	1
0.3646	0.238292011019284	0.0730027548209367	0.000148692062901079	1	1
0.3214	0.247474747474747	0.0730027548209367	0.000125229941357464	1	1
0.2854	0.256657483930211	0.0730027548209367	0.000104559186485635	1	1
0.253	0.265840220385675	0.0730027548209367	8.65714218117863e-05	1	1
0.226	0.275022956841139	0.0730027548209367	7.10829276769218e-05	1	1
0.2026	0.284205693296602	0.0730027548209367	5.7868369467618e-05	1	1
0.1828	0.293388429752066	0.0730027548209367	4.66897167904018e-05	1	1
0.1666	0.30257116620753	0.0730027548209367	3.73162243316695e-05	1	1
0.1522	0.311753902662994	0.0730027548209367	2.95344150297868e-05	1	1
0.1414	0.320936639118457	0.0730027548209367	2.31498118499333e-05	1	1
0.1324	0.330119375573921	0.0730027548209367	1.79837983835829e-05	1	1
0.1252	0.339302112029385	0.0730027548209367	1.38691844834268e-05	1	1
0.118	0.348484848484848	0.0730027548209367	1.06471204498454e-05	1	1
0.1144	0.357667584940312	0.0730027548209367	8.16655593280459e-06	1	1
0.1108	0.366850321395776	0.0730027548209367	6.28608792308656e-06	1	1
0.109	0.37603305785124	0.0730027548209367	4.87717888679188e-06	1	1
0.1072	0.385215794306703	0.0730027548209367	3.82746102481292e-06	1	1
0.1054	0.394398530762167	0.0730027548209367	3.04306021220854e-06	1	1
0.1036	0.403581267217631	0.0730027548209367	2.44934886482958e-06	1	1
0.1036	0.412764003673095	0.0730027548209367	1.99004820625335e-06	1	1
0.1036	0.421946740128558	0.0730027548209367	1.62499418659332e-06	1	1
0.1018	0.431129476584022	0.0730027548209367	1.3270925691308e-06	1	1
0.1018	0.440312213039486	0.0730027548209367	1.07902399978908e-06	1	1
0.1018	0.449494949494949	0.0730027548209367	8.7016715498586e-07	1	1
0.1018	0.458677685950413	0.0730027548209367	6.94048325405128e-07	1	1
0.1018	0.467860422405877	0.0730027548209367	5.46453862226824e-07	1	1
0.1	0.477043158861341	0.0730027548209367	4.24196828655123e-07	1	1
0.1	0.486225895316804	0.0730027548209367	3.24431692326282e-07	1	1
0.1	0.495408631772268	0.0730027548209367	2.44365203716612e-07	1	1
0.1	0.504591368227732	0.0730027548209367	1.81209744326193e-07	1	1
0.1	0.513774104683196	0.0730027548209367	1.32252580340005e-07	1	1
0.1	0.522956841138659	0.0730027548209367	9.49543647742814e-08	1	1
0.1	0.532139577594123	0.0730027548209367	6.70294582733747e-08	1	1
0.1	0.541322314049587	0.0730027548209367	4.64909235837619e-08	1	1
0.1	0.55050505050505	0.0730027548209367	3.16615709082619e-08	1	1
0.1	0.559687786960514	0.0730027548209367	2.11604920126783e-08	1	1
0.1	0.568870523415978	0.0730027548209367	1.38755194276917e-08	1	1
0.1	0.578053259871442	0.0730027548209367	8.92962133629539e-09	1	1
0.1	0.587235996326905	0.0730027548209367	5.64610613597816e-09	1	1
0.1	0.596418732782369	0.0730027548209367	3.51508766115837e-09	1	1
0.1	0.605601469237833	0.0730027548209367	2.16230611754405e-09	1	1
0.1	0.614784205693297	0.0730027548209367	1.32085930079388e-09	1	1
0.1	0.62396694214876	0.0730027548209367	8.06252528346423e-10	1	1
0.1	0.633149678604224	0.0730027548209367	4.95098255200804e-10	1	1
0.1	0.642332415059688	0.0730027548209367	3.07641238258402e-10	1	1
0.1	0.651515151515151	0.0730027548209367	1.94050795668493e-10	1	1
0.1	0.660697887970615	0.0730027548209367	1.24174635238382e-10	1	1
0.1	0.669880624426079	0.0730027548209367	8.02575971950192e-11	1	1
0.1	0.679063360881543	0.0730027548209367	5.20305783164564e-11	1	1
0.1	0.688246097337006	0.0730027548209367	3.35707795387911e-11	1	1
0.1	0.69742883379247	0.0730027548209367	2.14007059600406e-11	1	1
0.1	0.706611570247934	0.0730027548209367	1.33976770470862e-11	1	1
0.1	0.715794306703397	0.0730027548209367	8.19874692417615e-12	1	1
0.1	0.724977043158861	0.0730027548209367	4.88778735303429e-12	1	1
0.1	0.734159779614325	0.0730027548209367	2.83199147744568e-12	1	1
0.1	0.743342516069789	0.0730027548209367	1.59215439942996e-12	1	1
0.1	0.752525252525252	0.0730027548209367	8.67655601562932e-13	1	1
0.1	0.761707988980716	0.0730027548209367	4.58122567370361e-13	1	1
0.1	0.77089072543618	0.0730027548209367	2.34469187971155e-13	1	1
0.1	0.780073461891644	0.0730027548209367	1.1663808284234e-13	1	1
0.1	0.789256198347107	0.0730027548209367	5.69249286970044e-14	1	1
0.1	0.798438934802571	0.0730027548209367	2.80396751778077e-14	1	1
0.1	0.807621671258035	0.0730027548209367	1.4995373777892e-14	1	1
0.1	0.816804407713498	0.0730027548209367	9.88422347883862e-15	1	1
0.1	0.825987144168962	0.0730027548209367	8.68413567661125e-15	1	1
0.1	0.835169880624426	0.0730027548209367	9.40253528922167e-15	1	1
0.1	0.84435261707989	0.0730027548209367	1.10497152180617e-14	1	1
