x	y	group	showSelected
0.051890091357955	0.620416576263832	97	13-1
0.051890091357955	0.72022130614016	98	13-10
0.051890091357955	0.759275330874376	99	13-11
0.051890091357955	0.778802343241483	100	13-12
0.051890091357955	0.767954003037535	101	13-13
0.051890091357955	0.72889997830332	102	13-14
0.051890091357955	0.700694293773053	103	13-15
0.051890091357955	0.72022130614016	104	13-16
0.051890091357955	0.709372965936211	105	13-17
0.051890091357955	0.709372965936211	106	13-18
0.051890091357955	0.650791928834888	107	13-19
0.051890091357955	0.620416576263832	108	13-2
0.051890091357955	0.609568236059883	109	13-20
0.051890091357955	0.505424170101974	110	13-21
0.051890091357955	0.440334128878282	111	13-22
0.051890091357955	0.338359730961163	112	13-23
0.051890091357955	0.232045996962464	113	13-24
0.051890091357955	0.639943588630939	114	13-3
0.051890091357955	0.661640269038837	115	13-4
0.051890091357955	0.689845953569104	116	13-5
0.051890091357955	0.700694293773053	117	13-6
0.051890091357955	0.709372965936211	118	13-7
0.051890091357955	0.689845953569104	119	13-8
0.051890091357955	0.689845953569104	120	13-9
0.051890091357955	0.620416576263832	121	14-1
0.051890091357955	0.72022130614016	122	14-10
0.051890091357955	0.739748318507269	123	14-11
0.051890091357955	0.767954003037535	124	14-12
0.051890091357955	0.759275330874376	125	14-13
0.051890091357955	0.72889997830332	126	14-14
0.051890091357955	0.72889997830332	127	14-15
0.051890091357955	0.72022130614016	128	14-16
0.051890091357955	0.72022130614016	129	14-17
0.051890091357955	0.709372965936211	130	14-18
0.051890091357955	0.661640269038837	131	14-19
0.051890091357955	0.639943588630939	132	14-2
0.051890091357955	0.579192883488826	133	14-20
0.051890091357955	0.494575829898026	134	14-21
0.051890091357955	0.505424170101974	135	14-22
0.051890091357955	0.338359730961163	136	14-23
0.051890091357955	0.232045996962464	137	14-24
0.051890091357955	0.639943588630939	138	14-3
0.051890091357955	0.670318941201995	139	14-4
0.051890091357955	0.700694293773053	140	14-5
0.051890091357955	0.689845953569104	141	14-6
0.051890091357955	0.689845953569104	142	14-7
0.051890091357955	0.689845953569104	143	14-8
0.051890091357955	0.700694293773053	144	14-9
0.051890091357955	0.620416576263832	145	15-1
0.051890091357955	0.620416576263832	146	15-10
0.051890091357955	0.739748318507269	147	15-11
0.051890091357955	0.759275330874376	148	15-12
0.051890091357955	0.739748318507269	149	15-13
0.051890091357955	0.72889997830332	150	15-14
0.051890091357955	0.72889997830332	151	15-15
0.051890091357955	0.72022130614016	152	15-16
0.051890091357955	0.72889997830332	153	15-17
0.051890091357955	0.700694293773053	154	15-18
0.051890091357955	0.650791928834888	155	15-19
0.051890091357955	0.62909524842699	156	15-2
0.051890091357955	0.62909524842699	157	15-20
0.051890091357955	0.546647862876979	158	15-21
0.051890091357955	0.516272510305923	159	15-22
0.051890091357955	0.394771100021696	160	15-23
0.051890091357955	0.279778693859839	161	15-24
0.051890091357955	0.639943588630939	162	15-3
0.051890091357955	0.661640269038837	163	15-4
0.051890091357955	0.639943588630939	164	15-5
0.051890091357955	0.681167281405944	165	15-6
0.051890091357955	0.557496203080928	166	15-7
0.051890091357955	0.494575829898026	167	15-8
0.051890091357955	0.462030809286179	168	15-9
0.051890091357955	0.639943588630939	169	16-1
0.051890091357955	0.620416576263832	170	16-10
0.051890091357955	0.620416576263832	171	16-11
0.051890091357955	0.709372965936211	172	16-12
0.051890091357955	0.759275330874376	173	16-13
0.051890091357955	0.748426990670427	174	16-14
0.051890091357955	0.72022130614016	175	16-15
0.051890091357955	0.72022130614016	176	16-16
0.051890091357955	0.72022130614016	177	16-17
0.051890091357955	0.689845953569104	178	16-18
0.051890091357955	0.670318941201995	179	16-19
0.051890091357955	0.661640269038837	180	16-2
0.051890091357955	0.62909524842699	181	16-20
0.051890091357955	0.568344543284877	182	16-21
0.051890091357955	0.516272510305923	183	16-22
0.051890091357955	0.472879149490128	184	16-23
0.051890091357955	0.373074419613799	185	16-24
0.051890091357955	0.661640269038837	186	16-3
0.051890091357955	0.598719895855934	187	16-4
0.051890091357955	0.394771100021696	188	16-5
0.051890091357955	0.45118246908223	189	16-6
0.051890091357955	0.661640269038837	190	16-7
0.051890091357955	0.739748318507269	191	16-8
0.051890091357955	0.709372965936211	192	16-9
0.051890091357955	0.650791928834888	193	17-1
0.051890091357955	0.689845953569104	194	17-10
0.051890091357955	0.681167281405944	195	17-11
0.051890091357955	0.661640269038837	196	17-12
0.051890091357955	0.759275330874376	197	17-13
0.051890091357955	0.759275330874376	198	17-14
0.051890091357955	0.72022130614016	199	17-15
0.051890091357955	0.72022130614016	200	17-16
0.051890091357955	0.72022130614016	201	17-17
0.051890091357955	0.700694293773053	202	17-18
0.051890091357955	0.670318941201995	203	17-19
0.051890091357955	0.670318941201995	204	17-2
0.051890091357955	0.620416576263832	205	17-20
0.051890091357955	0.568344543284877	206	17-21
0.051890091357955	0.579192883488826	207	17-22
0.051890091357955	0.483727489694077	208	17-23
0.051890091357955	0.429485788674333	209	17-24
0.051890091357955	0.598719895855934	210	17-3
0.051890091357955	0.338359730961163	211	17-4
0.051890091357955	0.670318941201995	212	17-5
0.051890091357955	0.709372965936211	213	17-6
0.051890091357955	0.72889997830332	214	17-7
0.051890091357955	0.739748318507269	215	17-8
0.051890091357955	0.700694293773053	216	17-9
0.051890091357955	0.670318941201995	217	18-1
0.051890091357955	0.709372965936211	218	18-10
0.051890091357955	0.748426990670427	219	18-11
0.051890091357955	0.700694293773053	220	18-12
0.051890091357955	0.72889997830332	221	18-13
0.051890091357955	0.72889997830332	222	18-14
0.051890091357955	0.72889997830332	223	18-15
0.051890091357955	0.72022130614016	224	18-16
0.051890091357955	0.689845953569104	225	18-17
0.051890091357955	0.700694293773053	226	18-18
0.051890091357955	0.661640269038837	227	18-19
0.051890091357955	0.568344543284877	228	18-2
0.051890091357955	0.620416576263832	229	18-20
0.051890091357955	0.568344543284877	230	18-21
0.051890091357955	0.535799522673031	231	18-22
0.051890091357955	0.505424170101974	232	18-23
0.051890091357955	0.45118246908223	233	18-24
0.051890091357955	0.462030809286179	234	18-3
0.051890091357955	0.351377739205901	235	18-4
0.051890091357955	0.700694293773053	236	18-5
0.051890091357955	0.72889997830332	237	18-6
0.051890091357955	0.739748318507269	238	18-7
0.051890091357955	0.739748318507269	239	18-8
0.051890091357955	0.72022130614016	240	18-9
0.051890091357955	0.483727489694077	241	19-1
0.051890091357955	0.72889997830332	242	19-10
0.051890091357955	0.739748318507269	243	19-11
0.051890091357955	0.748426990670427	244	19-12
0.051890091357955	0.689845953569104	245	19-13
0.051890091357955	0.739748318507269	246	19-14
0.051890091357955	0.72022130614016	247	19-15
0.051890091357955	0.709372965936211	248	19-16
0.051890091357955	0.700694293773053	249	19-17
0.051890091357955	0.681167281405944	250	19-18
0.051890091357955	0.650791928834888	251	19-19
0.051890091357955	0.373074419613799	252	19-2
0.051890091357955	0.620416576263832	253	19-20
0.051890091357955	0.568344543284877	254	19-21
0.051890091357955	0.535799522673031	255	19-22
0.051890091357955	0.516272510305923	256	19-23
0.051890091357955	0.45118246908223	257	19-24
0.051890091357955	0.351377739205901	258	19-3
0.051890091357955	0.72889997830332	259	19-4
0.051890091357955	0.72889997830332	260	19-5
0.051890091357955	0.739748318507269	261	19-6
0.051890091357955	0.739748318507269	262	19-7
0.051890091357955	0.748426990670427	263	19-8
0.051890091357955	0.739748318507269	264	19-9
0.051890091357955	0.661640269038837	265	2-1
0.051890091357955	0.689845953569104	266	2-10
0.051890091357955	0.72022130614016	267	2-11
0.051890091357955	0.72889997830332	268	2-12
0.051890091357955	0.748426990670427	269	2-13
0.051890091357955	0.748426990670427	270	2-14
0.051890091357955	0.72889997830332	271	2-15
0.051890091357955	0.700694293773053	272	2-16
0.051890091357955	0.670318941201995	273	2-17
0.051890091357955	0.62909524842699	274	2-18
0.051890091357955	0.62909524842699	275	2-19
0.051890091357955	0.670318941201995	276	2-2
0.051890091357955	0.598719895855934	277	2-20
0.051890091357955	0.45118246908223	278	2-21
0.051890091357955	0.416467780429594	279	2-22
0.051890091357955	0.351377739205901	280	2-23
0.051890091357955	0.0931872423519199	281	2-24
0.051890091357955	0.670318941201995	282	2-3
0.051890091357955	0.681167281405944	283	2-4
0.051890091357955	0.689845953569104	284	2-5
0.051890091357955	0.689845953569104	285	2-6
0.051890091357955	0.700694293773053	286	2-7
0.051890091357955	0.689845953569104	287	2-8
0.051890091357955	0.681167281405944	288	2-9
0.051890091357955	0.494575829898026	289	20-1
0.051890091357955	0.72022130614016	290	20-10
0.051890091357955	0.689845953569104	291	20-11
0.051890091357955	0.748426990670427	292	20-12
0.051890091357955	0.72889997830332	293	20-13
0.051890091357955	0.72889997830332	294	20-14
0.051890091357955	0.72022130614016	295	20-15
0.051890091357955	0.72022130614016	296	20-16
0.051890091357955	0.700694293773053	297	20-17
0.051890091357955	0.681167281405944	298	20-18
0.051890091357955	0.650791928834888	299	20-19
0.051890091357955	0.373074419613799	300	20-2
0.051890091357955	0.620416576263832	301	20-20
0.051890091357955	0.579192883488826	302	20-21
0.051890091357955	0.546647862876979	303	20-22
0.051890091357955	0.516272510305923	304	20-23
0.051890091357955	0.483727489694077	305	20-24
0.051890091357955	0.524951182469082	306	20-3
0.051890091357955	0.798329355608592	307	20-4
0.051890091357955	0.72022130614016	308	20-5
0.051890091357955	0.72889997830332	309	20-6
0.051890091357955	0.759275330874376	310	20-7
0.051890091357955	0.759275330874376	311	20-8
0.051890091357955	0.748426990670427	312	20-9
0.051890091357955	0.767954003037535	313	21-1
0.051890091357955	0.72022130614016	314	21-10
0.051890091357955	0.62909524842699	315	21-11
0.051890091357955	0.650791928834888	316	21-12
0.051890091357955	0.72889997830332	317	21-13
0.051890091357955	0.72022130614016	318	21-14
0.051890091357955	0.72889997830332	319	21-15
0.051890091357955	0.709372965936211	320	21-16
0.051890091357955	0.700694293773053	321	21-17
0.051890091357955	0.670318941201995	322	21-18
0.051890091357955	0.661640269038837	323	21-19
0.051890091357955	0.524951182469082	324	21-2
0.051890091357955	0.620416576263832	325	21-20
0.051890091357955	0.590041223692775	326	21-21
0.051890091357955	0.557496203080928	327	21-22
0.051890091357955	0.505424170101974	328	21-23
0.051890091357955	0.494575829898026	329	21-24
0.051890091357955	0.759275330874376	330	21-3
0.051890091357955	0.72022130614016	331	21-4
0.051890091357955	0.72022130614016	332	21-5
0.051890091357955	0.748426990670427	333	21-6
0.051890091357955	0.759275330874376	334	21-7
0.051890091357955	0.767954003037535	335	21-8
0.051890091357955	0.778802343241483	336	21-9
0.051890091357955	0.843892384465176	337	22-1
0.051890091357955	0.739748318507269	338	22-10
0.051890091357955	0.689845953569104	339	22-11
0.051890091357955	0.689845953569104	340	22-12
0.051890091357955	0.709372965936211	341	22-13
0.051890091357955	0.72022130614016	342	22-14
0.051890091357955	0.72022130614016	343	22-15
0.051890091357955	0.709372965936211	344	22-16
0.051890091357955	0.689845953569104	345	22-17
0.051890091357955	0.670318941201995	346	22-18
0.051890091357955	0.650791928834888	347	22-19
0.051890091357955	0.807008027771751	348	22-2
0.051890091357955	0.620416576263832	349	22-20
0.051890091357955	0.590041223692775	350	22-21
0.051890091357955	0.535799522673031	351	22-22
0.051890091357955	0.516272510305923	352	22-23
0.051890091357955	0.494575829898026	353	22-24
0.051890091357955	0.759275330874376	354	22-3
0.051890091357955	0.709372965936211	355	22-4
0.051890091357955	0.72022130614016	356	22-5
0.051890091357955	0.739748318507269	357	22-6
0.051890091357955	0.759275330874376	358	22-7
0.051890091357955	0.767954003037535	359	22-8
0.051890091357955	0.767954003037535	360	22-9
0.051890091357955	0.787481015404643	361	23-1
0.051890091357955	0.72022130614016	362	23-10
0.051890091357955	0.72022130614016	363	23-11
0.051890091357955	0.689845953569104	364	23-12
0.051890091357955	0.72022130614016	365	23-13
0.051890091357955	0.72022130614016	366	23-14
0.051890091357955	0.709372965936211	367	23-15
0.051890091357955	0.700694293773053	368	23-16
0.051890091357955	0.689845953569104	369	23-17
0.051890091357955	0.670318941201995	370	23-18
0.051890091357955	0.639943588630939	371	23-19
0.051890091357955	0.767954003037535	372	23-2
0.051890091357955	0.620416576263832	373	23-20
0.051890091357955	0.568344543284877	374	23-21
0.051890091357955	0.535799522673031	375	23-22
0.051890091357955	0.516272510305923	376	23-23
0.051890091357955	0.494575829898026	377	23-24
0.051890091357955	0.778802343241483	378	23-3
0.051890091357955	0.72022130614016	379	23-4
0.051890091357955	0.72022130614016	380	23-5
0.051890091357955	0.72022130614016	381	23-6
0.051890091357955	0.739748318507269	382	23-7
0.051890091357955	0.767954003037535	383	23-8
0.051890091357955	0.748426990670427	384	23-9
0.051890091357955	0.739748318507269	385	24-1
0.051890091357955	0.700694293773053	386	24-10
0.051890091357955	0.661640269038837	387	24-11
0.051890091357955	0.72889997830332	388	24-12
0.051890091357955	0.72022130614016	389	24-13
0.051890091357955	0.709372965936211	390	24-14
0.051890091357955	0.700694293773053	391	24-15
0.051890091357955	0.689845953569104	392	24-16
0.051890091357955	0.681167281405944	393	24-17
0.051890091357955	0.661640269038837	394	24-18
0.051890091357955	0.62909524842699	395	24-19
0.051890091357955	0.787481015404643	396	24-2
0.051890091357955	0.609568236059883	397	24-20
0.051890091357955	0.568344543284877	398	24-21
0.051890091357955	0.535799522673031	399	24-22
0.051890091357955	0.516272510305923	400	24-23
0.051890091357955	0.494575829898026	401	24-24
0.051890091357955	0.759275330874376	402	24-3
0.051890091357955	0.72889997830332	403	24-4
0.051890091357955	0.709372965936211	404	24-5
0.051890091357955	0.709372965936211	405	24-6
0.051890091357955	0.739748318507269	406	24-7
0.051890091357955	0.759275330874376	407	24-8
0.051890091357955	0.748426990670427	408	24-9
0.051890091357955	0.650791928834888	409	3-1
0.051890091357955	0.689845953569104	410	3-10
0.051890091357955	0.72022130614016	411	3-11
0.051890091357955	0.739748318507269	412	3-12
0.051890091357955	0.739748318507269	413	3-13
0.051890091357955	0.748426990670427	414	3-14
0.051890091357955	0.72889997830332	415	3-15
0.051890091357955	0.72022130614016	416	3-16
0.051890091357955	0.689845953569104	417	3-17
0.051890091357955	0.650791928834888	418	3-18
0.051890091357955	0.639943588630939	419	3-19
0.051890091357955	0.661640269038837	420	3-2
0.051890091357955	0.394771100021696	421	3-20
0.051890091357955	0.45118246908223	422	3-21
0.051890091357955	0.219027988717726	423	3-22
0.051890091357955	0.145259275330874	424	3-23
0.051890091357955	0.0931872423519199	425	3-24
0.051890091357955	0.661640269038837	426	3-3
0.051890091357955	0.681167281405944	427	3-4
0.051890091357955	0.681167281405944	428	3-5
0.051890091357955	0.681167281405944	429	3-6
0.051890091357955	0.689845953569104	430	3-7
0.051890091357955	0.681167281405944	431	3-8
0.051890091357955	0.689845953569104	432	3-9
0.051890091357955	0.661640269038837	433	4-1
0.051890091357955	0.689845953569104	434	4-10
0.051890091357955	0.72889997830332	435	4-11
0.051890091357955	0.72889997830332	436	4-12
0.051890091357955	0.739748318507269	437	4-13
0.051890091357955	0.759275330874376	438	4-14
0.051890091357955	0.739748318507269	439	4-15
0.051890091357955	0.748426990670427	440	4-16
0.051890091357955	0.689845953569104	441	4-17
0.051890091357955	0.681167281405944	442	4-18
0.051890091357955	0.36222607940985	443	4-19
0.051890091357955	0.661640269038837	444	4-2
0.051890091357955	0.394771100021696	445	4-20
0.051890091357955	0.232045996962464	446	4-21
0.051890091357955	0.195161640269038	447	4-22
0.051890091357955	0.145259275330874	448	4-23
0.051890091357955	0.106205250596658	449	4-24
0.051890091357955	0.650791928834888	450	4-3
0.051890091357955	0.670318941201995	451	4-4
0.051890091357955	0.670318941201995	452	4-5
0.051890091357955	0.670318941201995	453	4-6
0.051890091357955	0.689845953569104	454	4-7
0.051890091357955	0.689845953569104	455	4-8
0.051890091357955	0.681167281405944	456	4-9
0.051890091357955	0.639943588630939	457	5-1
0.051890091357955	0.709372965936211	458	5-10
0.051890091357955	0.739748318507269	459	5-11
0.051890091357955	0.739748318507269	460	5-12
0.051890091357955	0.739748318507269	461	5-13
0.051890091357955	0.748426990670427	462	5-14
0.051890091357955	0.748426990670427	463	5-15
0.051890091357955	0.759275330874376	464	5-16
0.051890091357955	0.739748318507269	465	5-17
0.051890091357955	0.383922759817747	466	5-18
0.051890091357955	0.36222607940985	467	5-19
0.051890091357955	0.650791928834888	468	5-2
0.051890091357955	0.292796702104578	469	5-20
0.051890091357955	0.245064005207203	470	5-21
0.051890091357955	0.279778693859839	471	5-22
0.051890091357955	0.119223258841397	472	5-23
0.051890091357955	0.119223258841397	473	5-24
0.051890091357955	0.661640269038837	474	5-3
0.051890091357955	0.670318941201995	475	5-4
0.051890091357955	0.670318941201995	476	5-5
0.051890091357955	0.681167281405944	477	5-6
0.051890091357955	0.689845953569104	478	5-7
0.051890091357955	0.700694293773053	479	5-8
0.051890091357955	0.681167281405944	480	5-9
0.051890091357955	0.62909524842699	481	6-1
0.051890091357955	0.700694293773053	482	6-10
0.051890091357955	0.72889997830332	483	6-11
0.051890091357955	0.72889997830332	484	6-12
0.051890091357955	0.739748318507269	485	6-13
0.051890091357955	0.739748318507269	486	6-14
0.051890091357955	0.759275330874376	487	6-15
0.051890091357955	0.759275330874376	488	6-16
0.051890091357955	0.590041223692775	489	6-17
0.051890091357955	0.36222607940985	490	6-18
0.051890091357955	0.338359730961163	491	6-19
0.051890091357955	0.639943588630939	492	6-2
0.051890091357955	0.327511390757214	493	6-20
0.051890091357955	0.373074419613799	494	6-21
0.051890091357955	0.338359730961163	495	6-22
0.051890091357955	0.303645042308526	496	6-23
0.051890091357955	0.208179648513777	497	6-24
0.051890091357955	0.650791928834888	498	6-3
0.051890091357955	0.661640269038837	499	6-4
0.051890091357955	0.670318941201995	500	6-5
0.051890091357955	0.681167281405944	501	6-6
0.051890091357955	0.681167281405944	502	6-7
0.051890091357955	0.689845953569104	503	6-8
0.051890091357955	0.689845953569104	504	6-9
0.051890091357955	0.639943588630939	505	7-1
0.051890091357955	0.700694293773053	506	7-10
0.051890091357955	0.739748318507269	507	7-11
0.051890091357955	0.739748318507269	508	7-12
0.051890091357955	0.739748318507269	509	7-13
0.051890091357955	0.748426990670427	510	7-14
0.051890091357955	0.748426990670427	511	7-15
0.051890091357955	0.739748318507269	512	7-16
0.051890091357955	0.505424170101974	513	7-17
0.051890091357955	0.557496203080928	514	7-18
0.051890091357955	0.416467780429594	515	7-19
0.051890091357955	0.62909524842699	516	7-2
0.051890091357955	0.505424170101974	517	7-20
0.051890091357955	0.462030809286179	518	7-21
0.051890091357955	0.383922759817747	519	7-22
0.051890091357955	0.338359730961163	520	7-23
0.051890091357955	0.26893035365589	521	7-24
0.051890091357955	0.639943588630939	522	7-3
0.051890091357955	0.650791928834888	523	7-4
0.051890091357955	0.670318941201995	524	7-5
0.051890091357955	0.681167281405944	525	7-6
0.051890091357955	0.689845953569104	526	7-7
0.051890091357955	0.700694293773053	527	7-8
0.051890091357955	0.681167281405944	528	7-9
0.051890091357955	0.62909524842699	529	8-1
0.051890091357955	0.709372965936211	530	8-10
0.051890091357955	0.739748318507269	531	8-11
0.051890091357955	0.748426990670427	532	8-12
0.051890091357955	0.72889997830332	533	8-13
0.051890091357955	0.739748318507269	534	8-14
0.051890091357955	0.739748318507269	535	8-15
0.051890091357955	0.700694293773053	536	8-16
0.051890091357955	0.524951182469082	537	8-17
0.051890091357955	0.650791928834888	538	8-18
0.051890091357955	0.609568236059883	539	8-19
0.051890091357955	0.639943588630939	540	8-2
0.051890091357955	0.568344543284877	541	8-20
0.051890091357955	0.483727489694077	542	8-21
0.051890091357955	0.383922759817747	543	8-22
0.051890091357955	0.338359730961163	544	8-23
0.051890091357955	0.26893035365589	545	8-24
0.051890091357955	0.639943588630939	546	8-3
0.051890091357955	0.661640269038837	547	8-4
0.051890091357955	0.661640269038837	548	8-5
0.051890091357955	0.670318941201995	549	8-6
0.051890091357955	0.681167281405944	550	8-7
0.051890091357955	0.689845953569104	551	8-8
0.051890091357955	0.681167281405944	552	8-9
0.051890091357955	0.62909524842699	553	9-1
0.051890091357955	0.72889997830332	554	9-10
0.051890091357955	0.739748318507269	555	9-11
0.051890091357955	0.748426990670427	556	9-12
0.051890091357955	0.72889997830332	557	9-13
0.051890091357955	0.739748318507269	558	9-14
0.051890091357955	0.748426990670427	559	9-15
0.051890091357955	0.546647862876979	560	9-16
0.051890091357955	0.650791928834888	561	9-17
0.051890091357955	0.670318941201995	562	9-18
0.051890091357955	0.620416576263832	563	9-19
0.051890091357955	0.62909524842699	564	9-2
0.051890091357955	0.579192883488826	565	9-20
0.051890091357955	0.483727489694077	566	9-21
0.051890091357955	0.383922759817747	567	9-22
0.051890091357955	0.338359730961163	568	9-23
0.051890091357955	0.26893035365589	569	9-24
0.051890091357955	0.639943588630939	570	9-3
0.051890091357955	0.639943588630939	571	9-4
0.051890091357955	0.661640269038837	572	9-5
0.051890091357955	0.670318941201995	573	9-6
0.051890091357955	0.681167281405944	574	9-7
0.051890091357955	0.700694293773053	575	9-8
0.051890091357955	0.681167281405944	576	9-9
0.0647611831648085	0.689845953569104	1	1-1
0.0647611831648085	0.739748318507269	2	1-10
0.0647611831648085	0.748426990670427	3	1-11
0.0647611831648085	0.739748318507269	4	1-12
0.0647611831648085	0.748426990670427	5	1-13
0.0647611831648085	0.739748318507269	6	1-14
0.0647611831648085	0.72889997830332	7	1-15
0.0647611831648085	0.700694293773053	8	1-16
0.0647611831648085	0.681167281405944	9	1-17
0.0647611831648085	0.620416576263832	10	1-18
0.0647611831648085	0.609568236059883	11	1-19
0.0647611831648085	0.689845953569104	12	1-2
0.0647611831648085	0.590041223692775	13	1-20
0.0647611831648085	0.568344543284877	14	1-21
0.0647611831648085	0.524951182469082	15	1-22
0.0647611831648085	0.462030809286179	16	1-23
0.0647611831648085	0.279778693859839	17	1-24
0.0647611831648085	0.689845953569104	18	1-3
0.0647611831648085	0.700694293773053	19	1-4
0.0647611831648085	0.700694293773053	20	1-5
0.0647611831648085	0.700694293773053	21	1-6
0.0647611831648085	0.72889997830332	22	1-7
0.0647611831648085	0.72022130614016	23	1-8
0.0647611831648085	0.709372965936211	24	1-9
0.0647611831648085	0.620416576263832	25	10-1
0.0647611831648085	0.72889997830332	26	10-10
0.0647611831648085	0.748426990670427	27	10-11
0.0647611831648085	0.748426990670427	28	10-12
0.0647611831648085	0.72022130614016	29	10-13
0.0647611831648085	0.739748318507269	30	10-14
0.0647611831648085	0.748426990670427	31	10-15
0.0647611831648085	0.609568236059883	32	10-16
0.0647611831648085	0.661640269038837	33	10-17
0.0647611831648085	0.661640269038837	34	10-18
0.0647611831648085	0.620416576263832	35	10-19
0.0647611831648085	0.620416576263832	36	10-2
0.0647611831648085	0.598719895855934	37	10-20
0.0647611831648085	0.524951182469082	38	10-21
0.0647611831648085	0.440334128878282	39	10-22
0.0647611831648085	0.373074419613799	40	10-23
0.0647611831648085	0.292796702104578	41	10-24
0.0647611831648085	0.639943588630939	42	10-3
0.0647611831648085	0.639943588630939	43	10-4
0.0647611831648085	0.670318941201995	44	10-5
0.0647611831648085	0.689845953569104	45	10-6
0.0647611831648085	0.72889997830332	46	10-7
0.0647611831648085	0.72022130614016	47	10-8
0.0647611831648085	0.72022130614016	48	10-9
0.0647611831648085	0.620416576263832	49	11-1
0.0647611831648085	0.72022130614016	50	11-10
0.0647611831648085	0.767954003037535	51	11-11
0.0647611831648085	0.759275330874376	52	11-12
0.0647611831648085	0.72022130614016	53	11-13
0.0647611831648085	0.72022130614016	54	11-14
0.0647611831648085	0.661640269038837	55	11-15
0.0647611831648085	0.609568236059883	56	11-16
