colour	fill	x	y
#7CAE00	#7CAE00	0.380952380952381	0.414775037821457
#C77CFF	#C77CFF	0.857142857142857	0.718595766242975
#7CAE00	#7CAE00	0.380952380952381	0.307475703732888
#00BFC4	#00BFC4	0.619047619047619	0.470405389416876
#00BFC4	#00BFC4	0.619047619047619	0.647416048059352
#00BFC4	#00BFC4	0.619047619047619	0.417217967393432
#F8766D	#F8766D	0.142857142857143	0.213586301207308
#7CAE00	#7CAE00	0.380952380952381	0.376670240948954
#C77CFF	#C77CFF	0.857142857142857	0.891155017265742
#7CAE00	#7CAE00	0.380952380952381	0.329593364990114
#F8766D	#F8766D	0.142857142857143	0.129155742846211
#00BFC4	#00BFC4	0.619047619047619	0.574725926520013
#00BFC4	#00BFC4	0.619047619047619	0.573584631896429
#00BFC4	#00BFC4	0.619047619047619	0.435598662422519
#F8766D	#F8766D	0.142857142857143	0.149161551036112
#7CAE00	#7CAE00	0.380952380952381	0.320497539746417
#7CAE00	#7CAE00	0.380952380952381	0.417099313486135
#7CAE00	#7CAE00	0.380952380952381	0.380778698930445
#F8766D	#F8766D	0.142857142857143	0.171566870671883
#7CAE00	#7CAE00	0.380952380952381	0.295915196379569
#C77CFF	#C77CFF	0.857142857142857	0.735297486822449
#7CAE00	#7CAE00	0.380952380952381	0.180935175615984
#00BFC4	#00BFC4	0.619047619047619	0.648984492905752
#7CAE00	#7CAE00	0.380952380952381	0.217411719103803
#7CAE00	#7CAE00	0.380952380952381	0.25716986149222
