order,level,x,y,piece,group,PANEL
110,110,0.120726541954529,0.326839826839827,4,1-004,1
110,110,0.120726541954529,0.341269841269841,4,1-004,1
110,110,0.116161616161616,0.355699855699856,4,1-004,1
110,110,0.113636363636364,0.37012987012987,4,1-004,1
110,110,0.111111111111111,0.383236150266123,4,1-004,1
110,110,0.110782119811465,0.384559884559884,4,1-004,1
110,110,0.106060606060606,0.398989898989899,4,1-004,1
110,110,0.101010101010101,0.41272622876621,4,1-004,1
110,110,0.100681109710455,0.413419913419913,4,1-004,1
110,110,0.0976430976430976,0.427849927849928,4,1-004,1
110,110,0.0909090909090909,0.441586257626239,4,1-004,1
110,110,0.0906603218234528,0.442279942279942,4,1-004,1
110,110,0.0883838383838384,0.456709956709957,4,1-004,1
110,110,0.0833333333333333,0.471139971139971,4,1-004,1
110,110,0.0808080808080808,0.484246251276224,4,1-004,1
110,110,0.0804790895084349,0.485569985569985,4,1-004,1
110,110,0.0804790895084349,0.5,4,1-004,1
110,110,0.0803225015504882,0.514430014430014,4,1-004,1
110,110,0.0803225015504882,0.528860028860029,4,1-004,1
110,110,0.0707070707070707,0.54259635863634,4,1-004,1
110,110,0.0707070707070707,0.644993828953848,5,1-005,1
110,110,0.0803225015504882,0.658730158730159,5,1-005,1
110,110,0.0803225015504882,0.673160173160173,5,1-005,1
110,110,0.0803225015504882,0.687590187590187,5,1-005,1
110,110,0.0808080808080808,0.688913921883949,5,1-005,1
110,110,0.0858585858585859,0.702020202020202,5,1-005,1
110,110,0.0904235116514983,0.716450216450216,5,1-005,1
110,110,0.0899824769034578,0.730880230880231,5,1-005,1
110,110,0.0899824769034578,0.745310245310245,5,1-005,1
110,110,0.0899824769034578,0.75974025974026,5,1-005,1
110,110,0.0909090909090909,0.761063994034021,5,1-005,1
110,110,0.100083487004468,0.774170274170274,5,1-005,1
110,110,0.101010101010101,0.775494008464035,5,1-005,1
110,110,0.110184497105478,0.788600288600288,5,1-005,1
110,110,0.110184497105478,0.803030303030303,5,1-005,1
110,110,0.110184497105478,0.817460317460317,5,1-005,1
110,110,0.111111111111111,0.818784051754079,5,1-005,1
110,110,0.120285507206488,0.831890331890332,5,1-005,1
110,110,0.121212121212121,0.833214066184093,5,1-005,1
110,110,0.130386517307498,0.846320346320346,5,1-005,1
110,110,0.131313131313131,0.847644080614108,5,1-005,1
110,110,0.140487527408508,0.860750360750361,5,1-005,1
110,110,0.141414141414141,0.862074095044122,5,1-005,1
110,110,0.150588537509518,0.875180375180375,5,1-005,1
110,110,0.151515151515152,0.876504109474136,5,1-005,1
110,110,0.160689547610529,0.889610389610389,5,1-005,1
110,110,0.161616161616162,0.890934123904151,5,1-005,1
110,110,0.171717171717172,0.890934123904151,5,1-005,1
110,110,0.181818181818182,0.890934123904151,5,1-005,1
110,110,0.191919191919192,0.890934123904151,5,1-005,1
110,110,0.201093588014569,0.904040404040404,5,1-005,1
110,110,0.202020202020202,0.904734088694108,5,1-005,1
110,110,0.212121212121212,0.904734088694108,5,1-005,1
110,110,0.222222222222222,0.904734088694108,5,1-005,1
110,110,0.232323232323232,0.904734088694108,5,1-005,1
110,110,0.242424242424242,0.904734088694108,5,1-005,1
110,110,0.252525252525253,0.904734088694108,5,1-005,1
110,110,0.262626262626263,0.904734088694108,5,1-005,1
110,110,0.27224169346968,0.918470418470418,5,1-005,1
110,110,0.272727272727273,0.919164103124122,5,1-005,1
110,110,0.282828282828283,0.919164103124122,5,1-005,1
110,110,0.292929292929293,0.918825802878473,5,1-005,1
110,110,0.303030303030303,0.918825802878473,5,1-005,1
110,110,0.313131313131313,0.919164103124122,5,1-005,1
110,110,0.323232323232323,0.91979415276418,5,1-005,1
110,110,0.3324067193277,0.932900432900433,5,1-005,1
110,110,0.333333333333333,0.934224167194194,5,1-005,1
110,110,0.34250772942871,0.947330447330447,5,1-005,1
110,110,0.794612794612795,0.0815295815295815,6,1-006,1
110,110,0.797979797979798,0.0887445887445887,6,1-006,1
110,110,0.80050505050505,0.095959595959596,6,1-006,1
110,110,0.803030303030303,0.11038961038961,6,1-006,1
110,110,0.803030303030303,0.124819624819625,6,1-006,1
110,110,0.805555555555556,0.139249639249639,6,1-006,1
110,110,0.808080808080808,0.152355919385892,6,1-006,1
110,110,0.808409799380454,0.153679653679654,6,1-006,1
110,110,0.808566387338401,0.168109668109668,6,1-006,1
110,110,0.813131313131313,0.182539682539683,6,1-006,1
110,110,0.815656565656566,0.196969696969697,6,1-006,1
110,110,0.816161616161616,0.211399711399711,6,1-006,1
110,110,0.818181818181818,0.218614718614719,6,1-006,1
110,110,0.823232323232323,0.225829725829726,6,1-006,1
110,110,0.828282828282828,0.233044733044733,6,1-006,1
110,110,0.833333333333333,0.24025974025974,6,1-006,1
110,110,0.835016835016835,0.254689754689755,6,1-006,1
110,110,0.828611819582474,0.269119769119769,6,1-006,1
110,110,0.828282828282828,0.270443503413531,6,1-006,1
110,110,0.825757575757576,0.283549783549783,6,1-006,1
110,110,0.823232323232323,0.297979797979798,6,1-006,1
110,110,0.821548821548821,0.312409812409812,6,1-006,1
110,110,0.818667397439411,0.326839826839827,6,1-006,1
110,110,0.821548821548821,0.341269841269841,6,1-006,1
110,110,0.825757575757576,0.355699855699856,6,1-006,1
110,110,0.828282828282828,0.368806135836109,6,1-006,1
110,110,0.828611819582474,0.37012987012987,6,1-006,1
110,110,0.833333333333333,0.384559884559884,6,1-006,1
110,110,0.836940836940837,0.398989898989899,6,1-006,1
110,110,0.838383838383838,0.412096179126152,6,1-006,1
110,110,0.838869417641431,0.413419913419913,6,1-006,1
110,110,0.848484848484849,0.427156243196224,6,1-006,1
110,110,0.848813839784494,0.427849927849928,6,1-006,1
110,110,0.858585858585859,0.441809954709019,6,1-006,1
110,110,0.868686868686869,0.441809954709019,6,1-006,1
110,110,0.869613482692502,0.442279942279942,6,1-006,1
110,110,0.878787878787879,0.455386222416195,6,1-006,1
110,110,0.888888888888889,0.455386222416195,6,1-006,1
110,110,0.889815502894522,0.456709956709957,6,1-006,1
110,110,0.889815502894522,0.471139971139971,6,1-006,1
110,110,0.898989898989899,0.484246251276224,6,1-006,1
110,110,0.899916512995532,0.485569985569985,6,1-006,1
110,110,0.899916512995532,0.5,6,1-006,1
110,110,0.898989898989899,0.501323734293761,6,1-006,1
110,110,0.889815502894522,0.514430014430014,6,1-006,1
110,110,0.888888888888889,0.515753748723776,6,1-006,1
110,110,0.879714492793512,0.528860028860029,6,1-006,1
110,110,0.878787878787879,0.529330016430951,6,1-006,1
110,110,0.868686868686869,0.533670033670034,6,1-006,1
110,110,0.859071437843451,0.543290043290043,6,1-006,1
110,110,0.858585858585859,0.543760030860966,6,1-006,1
110,110,0.848813839784494,0.557720057720058,6,1-006,1
110,110,0.848484848484849,0.558413742373761,6,1-006,1
110,110,0.838869417641431,0.572150072150072,6,1-006,1
110,110,0.838383838383838,0.572843756803776,6,1-006,1
110,110,0.831649831649832,0.586580086580086,6,1-006,1
110,110,0.828768407540421,0.601010101010101,6,1-006,1
110,110,0.828282828282828,0.601480088581024,6,1-006,1
110,110,0.818181818181818,0.605820105820106,6,1-006,1
110,110,0.808080808080808,0.608225108225108,6,1-006,1
110,110,0.798906411985431,0.615440115440115,6,1-006,1
110,110,0.797979797979798,0.616763849733877,6,1-006,1
110,110,0.788805401884421,0.62987012987013,6,1-006,1
110,110,0.787878787878788,0.631193864163891,6,1-006,1
110,110,0.778704391783411,0.644300144300144,6,1-006,1
110,110,0.777777777777778,0.645623878593906,6,1-006,1
110,110,0.772727272727273,0.658730158730159,6,1-006,1
110,110,0.767676767676768,0.663540163540163,6,1-006,1
110,110,0.762626262626263,0.673160173160173,6,1-006,1
110,110,0.762626262626263,0.687590187590187,6,1-006,1
110,110,0.757575757575758,0.692400192400192,6,1-006,1
110,110,0.752525252525252,0.702020202020202,6,1-006,1
110,110,0.747803738774393,0.716450216450216,6,1-006,1
110,110,0.747474747474748,0.716805600858271,6,1-006,1
110,110,0.737373737373737,0.723665223665224,6,1-006,1
110,110,0.730639730639731,0.730880230880231,6,1-006,1
110,110,0.727272727272727,0.738095238095238,6,1-006,1
110,110,0.723905723905724,0.745310245310245,6,1-006,1
110,110,0.717500708471363,0.75974025974026,6,1-006,1
110,110,0.717171717171717,0.760433944393963,6,1-006,1
110,110,0.707070707070707,0.769360269360269,6,1-006,1
110,110,0.69789631097533,0.774170274170274,6,1-006,1
110,110,0.696969696969697,0.774640261741197,6,1-006,1
110,110,0.696043082964064,0.774170274170274,6,1-006,1
110,110,0.686868686868687,0.771284271284271,6,1-006,1
110,110,0.676767676767677,0.77056277056277,6,1-006,1
110,110,0.6675932806723,0.774170274170274,6,1-006,1
110,110,0.666666666666667,0.774863958823978,6,1-006,1
110,110,0.656565656565657,0.775494008464035,6,1-006,1
110,110,0.64739126047028,0.788600288600288,6,1-006,1
110,110,0.646464646464647,0.789293973253992,6,1-006,1
110,110,0.636363636363636,0.78992402289405,6,1-006,1
110,110,0.627189240268259,0.803030303030303,6,1-006,1
110,110,0.626262626262626,0.803723987684007,6,1-006,1
110,110,0.616161616161616,0.804354037324064,6,1-006,1
110,110,0.606987220066239,0.817460317460317,6,1-006,1
110,110,0.606060606060606,0.818784051754079,6,1-006,1
110,110,0.596886209965229,0.831890331890332,6,1-006,1
110,110,0.595959595959596,0.833214066184093,6,1-006,1
110,110,0.586785199864219,0.846320346320346,6,1-006,1
110,110,0.585858585858586,0.847644080614108,6,1-006,1
110,110,0.576684189763209,0.860750360750361,6,1-006,1
110,110,0.575757575757576,0.862074095044122,6,1-006,1
110,110,0.566583179662199,0.875180375180375,6,1-006,1
110,110,0.565656565656566,0.876504109474136,6,1-006,1
110,110,0.555555555555556,0.875874059834079,6,1-006,1
110,110,0.545454545454545,0.876504109474136,6,1-006,1
110,110,0.535353535353535,0.882395382395382,6,1-006,1
110,110,0.526179139258158,0.889610389610389,6,1-006,1
110,110,0.525252525252525,0.890304074264093,6,1-006,1
110,110,0.515151515151515,0.890934123904151,6,1-006,1
110,110,0.505050505050505,0.890934123904151,6,1-006,1
110,110,0.495876108955128,0.904040404040404,6,1-006,1
110,110,0.494949494949495,0.904734088694108,6,1-006,1
110,110,0.484848484848485,0.904734088694108,6,1-006,1
110,110,0.474747474747475,0.905364138334165,6,1-006,1
110,110,0.465573078652098,0.918470418470418,6,1-006,1
110,110,0.464646464646465,0.91979415276418,6,1-006,1
110,110,0.454545454545455,0.91979415276418,6,1-006,1
110,110,0.444444444444444,0.91979415276418,6,1-006,1
110,110,0.435270048349067,0.932900432900433,6,1-006,1
110,110,0.434343434343434,0.934224167194194,6,1-006,1
110,110,0.424242424242424,0.934224167194194,6,1-006,1
110,110,0.414141414141414,0.934224167194194,6,1-006,1
110,110,0.404040404040404,0.934224167194194,6,1-006,1
110,110,0.394866007945027,0.947330447330447,6,1-006,1
110,110,0.415068028147047,0.0815295815295815,7,1-007,1
110,110,0.424242424242424,0.0946358616658344,7,1-007,1
110,110,0.425169038248057,0.095959595959596,7,1-007,1
110,110,0.434343434343434,0.103174603174603,7,1-007,1
110,110,0.444444444444444,0.103174603174603,7,1-007,1
110,110,0.454545454545455,0.105579605579606,7,1-007,1
110,110,0.464646464646465,0.109695925735907,7,1-007,1
110,110,0.465573078652098,0.11038961038961,7,1-007,1
110,110,0.474747474747475,0.117604617604618,7,1-007,1
110,110,0.483921870842852,0.11038961038961,7,1-007,1
110,110,0.484848484848485,0.109065876095849,7,1-007,1
110,110,0.494022880943862,0.095959595959596,7,1-007,1
110,110,0.494949494949495,0.0946358616658344,7,1-007,1
110,110,0.504123891044872,0.0815295815295815,7,1-007,1
120,120,0.24193866316665,0.0815295815295815,8,1-008,1
120,120,0.232323232323232,0.0952659113058923,8,1-008,1
120,120,0.23183765306564,0.095959595959596,8,1-008,1
120,120,0.23183765306564,0.11038961038961,8,1-008,1
120,120,0.228956228956229,0.124819624819625,8,1-008,1
120,120,0.222222222222222,0.138555954595936,8,1-008,1
120,120,0.221893230922576,0.139249639249639,8,1-008,1
120,120,0.218855218855219,0.153679653679654,8,1-008,1
120,120,0.217171717171717,0.168109668109668,8,1-008,1
120,120,0.215488215488216,0.182539682539683,8,1-008,1
120,120,0.212121212121212,0.195645962675935,8,1-008,1
120,120,0.211792220821566,0.196969696969697,8,1-008,1
120,120,0.207070707070707,0.211399711399711,8,1-008,1
120,120,0.202020202020202,0.218614718614719,8,1-008,1
120,120,0.196969696969697,0.225829725829726,8,1-008,1
120,120,0.191919191919192,0.233044733044733,8,1-008,1
120,120,0.186868686868687,0.24025974025974,8,1-008,1
120,120,0.181818181818182,0.247474747474747,8,1-008,1
120,120,0.178451178451178,0.254689754689755,8,1-008,1
120,120,0.171717171717172,0.264309764309764,8,1-008,1
120,120,0.16969696969697,0.269119769119769,8,1-008,1
120,120,0.165656565656566,0.283549783549783,8,1-008,1
120,120,0.161616161616162,0.297286113326094,8,1-008,1
120,120,0.161367392530523,0.297979797979798,8,1-008,1
120,120,0.156565656565657,0.312409812409812,8,1-008,1
120,120,0.151515151515152,0.326146142186123,8,1-008,1
120,120,0.151186160215506,0.326839826839827,8,1-008,1
120,120,0.145454545454545,0.341269841269841,8,1-008,1
120,120,0.141414141414141,0.355006171046152,8,1-008,1
120,120,0.141165372328503,0.355699855699856,8,1-008,1
120,120,0.136363636363636,0.37012987012987,8,1-008,1
120,120,0.131313131313131,0.383866199906181,8,1-008,1
120,120,0.131113130917091,0.384559884559884,8,1-008,1
120,120,0.129292929292929,0.398989898989899,8,1-008,1
120,120,0.126262626262626,0.413419913419913,8,1-008,1
120,120,0.123737373737374,0.427849927849928,8,1-008,1
120,120,0.121212121212121,0.435064935064935,8,1-008,1
120,120,0.117845117845118,0.442279942279942,8,1-008,1
120,120,0.111111111111111,0.451899951899952,8,1-008,1
120,120,0.108585858585859,0.456709956709957,8,1-008,1
120,120,0.106060606060606,0.471139971139971,8,1-008,1
120,120,0.108585858585859,0.485569985569985,8,1-008,1
120,120,0.103535353535354,0.5,8,1-008,1
120,120,0.101010101010101,0.513106280136253,8,1-008,1
120,120,0.100842882190202,0.514430014430014,8,1-008,1
120,120,0.0993265993265993,0.528860028860029,8,1-008,1
120,120,0.0976430976430976,0.543290043290043,8,1-008,1
120,120,0.0942760942760943,0.557720057720058,8,1-008,1
120,120,0.0925925925925926,0.572150072150072,8,1-008,1
120,120,0.0923520923520924,0.586580086580086,8,1-008,1
120,120,0.0909090909090909,0.593795093795094,8,1-008,1
120,120,0.0888888888888889,0.601010101010101,8,1-008,1
120,120,0.0892255892255892,0.615440115440115,8,1-008,1
120,120,0.0907418720891922,0.62987012987013,8,1-008,1
120,120,0.0909090909090909,0.630563814523833,8,1-008,1
120,120,0.0942760942760943,0.644300144300144,8,1-008,1
120,120,0.0976430976430976,0.658730158730159,8,1-008,1
120,120,0.100842882190202,0.673160173160173,8,1-008,1
120,120,0.101010101010101,0.673630160731096,8,1-008,1
120,120,0.107070707070707,0.687590187590187,8,1-008,1
120,120,0.111111111111111,0.697210197210197,8,1-008,1
120,120,0.114478114478114,0.702020202020202,8,1-008,1
120,120,0.121212121212121,0.709235209235209,8,1-008,1
120,120,0.127946127946128,0.716450216450216,8,1-008,1
120,120,0.131313131313131,0.721260221260221,8,1-008,1
120,120,0.136363636363636,0.730880230880231,8,1-008,1
120,120,0.141414141414141,0.738095238095238,8,1-008,1
120,120,0.146464646464646,0.745310245310245,8,1-008,1
120,120,0.151515151515152,0.754930254930255,8,1-008,1
120,120,0.154882154882155,0.75974025974026,8,1-008,1
120,120,0.161287170316516,0.774170274170274,8,1-008,1
120,120,0.161616161616162,0.774863958823978,8,1-008,1
120,120,0.168350168350168,0.788600288600288,8,1-008,1
120,120,0.171717171717172,0.795815295815296,8,1-008,1
120,120,0.175084175084175,0.803030303030303,8,1-008,1
120,120,0.181818181818182,0.812650312650313,8,1-008,1
120,120,0.190992577913559,0.817460317460317,8,1-008,1
120,120,0.191919191919192,0.818154002114021,8,1-008,1
120,120,0.202020202020202,0.828282828282828,8,1-008,1
120,120,0.207070707070707,0.831890331890332,8,1-008,1
120,120,0.212121212121212,0.835497835497835,8,1-008,1
120,120,0.221893230922576,0.846320346320346,8,1-008,1
120,120,0.222222222222222,0.846606061171832,8,1-008,1
120,120,0.232323232323232,0.846675730728401,8,1-008,1
120,120,0.242424242424242,0.849206349206349,8,1-008,1
120,120,0.252525252525253,0.857142857142857,8,1-008,1
120,120,0.255050505050505,0.860750360750361,8,1-008,1
120,120,0.262626262626263,0.869408369408369,8,1-008,1
120,120,0.272727272727273,0.871057513914657,8,1-008,1
120,120,0.282828282828283,0.873868555686737,8,1-008,1
120,120,0.284271284271284,0.875180375180375,8,1-008,1
120,120,0.290909090909091,0.889610389610389,8,1-008,1
120,120,0.292929292929293,0.892015392015392,8,1-008,1
120,120,0.303030303030303,0.892015392015392,8,1-008,1
120,120,0.313131313131313,0.892015392015392,8,1-008,1
120,120,0.323232323232323,0.892015392015392,8,1-008,1
120,120,0.333333333333333,0.892015392015392,8,1-008,1
120,120,0.343434343434343,0.894420394420394,8,1-008,1
120,120,0.353535353535354,0.895794681508967,8,1-008,1
120,120,0.363636363636364,0.897856112141826,8,1-008,1
120,120,0.373737373737374,0.901154401154401,8,1-008,1
120,120,0.383838383838384,0.898268398268398,8,1-008,1
120,120,0.393939393939394,0.893217893217893,8,1-008,1
120,120,0.398989898989899,0.889610389610389,8,1-008,1
120,120,0.404040404040404,0.887205387205387,8,1-008,1
120,120,0.414141414141414,0.882395382395382,8,1-008,1
120,120,0.424242424242424,0.875650362751298,8,1-008,1
120,120,0.424728003500017,0.875180375180375,8,1-008,1
120,120,0.434343434343434,0.865560365560365,8,1-008,1
120,120,0.439393939393939,0.860750360750361,8,1-008,1
120,120,0.444444444444444,0.855940355940356,8,1-008,1
120,120,0.454545454545455,0.84701403097405,8,1-008,1
120,120,0.455031033803047,0.846320346320346,8,1-008,1
120,120,0.464646464646465,0.836700336700337,8,1-008,1
120,120,0.46969696969697,0.831890331890332,8,1-008,1
120,120,0.474747474747475,0.827080327080327,8,1-008,1
120,120,0.484848484848485,0.822270322270322,8,1-008,1
120,120,0.494949494949495,0.81793030503124,8,1-008,1
120,120,0.495876108955128,0.817460317460317,8,1-008,1
120,120,0.505050505050505,0.804354037324064,8,1-008,1
120,120,0.515151515151515,0.803723987684007,8,1-008,1
120,120,0.525252525252525,0.803500290601226,8,1-008,1
120,120,0.526179139258158,0.803030303030303,8,1-008,1
120,120,0.535353535353535,0.78992402289405,8,1-008,1
120,120,0.545454545454545,0.78992402289405,8,1-008,1
120,120,0.555555555555556,0.78992402289405,8,1-008,1
120,120,0.565656565656566,0.789293973253992,8,1-008,1
120,120,0.566583179662199,0.788600288600288,8,1-008,1
120,120,0.575757575757576,0.775494008464035,8,1-008,1
120,120,0.576684189763209,0.774170274170274,8,1-008,1
120,120,0.585858585858586,0.761063994034021,8,1-008,1
120,120,0.586344165116178,0.75974025974026,8,1-008,1
120,120,0.595959595959596,0.746003929963949,8,1-008,1
120,120,0.596445175217189,0.745310245310245,8,1-008,1
120,120,0.606060606060606,0.735690235690236,8,1-008,1
120,120,0.616161616161616,0.731350218451153,8,1-008,1
120,120,0.626262626262626,0.731573915533934,8,1-008,1
120,120,0.636363636363636,0.731165945731717,8,1-008,1
120,120,0.646464646464647,0.731350218451153,8,1-008,1
120,120,0.656565656565657,0.735690235690236,8,1-008,1
120,120,0.666666666666667,0.738095238095238,8,1-008,1
120,120,0.676767676767677,0.741702741702742,8,1-008,1
120,120,0.686868686868687,0.736652236652236,8,1-008,1
120,120,0.696969696969697,0.731235615288285,8,1-008,1
120,120,0.697298688269343,0.730880230880231,8,1-008,1
120,120,0.705050505050505,0.716450216450216,8,1-008,1
120,120,0.707070707070707,0.711640211640212,8,1-008,1
120,120,0.713804713804714,0.702020202020202,8,1-008,1
120,120,0.717171717171717,0.694805194805195,8,1-008,1
120,120,0.72053872053872,0.687590187590187,8,1-008,1
120,120,0.727272727272727,0.673853857813877,8,1-008,1
120,120,0.72775830653032,0.673160173160173,8,1-008,1
120,120,0.737373737373737,0.659423843383862,8,1-008,1
120,120,0.737702728673383,0.658730158730159,8,1-008,1
120,120,0.740740740740741,0.644300144300144,8,1-008,1
120,120,0.744107744107744,0.62987012987013,8,1-008,1
120,120,0.747474747474748,0.616763849733877,8,1-008,1
120,120,0.747803738774393,0.615440115440115,8,1-008,1
120,120,0.752525252525252,0.601010101010101,8,1-008,1
120,120,0.757575757575758,0.587903820873848,8,1-008,1
120,120,0.75806133683335,0.586580086580086,8,1-008,1
120,120,0.762626262626263,0.572150072150072,8,1-008,1
120,120,0.767676767676768,0.559043792013819,8,1-008,1
120,120,0.768603381682401,0.557720057720058,8,1-008,1
120,120,0.777777777777778,0.544613777583805,8,1-008,1
120,120,0.77826335703537,0.543290043290043,8,1-008,1
120,120,0.782828282828283,0.528860028860029,8,1-008,1
120,120,0.787878787878788,0.521645021645022,8,1-008,1
120,120,0.792929292929293,0.514430014430014,8,1-008,1
120,120,0.797979797979798,0.507215007215007,8,1-008,1
120,120,0.803030303030303,0.5,8,1-008,1
120,120,0.808080808080808,0.486893719863747,8,1-008,1
120,120,0.808566387338401,0.485569985569985,8,1-008,1
120,120,0.809007422086441,0.471139971139971,8,1-008,1
120,120,0.818181818181818,0.458033691003718,8,1-008,1
120,120,0.818667397439411,0.456709956709957,8,1-008,1
120,120,0.821548821548821,0.442279942279942,8,1-008,1
120,120,0.822222222222222,0.427849927849928,8,1-008,1
120,120,0.822222222222222,0.413419913419913,8,1-008,1
120,120,0.821548821548821,0.398989898989899,8,1-008,1
120,120,0.818181818181818,0.389369889369889,8,1-008,1
120,120,0.816161616161616,0.384559884559884,8,1-008,1
120,120,0.812409812409812,0.37012987012987,8,1-008,1
120,120,0.808224478270951,0.355699855699856,8,1-008,1
120,120,0.808080808080808,0.355006171046152,8,1-008,1
120,120,0.805194805194805,0.341269841269841,8,1-008,1
120,120,0.803030303030303,0.326839826839827,8,1-008,1
120,120,0.803030303030303,0.312409812409812,8,1-008,1
120,120,0.803030303030303,0.297979797979798,8,1-008,1
120,120,0.806060606060606,0.283549783549783,8,1-008,1
