alpha	colour	fill	x	y	clickSelects
0.8232	#7CAE00	#7CAE00	0.483991722706067	0.774744570756698	Q2
0.6624	#7CAE00	#7CAE00	0.516115553119474	0.563202024750161	Q2
0.6248	#7CAE00	#7CAE00	0.519121495465033	0.50651511334316	Q2
0.696	#7CAE00	#7CAE00	0.437191587068398	0.547702895148809	Q2
0.8768	#7CAE00	#7CAE00	0.301107567331613	0.748607603048645	Q2
0.6904	#7CAE00	#7CAE00	0.470460533948431	0.577798100266068	Q2
0.716	#7CAE00	#7CAE00	0.510892030006001	0.635611188997605	Q2
0.652	#7CAE00	#7CAE00	0.482159632299441	0.514818635724145	Q2
0.8128	#7CAE00	#7CAE00	0.458330730574313	0.753571228622253	Q2
0.8568	#7CAE00	#7CAE00	0.349393125972886	0.757593742893198	Q2
0.6368	#7CAE00	#7CAE00	0.538272898067464	0.534601024061458	Q2
0.6672	#7CAE00	#7CAE00	0.463160789417714	0.519499872266802	Q2
0.7032	#7CAE00	#7CAE00	0.483866438141832	0.607591486135937	Q2
0.7416	#7CAE00	#7CAE00	0.364297269338925	0.504550353937187	Q2
0.8072	#7CAE00	#7CAE00	0.280841348175662	0.494599704085328	Q2
0.7408	#7CAE00	#7CAE00	0.500143966372002	0.666291051187956	Q2
0.6832	#7CAE00	#7CAE00	0.466453048830285	0.560971898566415	Q2
0.7864	#7CAE00	#7CAE00	0.310695056002959	0.525589978608857	Q2
0.8176	#7CAE00	#7CAE00	0.475326722396377	0.764943557445894	Q2
0.696	#7CAE00	#7CAE00	0.485835836006598	0.597334664245789	Q2
0.7592	#7CAE00	#7CAE00	0.399218612495757	0.632197202469012	Q2
0.6712	#7CAE00	#7CAE00	0.537472395558741	0.579796818254609	Q2
0.7568	#7CAE00	#7CAE00	0.507706355788739	0.68971321936744	Q2
0.6672	#7CAE00	#7CAE00	0.509158760576032	0.566976505605646	Q2
0.74	#7CAE00	#7CAE00	0.475597086348042	0.656281592896574	Q2
0.7032	#7CAE00	#7CAE00	0.413035958729973	0.508095371321784	Q2
0.8872	#7CAE00	#7CAE00	0.296411920311767	0.762220284734711	Q2
0.8472	#7CAE00	#7CAE00	0.238661075009807	0.553751334434729	Q2
0.64	#7CAE00	#7CAE00	0.518060026414901	0.531637688387198	Q2
0.7152	#7CAE00	#7CAE00	0.488016716355141	0.626383163013891	Q2
0.6576	#7CAE00	#7CAE00	0.493104811685818	0.540620646915847	Q2
0.7056	#7CAE00	#7CAE00	0.505592585421846	0.620093608766681	Q2
0.6568	#7CAE00	#7CAE00	0.485622569124269	0.531648556460167	Q2
0.6584	#7CAE00	#7CAE00	0.474192938101653	0.516211712212869	Q2
0.6376	#7CAE00	#7CAE00	0.493944644595626	0.493345458856465	Q2
0.7568	#7CAE00	#7CAE00	0.504838271146428	0.689603391602063	Q2
0.76	#7CAE00	#7CAE00	0.435739928454835	0.664467451872427	Q2
0.8664	#7CAE00	#7CAE00	0.511253294200705	0.83746267462382	Q2
0.692	#7CAE00	#7CAE00	0.508560686430216	0.602258404949276	Q2
0.9696	#7CAE00	#7CAE00	0.164564122399027	0.767457777220727	Q2
0.6048	#7CAE00	#7CAE00	0.537248417103031	0.48876018183275	Q2
0.9848	#7CAE00	#7CAE00	0.353284706026804	0.954545454545455	Q2
0.7544	#7CAE00	#7CAE00	0.35184973994369	0.528826287314825	Q2
0.6664	#7CAE00	#7CAE00	0.456498183456269	0.485567578828146	Q2
0.7528	#7CAE00	#7CAE00	0.365457211689177	0.563635864917677	Q2
0.6832	#7CAE00	#7CAE00	0.503918877217708	0.587630371483598	Q2
0.7856	#7CAE00	#7CAE00	0.493996770484477	0.725695407242115	Q2
0.736	#7CAE00	#7CAE00	0.375456194132694	0.526800442955085	Q2
0.6248	#7CAE00	#7CAE00	0.542035757431511	0.518946378724428	Q2
0.6632	#7CAE00	#7CAE00	0.537183238308939	0.568804587401687	Q2
0.7416	#7CAE00	#7CAE00	0.364401739667648	0.507685345192686	Q2
0.7248	#7CAE00	#7CAE00	0.481166804888903	0.637660757297505	Q2
0.8928	#7CAE00	#7CAE00	0.219399661257522	0.668337775789249	Q2
0.7544	#7CAE00	#7CAE00	0.36207532720729	0.560488587067605	Q2
0.756	#7CAE00	#7CAE00	0.372387171665474	0.588267184631776	Q2
0.7848	#7CAE00	#7CAE00	0.308810170931261	0.493194099996572	Q2
0.6704	#7CAE00	#7CAE00	0.542628777533167	0.579297150937583	Q2
0.6552	#7CAE00	#7CAE00	0.470757193013533	0.48970286926216	Q2
0.8232	#7CAE00	#7CAE00	0.535994630342789	0.78238581603396	Q2
0.6184	#7CAE00	#7CAE00	0.520495216469231	0.495231903654983	Q2
0.6952	#7CAE00	#7CAE00	0.544758890974608	0.612580734398123	Q2
0.8304	#7CAE00	#7CAE00	0.520607169124685	0.790665615168347	Q2
0.7664	#7CAE00	#7CAE00	0.3320078612498	0.488522658444282	Q2
0.7336	#7CAE00	#7CAE00	0.385221150571374	0.547268343939976	Q2
0.6808	#7CAE00	#7CAE00	0.438795621431549	0.490971688253331	Q2
0.8824	#7CAE00	#7CAE00	0.416494979000297	0.835403583467307	Q2
0.7352	#7CAE00	#7CAE00	0.427772583639822	0.617589502166995	Q2
0.7864	#7CAE00	#7CAE00	0.444433571096072	0.70962484989226	Q2
0.7864	#7CAE00	#7CAE00	0.360860630272456	0.639744284425796	Q2
0.7416	#7CAE00	#7CAE00	0.456981111533373	0.649442933111277	Q2
0.7552	#7CAE00	#7CAE00	0.349491089261075	0.518942340016749	Q2
0.8016	#7CAE00	#7CAE00	0.38428657244771	0.693275197636543	Q2
0.7576	#7CAE00	#7CAE00	0.42514618462836	0.653568262406109	Q2
0.6392	#7CAE00	#7CAE00	0.514227748430352	0.528177863577282	Q2
0.6752	#7CAE00	#7CAE00	0.451777471979292	0.515922316802812	Q2
0.8704	#7CAE00	#7CAE00	0.379987964848521	0.799095061587375	Q2
0.82	#7CAE00	#7CAE00	0.291892021169981	0.606066906316206	Q2
0.76	#7CAE00	#7CAE00	0.343178311142175	0.520895278467676	Q2
0.7136	#7CAE00	#7CAE00	0.493470211602479	0.626946876753828	Q2
0.7336	#7CAE00	#7CAE00	0.384426376043119	0.5465596428658	Q2
0.7648	#7CAE00	#7CAE00	0.435714787931098	0.671443919113607	Q2
0.7504	#7CAE00	#7CAE00	0.363894136498296	0.552155589409417	Q2
0.8624	#7CAE00	#7CAE00	0.383086316135709	0.789630538510942	Q2
0.6816	#7CAE00	#7CAE00	0.463243374196444	0.554493256652411	Q2
0.7472	#7CAE00	#7CAE00	0.440098486627485	0.647695181958767	Q2
0.7736	#7CAE00	#7CAE00	0.323811961120998	0.497063303177663	Q2
0.7448	#7CAE00	#7CAE00	0.447136745848397	0.647854946179846	Q2
0.6472	#7CAE00	#7CAE00	0.511843969408869	0.538492793074299	Q2
0.7432	#7CAE00	#7CAE00	0.458955438712254	0.652963752462456	Q2
0.892	#7CAE00	#7CAE00	0.306558707193953	0.780736499994666	Q2
0.7032	#7CAE00	#7CAE00	0.410518942819955	0.482276445146888	Q2
0.7232	#7CAE00	#7CAE00	0.400981763008834	0.55179925212029	Q2
0.676	#7CAE00	#7CAE00	0.52262455927341	0.583552580399834	Q2
0.6896	#7CAE00	#7CAE00	0.4529838163828	0.557445129566156	Q2
0.8144	#7CAE00	#7CAE00	0.470883393168111	0.759791907953404	Q2
0.744	#7CAE00	#7CAE00	0.379067445074778	0.567342509582767	Q2
0.7336	#7CAE00	#7CAE00	0.475715069357902	0.647159701197787	Q2
0.772	#7CAE00	#7CAE00	0.33129333381002	0.536673612125339	Q2
0.6248	#7CAE00	#7CAE00	0.509854351072774	0.491859572102227	Q2
0.7376	#7CAE00	#7CAE00	0.378621883260029	0.545648634105489	Q2
0.8376	#7CAE00	#7CAE00	0.471860023336737	0.791440902095405	Q2
0.744	#7CAE00	#7CAE00	0.538789412841176	0.676947096052607	Q2
0.6832	#7CAE00	#7CAE00	0.539068712905837	0.59604600346184	Q2
0.7664	#7CAE00	#7CAE00	0.342707905995218	0.550954786121622	Q2
0.672	#7CAE00	#7CAE00	0.507784711612929	0.573490050306406	Q2
0.7016	#7CAE00	#7CAE00	0.433715812747122	0.556006114341885	Q2
0.6992	#7CAE00	#7CAE00	0.482327529103384	0.599883328807347	Q2
0.7448	#7CAE00	#7CAE00	0.365407648255029	0.533566758860699	Q2
0.7544	#7CAE00	#7CAE00	0.541597260424458	0.691234380601242	Q2
0.8344	#7CAE00	#7CAE00	0.391076662573062	0.751020623195879	Q2
0.676	#7CAE00	#7CAE00	0.475250187483453	0.556255211484751	Q2
0.7624	#7CAE00	#7CAE00	0.423461078296445	0.659927557533778	Q2
0.7296	#7CAE00	#7CAE00	0.377801441579696	0.493621388543881	Q2
0.6984	#7CAE00	#7CAE00	0.420294437997926	0.514392553087837	Q2
0.6728	#7CAE00	#7CAE00	0.448792661838742	0.481453373655802	Q2
0.8688	#7CAE00	#7CAE00	0.34217622974757	0.771003635521027	Q2
0.688	#7CAE00	#7CAE00	0.429309465739679	0.480491814546976	Q2
0.7808	#7CAE00	#7CAE00	0.413224060883878	0.681912414878304	Q2
0.808	#7CAE00	#7CAE00	0.31747443410027	0.62449963996516	Q2
0.6912	#7CAE00	#7CAE00	0.469487080299106	0.578280922979596	Q2
0.6512	#7CAE00	#7CAE00	0.512388086560922	0.544988693547018	Q2
0.6272	#7CAE00	#7CAE00	0.522160004882802	0.513842840590395	Q2
0.8056	#7CAE00	#7CAE00	0.530829074176258	0.757790193370575	Q2
0.6592	#7CAE00	#7CAE00	0.465332648476597	0.481759746597306	Q2
0.7	#7CAE00	#7CAE00	0.517778064619046	0.615352397869212	Q2
0.6272	#7CAE00	#7CAE00	0.536315413945174	0.520600693479719	Q2
0.6864	#7CAE00	#7CAE00	0.436646010406118	0.516851007218025	Q2
0.6816	#7CAE00	#7CAE00	0.438328197704756	0.494014091909782	Q2
0.6584	#7CAE00	#7CAE00	0.490042794653025	0.539396624624778	Q2
0.7008	#7CAE00	#7CAE00	0.495768454232291	0.609643380757586	Q2
0.7856	#7CAE00	#7CAE00	0.390809507734482	0.670733895021725	Q2
0.7312	#7CAE00	#7CAE00	0.427708993228094	0.609794267390871	Q2
0.716	#7CAE00	#7CAE00	0.395685854794631	0.502786652072514	Q2
0.704	#7CAE00	#7CAE00	0.414819476675882	0.519875980947591	Q2
0.7416	#7CAE00	#7CAE00	0.409147008080416	0.608748611974147	Q2
0.7944	#7CAE00	#7CAE00	0.305135223617947	0.547696114446772	Q2
0.7184	#7CAE00	#7CAE00	0.527218524652579	0.641638188620269	Q2
0.6824	#7CAE00	#7CAE00	0.436624647503898	0.481603923772483	Q2
0.7168	#7CAE00	#7CAE00	0.489236014896292	0.629640354531743	Q2
0.8064	#7CAE00	#7CAE00	0.440103665417924	0.735987903932477	Q2
0.744	#7CAE00	#7CAE00	0.51664334791845	0.674182766105634	Q2
0.7272	#7CAE00	#7CAE00	0.543213512700975	0.654467288523541	Q2
0.6568	#7CAE00	#7CAE00	0.523005842442862	0.557152092159335	Q2
0.7096	#7CAE00	#7CAE00	0.455917316026716	0.597767059205041	Q2
0.7576	#7CAE00	#7CAE00	0.457889952457508	0.673938122924841	Q2
0.6968	#7CAE00	#7CAE00	0.442433076938307	0.55773527329322	Q2
0.664	#7CAE00	#7CAE00	0.458987414234484	0.483529404611244	Q2
0.6832	#7CAE00	#7CAE00	0.541747445834264	0.596400764688561	Q2
0.7816	#7CAE00	#7CAE00	0.424168363872555	0.691075102139485	Q2
0.8128	#7CAE00	#7CAE00	0.324213386471927	0.646715965742872	Q2
0.8248	#7CAE00	#7CAE00	0.493224384265421	0.77929636425848	Q2
0.68	#7CAE00	#7CAE00	0.460136077556885	0.546298626964866	Q2
0.68	#7CAE00	#7CAE00	0.442916159503359	0.509618676989219	Q2
0.6768	#7CAE00	#7CAE00	0.462648368374147	0.542279917942729	Q2
0.7832	#7CAE00	#7CAE00	0.311164740569289	0.494184032384697	Q2
0.6456	#7CAE00	#7CAE00	0.495031191181965	0.519872500363392	Q2
0.636	#7CAE00	#7CAE00	0.524801036638657	0.529104700929154	Q2
0.7312	#7CAE00	#7CAE00	0.494071072217877	0.651343250703613	Q2
0.7192	#7CAE00	#7CAE00	0.461435382304788	0.617345137359822	Q2
0.6344	#7CAE00	#7CAE00	0.527003740886967	0.527645223373196	Q2
0.6288	#7CAE00	#7CAE00	0.511006258609011	0.506008912690317	Q2
0.7784	#7CAE00	#7CAE00	0.317936129814456	0.499275096676957	Q2
0.68	#7CAE00	#7CAE00	0.43963098559629	0.491984032052634	Q2
0.7296	#7CAE00	#7CAE00	0.396638328778805	0.562792945317588	Q2
0.6672	#7CAE00	#7CAE00	0.46604472909927	0.524456782673656	Q2
0.7232	#7CAE00	#7CAE00	0.489047400337047	0.638161861704986	Q2
0.6392	#7CAE00	#7CAE00	0.535403555743617	0.537266533513552	Q2
0.7232	#7CAE00	#7CAE00	0.391466638179582	0.526273110297635	Q2
0.7248	#7CAE00	#7CAE00	0.393302814669985	0.538410056697648	Q2
0.7928	#7CAE00	#7CAE00	0.455917571188397	0.723924380477332	Q2
0.82	#7CAE00	#7CAE00	0.336865274790796	0.67831548880379	Q2
0.636	#7CAE00	#7CAE00	0.494095166854869	0.481380453873302	Q2
0.7112	#7CAE00	#7CAE00	0.510540760961658	0.629331877401847	Q2
0.8608	#7CAE00	#7CAE00	0.398633646540879	0.795406732208307	Q2
0.6792	#7CAE00	#7CAE00	0.503529062195141	0.58116691015245	Q2
0.6712	#7CAE00	#7CAE00	0.509361874013235	0.57273515153808	Q2
0.7216	#7CAE00	#7CAE00	0.389861741108534	0.508041095981539	Q2
0.6504	#7CAE00	#7CAE00	0.487703995475291	0.519370693847318	Q2
0.728	#7CAE00	#7CAE00	0.416183054546319	0.589995496278996	Q2
0.7864	#7CAE00	#7CAE00	0.430422991477794	0.70172978455509	Q2
0.916	#7CAE00	#7CAE00	0.54138248325242	0.905473883977572	Q2
0.7792	#7CAE00	#7CAE00	0.3659439675841	0.631400451167464	Q2
0.756	#7CAE00	#7CAE00	0.463491715554543	0.673755897802755	Q2
0.8744	#7CAE00	#7CAE00	0.38066938553963	0.805426702907161	Q2
0.7224	#7CAE00	#7CAE00	0.392331248848122	0.523264065298153	Q2
0.8048	#7CAE00	#7CAE00	0.505261884548802	0.754477953899856	Q2
0.8344	#7CAE00	#7CAE00	0.295090460802506	0.651936623206125	Q2
0.696	#7CAE00	#7CAE00	0.463844994142231	0.581348353812699	Q2
0.6496	#7CAE00	#7CAE00	0.533005276412062	0.550945211234212	Q2
0.7728	#7CAE00	#7CAE00	0.358564046109965	0.607113639289182	Q2
0.6752	#7CAE00	#7CAE00	0.504190758736636	0.575951318928917	Q2
0.7784	#7CAE00	#7CAE00	0.445694978730642	0.698525888156547	Q2
1	#7CAE00	#7CAE00	0.0454545454545454	0.553550287339685	Q2
0.7624	#7CAE00	#7CAE00	0.399205636366573	0.638111661973898	Q2
0.6824	#7CAE00	#7CAE00	0.541250988048784	0.595298886883865	Q2
0.64	#7CAE00	#7CAE00	0.49661872797898	0.508941874270121	Q2
0.8432	#7CAE00	#7CAE00	0.361884677623141	0.743965982406359	Q2
0.6984	#7CAE00	#7CAE00	0.461712537509254	0.583423996895626	Q2
0.6872	#7CAE00	#7CAE00	0.450137877901848	0.547089312253878	Q2
0.7152	#7CAE00	#7CAE00	0.419999110221062	0.566286816764885	Q2
0.8024	#7CAE00	#7CAE00	0.297997305906247	0.559464842741079	Q2
0.672	#7CAE00	#7CAE00	0.450376294057902	0.496155499595706	Q2
0.6392	#7CAE00	#7CAE00	0.516505244472494	0.52910840568122	Q2
0.792	#7CAE00	#7CAE00	0.418422664257531	0.703547132190653	Q2
0.8168	#7CAE00	#7CAE00	0.278632308786423	0.557382153186583	Q2
0.6752	#7CAE00	#7CAE00	0.447088917222992	0.496028075727889	Q2
0.7888	#7CAE00	#7CAE00	0.414679273875185	0.695940811293557	Q2
0.8432	#7CAE00	#7CAE00	0.262359187187018	0.612775855923198	Q2
