colour	fill	x	y	clickSelects
#00BFC4	#00BFC4	0.144572034395026	0.252605893486482	Q3
#00BFC4	#00BFC4	0.429715632684481	0.28053972737989	Q3
#00BFC4	#00BFC4	0.288271592842744	0.358137497988786	Q3
#00BFC4	#00BFC4	0.410634803632445	0.381774208331636	Q3
#00BFC4	#00BFC4	0.513036950222437	0.348056856795065	Q3
#00BFC4	#00BFC4	0.175207253710966	0.228774089369356	Q3
#00BFC4	#00BFC4	0.505482662071753	0.458833694721203	Q3
#00BFC4	#00BFC4	0.418219596092882	0.255974298443115	Q3
#00BFC4	#00BFC4	0.507950746872387	0.255322764681556	Q3
#00BFC4	#00BFC4	0.535518099737959	0.355898359771437	Q3
#00BFC4	#00BFC4	0.496760478900348	0.351367657929676	Q3
#00BFC4	#00BFC4	0.542243714232762	0.421907233025517	Q3
#00BFC4	#00BFC4	0.534344318561225	0.227339218534331	Q3
#00BFC4	#00BFC4	0.536520530450236	0.274502201593397	Q3
#00BFC4	#00BFC4	0.541221770225784	0.377308527243966	Q3
#00BFC4	#00BFC4	0.436402681716448	0.472065528277789	Q3
#00BFC4	#00BFC4	0.50403312618702	0.265197108673154	Q3
#00BFC4	#00BFC4	0.388684682668062	0.389556828676209	Q3
#00BFC4	#00BFC4	0.504900994624303	0.376726173860033	Q3
#00BFC4	#00BFC4	0.362531190437018	0.473530098205583	Q3
#00BFC4	#00BFC4	0.445745902750811	0.370478314715154	Q3
#00BFC4	#00BFC4	0.42903349997303	0.409489501418176	Q3
#00BFC4	#00BFC4	0.500821310718385	0.249646712079453	Q3
#00BFC4	#00BFC4	0.52036318033725	0.438990079478371	Q3
#00BFC4	#00BFC4	0.530756738541423	0.331341448606026	Q3
#00BFC4	#00BFC4	0.330235119724609	0.260198880284977	Q3
#00BFC4	#00BFC4	0.400800111395391	0.239580168998049	Q3
#00BFC4	#00BFC4	0.430650517552071	0.363642050092364	Q3
#00BFC4	#00BFC4	0.290948178884403	0.195500462843323	Q3
#00BFC4	#00BFC4	0.538401986481265	0.425206049419571	Q3
#00BFC4	#00BFC4	0.528291487340148	0.277295733220072	Q3
#00BFC4	#00BFC4	0.403114681186749	0.401486096363878	Q3
#00BFC4	#00BFC4	0.250576111039793	0.376954807525772	Q3
#00BFC4	#00BFC4	0.502504624894836	0.398825572934622	Q3
#00BFC4	#00BFC4	0.529006037686582	0.44463153689489	Q3
#00BFC4	#00BFC4	0.348379368555546	0.43126041945647	Q3
#00BFC4	#00BFC4	0.39335398290539	0.416190864052023	Q3
#00BFC4	#00BFC4	0.139183136828963	0.163468739022478	Q3
#00BFC4	#00BFC4	0.369476618917756	0.355965821169821	Q3
#00BFC4	#00BFC4	0.501591818962266	0.229711099806034	Q3
#00BFC4	#00BFC4	0.508197211236724	0.262313012392263	Q3
#00BFC4	#00BFC4	0.53381524606947	0.317473208960881	Q3
#00BFC4	#00BFC4	0.463845132969611	0.384937299730812	Q3
#00BFC4	#00BFC4	0.50305476944904	0.199977634145363	Q3
#00BFC4	#00BFC4	0.456677043423202	0.383079838277975	Q3
#00BFC4	#00BFC4	0.467894709349536	0.294415087659355	Q3
#00BFC4	#00BFC4	0.329741426553368	0.339007266032402	Q3
#00BFC4	#00BFC4	0.450766921813509	0.472694225443027	Q3
#00BFC4	#00BFC4	0.395122952050738	0.403471198896777	Q3
#00BFC4	#00BFC4	0.473633408113416	0.304085234089766	Q3
#00BFC4	#00BFC4	0.450686646466021	0.455862876307325	Q3
#00BFC4	#00BFC4	0.280625781264512	0.202397453995159	Q3
#00BFC4	#00BFC4	0.427305752415726	0.292275666528046	Q3
#00BFC4	#00BFC4	0.34981579425409	0.468360631799794	Q3
#00BFC4	#00BFC4	0.415161697716894	0.435327599127554	Q3
#00BFC4	#00BFC4	0.439311692006052	0.331980922655007	Q3
#00BFC4	#00BFC4	0.517917237483424	0.422045333773314	Q3
#00BFC4	#00BFC4	0.360772383915631	0.392538732805459	Q3
#00BFC4	#00BFC4	0.398312053991845	0.407254830949325	Q3
#00BFC4	#00BFC4	0.344362163106917	0.405740122012178	Q3
#00BFC4	#00BFC4	0.467297958277966	0.44454923851348	Q3
#00BFC4	#00BFC4	0.489686797767766	0.419477291792727	Q3
#00BFC4	#00BFC4	0.423530730178029	0.423603406709863	Q3
#00BFC4	#00BFC4	0.387439803588531	0.340239670697454	Q3
#00BFC4	#00BFC4	0.504373536762938	0.388014271281393	Q3
#00BFC4	#00BFC4	0.541060937589368	0.41206421206414	Q3
#00BFC4	#00BFC4	0.539691010806961	0.390980524612114	Q3
#00BFC4	#00BFC4	0.472077940175653	0.219049220400451	Q3
#00BFC4	#00BFC4	0.48384387832305	0.240381346394421	Q3
#00BFC4	#00BFC4	0.516369870629848	0.376891560648881	Q3
#00BFC4	#00BFC4	0.411856588705985	0.403799773732997	Q3
#00BFC4	#00BFC4	0.287687996150271	0.456369332899714	Q3
#00BFC4	#00BFC4	0.485472938565374	0.344946900686184	Q3
#00BFC4	#00BFC4	0.468515149647178	0.446637250559776	Q3
#00BFC4	#00BFC4	0.351014347515656	0.357245177499641	Q3
#00BFC4	#00BFC4	0.518710112205762	0.469786302613175	Q3
#00BFC4	#00BFC4	0.354728965488059	0.448988360924523	Q3
#00BFC4	#00BFC4	0.524922580525513	0.409913478667923	Q3
#00BFC4	#00BFC4	0.408202855900117	0.458215059877844	Q3
#00BFC4	#00BFC4	0.441696829165135	0.339145053290374	Q3
#00BFC4	#00BFC4	0.389446607450204	0.312462711177942	Q3
#00BFC4	#00BFC4	0.303225804076858	0.304193196696978	Q3
#00BFC4	#00BFC4	0.511531917007255	0.369831032371865	Q3
#00BFC4	#00BFC4	0.47477628950884	0.239128814884807	Q3
#00BFC4	#00BFC4	0.455074978988816	0.451833270645257	Q3
#00BFC4	#00BFC4	0.24747682682685	0.337365757283742	Q3
#00BFC4	#00BFC4	0.268980912359668	0.439062165285608	Q3
#00BFC4	#00BFC4	0.468640062482404	0.347082490162879	Q3
#00BFC4	#00BFC4	0.449316373300003	0.378978220851828	Q3
#00BFC4	#00BFC4	0.456298931359094	0.388782513596143	Q3
#00BFC4	#00BFC4	0.533420655023116	0.37758585499636	Q3
#00BFC4	#00BFC4	0.420177367562433	0.34817263484923	Q3
#00BFC4	#00BFC4	0.388028607601479	0.249663846623961	Q3
#00BFC4	#00BFC4	0.478754717594981	0.409056272020829	Q3
#00BFC4	#00BFC4	0.520805946915125	0.470222025928661	Q3
#00BFC4	#00BFC4	0.535626736221549	0.389410405223295	Q3
#00BFC4	#00BFC4	0.477088867948986	0.346207969110351	Q3
#00BFC4	#00BFC4	0.485253892584325	0.21530843014045	Q3
#00BFC4	#00BFC4	0.450608326214826	0.265392483159684	Q3
#00BFC4	#00BFC4	0.425403542655875	0.411322294565812	Q3
#00BFC4	#00BFC4	0.263084007776179	0.414195672454539	Q3
#00BFC4	#00BFC4	0.202011952901503	0.296585676904072	Q3
#00BFC4	#00BFC4	0.499030493871787	0.433037673368105	Q3
#00BFC4	#00BFC4	0.471882755875789	0.426741180657432	Q3
#00BFC4	#00BFC4	0.335143542277868	0.263440548465591	Q3
#00BFC4	#00BFC4	0.477633814207136	0.310742357079692	Q3
#00BFC4	#00BFC4	0.488579371191222	0.0454545454545455	Q3
#00BFC4	#00BFC4	0.516820932847241	0.382299950772545	Q3
#00BFC4	#00BFC4	0.397451217280951	0.290857801868246	Q3
#00BFC4	#00BFC4	0.268670795332486	0.452596608951633	Q3
#00BFC4	#00BFC4	0.532309347862664	0.415020684322745	Q3
#00BFC4	#00BFC4	0.53652468639499	0.419529197967044	Q3
#00BFC4	#00BFC4	0.374259659914706	0.451074048544375	Q3
#00BFC4	#00BFC4	0.433023246307871	0.389394398614324	Q3
#00BFC4	#00BFC4	0.442874850637778	0.321370175351127	Q3
#00BFC4	#00BFC4	0.438293501579737	0.412469122727477	Q3
#00BFC4	#00BFC4	0.500033333446615	0.441160494242133	Q3
#00BFC4	#00BFC4	0.299175008317426	0.310945846793195	Q3
#00BFC4	#00BFC4	0.465576760841086	0.397010654302625	Q3
#00BFC4	#00BFC4	0.53403052812315	0.243529232454525	Q3
#00BFC4	#00BFC4	0.437723209984995	0.413214676324118	Q3
#00BFC4	#00BFC4	0.45298256315257	0.23033149455299	Q3
#00BFC4	#00BFC4	0.402520294861148	0.464739782872085	Q3
#00BFC4	#00BFC4	0.522368984112103	0.431511361648533	Q3
#00BFC4	#00BFC4	0.398877962660201	0.394521546197913	Q3
#00BFC4	#00BFC4	0.487740610737855	0.381182568864019	Q3
#00BFC4	#00BFC4	0.41956346515744	0.462174723334795	Q3
#00BFC4	#00BFC4	0.468571892204774	0.257600645783874	Q3
#00BFC4	#00BFC4	0.437995777543416	0.36445265696546	Q3
#00BFC4	#00BFC4	0.408403803939127	0.380479365359156	Q3
#00BFC4	#00BFC4	0.378562596166158	0.298640543767242	Q3
#00BFC4	#00BFC4	0.498758788511664	0.453164649931722	Q3
#00BFC4	#00BFC4	0.480689873764666	0.386895711470312	Q3
#00BFC4	#00BFC4	0.498706452264899	0.18537726068695	Q3
#00BFC4	#00BFC4	0.501137276525956	0.372503249978277	Q3
#00BFC4	#00BFC4	0.326340551664405	0.252834985484396	Q3
#00BFC4	#00BFC4	0.485367705664602	0.390203625146532	Q3
#00BFC4	#00BFC4	0.257463220458018	0.411780617836811	Q3
#00BFC4	#00BFC4	0.422645716345512	0.452961816890963	Q3
#00BFC4	#00BFC4	0.273361373524165	0.433349003236811	Q3
#00BFC4	#00BFC4	0.420542063677977	0.477102516816691	Q3
#00BFC4	#00BFC4	0.529654706767476	0.32756115622197	Q3
#00BFC4	#00BFC4	0.250717006342083	0.449192563454224	Q3
#00BFC4	#00BFC4	0.515681491352128	0.361560077379033	Q3
#00BFC4	#00BFC4	0.460423549456272	0.157779908191156	Q3
#00BFC4	#00BFC4	0.444941608115514	0.18900326802607	Q3
#00BFC4	#00BFC4	0.518538377370733	0.37481628963788	Q3
#00BFC4	#00BFC4	0.501319376430435	0.442834533162272	Q3
#00BFC4	#00BFC4	0.233660885046211	0.352092681358984	Q3
#00BFC4	#00BFC4	0.445426937873284	0.205933441575058	Q3
#00BFC4	#00BFC4	0.510471236005267	0.358697793383671	Q3
#00BFC4	#00BFC4	0.464097694605152	0.410073952106314	Q3
#00BFC4	#00BFC4	0.507335646566864	0.412009745250794	Q3
#00BFC4	#00BFC4	0.525231750904938	0.305016452466058	Q3
#00BFC4	#00BFC4	0.43498304817138	0.313863421158454	Q3
#00BFC4	#00BFC4	0.438367130360955	0.387962036835247	Q3
#00BFC4	#00BFC4	0.417219889496351	0.366558064584114	Q3
#00BFC4	#00BFC4	0.429042216328172	0.389898546857188	Q3
#00BFC4	#00BFC4	0.539992901202158	0.412286045744411	Q3
#00BFC4	#00BFC4	0.517033744295057	0.223089692725939	Q3
#00BFC4	#00BFC4	0.304049447746175	0.414884102334441	Q3
#00BFC4	#00BFC4	0.342602616241331	0.395326528650945	Q3
#00BFC4	#00BFC4	0.519707025890916	0.432024425060657	Q3
#00BFC4	#00BFC4	0.44370058438348	0.369171142337706	Q3
#00BFC4	#00BFC4	0.456613451342184	0.398766151627359	Q3
#00BFC4	#00BFC4	0.482917121396341	0.305280285902412	Q3
#00BFC4	#00BFC4	0.403716129299741	0.424986862556625	Q3
#00BFC4	#00BFC4	0.531063946218106	0.433527697508836	Q3
#00BFC4	#00BFC4	0.359576583577881	0.351001152405362	Q3
#00BFC4	#00BFC4	0.48887177532758	0.367434015216855	Q3
#00BFC4	#00BFC4	0.272215047209707	0.315522588438326	Q3
#00BFC4	#00BFC4	0.454521280206036	0.473308832552922	Q3
#00BFC4	#00BFC4	0.517349160517878	0.420519686461391	Q3
#00BFC4	#00BFC4	0.453379526462083	0.457881176329343	Q3
#00BFC4	#00BFC4	0.539018419273738	0.396898600905908	Q3
#00BFC4	#00BFC4	0.458936243969889	0.418154180119725	Q3
#00BFC4	#00BFC4	0.240824841012191	0.278067726326552	Q3
#00BFC4	#00BFC4	0.505415106910851	0.292915718923464	Q3
#00BFC4	#00BFC4	0.395644361621514	0.29742987490781	Q3
#00BFC4	#00BFC4	0.453256001545133	0.414648576372802	Q3
#00BFC4	#00BFC4	0.35046834817801	0.474684218530873	Q3
#00BFC4	#00BFC4	0.450700776568647	0.0630481210123017	Q3
#00BFC4	#00BFC4	0.512715993899159	0.295951701459079	Q3
#00BFC4	#00BFC4	0.389625641506132	0.359998310672617	Q3
#00BFC4	#00BFC4	0.376103459632612	0.415631816603875	Q3
#00BFC4	#00BFC4	0.529271525266625	0.410033362669397	Q3
