alpha	colour	fill	x	y	clickSelects
0.6792	#C77CFF	#C77CFF	0.649670375994255	0.468025654429891	Q4
0.6936	#C77CFF	#C77CFF	0.638280495165013	0.393570023358894	Q4
0.6656	#C77CFF	#C77CFF	0.621563911300663	0.432515505296421	Q4
0.764	#C77CFF	#C77CFF	0.659372517309428	0.291382917570556	Q4
0.6336	#C77CFF	#C77CFF	0.589778093890725	0.461331489762446	Q4
0.6944	#C77CFF	#C77CFF	0.598503561023078	0.35995818069827	Q4
0.7616	#C77CFF	#C77CFF	0.709071697557541	0.342932941738777	Q4
0.6312	#C77CFF	#C77CFF	0.563413573389553	0.435434401260205	Q4
0.8192	#C77CFF	#C77CFF	0.629340226158082	0.195561372416695	Q4
0.6104	#C77CFF	#C77CFF	0.562964328366814	0.472377875746018	Q4
0.716	#C77CFF	#C77CFF	0.593947880041197	0.327894577139418	Q4
0.7472	#C77CFF	#C77CFF	0.624646165213528	0.295511441216366	Q4
0.7232	#C77CFF	#C77CFF	0.557709342939246	0.309458079715599	Q4
0.6656	#C77CFF	#C77CFF	0.573484743118459	0.390641763191801	Q4
0.7944	#C77CFF	#C77CFF	0.620063313175078	0.226795137897319	Q4
0.7552	#C77CFF	#C77CFF	0.734502225592712	0.412846393672332	Q4
0.668	#C77CFF	#C77CFF	0.597067287032905	0.400179601026204	Q4
0.6792	#C77CFF	#C77CFF	0.608924439441263	0.390082611301992	Q4
0.6648	#C77CFF	#C77CFF	0.579182441035888	0.394544895114666	Q4
0.74	#C77CFF	#C77CFF	0.710600715708878	0.401353895177514	Q4
0.7328	#C77CFF	#C77CFF	0.692900731720927	0.386158711267827	Q4
0.7768	#C77CFF	#C77CFF	0.593416748752234	0.24391682396294	Q4
0.7328	#C77CFF	#C77CFF	0.686969209233637	0.375518436593128	Q4
0.6552	#C77CFF	#C77CFF	0.612918325857166	0.445998771147979	Q4
0.7384	#C77CFF	#C77CFF	0.616157880731251	0.30420801974671	Q4
0.6968	#C77CFF	#C77CFF	0.557035775770556	0.345357966414656	Q4
0.6192	#C77CFF	#C77CFF	0.554217399497478	0.448841765539487	Q4
0.632	#C77CFF	#C77CFF	0.583698329193097	0.452443706072275	Q4
0.656	#C77CFF	#C77CFF	0.584914412810685	0.410522556843896	Q4
0.9152	#C77CFF	#C77CFF	0.935193260683555	0.38807933544896	Q4
0.6712	#C77CFF	#C77CFF	0.628859313016076	0.431924843687178	Q4
0.696	#C77CFF	#C77CFF	0.54669318787127	0.344939749365508	Q4
0.7744	#C77CFF	#C77CFF	0.628886186521008	0.258665067060103	Q4
0.8032	#C77CFF	#C77CFF	0.804617637027126	0.477953644423463	Q4
0.7024	#C77CFF	#C77CFF	0.638717101625097	0.3774332375278	Q4
0.644	#C77CFF	#C77CFF	0.575885148514839	0.423305011613549	Q4
0.7024	#C77CFF	#C77CFF	0.66789649919316	0.423103038222737	Q4
0.7544	#C77CFF	#C77CFF	0.740982909170129	0.442462303452846	Q4
0.684	#C77CFF	#C77CFF	0.645505362848614	0.430046386152723	Q4
0.7264	#C77CFF	#C77CFF	0.629119770997314	0.329386185742743	Q4
0.6528	#C77CFF	#C77CFF	0.601936604153642	0.431693760731379	Q4
0.7392	#C77CFF	#C77CFF	0.609705994017613	0.300930115434472	Q4
0.7024	#C77CFF	#C77CFF	0.560600363522496	0.337646382362405	Q4
0.7192	#C77CFF	#C77CFF	0.591589768589344	0.322648780272891	Q4
0.7096	#C77CFF	#C77CFF	0.632428209196373	0.359262802500444	Q4
0.6376	#C77CFF	#C77CFF	0.595541635166076	0.462357913331981	Q4
0.6768	#C77CFF	#C77CFF	0.60505190496511	0.391026522093084	Q4
0.6072	#C77CFF	#C77CFF	0.560364581596603	0.478714462003122	Q4
0.7776	#C77CFF	#C77CFF	0.662704139121003	0.272063742383942	Q4
0.8504	#C77CFF	#C77CFF	0.85185912571356	0.388913733635035	Q4
0.788	#C77CFF	#C77CFF	0.785432519972841	0.476355147901162	Q4
0.6584	#C77CFF	#C77CFF	0.550894724631175	0.395169358755543	Q4
0.7568	#C77CFF	#C77CFF	0.737742921316877	0.415848636216172	Q4
0.816	#C77CFF	#C77CFF	0.68652013646706	0.227446301226335	Q4
0.7944	#C77CFF	#C77CFF	0.652923937032319	0.241147585109624	Q4
0.8408	#C77CFF	#C77CFF	0.767859843370427	0.255850067950363	Q4
0.7408	#C77CFF	#C77CFF	0.598036408770309	0.294327180696658	Q4
0.712	#C77CFF	#C77CFF	0.690783562626815	0.477429372085049	Q4
0.8592	#C77CFF	#C77CFF	0.609161229155223	0.135089758856155	Q4
0.6472	#C77CFF	#C77CFF	0.601457139107857	0.445729142579469	Q4
0.6192	#C77CFF	#C77CFF	0.57226262646783	0.46545539249037	Q4
0.6464	#C77CFF	#C77CFF	0.608931649043647	0.471211626254826	Q4
0.664	#C77CFF	#C77CFF	0.549970467428763	0.388146457094439	Q4
0.6696	#C77CFF	#C77CFF	0.553438989345652	0.380616747933647	Q4
0.6792	#C77CFF	#C77CFF	0.645149422730053	0.446592858557066	Q4
0.6808	#C77CFF	#C77CFF	0.624961466983075	0.402845128527792	Q4
0.7	#C77CFF	#C77CFF	0.61195164635772	0.359739926613486	Q4
0.7472	#C77CFF	#C77CFF	0.555829890177927	0.277825942681889	Q4
0.9552	#C77CFF	#C77CFF	0.909337243405885	0.200699620623021	Q4
0.9312	#C77CFF	#C77CFF	0.954545454545454	0.382457772493041	Q4
0.624	#C77CFF	#C77CFF	0.572047919777265	0.453779949561491	Q4
0.7704	#C77CFF	#C77CFF	0.636165626759958	0.267480991829977	Q4
0.684	#C77CFF	#C77CFF	0.647839245160912	0.435842095920334	Q4
0.6344	#C77CFF	#C77CFF	0.593421425834809	0.471634587001745	Q4
0.7024	#C77CFF	#C77CFF	0.608141215365446	0.353704945476789	Q4
0.7312	#C77CFF	#C77CFF	0.633778548031916	0.325376362374234	Q4
0.6632	#C77CFF	#C77CFF	0.62620408326142	0.45150019390162	Q4
0.664	#C77CFF	#C77CFF	0.622529301158849	0.44036106815579	Q4
0.8912	#C77CFF	#C77CFF	0.736699388892531	0.143111883786239	Q4
0.6328	#C77CFF	#C77CFF	0.546504704974397	0.429333469129359	Q4
0.6304	#C77CFF	#C77CFF	0.587506002632496	0.465345942697261	Q4
0.6688	#C77CFF	#C77CFF	0.613619366557513	0.413473013948731	Q4
0.9064	#C77CFF	#C77CFF	0.822642538744799	0.190470894801479	Q4
0.6648	#C77CFF	#C77CFF	0.548320751672868	0.386458052454666	Q4
0.7872	#C77CFF	#C77CFF	0.643099480902829	0.246929711338978	Q4
0.7328	#C77CFF	#C77CFF	0.716290295737682	0.476021588317966	Q4
0.7112	#C77CFF	#C77CFF	0.558121972858601	0.325940724518984	Q4
0.7736	#C77CFF	#C77CFF	0.663614859531251	0.27843572953494	Q4
0.6472	#C77CFF	#C77CFF	0.606837007993827	0.458423548000289	Q4
0.7416	#C77CFF	#C77CFF	0.661128397936333	0.329601595132303	Q4
0.7584	#C77CFF	#C77CFF	0.742039134302181	0.42626507793223	Q4
0.724	#C77CFF	#C77CFF	0.705213821465581	0.461789843257847	Q4
0.6464	#C77CFF	#C77CFF	0.575424359652918	0.419229376951188	Q4
0.6144	#C77CFF	#C77CFF	0.548288287177665	0.454274227793034	Q4
0.8544	#C77CFF	#C77CFF	0.693998370983346	0.173559667151586	Q4
0.7256	#C77CFF	#C77CFF	0.649933608565936	0.346314192563165	Q4
0.6376	#C77CFF	#C77CFF	0.583612937170413	0.440428476978468	Q4
0.716	#C77CFF	#C77CFF	0.573278828138183	0.321379813817694	Q4
0.6376	#C77CFF	#C77CFF	0.596828304328857	0.467289681502359	Q4
0.7168	#C77CFF	#C77CFF	0.668784606027412	0.385413474656054	Q4
0.8424	#C77CFF	#C77CFF	0.548974127738667	0.150978328742201	Q4
0.7024	#C77CFF	#C77CFF	0.664525121935782	0.414278187940944	Q4
0.7232	#C77CFF	#C77CFF	0.702566553001634	0.452279154529827	Q4
0.624	#C77CFF	#C77CFF	0.5715364205424	0.452587879288053	Q4
0.7864	#C77CFF	#C77CFF	0.694236021104658	0.281513151172525	Q4
0.7648	#C77CFF	#C77CFF	0.71209627517241	0.341315265165242	Q4
0.8664	#C77CFF	#C77CFF	0.768988379112774	0.209025428503828	Q4
0.7616	#C77CFF	#C77CFF	0.679909974298968	0.311289205970448	Q4
0.7176	#C77CFF	#C77CFF	0.644390773504138	0.356027867372174	Q4
0.8888	#C77CFF	#C77CFF	0.809560067286558	0.209535279475382	Q4
0.7064	#C77CFF	#C77CFF	0.671583151854827	0.417743905767558	Q4
0.6808	#C77CFF	#C77CFF	0.644524752925192	0.438812447035769	Q4
0.8224	#C77CFF	#C77CFF	0.828211537309728	0.474130298360484	Q4
0.688	#C77CFF	#C77CFF	0.61714293318121	0.382456806749895	Q4
0.7072	#C77CFF	#C77CFF	0.619610680158596	0.352782159318178	Q4
0.7568	#C77CFF	#C77CFF	0.69702488177038	0.338347692004214	Q4
0.6656	#C77CFF	#C77CFF	0.583088405069351	0.394882535438223	Q4
0.6784	#C77CFF	#C77CFF	0.646656564534014	0.456133315555659	Q4
0.7864	#C77CFF	#C77CFF	0.62430902191185	0.239391033253432	Q4
0.7048	#C77CFF	#C77CFF	0.658038871205199	0.396395650513734	Q4
0.636	#C77CFF	#C77CFF	0.586376072347158	0.447168976988273	Q4
0.8088	#C77CFF	#C77CFF	0.690800618886617	0.241547595674961	Q4
0.7232	#C77CFF	#C77CFF	0.66159357446867	0.363226312086664	Q4
0.7464	#C77CFF	#C77CFF	0.589178553178911	0.284184190267066	Q4
0.7784	#C77CFF	#C77CFF	0.75872592807133	0.391686774025917	Q4
0.7416	#C77CFF	#C77CFF	0.58266735589861	0.288391839436927	Q4
0.728	#C77CFF	#C77CFF	0.705990978635843	0.435630641788949	Q4
0.828	#C77CFF	#C77CFF	0.817396733068179	0.372125955249089	Q4
0.6888	#C77CFF	#C77CFF	0.586917768604761	0.363646781831003	Q4
0.6352	#C77CFF	#C77CFF	0.588081978726825	0.452725930329158	Q4
0.7016	#C77CFF	#C77CFF	0.65347359642708	0.397394760082814	Q4
0.6352	#C77CFF	#C77CFF	0.591572570444369	0.458307498758654	Q4
0.9608	#C77CFF	#C77CFF	0.936422560512757	0.231071169375213	Q4
0.7672	#C77CFF	#C77CFF	0.603775714398731	0.25910706273454	Q4
0.7648	#C77CFF	#C77CFF	0.578828513953597	0.257024943337803	Q4
0.8104	#C77CFF	#C77CFF	0.720413360593611	0.262928037489152	Q4
0.6952	#C77CFF	#C77CFF	0.579147528706559	0.35120862786327	Q4
0.7504	#C77CFF	#C77CFF	0.64460086724569	0.302777008559095	Q4
0.6488	#C77CFF	#C77CFF	0.546772966606348	0.408267542413639	Q4
0.712	#C77CFF	#C77CFF	0.64491530134718	0.365493175603636	Q4
0.8256	#C77CFF	#C77CFF	0.622098893042621	0.184887379909004	Q4
0.6208	#C77CFF	#C77CFF	0.56784766434383	0.455503443559485	Q4
0.6792	#C77CFF	#C77CFF	0.594239436194811	0.380214319099235	Q4
0.756	#C77CFF	#C77CFF	0.736346635487203	0.415459016663846	Q4
0.7128	#C77CFF	#C77CFF	0.657771346158191	0.379646415330305	Q4
0.6104	#C77CFF	#C77CFF	0.561088433013467	0.467264645952165	Q4
0.66	#C77CFF	#C77CFF	0.569111186676327	0.397417057735705	Q4
0.7656	#C77CFF	#C77CFF	0.610844760718953	0.263737798779408	Q4
0.7536	#C77CFF	#C77CFF	0.651044142135659	0.301371671736786	Q4
0.7856	#C77CFF	#C77CFF	0.764067051929392	0.381539281197121	Q4
0.6464	#C77CFF	#C77CFF	0.608347460038791	0.466241349761153	Q4
0.6048	#C77CFF	#C77CFF	0.554381478230869	0.470526513219358	Q4
0.676	#C77CFF	#C77CFF	0.618077883246609	0.404500354590701	Q4
0.6376	#C77CFF	#C77CFF	0.59498176520244	0.459892605786373	Q4
0.732	#C77CFF	#C77CFF	0.714535123256345	0.458626486509039	Q4
0.7568	#C77CFF	#C77CFF	0.657818722560284	0.301261404549271	Q4
0.756	#C77CFF	#C77CFF	0.597941454001266	0.273700639562308	Q4
0.676	#C77CFF	#C77CFF	0.617989035605892	0.404560604212852	Q4
0.6696	#C77CFF	#C77CFF	0.637372684361745	0.468061164961962	Q4
0.676	#C77CFF	#C77CFF	0.634394923030233	0.428832294612922	Q4
0.672	#C77CFF	#C77CFF	0.641132093771963	0.470252585784807	Q4
0.8128	#C77CFF	#C77CFF	0.576678951451686	0.191833217384659	Q4
0.6464	#C77CFF	#C77CFF	0.608498528493111	0.472128778108622	Q4
0.8504	#C77CFF	#C77CFF	0.551145914827226	0.140198053602829	Q4
0.7048	#C77CFF	#C77CFF	0.552843517962022	0.334295974102489	Q4
0.8776	#C77CFF	#C77CFF	0.87753659349528	0.355708742210884	Q4
0.7144	#C77CFF	#C77CFF	0.686104805752641	0.428901966269607	Q4
0.7504	#C77CFF	#C77CFF	0.707748970553683	0.368039515981584	Q4
